WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Deepest_Zone,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.,Number,Type,Depth.Top,Depth.Base,Fluid.Amount,Fluid.Units,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Units,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size,Remark,CLFK..KHW.,U_SPBR..KHW.,L_SPBR..KHW.,WFMP..KHW.,WFMP_L..KHW.,WFMP_ATB..KH,CLINE..KHW.,STRN..KHW.,ATOK..KHW.,BEND..KHW.,ATOKA_L..KHW,MPLM..KHW.,WDFD..KHW.,DVNN..KHW.,CLEARFORK..MAP.,SPRABERRY_U..MAP.,SPRABERRY_L..MAP.,WOLFCAMP..MA,WOLFCAMP_L..,WFMP_ATB..MA,CLINE..MAP.,STRAWN..MAP.,ATOKA..MAP.,BEND..MAP.,ATOKA_L..MAP,MISSISSIPPIA,WOODFORD..MA,DEVINOAN_UNC
1278,A,SUMMIT PETROLEUM LIMITED LIABILITY CORP,MIDLAND,40571.0,2011.0,31.75062,-102.13583,10609.0,80,80,WFMP,SPBR_U --> WFMP,1.0,2.0,0.0,1100652.0,0.0,0.0,859990.0,1100652.0,124.768,2.0,FRAC,7872.0,10290.0,,,GEL,859990.0,LB,SAND,,,,,1100650 GAL,,,,,,,,,,,,,,,6995.15,7850.51,8402.07,9265.7,9617.53,9829.77,10149.66,10400.83,10646.39,10803.72,11083.79,11575.48,11784.52,11894.92
337,D,CROWNQUEST OPERATING LLC,GLASSCOCK,40791.0,2011.0,31.80579,-101.59201,10625.0,40,Over 160,MISS,WFMP --> MISS,1.0,1.0,893970.0,0.0,0.0,0.0,930100.0,893970.0,60.20299007,1.0,FRAC,7977.0,10524.0,893970.0,GAL,FLUD,930100.0,LB,SAND,,,,,,,,,,,,,,,,,,,,5585.52,6302.97,6842.1,7936.53,8383.89,8769.31,9648.55,9950.31,10077.05,10218.77,10306.5,10396.76,10540.55,10582.1
2297,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,UPTON,38879.0,2006.0,31.6271,-102.0502,10500.0,40,80,WFMP,SPBR_U --> WFMP,1.0,1.0,0.0,0.0,0.0,832986.0,762680.0,832986.0,98.168,1.0,FRAC,7737.0,10334.0,832986.0,GAL,FRAC,762680.0,LB,SAND,,,HCL,,DETAILS: 240 BBLS 20% HCL SLICK WTR AMBOR 1020 AMGEL 1010; 210060# 20/40 BRADY SD 552620# 30/50 OTTAWA SD,6815.0,7687.0,8300.0,9288.0,9572.0,9999.0,,,,,,,,,6839.13,7719.3,8294.67,9227.4,9562.13,9998.95,10440.72,10781.39,10851.13,10852.3,11099.72,11741.34,11872.87,11979.4
1217,B,ATHLON ENERGY OPERATING LLC,MIDLAND,40478.0,2010.0,31.6799,-102.01884,10415.0,160,40,WFMP,SPBR_U --> WFMP,6.0,12.0,0.0,378000.0,633990.0,0.0,783000.0,1011990.0,10.352,12.0,FRAC,9940.0,10200.0,158004.0,GAL,X-LINKGEL,99000.0,LB,SAND,,,XLNK,20/40,12# XL,,,,,,,,,,,,,,,6776.11,7678.04,8238.98,9213.91,9560.07,9962.64,10517.51,10857.77,11031.05,11076.01,11219.76,11997.64,12123.68,12193.37
1341,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40956.0,2012.0,31.83242,-101.94599,10735.0,40,40,ATOKA,SPBR_L --> ATOKA,4.0,8.0,0.0,13500.0,1266636.0,0.0,1128780.0,1280136.0,107.22,8.0,FRAC,10485.0,10617.0,604086.0,GAL,X-LINKGEL,439946.0,LB,SAND,,,GELA,30/50,DETAILS: 12# XL ASSIST GEL BRADY SD,,,,,,,,,,,,,,,6541.22,7390.03,7951.94,8945.82,9290.1,9646.57,10238.45,10446.77,10602.57,10669.69,10898.04,11160.62,11460.05,11553.08
2519,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40561.0,2011.0,31.53107,-102.13475,10500.0,40,160,WFMP,SPBR_U --> WFMP,1.0,1.0,974891.0,0.0,0.0,0.0,631100.0,974891.0,100.196,1.0,FRAC,7770.0,10270.0,974891.0,GAL,FLUD,631100.0,LB,SAND,,,,,,6908.0,7734.0,8347.0,9074.79,9491.0,9748.0,10181.0,10405.0,,,,,,,6914.63,7744.89,8354.94,9081.99,9497.87,9748.67,10183.12,10413.25,10579.46,10728.48,11145.73,11595.69,11796.28,11911.34
149,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40622.0,2011.0,31.77154,-101.59111,10040.0,40,160,WFMP,CLFK --> WFMP,4.0,8.0,0.0,0.0,1401510.0,0.0,1335256.0,1401510.0,21.28,8.0,FRAC,9689.0,9904.0,250962.0,GAL,X-LINKGEL,121444.0,LB,SAND,,,XLNK,,DETAILS: 10# XL MSD,5328.0,6338.0,6909.0,7966.0,8215.0,8743.0,9684.0,9977.0,,,,,,,5630.44,6354.83,6912.32,7969.7,8246.16,8740.16,9684.79,9984.28,10125.39,10227.86,10298.86,10439.81,10561.83,10610.25
55,F,APACHE CORPORATION,GLASSCOCK,39052.0,2006.0,31.65737,-101.56293,8177.0,80,40,WFMP,CLFK --> WFMP,1.0,1.0,241752.0,0.0,0.0,0.0,61500.0,241752.0,55.3862174,1.0,FRAC,6272.0,7306.0,241752.0,GAL,W,61500.0,LB,SAND,,,SFAC,20/40,DETAILS: SLICK WTR; BRADY SD,5412.0,,,,,,,,,,,,,,5412.14,6278.55,6836.13,7892.45,8177.89,8541.46,9647.18,9975.91,10118.67,10211.43,10225.08,10463.59,10595.48,10634.23
289,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40829.0,2011.0,31.97763,-101.71255,10285.0,80,160,STRAWN,SPBR_U --> STRAWN,4.0,8.0,0.0,16500.0,1290128.0,0.0,1525120.0,1306628.0,29.21941362,8.0,FRAC,10033.0,10103.0,162030.0,GAL,GEL,113000.0,LB,SAND,,,ACIN,20/40,DETAILS: 10# LINEAR GEL MSD,5495.0,6634.0,7142.0,8147.0,8407.0,8643.0,9713.0,10024.0,10154.0,,,,,,5544.24,6625.0,7137.42,8142.71,8420.99,8644.07,9710.23,10019.16,10151.5,10205.17,10221.04,10458.86,10675.22,10720.07
351,D,BERRY OIL COMPANY,GLASSCOCK,40840.0,2011.0,31.97478,-101.73801,11050.0,,,SIL_DEV,WFMP --> SIL_DEV,12.0,12.0,0.0,0.0,889938.0,0.0,1061120.0,889938.0,19.624,12.0,FRAC,10790.0,10905.0,9618.0,GAL,GEL,,,,,,GELA,,15# LINEAR GEL,,,,,,,,,,,,,,,5635.55,6778.93,7307.91,8285.36,8699.67,9037.78,9727.04,10112.96,10247.25,10270.2,10290.62,10615.01,10828.16,10882.66
110,D,ATHLON FE OPERATING LLC,GLASSCOCK,39514.0,2008.0,31.9583,-101.69382,10500.0,80,Over 160,STRAWN,CLFK --> STRAWN,8.0,16.0,10000.0,29000.0,508689.0,0.0,413900.0,547689.0,66.2739258,16.0,FRAC,10024.0,10074.0,10000.0,GAL,W,,,,,,,,TRTD WTR,5690.0,6510.0,7024.0,8048.0,8274.0,8803.0,9653.0,9976.0,10099.0,,,,,,5641.49,6512.8,7025.66,8049.07,8275.61,8801.89,9652.32,9976.09,10100.02,10162.78,10182.29,10419.08,10640.31,10687.28
2545,B,APACHE CORPORATION,UPTON,40541.0,2010.0,31.56503,-101.91028,10825.0,40,40,STRAWN,CLFK --> STRAWN,7.0,7.0,568000.0,0.0,195000.0,0.0,659375.0,763000.0,11.04,7.0,FRAC,10450.0,10715.0,95000.0,GAL,X-LINKGEL,69750.0,LB,SAND,,,XLNK,20/40,SB EXCEL,,,,,,,,,,,,,,,6464.29,7296.87,7901.38,8879.83,9224.56,9456.16,10480.77,10652.72,10760.46,10789.76,11041.5,11605.86,11683.32,11772.52
133,D,MERIT ENERGY COMPANY,GLASSCOCK,39743.0,2008.0,31.75941,-101.72288,9500.0,Over 160,40,WFMP,SPBR_L --> WFMP,,1.0,,,,,,,68.40805807,1.0,NTRL,7450.0,9342.0,,,,,,,,,,,,6068.0,6843.0,7401.0,8404.0,8683.0,9085.0,,,,,,,,,5902.67,6847.48,7403.98,8405.61,8675.89,9085.92,10008.68,10309.58,10459.84,10552.44,10665.79,10927.11,11061.06,11136.76
2641,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40883.0,2011.0,31.61938,-102.1409,11550.0,160,Sub 20,ATOKA,WFMP --> ATOKA,1.0,1.0,0.0,0.0,951468.0,0.0,471000.0,951468.0,106.52,1.0,FRAC,9080.0,10680.0,951468.0,GAL,GEL,471000.0,LB,SAND,,,,,,,,,,,,,,,,,,,,6840.33,7626.67,8223.0,9045.66,9390.5,9771.39,9913.84,10148.96,10281.79,10378.43,10711.79,11193.96,11329.38,11443.03
1394,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41011.0,2012.0,31.84936,-101.93807,10719.0,40,80,STRAWN,SPBR_U --> STRAWN,4.0,8.0,0.0,15000.0,1388199.0,0.0,1347700.0,1403199.0,49.028,8.0,FRAC,10428.0,10526.0,212004.0,GAL,X-LINKGEL,150467.0,LB,SAND,,,XLNK,30/50,DETAILS: 12# XL ASSIST GEL MSD SD,,,,,,,,,,,,,,,6564.96,7411.86,7969.48,8971.44,9294.89,9707.49,10042.93,10422.08,10581.88,10636.06,10812.44,11114.14,11396.76,11500.54
1347,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,40691.0,2011.0,31.74176,-102.02954,10724.0,80,80,WFMP,SPBR_L --> WFMP,1.0,2.0,973392.0,10584.0,0.0,0.0,701470.0,983976.0,23.404,2.0,FRAC,8791.0,10650.0,973392.0,GAL,FLUD,701470.0,LB,SAND,,,GELA,,DETAILS: 1820 BBL ASTGEL 105 18416 BBL ASTMAX 1015 410 BBL ASTGEL 1017 2530 BBL ASTMAX 1017 219270# 30/70 OTTAWA SD 482200# 20/40 CHINA SD,,,,,,,,,,,,,,,6820.82,7715.59,8311.46,9251.74,9604.23,9982.14,10477.82,10724.93,10839.5,11076.02,11347.09,11859.99,12053.94,12060.69
277,D,ROYALTY LAND & DEVELOPMENT COMPANY INC,GLASSCOCK,40846.0,2011.0,31.93507,-101.70192,10350.0,80,Over 160,ATOKA,WFMP --> ATOKA,2.0,4.0,1402800.0,26000.0,0.0,0.0,689000.0,1428800.0,97.304,4.0,FRAC,10104.0,10312.0,252000.0,GAL,W,115000.0,LB,SAND,,,,,,,,,,,,,,,,,,,,5787.5,6565.97,7075.81,8106.22,8478.76,8869.06,9675.01,9987.1,10135.62,10203.48,10233.74,10433.68,10640.23,10686.57
192,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40663.0,2011.0,31.97912,-101.70475,10401.0,80,160,STRAWN,SPBR_U --> STRAWN,3.0,6.0,0.0,0.0,1533212.367,0.0,1353425.0,1533212.367,23.042,6.0,FRAC,8225.0,10056.0,1282260.0,GAL,X-LINKGEL,849581.0,LB,SAND,,,XLNK,30/70,DETAILS: 1282272 13# XL ASSIST GEL MSD,5464.0,6553.0,7073.0,8080.0,8320.0,8554.0,9663.0,10001.0,10156.0,,,,,,5594.16,6545.88,7066.66,8075.09,8340.42,8557.75,9663.22,10001.15,10148.58,10202.48,10217.67,10448.71,10659.65,10704.5
2494,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40521.0,2010.0,31.63806,-102.03608,10950.0,40,80,STRAWN,CLFK --> STRAWN,5.0,5.0,0.0,0.0,1900062.0,0.0,1560743.0,1900062.0,96.344,5.0,FRAC,9882.0,10938.0,958860.0,GAL,GEL,466022.0,LB,SAND,,,GELA,30/50,DETAILS: 15% HCL 10# LINEAR GEL,6882.0,7774.0,8355.0,9317.0,9621.0,,,,,,,,,,6861.25,7771.81,8352.57,9313.44,9621.04,10006.07,10592.32,10946.93,10955.3,10938.84,11190.95,11861.92,11988.07,12094.82
248,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40701.0,2011.0,31.89422,-101.69491,10125.0,Over 160,Over 160,WFMP,CLFK --> WFMP,3.0,6.0,0.0,0.0,1110038.0,0.0,1178247.0,1110038.0,25.364,6.0,FRAC,8317.0,9815.0,829533.0,GAL,GEL,562654.0,LB,SAND,,,GELA,30/50,DETAILS: 10# LINEAR GEL MSD,5368.0,6567.0,7096.0,8082.0,,,,9972.0,,,,,,,5854.02,6564.23,7100.43,8083.56,8315.98,8631.43,9664.11,9968.34,10107.41,10236.2,10309.9,10417.0,10591.98,10647.14
2714,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,41021.0,2012.0,31.51054,-102.06048,11506.0,40,40,ATOKA,SPBR_U --> ATOKA,1.0,1.0,1532874.0,0.0,0.0,0.0,973500.0,1532874.0,58.896,1.0,FRAC,7850.0,11350.0,1532874.0,GAL,FLUD,973500.0,LB,SAND,,,,,1532878 GAL,6800.0,7665.0,8305.0,9177.0,9501.0,9791.0,10490.0,10782.0,10952.0,11119.0,11497.21,,,,6802.38,7664.24,8298.05,9185.22,9498.87,9792.38,10490.65,10783.29,10950.76,11119.26,11488.57,11484.17,11635.07,11726.39
2068,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,39880.0,2009.0,31.58313,-101.50473,8515.0,40,40,WFMP,SPBR_U --> WFMP,1.0,2.0,0.0,6552.0,629538.0,0.0,845640.0,636090.0,63.15788804,2.0,FRAC,6094.0,8347.0,629538.0,GAL,GEL,845640.0,LB,SAND,,,GELA,,DETAILS: 1166 BBL ASTGEL 1009 7722 BBL ASTMAX 1009 6101 BBL ASTMAX 1017 49420# 20/40 OTTAWA 247400# 40/70 WHITE 399220# 30/70 BRADY 149600# 16/30 BRADY,4910.0,,,,,,,,,,,,,,4907.55,6078.73,6639.4,7707.22,7904.71,8323.35,9459.44,9872.02,9962.0,,10003.76,10300.64,10393.31,10428.33
1425,B,MIDENERGY OPERATING LLC,MIDLAND,40853.0,2011.0,31.71062,-101.93136,10952.0,40,80,STRAWN,WFMP --> STRAWN,1.0,2.0,0.0,13000.0,418800.0,0.0,530100.0,431800.0,4.528,2.0,FRAC,9130.0,10880.0,418800.0,GAL,X-LINKGEL,530100.0,LB,SANDCER,,,XLNK,,DETAILS: 12# XL GEL 294800# 20/40 WHITE SD 235300# VERSAPROP SD,,,,,,,,,,,,,,,6603.44,7472.93,8096.58,9053.46,9406.37,9716.5,10446.75,10763.76,10928.33,10923.38,11143.34,11778.47,11933.14,11980.72
833,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38771.0,2006.0,31.81577,-101.96765,10515.0,,,WFMP,WFMP --> WFMP,4.0,9.0,0.0,12000.0,445406.0,0.0,544020.0,457406.0,23.084,9.0,TRET,9264.0,10088.0,3150.0,GAL,O,,,,,,PFCL,,DETAILS: 75 BBLS HOT OIL W/10 GALS PARAFFIN SOLVENT,6688.0,7549.0,8139.0,9150.0,9496.0,,10469.0,,,,,,,,6673.88,7538.08,8113.12,9126.84,9464.02,9830.25,10403.38,10655.72,10807.53,10881.69,11089.12,11397.44,11665.31,11761.85
2671,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40982.0,2012.0,31.5037,-102.12013,11462.0,40,Over 160,ATOKA,SPBR_U --> ATOKA,1.0,1.0,1330854.0,0.0,0.0,0.0,836650.0,1330854.0,47.17776158,1.0,FRAC,7935.0,11250.0,1330854.0,GAL,FLUD,836650.0,LB,SAND,,,,,1330871 GAL,,,,,,,,,,,,,,,6907.37,7716.97,8303.24,9116.01,9481.56,9744.16,10291.05,10512.62,10661.49,10883.3,11238.46,11529.72,11842.5,11945.26
1420,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40947.0,2012.0,31.83429,-102.135,10977.0,80,40,ATOKA,SPBR_U --> ATOKA,1.0,1.0,0.0,0.0,1409520.0,0.0,888500.0,1409520.0,36.652,1.0,FRAC,7960.0,10720.0,1409520.0,GAL,GEL,888500.0,LB,SAND,,,,,1409520 GAL GEL,,,,,,,,,,,,,,,6946.97,7748.84,8317.41,9186.92,9512.14,9690.92,10027.61,10197.54,10395.13,10512.5,10759.79,11279.52,11527.01,11628.12
1565,F,APACHE CORPORATION,REAGAN,37747.0,2003.0,31.60975,-101.51736,8450.0,80,80,WFMP,SPBR_U --> WFMP,4.0,8.0,85000.0,6000.0,180200.0,0.0,498500.0,271200.0,65.90859364,8.0,ACID,7901.0,8387.0,3000.0,GAL,A,0.0,,,,,HCL,,15%,5025.0,,,,,,,,,,,,,,5026.38,6132.22,6686.72,7754.09,8045.42,8391.52,9547.33,9920.9,10023.29,,10064.25,10403.24,10467.72,10504.36
1238,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40697.0,2011.0,31.84843,-101.92482,10754.0,,,STRAWN,SPBR_L --> STRAWN,3.0,6.0,0.0,0.0,848178.0,0.0,871003.0,848178.0,93.952,6.0,FRAC,9289.0,10547.0,519394.0,GAL,GEL,364858.0,LB,SAND,,,GELA,30/50,10# LINEAR GEL,6514.0,7366.0,7930.0,8922.0,9252.0,,10181.0,10439.0,10579.0,10632.0,,,,,6507.67,7361.57,7923.42,8927.0,9246.66,9664.24,10173.37,10432.0,10575.04,10627.57,10780.38,11073.01,11345.78,11439.02
2634,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40886.0,2011.0,31.50942,-102.06507,11490.0,40,160,ATOKA,SPBR_U --> ATOKA,1.0,1.0,1255367.367,0.0,0.0,0.0,776000.0,1255367.367,115.2346599,1.0,FRAC,7740.0,11335.0,1255380.0,GAL,FLUD,776000.0,LB,SAND,,,,,1255368 GAL,6811.0,7633.0,8311.0,9148.0,9495.0,9818.0,10504.0,10793.0,10955.0,11128.0,,,,,6814.39,7650.65,8313.55,9171.32,9500.66,9816.11,10505.35,10791.42,10953.73,11125.56,11475.45,11517.81,11682.91,11772.82
358,D,ATHLON FE OPERATING LLC,GLASSCOCK,40933.0,2012.0,31.96321,-101.69098,10310.0,,,ATOKA,WFMP --> ATOKA,1.0,2.0,0.0,11000.0,0.0,1108758.0,740000.0,1119758.0,20.592,2.0,FRAC,8222.0,10210.0,1108758.0,GAL,SLKW,740000.0,LB,SANDRCSD,,,SFAC,,DETAILS: 8# XL GEL 100 MESH SD 20/40 WHITE SD 20/40 RC SD,,,,,,,,,,,,,,,5613.02,6500.56,6995.94,8008.74,8340.15,8792.42,9618.25,9952.16,10071.22,10138.61,10157.08,10377.79,10598.54,10642.68
1367,A,ENERGEN RESOURCES CORPORATION,MIDLAND,40825.0,2011.0,31.8189,-102.2109,10574.0,40,Over 160,WFMP,SPBR_L --> WFMP,1.0,1.0,1209306.0,0.0,0.0,0.0,855350.0,1209306.0,99.244,1.0,FRAC,8690.0,10436.0,1209306.0,GAL,FLUD,855350.0,LB,SAND,,,,,,,,,,,,,,,,,,,,7192.08,7997.75,8557.21,9335.93,9753.67,9923.77,10205.83,10596.04,10811.95,10928.42,11185.54,11900.97,12115.06,12227.96
1310,B,MIDENERGY OPERATING LLC,MIDLAND,40834.0,2011.0,31.70621,-101.92425,10955.0,80,80,STRAWN,WFMP --> STRAWN,1.0,2.0,0.0,10000.0,400700.0,0.0,693800.0,410700.0,8.604,2.0,FRAC,9190.0,10780.0,400700.0,GAL,X-LINKGEL,693800.0,LB,SANDRCSD,,,XLNK,20/40,DETAILS: 20/40 SUPER LC SD 20/40 WHITE SD,,,,,,,,,,,,,,,6561.68,7428.88,8044.11,9005.07,9360.46,9707.64,10426.9,10731.2,10901.46,10901.66,11122.98,11741.25,11894.13,11943.38
2660,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40992.0,2012.0,31.49566,-101.98907,10983.0,80,20,ATOKA,WFMP --> ATOKA,1.0,2.0,0.0,1500.0,372132.0,0.0,298750.0,373632.0,27.04989817,2.0,FRAC,9662.0,10624.0,372132.0,GAL,X-LINKGEL,298750.0,LB,SAND,,,,,DETAILS: 12# XL ASSIST GEL MSD SD,,,,,,,10371.55,10657.05,10788.01,10895.4,,,,,6553.23,7411.14,8046.04,8924.09,9270.45,9554.12,10369.02,10609.89,10637.54,10891.34,10947.64,11249.68,11330.61,11417.04
2312,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,UPTON,39000.0,2006.0,31.6216,-102.0263,10514.0,80,160,WFMP,SPBR_U --> WFMP,1.0,1.0,1288812.0,0.0,0.0,0.0,850680.0,1288812.0,48.36600549,1.0,FRAC,7719.0,10368.0,1288812.0,GAL,FLUD,850680.0,LB,SAND,,,GELA,20/40,DETAILS: SLK WTR AMBOR 1020 AMGEL 1010 20% HCL 450020# BRADY SD 400660# OTTAWA SD,6809.0,7709.0,8266.0,9249.0,9580.0,10020.0,,,,,,,,,6793.53,7708.91,8267.1,9249.12,9579.83,10017.08,10552.3,10855.66,10918.97,10953.56,11250.87,11803.34,11930.1,12039.81
2720,B,PARSLEY ENERGY OPERATIONS LLC,UPTON,41067.0,2012.0,31.63226,-101.99906,12040.0,80,160,ATOKA,SPBR_L --> ATOKA,1.0,1.0,1691256.0,0.0,0.0,0.0,1288000.0,1691256.0,116.856,1.0,FRAC,8988.0,11880.0,1691256.0,GAL,FLUD,1150000.0,LB,SAND,,,,,1149552# SD,,,,,,,,,,,,,,,6734.05,7616.32,8207.73,9179.78,9530.16,10003.48,10581.54,10883.85,11012.76,11060.94,11336.36,11883.64,12015.07,12126.34
2293,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,38705.0,2005.0,31.49799,-102.06553,10775.0,40,160,WFMP,SPBR_U --> WFMP,1.0,2.0,0.0,19500.0,1226698.184,0.0,1208031.973,1246198.184,106.1477728,2.0,FRAC,7332.0,10324.0,1226694.0,GAL,X-LINKGEL,1078000.0,LB,SAND,,,,20/40,DETAILS: 1193750 GAL 10# XL 32950 GAL 30# XL,6788.0,7603.0,,9129.0,9448.0,,10432.48,10689.17,,,,,,,6782.96,7606.35,8227.69,9123.14,9441.61,9710.84,10428.07,10634.85,10796.89,10928.75,11287.8,11463.38,11594.15,11678.77
281,F,LAREDO PETROLEUM - DALLAS INCORPORATED,GLASSCOCK,40693.0,2011.0,31.65687,-101.50167,10144.0,80,80,ATOKA,SPBR_U --> ATOKA,12.0,12.0,,,,,,,88.32861051,12.0,FRAC,9884.0,10068.0,,,A,0.0,,,,,HCL,,W/ PROP,,6071.0,6608.0,7697.0,7966.0,8342.61,9451.0,9836.0,9940.0,,,,,,5247.8,6067.86,6607.83,7692.82,7958.68,8342.41,9449.48,9833.0,9937.98,10042.35,10050.49,10227.42,10326.27,10388.51
2485,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40408.0,2010.0,31.5176,-102.09393,10600.0,80,160,WFMP,SPBR_U --> WFMP,1.0,2.0,0.0,16500.0,0.0,0.0,732500.0,16500.0,96.684,2.0,FRAC,7830.0,10460.0,,,,732500.0,LB,SAND,,,,,,,,,,,,,,,,,,,,6861.87,7687.15,8326.14,9123.93,9489.06,9745.58,10341.27,10640.63,10818.94,10944.12,11332.04,11623.17,11940.08,12030.62
1886,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,39003.0,2006.0,31.5513,-101.75897,8660.0,40,40,SPBR_L,CLFK --> SPBR_L,3.0,6.0,0.0,7250.0,188702.0,0.0,468840.0,195952.0,71.34268838,6.0,FRAC,6858.0,7031.0,53188.0,GAL,X-LINKGEL,140873.0,LB,SAND,,32.0,,20/40,20# BORATE,,,,,,,,,,,,,,,5982.59,6867.88,7453.78,8455.04,8751.36,9093.99,10173.1,10548.07,10636.53,10589.33,10822.99,11192.26,11312.27,11368.28
1359,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40885.0,2011.0,31.85458,-101.98048,10877.0,40,Sub 20,STRAWN,SPBR_L --> STRAWN,4.0,8.0,0.0,15000.0,1364498.0,0.0,1409144.0,1379498.0,101.708,8.0,FRAC,10620.0,10757.0,179710.0,GAL,X-LINKGEL,135334.0,LB,SAND,,,XLNK,30/50,DETAILS: 12# XL ASSIST GEL MSD SD,,,,,,,,,,,,,,,6692.54,7552.89,8108.46,9124.74,9477.43,9820.27,10092.51,10582.28,10733.95,10810.35,10988.84,11377.58,11619.1,11731.87
527,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,37755.0,2003.0,31.70266,-102.03501,10700.0,80,160,WFMP,SPBR_U --> WFMP,1.0,1.0,317940.0,0.0,0.0,0.0,386540.0,317940.0,14.66478303,1.0,FRAC,7704.0,10613.0,317940.0,GAL,FLUD,386540.0,LB,SAND,,,,,DETAILS: SLCK WTR FRSH WTR ABORMAX GEL 285420# 20/40 101120# 16/30,6792.0,,,,,,10497.25,,,,,,,,6791.79,7684.45,8239.31,9199.75,9537.42,9872.14,10495.31,10750.61,10933.86,10983.82,11211.7,11909.03,12068.7,12121.99
2364,B,BERRY OIL COMPANY,UPTON,39588.0,2008.0,31.58401,-102.07149,10376.0,160,40,WFMP,WFMP --> WFMP,1.0,2.0,610806.0,19362.0,0.0,0.0,703547.0,630168.0,83.18,2.0,FRAC,9321.0,10372.0,610806.0,GAL,W,703547.0,LB,SAND,,,SFAC,,GELD SLK WTR,,,,,,,,,,,,,,,6799.07,7658.19,8227.06,9150.68,9453.89,9707.43,10334.24,10604.29,10749.4,10844.5,11151.43,11601.77,11745.05,11854.93
970,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39148.0,2007.0,31.6561,-101.9881,10626.0,40,80,WFMP,SPBR_U --> WFMP,1.0,1.0,580314.0,0.0,0.0,0.0,704120.0,580314.0,25.508,1.0,FRAC,7629.0,10269.0,580314.0,GAL,FLUD,704120.0,LB,SAND,,,,,DETAILS: SLK WTR AMBOR 1020 AMGEL 1010 20% HCL 403880# 20/40 BRADY 250240# 20/40 OTTAWA 50000# 16/30 BRADY,6723.0,7616.0,8212.0,9111.0,9548.0,9954.0,,,,,,,,,6727.99,7608.5,8236.45,9179.93,9518.34,9955.63,10573.26,10893.4,11045.09,11097.61,11381.24,12005.56,12116.49,12213.76
805,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,38520.0,2005.0,31.84666,-102.06198,11485.0,80,80,WFMP,SPBR_U --> WFMP,2.0,4.0,0.0,15000.0,426000.0,0.0,264000.0,441000.0,83.324,4.0,FRAC,9433.0,9995.0,152000.0,GAL,X-LINKGEL,175000.0,LB,SAND,,,,,20/40,,7774.0,8324.0,9279.0,9603.0,10011.96,10354.0,10620.0,10807.0,10899.67,11137.0,,,,6935.17,7775.01,8327.53,9277.72,9605.17,10012.11,10354.92,10621.69,10812.61,10900.03,11138.38,11643.17,11860.77,11982.63
2627,B,HPC ENERGY LLC,UPTON,40687.0,2011.0,31.53937,-102.12832,10725.0,40,160,WFMP,SPBR_U --> WFMP,1.0,1.0,1143828.0,0.0,0.0,0.0,909874.0,1143828.0,113.072,1.0,FRAC,7795.0,10300.0,1143828.0,GAL,FLUD,909874.0,LB,SAND,,,,,,6911.0,7729.0,8357.0,9104.0,9505.0,9764.0,10227.0,10449.0,,,,,,,6917.02,7741.62,8363.71,9135.12,9513.64,9766.06,10230.24,10458.41,10628.14,10769.17,11183.69,11616.15,11811.18,11918.57
