Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Other..Gals.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Number,Type,Depth.Top,Depth.Base,Fluid.Type,Propping.Agent.Units,Propping.Agent.Type,Additive,Mesh.Size,CLFK..KHW.,U_SPBR..KHW.,L_SPBR..KHW.,WFMP..KHW.,WFMP_L..KHW.,WFMP_ATB..KH,CLINE..KHW.,STRN..KHW.,ATOK..KHW.,BEND..KHW.,ATOKA_L..KHW,MPLM..KHW.,WDFD..KHW.,DVNN..KHW.,Class
925778,0,0,657000,925778,925778,657000,2579,57.1815579561387,72.5015994800833,62.8450024297831,40637,2011,31.49749,-102.05204,10665,44.1646661294716,59.7140833134848,40.7605692326044,1,1,0,29.91337288,45.6894734043355,41.0841740484749,1,46.2993373360375,7770,10520,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6716.16,7567.94,8189.12,9064.71,9376.82,9670.37,10364.03,10616.26,10741.83,10849.17,11079.31,11319.1,11423.76,11523.34,1
0,14000,739032,639272,753032,118524,86181,2582,57.1815579561387,59.085816205,62.8450024297831,40645,2011,31.56276,-102.04776,10960,44.4812271666837,39.9132468291517,40.7605692326044,8,16,0,51.00215902,45.6894734043355,41.0841740484749,16,46.2993373360375,10455,10700,45.6145114608116,46.5028002169063,68.6977972815385,48.7225007616148,35.3283279841421,6792.3,7654.17,8250.71,9180.44,9459.38,9863.43,10429.88,10715.66,10876.5,11012.89,11332.18,11631.38,11766.43,11871.19,1
814758,16632,0,778674,831390,814758,778674,2583,57.1815579561387,64.8186666666667,62.8450024297831,40711,2011,31.56355,-101.99914,11103,44.4812271666837,39.9132468291517,53.2831107625641,1,2,0,18.912,49.8051695977933,59.5113455050573,2,46.2993373360375,8748,11018,57.459789077293,46.5028002169063,46.4885978294857,36.9588168142941,NA,6642.02,7498.28,8100.98,9053.15,9424.29,9670.18,10393.24,10693.96,10807.55,10843.76,11148.26,11609.78,11707.08,11809.09,1
1075580.1,0,0,747540,1087686.633,1087674,747540,2584,57.1815579561387,72.5015994800833,62.8450024297831,40661,2011,31.57283,-102.08586,10728,44.1646661294716,39.9132468291517,40.7605692326044,1,1,0,99.744,45.6894734043355,41.0841740484749,1,46.2993373360375,7890,10420,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6845,7675,8297,9166,9468,9730,10332,10589,10747.17,10881.02,11209.85,11615.8,11777.11,11885.3,1
587906,0,0,508000,587906,587906,508000,2585,57.1815579561387,72.5015994800833,62.8450024297831,40795,2011,31.50716,-102.1214,10492,48.5997313820817,53.6855631306289,40.7605692326044,1,1,0,28.628,45.6894734043355,41.0841740484749,1,46.2993373360375,7970,10220,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6928.05,7748.06,8338.24,9133.83,9506.19,9774.26,10292.47,10536.41,10687.71,10884.4,11263.6,11564.16,11873.37,11977.08,1
854196,8484,0,840066,862680,854196,840066,2588,57.1815579561387,64.8186666666667,62.8450024297831,40598,2011,31.55359,-102.00891,10907,48.5997313820817,39.9132468291517,47.8980746184318,1,2,0,68.208,47.142803834728,59.5113455050573,2,46.2993373360375,8914,10816,57.459789077293,46.5028002169063,46.4885978294857,36.9588168142941,NA,6661.96,7528.16,8118.17,9070.26,9428.95,9754.15,10388.79,10703.08,10817.44,10818.77,11139.92,11568.21,11667.62,11770.35,1
1075580.1,0,0,923839,1408201.2,1231011.6,923839,2589,57.1815579561387,72.5015994800833,62.8450024297831,40648,2011,31.53826,-102.10538,11244,48.5997313820817,59.7140833134848,64.6750664149306,1,1,0,131.4437137,45.6894734043355,59.5113455050573,1,46.2993373360375,7945,11150,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6890.4,7753.04,8339.98,9179.16,9521.34,9756.5,10360.16,10560.12,10749.71,10908.12,11172.43,11622.63,11863.81,11957.16,2
1075580.1,0,0,967500,1408201.2,1231011.6,927236,2590,57.1815579561387,72.5015994800833,62.8450024297831,40696,2011,31.53547,-102.10022,11394,48.5997313820817,47.6641071277034,64.6750664149306,1,1,0,48.74,45.6894734043355,59.5113455050573,1,46.2993373360375,7940,11250,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6874.36,7729.51,8327.68,9167.05,9510.65,9739.94,10364.01,10641,10778.81,10909.19,11173.61,11625.37,11874.29,11969.23,1
1075580.1,0,0,927500,1408201.2,1231011.6,927236,2591,57.1815579561387,72.5015994800833,62.8450024297831,40788,2011,31.52658,-102.11949,11159,48.5997313820817,53.6855631306289,64.6750664149306,1,1,0,25.588,45.6894734043355,59.5113455050573,1,46.2993373360375,7960,11020,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6937.09,7782.8,8367.24,9156.97,9545.7,9818.04,10267.09,10534.98,10693.05,10813.82,11245.71,11632.61,11891.14,11995.62,1
1075580.1,0,0,996212,1408201.2,1231011.6,927236,2593,57.1815579561387,72.5015994800833,62.8450024297831,40804,2011,31.50704,-102.05935,11487,48.5997313820817,47.6641071277034,NA,1,1,0,41.064,NA,NA,1,46.2993373360375,7850,11350,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6794.25,7645.88,8272.73,9169.98,9478.22,9786.31,10476.62,10763.46,10926.91,11097.78,11455.14,11459.01,11598,11689.54,1
1075580.1,0,0,822000,1275166.184,1231011.6,822000,2598,57.1815579561387,72.5015994800833,62.8450024297831,40779,2011,31.52864,-102.111,11293,44.1646661294716,53.6855631306289,64.6750664149306,1,1,0,58.696,45.6894734043355,59.5113455050573,1,46.2993373360375,7950,11010,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6917.67,7757.85,8352.47,9163.45,9536.85,9773.22,10302.2,10575.36,10740.13,10859.74,11242.19,11634.89,11909.41,12010.19,1
0,12000,551586,778358,563586,85722,113139,2599,57.1815579561387,59.085816205,62.8450024297831,40737,2011,31.54673,-102.11313,10896,48.5997313820817,47.6641071277034,40.7605692326044,8,16,0,63.59055022,45.6894734043355,41.0841740484749,16,46.2993373360375,10310,10516,45.6145114608116,46.5028002169063,68.6977972815385,48.7225007616148,35.3283279841421,6902.39,7742.68,8357.57,9157.54,9521.99,9769.93,10317.09,10586.5,10707.7,10838.78,11183.16,11646.06,11837.64,11937.96,1
1075580.1,0,0,708500,1101114,1101114,708500,2605,57.1815579561387,72.5015994800833,62.8450024297831,40753,2011,31.57593,-102.07363,10685,44.4812271666837,47.6641071277034,40.7605692326044,1,1,0,80.024,45.6894734043355,41.0841740484749,1,46.2993373360375,7860,10450,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6816,7642,8276,9148,9453,9720,10342,10620,10779.2,10900.95,11210.37,11628.33,11777.32,11884.33,1
1075580.1,0,0,870000,1361934,1231011.6,870000,2606,57.1815579561387,72.5015994800833,62.8450024297831,40846,2011,31.51306,-102.09707,11389,48.5997313820817,53.6855631306289,64.6750664149306,1,1,0,140.7955167,45.6894734043355,59.5113455050573,1,46.2993373360375,7920,11220,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6884.03,7720.53,8352.47,9139.02,9509.96,9739.88,10337.51,10634.5,10812.45,10965.77,11384.4,11641.69,11992.75,12082.27,2
0,0,763518,349500,763518,763518,349500,2607,57.1815579561387,72.5015994800833,62.8450024297831,40748,2011,31.64743,-102.15038,10750,43.4336303913043,55.0971911518644,47.8980746184318,1,1,0,26.364,47.142803834728,59.5113455050573,1,46.2993373360375,9150,10480,46.9919495209192,46.5028002169063,46.4885978294857,NA,NA,6871.92,7637.33,8203.57,9007.27,9343.62,9706.23,10013.52,10066.49,10204.38,10303.8,10629.19,11100.74,11223.26,11337.11,1
0,0,1231188,765300,1231188,1231011.6,765300,2608,57.1815579561387,72.5015994800833,62.8450024297831,40759,2011,31.57578,-102.11831,11205,43.4336303913043,39.9132468291517,64.6750664149306,1,1,0,56.956,45.6894734043355,59.5113455050573,1,46.2993373360375,8035,10980,46.9919495209192,46.5028002169063,46.4885978294857,NA,NA,6876.35,7709.41,8286.82,9133.51,9463.54,9701.18,10209.08,10450.56,10626.03,10765.18,11179.03,11604.81,11763.42,11871.29,1
0,13000,537012,758258,550012,87276,113800,2610,57.1815579561387,59.085816205,62.8450024297831,40742,2011,31.5541,-102.13359,10770,44.4812271666837,47.6641071277034,40.7605692326044,8,16,0,80.232,45.6894734043355,41.0841740484749,16,46.2993373360375,10195,10404,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,6917,7749.46,8347.43,9146.63,9482.24,9724.62,10175.27,10402.67,10589.54,10719.79,11115.43,11585.28,11747.97,11855.52,1
0,15000,998678,1209728,1013678,738578,647359,2612,57.1815579561387,47.2149192475855,62.8450024297831,40801,2011,31.523,-101.95416,10870,39.3953253532759,47.6641071277034,64.6750664149306,3,6,0,47.424,45.6894734043355,59.5113455050573,6,46.2993373360375,9130,10668,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,6541.36,7417.14,8059.78,8969.4,9308.68,9489.42,10449.68,10743.46,10600.16,10657.85,10902,11311.41,11382.45,11471.59,1
0,15000,926472,1258004,941472,633012,543621,2613,57.1815579561387,47.2149192475855,62.8450024297831,40863,2011,31.52425,-101.9599,10900,48.5997313820817,39.9132468291517,64.6750664149306,3,6,0,39.652,45.6894734043355,59.5113455050573,6,46.2993373360375,9096,10652,45.6145114608116,46.5028002169063,46.4885978294857,50.075857325368,NA,6549.57,7425.61,8047.7,8980.11,9332.33,9549.07,10456.74,10727.73,10617.59,10684.71,10927.83,11323.84,11393.12,11482.77,1
0,12000,1049158,1131351,1061158,751850,668104,2615,57.1815579561387,47.2149192475855,62.8450024297831,40784,2011,31.50499,-101.98273,10830,48.5997313820817,47.6641071277034,64.6750664149306,3,6,0,60.272,45.6894734043355,59.5113455050573,6,46.2993373360375,9084,10661,46.9919495209192,46.5028002169063,46.4885978294857,38.5516637875556,NA,6579.62,7446.93,8057.79,8975.1,9321.96,9577.81,10429.78,10712.27,10634.17,10860.3,10946.81,11267.05,11335.64,11422.15,1
0,10500,846626,1082917,857126,583018,530974,2616,57.1815579561387,47.2149192475855,62.8450024297831,40840,2011,31.52087,-101.97454,10890,48.5997313820817,59.7140833134848,64.6750664149306,3,6,0,61.344,45.6894734043355,59.5113455050573,6,46.2993373360375,9156,10694,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,6559.13,7448.71,8038.26,8993.25,9335.25,9645.05,10461.63,10752.88,10622.33,10719.4,10933.37,11305.16,11369.35,11459.27,1
0,12000,757468,900116,769468,471624,354415,2619,57.1815579561387,47.2149192475855,62.8450024297831,40751,2011,31.51022,-101.98036,10882,39.3953253532759,47.6641071277034,64.6750664149306,3,6,0,80.628,45.6894734043355,59.5113455050573,6,46.2993373360375,9122,10680,45.6145114608116,46.5028002169063,46.4885978294857,50.075857325368,NA,6586.81,7454.18,8046.99,8984,9333.75,9590,10440.22,10741.43,10637.44,10820.74,10949.96,11284.42,11349.4,11436.93,1
760500,0,257000,922100,1017500,23277.5,0,2620,57.1815579561387,32.2985667405982,62.8450024297831,40937,2012,31.56407,-101.91437,10899,48.5997313820817,47.6641071277034,59.9755520332727,9,9,0,11.184,45.6894734043355,56.5692692866102,10,41.8548677471605,7364,10739,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,6475.3,7320.16,7931.18,8899.8,9246.31,9468.66,10491.61,10666.29,10765.47,10796.22,11049.52,11608.35,11685.99,11775.92,1
0,0,994938,497189,994938,994938,497189,2622,57.1815579561387,72.5015994800833,62.8450024297831,40875,2011,31.61858,-102.11414,11033,43.4336303913043,55.0971911518644,47.8980746184318,1,1,0,52.316,47.142803834728,59.5113455050573,1,46.2993373360375,9270,10850,46.9919495209192,46.5028002169063,46.4885978294857,NA,NA,6832.6,7663.62,8230.7,9108.32,9421.88,9877.32,10127.52,10381.95,10514.67,10619.52,10959.44,11438.42,11572.55,11685.37,1
0,0,1088488.816,550000,1088488.816,1088472,550000,2623,57.1815579561387,72.5015994800833,62.8450024297831,40749,2011,31.6318,-102.10916,11011,43.4336303913043,39.9132468291517,47.8980746184318,1,1,0,63.756,47.142803834728,59.5113455050573,1,46.2993373360375,9150,10880,46.9919495209192,46.5028002169063,46.4885978294857,NA,NA,6871.34,7684.22,8265.15,9129.98,9450.07,9865.34,10126.32,10375.58,10523.2,10599.95,10960.14,11425.97,11555.1,11666.54,1
1075580.1,0,0,993500,1408201.2,1231011.6,927236,2624,57.1815579561387,72.5015994800833,62.8450024297831,40812,2011,31.53259,-102.09487,11465,44.1646661294716,55.0971911518644,64.6750664149306,1,1,0,164.402811,45.6894734043355,59.5113455050573,1,46.2993373360375,7910,11222,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6865.86,7718.7,8324.95,9171.83,9517.94,9750.38,10381.67,10676.41,10817.78,10926.31,11203.42,11635.69,11897.49,11991.25,2
0,0,988410,501200,988410,988410,501200,2625,57.1815579561387,72.5015994800833,62.8450024297831,40767,2011,31.64832,-102.13273,10850,44.4812271666837,55.0971911518644,47.8980746184318,1,1,0,39.584,47.142803834728,59.5113455050573,1,46.2993373360375,9285,10615,46.9919495209192,46.5028002169063,46.4885978294857,NA,NA,6814.37,7603.47,8159.98,9001.6,9326.22,9683.91,9930,10062.41,10191.39,10256.56,10631.6,11074.67,11219.59,11316.43,1
1075580.1,0,0,909874,1143828,1143828,909874,2627,57.1815579561387,85.256,62.8450024297831,40687,2011,31.53937,-102.12832,10725,48.5997313820817,59.7140833134848,40.7605692326044,1,1,0,113.072,45.6894734043355,41.0841740484749,1,46.2993373360375,7795,10300,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6911,7729,8357,9104,9505,9764,10227,10449,10628.14,10769.17,11183.69,11616.15,11811.18,11918.57,2
1075580.1,0,0,978413,1211154,1211154,927236,2628,57.1815579561387,85.256,62.8450024297831,40671,2011,31.54724,-102.1308,10554,44.1646661294716,39.9132468291517,40.7605692326044,1,1,0,106.628,45.6894734043355,41.0841740484749,1,46.2993373360375,7769,10250,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6907,7754,8342,9123,9491,9736,10203,10423,10617.2,10738.29,11146.93,11605.73,11785,11892.18,1
0,0,944454,498353,944454,944454,498353,2631,57.1815579561387,72.5015994800833,62.8450024297831,40825,2011,31.63012,-102.13071,10896,44.1646661294716,41.1683860955319,47.8980746184318,1,1,0,93.704,47.142803834728,59.5113455050573,1,46.2993373360375,9290,10720,46.9919495209192,46.5028002169063,46.4885978294857,NA,NA,6834.04,7588.22,8207.11,9064.29,9381.56,9777.07,9964.46,10214.23,10362.23,10399.84,10759.84,11251.26,11380.51,11485.34,1
0,16500,1338664.45,1351741,1392694,1058862,786830,2632,57.1815579561387,47.2149192475855,62.8450024297831,40868,2011,31.50572,-102.0151,10779,44.1646661294716,47.6641071277034,64.6750664149306,2,4,0,54.936,45.6894734043355,59.5113455050573,4,46.2993373360375,9178,10666,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,6667.28,7527.7,8129.76,9071.95,9394.04,9698.85,10459.48,10645.95,10667.75,10659.01,10894.25,11323.8,11392.55,11482.85,1
1075580.1,0,0,776000,1255367.367,1231011.6,776000,2634,57.1815579561387,72.5015994800833,62.8450024297831,40886,2011,31.50942,-102.06507,11490,48.5997313820817,59.7140833134848,64.6750664149306,1,1,0,115.2346599,45.6894734043355,59.5113455050573,1,46.2993373360375,7740,11335,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6811,7633,8311,9148,9495,9818,10504,10793,10955,11128,11475.45,11517.81,11682.91,11772.82,2
1075580.1,0,0,698500,1096074,1096074,698500,2635,57.1815579561387,72.5015994800833,62.8450024297831,40843,2011,31.50493,-102.06801,10814,48.5997313820817,59.7140833134848,40.7605692326044,1,1,0,47.26,45.6894734043355,41.0841740484749,1,46.2993373360375,7880,10485,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6818.67,7653.02,8296.09,9167.71,9495.71,9807.77,10497.82,10744.5,10911.18,11079.04,11442.16,11527.68,11691.11,11775.56,1
1075580.1,0,0,838380,1165080,1165080,838380,2637,57.1815579561387,85.256,62.8450024297831,40789,2011,31.54288,-102.11507,10674,48.5997313820817,59.7140833134848,40.7605692326044,1,1,0,97.424,45.6894734043355,41.0841740484749,1,46.2993373360375,7862,10376,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6901,7750,8363,9127,9520,9769,10297,10525,10701.55,10832.42,11194.14,11643.38,11842.04,11943.88,1
1075580.1,0,0,732500,1141690.184,1141686,732500,2638,57.1815579561387,72.5015994800833,62.8450024297831,40810,2011,31.56336,-102.10938,10693,44.4812271666837,47.6641071277034,40.7605692326044,1,1,0,59.452,45.6894734043355,41.0841740484749,1,46.2993373360375,7870,10370,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6884,7734,8329,9166,9485,9729,10256.9,10524,10672.94,10817.63,11210.54,11635.29,11788.15,11894.71,1
1075580.1,0,0,852500,1230700.816,1230684,852500,2639,57.1815579561387,72.5015994800833,62.8450024297831,40785,2011,31.56236,-102.08232,10680,44.1646661294716,39.9132468291517,40.7605692326044,1,1,0,91.812,45.6894734043355,41.0841740484749,1,46.2993373360375,7870,10420,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6834,7670,8294,9137,9469,9737,10347,10589,10772.75,10914.5,11210.6,11635.86,11804.36,11907.68,1
0,0,951468,471000,951468,951468,471000,2641,57.1815579561387,72.5015994800833,62.8450024297831,40883,2011,31.61938,-102.1409,11550,44.4812271666837,55.0971911518644,47.8980746184318,1,1,0,106.52,47.142803834728,59.5113455050573,1,46.2993373360375,9080,10680,46.9919495209192,46.5028002169063,46.4885978294857,NA,NA,6840.33,7626.67,8223,9045.66,9390.5,9771.39,9913.84,10148.96,10281.79,10378.43,10711.79,11193.96,11329.38,11443.03,1
0,0,1122534,1398355.9,1122534,1122534,927236,2642,57.1815579561387,72.5015994800833,62.8450024297831,40875,2011,31.59455,-102.14988,10915,44.1646661294716,55.0971911518644,47.8980746184318,1,1,0,81.392,47.142803834728,59.5113455050573,1,46.2993373360375,9175,10785,46.9919495209192,46.5028002169063,46.4885978294857,NA,NA,6880.5,7671.27,8260.35,9075.88,9409.53,9846.39,10263.53,10311.68,10453.27,10615.18,11013.27,11460.59,11603.05,11723.12,1
1074822,0,0,1398355.9,1074822,1074822,927236,2643,57.1815579561387,101.899864313182,62.8450024297831,40720,2011,31.64124,-101.92573,11093,44.1646661294716,39.9132468291517,64.6750664149306,1,1,0,43.216,45.6894734043355,59.5113455050573,1,46.2993373360375,7992,10948,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6526.06,7379.79,7992.3,8978.55,9314.97,9691.93,10492.5,10751.73,10900.99,10917.17,11147.44,11783.24,11862.7,11953.31,1
1075580.1,0,0,699035,1075620,1075620,699035,2644,57.1815579561387,72.5015994800833,62.8450024297831,40859,2011,31.5197,-102.11672,10610,48.5997313820817,53.6855631306289,40.7605692326044,1,1,0,163.956,45.6894734043355,41.0841740484749,1,46.2993373360375,7780,10390,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6910.53,7744.37,8365.5,9119.79,9513.62,9790.58,10272.03,10537.43,10696.37,10819.62,11256.07,11606.62,11902.73,12004.2,2
1075580.1,0,0,699004,1181544,1181544,699004,2645,57.1815579561387,72.5015994800833,62.8450024297831,40927,2012,31.51511,-102.08872,11517,48.5997313820817,53.6855631306289,64.6750664149306,1,1,0,176.1857485,45.6894734043355,59.5113455050573,1,46.2993373360375,7920,11380,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6848.21,7672.21,8324.06,9130.06,9493.89,9771.86,10343.45,10663.46,10846.53,10976.52,11364.11,11619.3,11913.02,12000.37,2
1075580.1,0,0,792212,1205526,1205526,792212,2646,57.1815579561387,72.5015994800833,62.8450024297831,40955,2012,31.50543,-102.0815,10945,48.5997313820817,53.6855631306289,40.7605692326044,1,1,0,25.36517554,45.6894734043355,41.0841740484749,1,46.2993373360375,7765,10570,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6834.12,7670.16,8319.66,9152.75,9487.99,9817.05,10360.46,10669.7,10849.57,10994.94,11402.87,11619.15,11849.93,11928.18,1
0,15000,1180850,1361638,1195850,875446,747186,2647,57.1815579561387,47.2149192475855,62.8450024297831,40938,2012,31.51815,-101.98781,10890,48.5997313820817,59.7140833134848,64.6750664149306,2,4,0,55.148,45.6894734043355,59.5113455050573,4,46.2993373360375,9187,10704,45.6145114608116,46.5028002169063,46.4885978294857,NA,NA,6595.34,7496.06,8099.9,9023.56,9349.85,9698.17,10439.33,10749.46,10668.04,10763.9,10957.49,11334.11,11396.43,11486.38,1
0,16500,1252082,1344527,1268582,911126,721249,2648,57.1815579561387,47.2149192475855,62.8450024297831,40911,2012,31.50111,-102.00708,10855,48.5997313820817,47.6641071277034,64.6750664149306,3,6,0,44.156,45.6894734043355,59.5113455050573,6,46.2993373360375,9067,10742,45.6145114608116,46.5028002169063,46.4885978294857,50.075857325368,NA,6654.09,7520.45,8140.89,9054.59,9381.79,9651.34,10501.39,10626.19,10654.77,10712.16,10913.14,11320.82,11386.61,11473.65,1
0,13500,1282500,1391776,1296000,1015224,827268,2649,57.1815579561387,47.2149192475855,62.8450024297831,40973,2012,31.51581,-101.99771,10905,39.3953253532759,47.6641071277034,64.6750664149306,3,6,0,52.592,45.6894734043355,59.5113455050573,6,46.2993373360375,9253,10679,45.6145114608116,46.5028002169063,46.4885978294857,50.075857325368,NA,6629.15,7508.87,8123.15,9047.03,9367.91,9713.79,10450.7,10760.07,10689.18,10753.71,10953.87,11346.09,11409.09,11499.19,1
0,15000,1229056,1113757,1244056,1004052,642862,2651,57.1815579561387,47.2149192475855,62.8450024297831,40923,2012,31.50978,-102.02101,10907,48.5997313820817,59.7140833134848,67.5302083073333,2,4,0,87.508,49.8051695977933,56.5692692866102,4,46.2993373360375,9198,10576,45.6145114608116,46.5028002169063,46.4885978294857,50.075857325368,NA,6693.17,7542.79,8111.39,9098.56,9412.3,9738.66,10457.24,10671.51,10706.58,10672.93,10927.68,11344.07,11419.84,11513.82,1
0,16500,1338664.45,1398355.9,1408201.2,536416,441406,2653,57.1815579561387,47.2149192475855,62.8450024297831,40892,2011,31.5197305,-101.9528889,10854,48.5997313820817,39.9132468291517,64.6750664149306,3,6,0,65.012,45.6894734043355,59.5113455050573,6,46.2993373360375,9736,10564,45.6145114608116,46.5028002169063,46.4885978294857,50.075857325368,NA,6508.01,7378.43,8023.74,8937.09,9272.11,9438.46,10406.03,10675.81,10550.31,10612.52,10847.78,11250.93,11322.52,11411.49,1
0,15000,1252438,1360760,1267438,910344,744960,2655,57.1815579561387,47.2149192475855,62.8450024297831,40930,2012,31.51971,-101.968,10885,39.3953253532759,47.6641071277034,64.6750664149306,3,6,0,66.07164649,45.6894734043355,59.5113455050573,6,46.2993373360375,9052,10716,45.6145114608116,46.5028002169063,46.4885978294857,52.9730200366667,NA,6560.94,7441.06,8046.98,8999.28,9346.24,9601.99,10481.86,10773.16,10620.61,10717.01,10931.92,11303.7,11369.4,11459.08,1
0,1500,372132,298750,373632,372132,298750,2660,57.1815579561387,47.2149192475855,62.8450024297831,40992,2012,31.49566,-101.98907,10983,44.1646661294716,41.1683860955319,47.8980746184318,1,2,0,27.04989817,47.142803834728,59.5113455050573,2,46.2993373360375,9662,10624,45.6145114608116,46.5028002169063,46.4885978294857,NA,NA,6553.23,7411.14,8046.04,8924.09,9270.45,9554.12,10371.55,10657.05,10788.01,10895.4,10947.64,11249.68,11330.61,11417.04,1
0,13200,382000,516900,395200,382000,516900,2661,57.1815579561387,38.713,62.8450024297831,41082,2012,31.492,-102.04581,10932,48.5997313820817,59.7140833134848,53.2831107625641,1,2,0,77.016,49.8051695977933,59.5113455050573,2,46.2993373360375,8542,10730,45.6145114608116,46.5028002169063,52.3733333333333,48.7225007616148,NA,6722.46,7565.15,8193.36,9055.22,9365.92,9628.88,10329.02,10547.25,10647.43,10686.51,10880.59,11261.31,11354.07,11463.68,1
NA,NA,NA,150000,NA,NA,150000,2663,57.1815579561387,24.6604927446667,62.8450024297831,40881,2011,31.64144,-102.07267,11584,44.1646661294716,39.9132468291517,47.8980746184318,1,1,NA,6.809624121,47.142803834728,59.5113455050573,1,46.2993373360375,9040,11320,NA,46.5028002169063,46.4885978294857,NA,NA,6862.43,7716.77,8285.23,9200.04,9513.45,9946.42,10347.46,10615.03,10756.83,10802.35,11038.95,11696.08,11837.12,11939.8,1
1075580.1,0,0,762000,1207164,1207164,762000,2664,57.1815579561387,72.5015994800833,62.8450024297831,40857,2011,31.49499,-102.07788,11500,48.5997313820817,59.7140833134848,64.6750664149306,1,1,0,13.405816,45.6894734043355,59.5113455050573,1,46.2993373360375,7985,11390,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6816.28,7663.98,8292.75,9120.08,9453.19,9768.61,10407.55,10583.72,10757.72,10867.32,11314.31,11627.2,11773.32,11840.2,1
1075580.1,0,0,837500,1408201.2,1231011.6,837500,2665,57.1815579561387,72.5015994800833,62.8450024297831,40954,2012,31.53526,-102.1176,11410,48.5997313820817,53.6855631306289,53.2831107625641,1,1,0,92.204,49.8051695977933,59.5113455050573,1,46.2993373360375,8400,11200,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6914.1,7758.28,8348.04,9150.92,9533.34,9782.04,10276.6,10510.43,10678.98,10824.3,11216.05,11623.72,11853.92,11959.12,1
1075580.1,0,0,694000,1090992,1090992,694000,2666,57.1815579561387,72.5015994800833,62.8450024297831,40966,2012,31.51423,-102.12372,10655,NA,NA,40.7605692326044,1,1,0,22.9,45.6894734043355,41.0841740484749,1,46.2993373360375,7795,10355,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6901.49,7740.04,8342.06,9104.14,9487.05,9764.93,10209.43,10493.13,10649.09,10799.89,11220.17,11558.91,11845.09,11950.62,1
1075580.1,0,0,708500,1128204,1128204,708500,2667,57.1815579561387,72.5015994800833,62.8450024297831,40995,2012,31.53319,-102.12608,11463,39.3953253532759,53.6855631306289,40.7605692326044,1,1,0,167.076,45.6894734043355,41.0841740484749,1,46.2993373360375,7945,10275,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6914.83,7765.32,8350.24,9111.74,9521.39,9785.93,10247.19,10468.65,10625.99,10773.85,11198.12,11605.57,11821.58,11928.76,2
0,0,6e+05,858000,944000,1e+05,88625,2668,57.1815579561387,32.2985667405982,62.8450024297831,40951,2012,31.55422,-102.02257,10887,48.5997313820817,59.7140833134848,40.7605692326044,9,9,344000,68.532,45.6894734043355,41.0841740484749,9,46.2993373360375,10451,10704,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,6695.56,7566.8,8165.9,9115.15,9443.17,9770.29,10414.74,10716.37,10834.32,10866.1,11195.47,11571.19,11683.84,11785.91,1
0,0,6e+05,858000,942000,1e+05,88625,2670,57.1815579561387,32.2985667405982,62.8450024297831,40990,2012,31.55878,-102.01936,10810,48.5997313820817,47.6641071277034,40.7605692326044,9,9,342000,74.832,45.6894734043355,41.0841740484749,9,46.2993373360375,10470,10681,45.6145114608116,46.5028002169063,68.6977972815385,NA,35.3283279841421,6676,7545.26,8126.47,9097.09,9441.54,9801.72,10379.29,10699.44,10819.71,10865.51,11190.4,11587.18,11695.9,11798.22,1
