WellID,Number,Type,Depth.Top,Depth.Base,Fluid.Amount,Fluid.Units,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Units,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size,Treated.Stage.Height,Fluid.Amount.Per.Foot,Propping.Agent.Amount.Per.Foot
1084,16,FRAC,8061,8229,58789,GAL,X-LINKGEL,154824,LB,SAND,NA,NA,,20/40,168,349.934523809524,921.571428571429
1085,14,FRAC,8069,8237,52889,GAL,X-LINKGEL,150412,LB,SAND,NA,NA,,20/40,168,314.815476190476,895.309523809524
1086,1,FRAC,8050,10341,980043,GAL,GEL,598889,LB,SAND,NA,NA,,,2291,427.779572239197,261.409428197294
1087,12,FRAC,8395,8469,69639,GAL,X-LINKGEL,186904,LB,SAND,NA,NA,XLNK,20/40,74,941.067567567568,2525.72972972973
1089,14,FRAC,7016,7169,47374,GAL,X-LINKGEL,138835,LB,SAND,NA,NA,,20/40,153,309.633986928105,907.418300653595
1090,12,FRAC,8289,8343,56928,GAL,X-LINKGEL,172207,LB,SAND,NA,NA,,20/40,54,1054.22222222222,3189.01851851852
1092,12,FRAC,8044,8115,40422,GAL,X-LINKGEL,107440,LB,SAND,NA,NA,,20/40,71,569.323943661972,1513.23943661972
1093,12,FRAC,8012,8122,53347,GAL,X-LINKGEL,153365,LB,SAND,NA,NA,XLNK,20/40,110,484.972727272727,1394.22727272727
1095,12,FRAC,8061,8139,41698,GAL,GEL,114711,LB,SAND,NA,NA,GELA,20/40,78,534.589743589744,1470.65384615385
1096,12,FRAC,8020,8195,52725,GAL,X-LINKGEL,137433,LB,SAND,NA,NA,XLNK,20/40,175,301.285714285714,785.331428571429
1097,14,FRAC,8018,8068,68556,GAL,X-LINKGEL,158640,LB,SAND,NA,NA,XLNK,20/40,50,1371.12,3172.8
1098,10,FRAC,7803,7886,63966,GAL,X-LINKGEL,135022,LB,SAND,NA,NA,XLNK,20/40,83,770.674698795181,1626.77108433735
1099,14,FRAC,8065,8127,55743,GAL,X-LINKGEL,153784,LB,SAND,NA,NA,,20/40,62,899.08064516129,2480.38709677419
1100,12,FRAC,8008,8022,44218,GAL,X-LINKGEL,118940,LB,SAND,NA,NA,XLNK,20/40,14,3158.42857142857,8495.71428571429
1101,10,FRAC,8021,8215,62803,GAL,X-LINKGEL,155278,LB,SAND,NA,NA,XLNK,20/40,194,323.726804123711,800.40206185567
1104,12,FRAC,7296,7428,52529,GAL,X-LINKGEL,145941,LB,SAND,NA,NA,XLNK,20/40,132,397.94696969697,1105.61363636364
1106,16,FRAC,9675,9858,NA,,,107300,LB,SAND,NA,NA,,,183,NA,586.338797814208
1107,5,FRAC,9990,10106,NA,,,66500,LB,CER,NA,NA,,20/40,116,NA,573.275862068965
1108,14,FRAC,7910,7918,50173,GAL,X-LINKGEL,120116,LB,SAND,NA,NA,XLNK,20/40,8,6271.625,15014.5
1109,12,FRAC,7847,8045,62442,GAL,X-LINKGEL,156658,LB,SAND,NA,NA,XLNK,20/40,198,315.363636363636,791.20202020202
1110,10,FRAC,7886,8039,44016,GAL,X-LINKGEL,106740,LB,SAND,NA,NA,XLNK,20/40,153,287.686274509804,697.647058823529
1116,14,FRAC,8016,8033,67927,GAL,X-LINKGEL,169359,LB,SAND,NA,NA,XLNK,20/40,17,3995.70588235294,9962.29411764706
1119,12,FRAC,7975,8074,67654,GAL,X-LINKGEL,139640,LB,SAND,NA,NA,XLNK,20/40,99,683.373737373737,1410.50505050505
1122,12,FRAC,7854,8027,54495,GAL,X-LINKGEL,130880,LB,SAND,NA,NA,XLNK,20/40,173,315,756.531791907515
1123,14,FRAC,8852,8878,49597,GAL,X-LINKGEL,138510,LB,SAND,NA,NA,XLNK,20/40,26,1907.57692307692,5327.30769230769
1124,14,FRAC,8027,8108,45686,GAL,X-LINKGEL,120907,LB,SAND,NA,NA,,20/40,81,564.024691358025,1492.67901234568
1125,10,FRAC,8546,8656,54021,GAL,X-LINKGEL,135548,LB,SAND,NA,NA,XLNK,20/40,110,491.1,1232.25454545455
1126,8,FRAC,7978,8090,50148,GAL,X-LINKGEL,117358,LB,SAND,NA,NA,XLNK,20/40,112,447.75,1047.83928571429
1127,12,FRAC,8025,8093,52125,GAL,X-LINKGEL,124624,LB,SAND,NA,NA,XLNK,20/40,68,766.544117647059,1832.70588235294
1128,12,FRAC,7998,8158,75642,GAL,X-LINKGEL,192371,LB,SAND,NA,NA,XLNK,20/40,160,472.7625,1202.31875
1130,2,FRAC,7846,10174,811300,GAL,X-LINKGEL,750000,LB,SAND,NA,NA,XLNK,,2328,348.496563573883,322.164948453608
1131,16,FRAC,9596,9700,NA,,,77000,LB,SAND,NA,NA,,20/40,104,NA,740.384615384615
1132,11,FRAC,9760,9844,157206,GAL,X-LINKGEL,120000,LB,SAND,NA,NA,XLNK,20/40,84,1871.5,1428.57142857143
1133,10,FRAC,9376,9444,NA,,,485000,LB,SAND,NA,NA,,20/40,68,NA,7132.35294117647
1134,12,FRAC,9740,9825,139986,GAL,X-LINKGEL,120000,LB,SAND,NA,NA,XLNK,20/40,85,1646.89411764706,1411.76470588235
1135,12,FRAC,8040,8077,41244,GAL,X-LINKGEL,103400,LB,SAND,NA,NA,XLNK,20/40,37,1114.7027027027,2794.59459459459
1136,8,FRAC,7076,7265,54402,GAL,X-LINKGEL,130000,LB,SAND,NA,NA,XLNK,20/40,189,287.84126984127,687.830687830688
1137,6,FRAC,7133,7321,48190,GAL,X-LINKGEL,132292,LB,SAND,NA,NA,XLNK,20/40,188,256.329787234043,703.68085106383
1138,10,FRAC,7135,7306,62508,GAL,X-LINKGEL,144000,LB,SAND,NA,NA,XLNK,20/40,171,365.543859649123,842.105263157895
1139,2,FRAC,8110,10932,1141392,GAL,X-LINKGEL,848110,LB,SAND,NA,NA,XLNK,,2822,404.462083628632,300.535081502481
1140,3,FRAC,8136,10879,561330,GAL,X-LINKGEL,761600,LB,SAND,NA,NA,XLNK,,2743,204.640904119577,277.652205614291
1141,18,FRAC,8866,8874,41832,GAL,X-LINKGEL,217545,LB,SAND,NA,NA,XLNK,20/40,8,5229,27193.125
1142,2,FRAC,8099,10776,723870,GAL,X-LINKGEL,597980,LB,SAND,NA,NA,,,2677,270.403436682854,223.376914456481
1143,8,FRAC,7028,7209,56789,GAL,X-LINKGEL,136575,LB,SAND,NA,NA,XLNK,20/40,181,313.75138121547,754.558011049724
1145,6,FRAC,7057,7223,49404,GAL,X-LINKGEL,133580,LB,SAND,NA,NA,XLNK,20/40,166,297.614457831325,804.698795180723
1146,8,FRAC,6994,7172,56070,GAL,X-LINKGEL,141815,LB,SAND,NA,NA,XLNK,20/40,178,315,796.713483146067
1147,8,FRAC,7053,7215,36168,GAL,X-LINKGEL,131660,LB,SAND,NA,NA,XLNK,20/40,162,223.259259259259,812.716049382716
1148,2,FRAC,7988,10000,502000,GAL,FLUD,478000,LB,SAND,NA,NA,XLNK,,2012,249.502982107356,237.574552683897
1150,2,FRAC,7394,10300,1176000,GAL,W,996000,LB,SAND,NA,NA,,,2906,404.67997247075,342.73916035788
1151,14,FRAC,7695,7870,51411,GAL,X-LINKGEL,127802,LB,SAND,NA,NA,XLNK,20/40,175,293.777142857143,730.297142857143
1155,8,FRAC,7397,7587,47947,GAL,X-LINKGEL,133337,LB,SAND,NA,NA,XLNK,20/40,190,252.352631578947,701.773684210526
1158,12,FRAC,8059,8126,57708,GAL,X-LINKGEL,150785,LB,SAND,NA,NA,XLNK,20/40,67,861.313432835821,2250.5223880597
1159,2,FRAC,7900,9899,451000,GAL,FLUD,431000,LB,SAND,NA,NA,XLNK,,1999,225.612806403202,215.607803901951
1161,2,FRAC,6939,10337,839454,GAL,X-LINKGEL,878070,LB,SAND,NA,NA,XLNK,,3398,247.043555032372,258.407886992348
1164,12,FRAC,9950,9970,142002,GAL,X-LINKGEL,120000,LB,SAND,NA,NA,XLNK,20/40,20,7100.1,6000
1165,12,FRAC,9940,10002,122010,GAL,X-LINKGEL,80000,LB,SAND,NA,NA,XLNK,20/40,62,1967.90322580645,1290.32258064516
1168,3,FRAC,7870,9911,457700,GAL,FLUD,433600,LB,SAND,NA,NA,XLNK,,2041,224.252817246448,212.444879960804
1169,14,FRAC,7858,8014,356496,GAL,FLUD,NA,,,NA,NA,,,156,2285.23076923077,NA
1175,3,FRAC,8030,10008,492400,GAL,FLUD,456500,LB,SAND,NA,NA,GELA,,1978,248.938321536906,230.788675429727
1177,4,FRAC,9847,10026,NA,,,92000,LB,SAND,NA,NA,,20/40,179,NA,513.966480446927
1178,3,FRAC,7944,10025,548750,GAL,FLUD,488000,LB,SAND,NA,NA,GELA,,2081,263.695338779433,234.502642960115
1179,3,FRAC,8005,9968,467000,GAL,X-LINKGEL,451000,LB,SAND,NA,NA,,,1963,237.901171676006,229.750382068263
1182,15,REFRAC,8642,8709,35729,GAL,X-LINKGEL,125000,LB,SAND,NA,NA,XLNK,20/40,67,533.268656716418,1865.67164179104
1183,2,FRAC,8358,10478,871626,GAL,X-LINKGEL,828220,LB,SAND,NA,NA,XLNK,,2120,411.144339622641,390.669811320755
1184,20,FRAC,7472,7648,50232,GAL,X-LINKGEL,116460,LB,SAND,NA,NA,XLNK,20/40,176,285.409090909091,661.704545454545
1186,18,FRAC,8080,8202,56238,GAL,X-LINKGEL,144199,LB,SAND,NA,NA,XLNK,20/40,122,460.967213114754,1181.95901639344
1189,1,ACID,10688,11039,2000,GAL,A,0,undefined,undefined,NA,NA,,,351,5.6980056980057,0
1191,2,FRAC,8026,10014,498300,GAL,FLUD,436450,LB,SAND,NA,NA,,,1988,250.653923541247,219.542253521127
1192,3,FRAC,7974,10038,546237,GAL,X-LINKGEL,508046,LB,SAND,NA,NA,,,2064,264.649709302326,246.146317829457
1194,2,FRAC,6972,10338,56490,GAL,X-LINKGEL,559956,LB,SAND,NA,NA,XLNK,20/40,3366,16.7825311942959,166.356506238859
1196,5,FRAC,10154,10446,68000,GAL,GEL,60000,LB,CER,NA,NA,,16/30,292,232.876712328767,205.479452054795
1197,2,FRAC,7972,10920,NA,,,978251,LB,SAND,NA,NA,,,2948,NA,331.835481682497
1199,2,FRAC,7912,9915,594500,GAL,FLUD,526500,LB,SAND,NA,NA,,,2003,296.804792810784,262.855716425362
1200,2,FRAC,7828,9905,502600,GAL,FLUD,486000,LB,SAND,NA,NA,,,2077,241.983630235917,233.991333654309
1201,14,FRAC,8095,8210,55482,GAL,X-LINKGEL,107869,LB,SAND,NA,NA,XLNK,20/40,115,482.452173913043,937.991304347826
1202,14,FRAC,7888,8126,NA,,X-LINKGEL,NA,,,NA,NA,,,238,NA,NA
1203,8,FRAC,8899,10442,722117,GAL,GEL,569723,LB,SAND,NA,NA,GELA,,1543,467.99546338302,369.230719377835
1204,6,FRAC,9015,10318,715572,GAL,GEL,458367,LB,SAND,NA,NA,GELA,,1303,549.172678434382,351.778204144282
1206,14,FRAC,8030,8120,59892,GAL,X-LINKGEL,90802,LB,SAND,NA,NA,XLNK,16/30,90,665.466666666667,1008.91111111111
1207,12,FRAC,8034,8124,63252,GAL,X-LINKGEL,158043,LB,SAND,NA,NA,XLNK,20/40,90,702.8,1756.03333333333
1208,12,FRAC,8320,8380,76258,GAL,X-LINKGEL,141963,LB,SAND,NA,NA,XLNK,20/40,60,1270.96666666667,2366.05
1209,2,FRAC,7560,10239,82823,GAL,GEL,86743,LB,SAND,NA,NA,,,2679,30.9156401642404,32.3788727136991
1211,1,FRAC,7980,10850,1480836,GAL,GEL,946000,LB,SAND,NA,NA,,,2870,515.970731707317,329.616724738676
1214,2,FRAC,7872,9791,549730,GAL,W,508690,LB,SAND,NA,NA,GELA,,1919,286.46690984888,265.080771235018
1215,12,FRAC,9836,10024,147000,GAL,X-LINKGEL,150000,LB,SAND,NA,NA,XLNK,20/40,188,781.914893617021,797.872340425532
1216,12,FRAC,9780,9876,142002,GAL,X-LINKGEL,120000,LB,SAND,NA,NA,XLNK,20/40,96,1479.1875,1250
1217,12,FRAC,9940,10200,158004,GAL,X-LINKGEL,99000,LB,SAND,NA,NA,XLNK,20/40,260,607.707692307692,380.769230769231
1218,10,FRAC,9870,9894,149016,GAL,X-LINKGEL,224000,LB,SAND,NA,NA,XLNK,20/40,24,6209,9333.33333333333
1219,2,FRAC,8319,10452,886620,GAL,GEL,793130,LB,SAND,NA,NA,GELA,,2133,415.668073136428,371.837787154243
1220,1,FRAC,9052,10558,12012,GAL,A,471540,LB,SAND,NA,NA,,,1506,7.97609561752988,313.107569721116
1222,8,FRAC,9844,10150,105000,GAL,W,128000,LB,SAND,NA,NA,GELA,,306,343.137254901961,418.300653594771
1223,1,FRAC,8182,10438,1049664,GAL,W,831000,LB,SAND,NA,NA,GELA,,2256,465.276595744681,368.351063829787
1224,1,FRAC,8130,10635,23700,GAL,X-LINKGEL,996000,LB,SAND,NA,NA,XLNK,20/40,2505,9.46107784431138,397.604790419162
1225,2,FRAC,9010,10480,NA,,,473900,LB,SAND,NA,NA,,,1470,NA,322.380952380952
1227,2,FRAC,8508,10830,NA,,,947000,LB,SAND,NA,NA,,,2322,NA,407.838070628768
1228,2,FRAC,8007,10022,586000,GAL,W,534000,LB,SAND,NA,NA,GELA,,2015,290.818858560794,265.012406947891
1230,8,FRAC,9710,10444,548624,GAL,GEL,315041,LB,SAND,NA,NA,GELA,30/50,734,747.444141689373,429.211171662125
1231,7,FRAC,10419,10546,169976,GAL,X-LINKGEL,123841,LB,SAND,NA,NA,GELA,20/40,127,1338.3937007874,975.125984251968
1235,2,FRAC,6954,10290,755458,GAL,X-LINKGEL,969400,LB,SAND,NA,NA,XLNK,,3336,226.45623501199,290.587529976019
1238,6,FRAC,9289,10547,519394,GAL,GEL,364858,LB,SAND,NA,NA,GELA,30/50,1258,412.872813990461,290.030206677265
1240,2,FRAC,8034,10020,519000,GAL,W,477600,LB,SAND,NA,NA,,,1986,261.329305135952,240.483383685801
1243,10,FRAC,9890,9978,149016,GAL,X-LINKGEL,150000,LB,SAND,NA,NA,XLNK,20/40,88,1693.36363636364,1704.54545454545
1244,6,FRAC,9236,10737,747254,GAL,GEL,589653,LB,SAND,NA,NA,GELA,,1501,497.83744170553,392.840106595603
1245,8,FRAC,10664,10718,166734,GAL,GEL,92738,LB,SAND,NA,NA,FECL,30/50,54,3087.66666666667,1717.37037037037
1247,2,FRAC,8152,11164,NA,,,723000,LB,SAND,NA,NA,,,3012,NA,240.03984063745
1248,2,FRAC,7985,10865,NA,,,934001,LB,SAND,NA,NA,,,2880,NA,324.305902777778
1249,1,FRAC,7470,10755,1273818,GAL,GEL,851000,LB,SAND,NA,NA,,,3285,387.76803652968,259.056316590563
1250,12,FRAC,10162,10220,98994,GAL,X-LINKGEL,90000,LB,SAND,NA,NA,XLNK,20/40,58,1706.79310344828,1551.72413793103
1252,1,FRAC,8000,11146,1143576,GAL,GEL,689958,LB,SAND,NA,NA,,,3146,363.501589319771,219.31277813096
1253,12,FRAC,9860,9958,147000,GAL,X-LINKGEL,150000,LB,SAND,NA,NA,XLNK,20/40,98,1500,1530.61224489796
1255,2,FRAC,7980,10870,NA,,,1006000,LB,SAND,NA,NA,,,2890,NA,348.096885813149
1256,1,FRAC,7955,10725,1147440,GAL,GEL,834020,LB,SAND,NA,NA,,,2770,414.238267148014,301.090252707581
1257,1,FRAC,7450,10915,1380582,GAL,GEL,839400,LB,SAND,NA,NA,,,3465,398.436363636364,242.251082251082
1260,4,FRAC,8764,10396,865524,GAL,X-LINKGEL,633243,LB,SAND,NA,NA,XLNK,,1632,530.345588235294,388.016544117647
1261,6,FRAC,8820,10183,538668,GAL,GEL,377677,LB,SAND,NA,NA,GELA,,1363,395.207630227439,277.092443140132
1263,10,FRAC,11008,11080,68628,GAL,X-LINKGEL,4024,LB,SAND,NA,NA,XLNK,20/40,72,953.166666666667,55.8888888888889
1265,4,FRAC,9228,10774,970194,GAL,GEL,689224,LB,SAND,NA,NA,GELA,30/50,1546,627.551099611902,445.811125485123
1266,6,FRAC,8944,10198,640558,GAL,GEL,439014,LB,SAND,NA,NA,GELA,20/40,1254,510.811802232855,350.090909090909
1267,6,FRAC,8903,10247,642004,GAL,GEL,44279,LB,SAND,NA,NA,GELA,,1344,477.681547619048,32.9456845238095
1270,8,FRAC,10571,10580,131632,GAL,X-LINKGEL,101884,LB,SAND,NA,NA,XLNK,30/50,9,14625.7777777778,11320.4444444444
1272,3,FRAC,10639,10671,167178,GAL,GEL,113937,LB,SAND,NA,NA,,,32,5224.3125,3560.53125
1274,10,FRAC,10910,11096,40614,GAL,X-LINKGEL,24473,LB,SAND,NA,NA,XLNK,20/40,186,218.354838709677,131.575268817204
1275,10,FRAC,11010,11080,98237,GAL,X-LINKGEL,66763,LB,SAND,NA,NA,XLNK,20/40,70,1403.38571428571,953.757142857143
1276,2,FRAC,7550,10670,1047858,GAL,X-LINKGEL,970718,LB,SAND,NA,NA,XLNK,20/40,3120,335.851923076923,311.127564102564
1278,2,FRAC,7872,10290,NA,,GEL,859990,LB,SAND,NA,NA,,,2418,NA,355.66170388751
1279,11,ACID,11686,11706,10,GAL,A,0,undefined,undefined,NA,NA,HCL,,20,0.5,0
1282,1,FRAC,8420,10520,840000,GAL,X-LINKGEL,600000,LB,SAND,NA,NA,XLNK,20/40,2100,400,285.714285714286
1283,1,FRAC,8940,10430,1041180,GAL,FLUD,656568,LB,SAND,NA,NA,,,1490,698.778523489933,440.64966442953
1285,1,FRAC,8160,11130,1247568,GAL,GEL,751000,LB,SAND,NA,NA,,,2970,420.056565656566,252.861952861953
1289,1,FRAC,7975,10710,1033494,GAL,GEL,682000,LB,SAND,NA,NA,,,2735,377.877148080439,249.360146252285
1291,11,FRAC,11354,11420,71316,GAL,X-LINKGEL,60178,LB,SAND,NA,NA,,20/40,66,1080.54545454545,911.787878787879
1292,6,FRAC,9366,10264,901782,GAL,GEL,612755,LB,SAND,NA,NA,,,898,1004.21158129176,682.355233853007
1297,1,FRAC,7985,10870,1476930,GAL,GEL,965380,LB,SAND,NA,NA,,,2885,511.934142114385,334.620450606586
1298,1,FRAC,7965,10800,1533924,GAL,GEL,956000,LB,SAND,NA,NA,GELA,,2835,541.066666666667,337.213403880071
1300,8,FRAC,10658,10766,167448,GAL,X-LINKGEL,120834,LB,SAND,NA,NA,GELA,20/40,108,1550.44444444444,1118.83333333333
1301,6,FRAC,9204,10364,724451,GAL,X-LINKGEL,618228,LB,SAND,NA,NA,XLNK,,1160,624.526724137931,532.955172413793
1302,6,FRAC,9184,10560,739002,GAL,GEL,573578,LB,SAND,NA,NA,XLNK,,1376,537.065406976744,416.844476744186
1304,6,FRAC,9446,10333,956063,GAL,X-LINKGEL,432462,LB,SAND,NA,NA,XLNK,,887,1077.86133032694,487.555806087937
1307,2,FRAC,7820,10670,622902,GAL,X-LINKGEL,892456,LB,SAND,NA,NA,XLNK,,2850,218.562105263158,313.142456140351
1310,2,FRAC,9190,10780,400700,GAL,X-LINKGEL,693800,LB,SANDRCSD,NA,NA,XLNK,20/40,1590,252.012578616352,436.352201257862
1312,8,FRAC,10546,10645,194642,GAL,X-LINKGEL,135551,LB,SAND,NA,NA,GELA,30/50,99,1966.08080808081,1369.20202020202
1313,8,FRAC,10312,10394,138466,GAL,X-LINKGEL,121072,LB,SAND,NA,NA,BRKR,30/50,82,1688.60975609756,1476.48780487805
1315,5,ACID,7154,10414,5820,GAL,A,0,undefined,undefined,NA,NA,HCL,,3260,1.78527607361963,0
1318,8,FRAC,10386,10490,216046,GAL,X-LINKGEL,150461,LB,SAND,NA,NA,GELA,30/50,104,2077.36538461538,1446.74038461538
1319,8,FRAC,10395,10496,162092,GAL,X-LINKGEL,120545,LB,SAND,NA,NA,GELA,,101,1604.87128712871,1193.51485148515
1320,24,FRAC,11012,11110,99960,GAL,X-LINKGEL,97520,LB,CER,NA,NA,XLNK,20/40,98,1020,995.102040816327
1321,4,FRAC,10213,10344,105420,GAL,W,51375,LB,SAND,NA,NA,GELA,,131,804.732824427481,392.175572519084
1323,1,FRAC,8010,10895,1401666,GAL,GEL,858500,LB,SAND,NA,NA,,,2885,485.846100519931,297.573656845754
1326,1,FRAC,7970,10710,1179780,GAL,GEL,756280,LB,SAND,NA,NA,,,2740,430.576642335766,276.014598540146
1328,6,FRAC,9528,10255,600462,GAL,X-LINKGEL,504940,LB,SAND,NA,NA,GELA,20/40,727,825.944979367263,694.55295735901
1329,11,FRAC,11180,11330,82824,GAL,X-LINKGEL,72471,LB,RCSD,NA,NA,XLNK,20/40,150,552.16,483.14
1330,13,FRAC,11282,11430,75000,GAL,X-LINKGEL,76000,LB,SAND,NA,NA,,20/40,148,506.756756756757,513.513513513514
1331,2,FRAC,8724,10592,1032612,GAL,FLUD,718040,LB,SAND,NA,NA,,,1868,552.790149892934,384.389721627409
1333,7,FRAC,10368,10532,521188,GAL,X-LINKGEL,141230,LB,SAND,NA,NA,GELA,30/50,164,3177.9756097561,861.158536585366
1334,1,FRAC,8170,11120,1421574,GAL,GEL,849973,LB,SAND,NA,NA,,,2950,481.889491525424,288.126440677966
1335,1,FRAC,8155,11045,1042944,GAL,GEL,735000,LB,SAND,NA,NA,,,2890,360.880276816609,254.325259515571
1336,1,FRAC,8140,11180,1524138,GAL,GEL,978500,LB,SAND,NA,NA,,,3040,501.361184210526,321.875
1338,2,FRAC,8313,10160,1403388,GAL,SLKW,737270,LB,SAND,NA,NA,SFAC,,1847,759.820249052518,399.171629669735
1340,13,ACID,11264,11368,10,GAL,A,0,undefined,undefined,NA,NA,ACET,,104,0.0961538461538462,0
1341,8,FRAC,10485,10617,604086,GAL,X-LINKGEL,439946,LB,SAND,NA,NA,GELA,30/50,132,4576.40909090909,3332.92424242424
1343,1,FRAC,8806,10354,931392,GAL,FLUD,644499,LB,SAND,NA,NA,,,1548,601.674418604651,416.343023255814
1345,1,FRAC,8666,10424,1080156,GAL,FLUD,698959,LB,SAND,NA,NA,,,1758,614.423208191126,397.587599544937
1346,2,FRAC,9350,10181,460572,GAL,GEL,306130,LB,SAND,NA,NA,GELA,,831,554.238267148014,368.387484957882
1347,2,FRAC,8791,10650,973392,GAL,FLUD,701470,LB,SAND,NA,NA,GELA,,1859,523.610543302851,377.337278106509
1348,6,FRAC,9185,10266,830871,GAL,X-LINKGEL,587837,LB,SAND,NA,NA,XLNK,20/40,1081,768.613320999075,543.790009250694
1350,8,FRAC,10265,10355,201424,GAL,X-LINKGEL,149186,LB,SAND,NA,NA,XLNK,30/50,90,2238.04444444444,1657.62222222222
1351,18,FRAC,10707,10785,190008,GAL,X-LINKGEL,100090,LB,SAND,NA,NA,GELA,20/40,78,2436,1283.20512820513
1352,22,FLSH,10580,10842,8039,GAL,W,NA,,,NA,43,,,262,30.6832061068702,NA
1354,8,FRAC,10872,11038,367464,GAL,X-LINKGEL,116528,LB,SAND,NA,NA,XLNK,30/50,166,2213.63855421687,701.975903614458
1355,1,FRAC,9022,11438,1675674,GAL,FLUD,1014000,LB,SAND,NA,NA,,,2416,693.573675496689,419.701986754967
1356,1,FRAC,8152,11434,958398,GAL,FLUD,846620,LB,SAND,NA,NA,,,3282,292.016453382084,257.958561852529
1359,8,FRAC,10620,10757,179710,GAL,X-LINKGEL,135334,LB,SAND,NA,NA,XLNK,30/50,137,1311.75182481752,987.839416058394
1360,8,FRAC,10600,10732,218778,GAL,X-LINKGEL,141723,LB,SAND,NA,NA,GELA,30/50,132,1657.40909090909,1073.65909090909
1361,10,FRAC,10888,11022,193710,GAL,X-LINKGEL,136011,LB,SAND,NA,NA,,30/50,134,1445.59701492537,1015.00746268657
1363,8,FRAC,10396,10526,203080,GAL,X-LINKGEL,150208,LB,SAND,NA,NA,XLNK,30/50,130,1562.15384615385,1155.44615384615
1366,1,FRAC,8693,10386,1157520,GAL,FLUD,805680,LB,SAND,NA,NA,,,1693,683.709391612522,475.888954518606
1367,1,FRAC,8690,10436,1209306,GAL,FLUD,855350,LB,SAND,NA,NA,,,1746,692.615120274914,489.891179839633
1369,1,FRAC,8699,10440,1283142,GAL,FLUD,800014,LB,SAND,NA,NA,,,1741,737.014359563469,459.5140723722
1372,1,FRAC,9312,12128,1049370,GAL,FLUD,841390,LB,SAND,NA,NA,,20/40,2816,372.645596590909,298.7890625
1375,8,FRAC,10366,10534,218696,GAL,X-LINKGEL,149466,LB,SAND,NA,NA,XLNK,30/50,168,1301.7619047619,889.678571428571
1376,1,FRAC,8130,11130,1523424,GAL,GEL,978500,LB,SAND,NA,NA,,,3000,507.808,326.166666666667
1377,12,FRAC,10928,10950,104748,GAL,X-LINKGEL,5760,LB,SAND,NA,NA,,20/40,22,4761.27272727273,261.818181818182
1379,12,FRAC,10830,10870,104286,GAL,GEL,38523,LB,SAND,NA,NA,GELA,20/40,40,2607.15,963.075
1381,1,FRAC,7965,10910,1565760,GAL,GEL,851126,LB,SAND,NA,NA,,,2945,531.667232597623,289.007130730051
1382,1,FRAC,7870,10665,1335348,GAL,GEL,808500,LB,SAND,NA,NA,,,2795,477.763148479428,289.266547406082
1383,15,FRAC,11520,11600,34042,GAL,GEL,1500,LB,SAND,NA,NA,GELA,20/40,80,425.525,18.75
1386,13,FRAC,11340,11410,76230,GAL,X-LINKGEL,36583,LB,CER,NA,NA,XLNK,20/40,70,1089,522.614285714286
1388,1,FRAC,6796,10102,821688,GAL,X-LINKGEL,774294,LB,SAND,NA,NA,,,3306,248.5444646098,234.208711433757
1389,8,FRAC,10474,10606,597534,GAL,X-LINKGEL,382202,LB,SAND,NA,NA,GELA,30/50,132,4526.77272727273,2895.4696969697
1390,6,FRAC,9010,10243,685788,GAL,X-LINKGEL,488537,LB,SAND,NA,NA,BIOC,30/50,1233,556.194647201947,396.218167072182
1391,3,FRAC,7961,9998,545000,GAL,W,509500,LB,SAND,NA,NA,,,2037,267.550319096711,250.122729504173
1392,4,ACID,7271,10245,5173,GAL,A,0,undefined,undefined,NA,NA,HCL,,2974,1.73940820443847,0
1393,3,FRAC,7952,10030,534000,GAL,W,500000,LB,SAND,NA,NA,GELA,,2078,256.977863330125,240.615976900866
1394,8,FRAC,10428,10526,212004,GAL,X-LINKGEL,150467,LB,SAND,NA,NA,XLNK,30/50,98,2163.30612244898,1535.37755102041
1395,1,FRAC,8550,11386,781200,GAL,FLUD,866400,LB,SAND,NA,NA,,,2836,275.458392101551,305.500705218618
1396,1,FRAC,8560,11360,897120,GAL,FLUD,970400,LB,SAND,NA,NA,,,2800,320.4,346.571428571429
1398,8,FRAC,10624,10740,179401,GAL,X-LINKGEL,136678,LB,SAND,NA,NA,BIOC,30/50,116,1546.56034482759,1178.25862068966
1400,6,FRAC,8804,10263,925239,GAL,X-LINKGEL,661055,LB,SAND,NA,NA,BIOC,,1459,634.159698423578,453.087731322824
1403,1,FRAC,7850,10870,1312584,GAL,GEL,821000,LB,SAND,NA,NA,GELA,,3020,434.630463576159,271.854304635762
1405,8,FRAC,10250,10310,192260,GAL,X-LINKGEL,135996,LB,SAND,NA,NA,BRKR,30/50,60,3204.33333333333,2266.6
1406,8,FRAC,10606,10686,195043,GAL,X-LINKGEL,135306,LB,SAND,NA,NA,BIOC,30/50,80,2438.0375,1691.325
1407,6,FRAC,10248,10354,187532,GAL,X-LINKGEL,128456,LB,SAND,NA,NA,CRIN,30/50,106,1769.16981132075,1211.84905660377
1408,8,FRAC,10674,10880,179880,GAL,X-LINKGEL,150759,LB,SAND,NA,NA,XLNK,30/50,206,873.203883495146,731.839805825243
1409,6,FRAC,10323,10466,371118,GAL,X-LINKGEL,318855,LB,SAND,NA,NA,GELA,30/50,143,2595.23076923077,2229.75524475524
1411,1,FRAC,7847,10250,1015350,GAL,FLUD,717041,LB,SAND,NA,NA,,,2403,422.534332084894,298.394090719933
