Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Other..Gals.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Number,Type,Depth.Top,Depth.Base,Fluid.Units,Fluid.Type,Propping.Agent.Units,Propping.Agent.Type,Additive,Mesh.Size,CLFK..KHW.,U_SPBR..KHW.,L_SPBR..KHW.,WFMP..KHW.,WFMP_L..KHW.,WFMP_ATB..KH,CLINE..KHW.,STRN..KHW.,ATOK..KHW.,BEND..KHW.,ATOKA_L..KHW,MPLM..KHW.,WDFD..KHW.,DVNN..KHW.
NA,NA,NA,NA,NA,NA,0,2029,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,39630,2008,31.57814,-101.4251,8723,160,80,SPBR_U --> WFMP,7,7,NA,29.396,SPBR_U,WFMP,7,FRAC,8008,8364,NA,A,undefined,undefined,HCL,NA,4157.26,5810.38,6332.24,7434.58,7705.77,8138.98,9205.86,9582.1,9677.1,NA,9771.6,9917.78,10031.36,10068.48
NA,NA,NA,NA,NA,NA,0,2030,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,39652,2008,31.56346,-101.4168,8710,80,40,SPBR_U --> WFMP,7,7,NA,36.12,SPBR_U,WFMP,7,FRAC,7960,8334,NA,A,undefined,undefined,HCL,NA,4058,5766.17,6287.92,7371.74,7631.4,8106.83,9185.06,9553.87,9644.15,NA,9748.91,9873.2,9989,10024.35
NA,NA,NA,NA,NA,NA,0,2031,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,39676,2008,31.59629,-101.429,8707,40,20,SPBR_L --> WFMP,NA,5,NA,20.288,SPBR_L,WFMP,5,ACID,8022,8360,NA,A,undefined,undefined,NA,NA,4299,5852.73,6378.93,7458.26,7848.38,32145.24,33206.59,33591.09,33689.56,NA,33784.02,33938.98,34048.89,10085
NA,NA,NA,NA,NA,NA,0,2036,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,39681,2008,31.56718,-101.4252,8715,40,20,CLFK --> WFMP,NA,7,NA,49.432,CLFK,WFMP,7,ACID,8274,8604,NA,A,undefined,undefined,HCL,NA,4153.91,5812.31,6323.28,7498.02,7915.33,8126.5,9224.96,9595.23,9688.6,NA,9779.43,9927.25,10042.97,10076.17
NA,NA,NA,NA,NA,NA,0,2037,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,39693,2008,31.57442,-101.4166,8725,80,20,SPBR_U --> WFMP,NA,7,NA,16.45008,SPBR_U,WFMP,7,ACID,8296,8592,NA,A,undefined,undefined,HCL,NA,4391.11,5789.14,6307.02,7393,7650.41,8136.29,9192.04,9566.33,9660.61,NA,9765.52,9891.11,10003.95,10042.1
0,6000,240762,601360,246762,54589,134958,2039,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,39713,2008,31.61262,-101.6966,8515,80,20,SPBR_U --> SPBR_L,4,8,0,17.184,SPBR_U,SPBR_L,8,FRAC,6727,6867,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5812,6687,7258,8272,8586.94,8962.47,9996.29,10374.24,10495.91,10537.6,10728.8,10922.64,11084.47,11129.97
0,6000,234826,587700,240826,48258,149098,2040,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,39684,2008,31.54282,-101.7297,8554,160,40,SPBR_U --> SPBR_L,4,8,0,69.09392,SPBR_U,SPBR_L,8,FRAC,6803,6943,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5842.89,6766.42,7352.7,8344.24,8626.35,8963.67,10137.94,10504.27,10540.9,10521.27,10748.66,11028.14,11158.65,11210.17
0,7500,324742,742220,332242,54936,172220,2041,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,39746,2008,31.5198,-101.7315,8526,80,40,CLFK --> SPBR_L,4,8,0,46.016,CLFK,SPBR_L,8,FRAC,6731,6899,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5816.09,6736.5,7319.44,8329.69,8595.25,8928.52,10193.59,10523.1,10523.02,10472.59,10709.67,10999.31,11123.31,11175.36
0,6000,222308,584747,228308,39764,82312,2042,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,39704,2008,31.53483,-101.7318,8564,80,40,SPBR_U --> SPBR_L,4,8,0,33.728,SPBR_U,SPBR_L,8,FRAC,6777,6920,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5840.48,6761.45,7347.88,8358.55,8622.92,8955.39,10178.97,10518.85,10538.72,10504.78,10735.52,11025.66,11150.64,11203.49
388750,0,0,110277.1,388750,210000,24600,2048,E,APACHE CORPORATION,REAGAN,39819,2009,31.50461,-101.665,8270,40,40,SPBR_U --> WFMP,2,2,0,23.846,SPBR_U,WFMP,2,FRAC,7553,8171,GAL,W,LB,SAND,SFAC,NA,5564.74,6516.84,7082.98,8102.59,8334.98,8668.01,9823.18,10220.4,10287.94,10375.58,10528.83,10658.55,10792.22,10835.1
449500,0,0,137000,449500,255500,125000,2051,E,APACHE CORPORATION,REAGAN,39823,2009,31.47608,-101.6076,10270,80,40,WFMP --> STRAWN,2,2,0,36.584,WFMP,STRAWN,2,FRAC,9410,10093,GAL,W,LB,SAND,NA,NA,5285.99,6203.14,6769.84,7770.62,8117.93,8486.86,9687.56,10008.36,10113.99,NA,10307.16,10401.21,10550.96,10595.62
366240,0,0,1398356,366240,366240,927236,2052,F,BTA OIL PRODUCERS LLC,REAGAN,40161,2009,31.49834,-101.5266,8817,160,80,SPBR_U --> WFMP,1,1,0,55.988,SPBR_U,WFMP,1,FRAC,6013,8450,GAL,FLUD,LB,SAND,NA,NA,4721.56,6010.78,6529.79,7691.66,7944.88,8343.34,9441.3,9772.38,9892.06,NA,10006.06,10154.13,10243.51,10292.59
NA,NA,NA,NA,NA,NA,0,2054,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,39709,2008,31.58545,-101.4292,8700,160,40,SPBR_U --> WFMP,NA,7,NA,20.176,SPBR_U,WFMP,7,ACID,8124,8482,NA,A,undefined,undefined,HCL,NA,4219,5840.73,6366.93,7489.6,7871.05,8138.41,9204.04,9584.49,9680.8,NA,9771.79,9927.96,10041.29,10077.11
291500,0,0,362375,291500,158500,181250,2056,E,APACHE CORPORATION,REAGAN,39833,2009,31.43794,-101.6754,8157,40,40,SPBR_U --> WFMP,2,2,0,33.416,SPBR_U,WFMP,2,FRAC,7482,8024,GAL,FLUD,LB,SAND,SFAC,NA,5508.84,6450.43,7018.21,8031.04,8333.96,8609.94,9903.54,10241.33,10362.93,10404.33,10554.03,10801.62,10941.73,10975.57
NA,NA,NA,NA,NA,NA,0,2057,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,39715,2008,31.59245,-101.4079,8695,160,20,SPBR_U --> WFMP,NA,7,NA,20.872,SPBR_U,WFMP,7,ACID,8242,8466,NA,A,undefined,undefined,HCL,NA,4055,5798,6298.19,7394.85,7767.63,8081.92,9131.49,9524.33,9620.44,NA,9738.78,9847.03,9960,9997.59
NA,NA,NA,NA,NA,NA,0,2059,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40091,2009,31.59258,-101.4206,8250,80,40,SPBR_U --> WFMP,7,7,NA,26.532,SPBR_U,WFMP,7,FRAC,7812,7982,NA,A,undefined,undefined,KCL,NA,4138,5837,6346.65,7473,7794.63,8127.53,9185.45,9567.38,9665.68,NA,9771.3,9903.96,10015.77,10053.22
NA,NA,NA,NA,NA,NA,0,2060,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,39754,2008,31.57057,-101.404,8693,40,160,SPBR_U --> WFMP,7,7,NA,20.18,SPBR_U,WFMP,7,FRAC,8216,8500,NA,A,undefined,undefined,HCL,NA,4190.44,5760.64,6264.17,7348.06,7617.62,8068.22,9148.57,9517.42,9610.34,NA,9732.28,9826.82,9937.84,9976.93
NA,NA,NA,NA,NA,NA,0,2062,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40350,2010,31.54902,-101.4255,8515,40,80,SPBR_U --> WFMP,8,8,NA,21.844,SPBR_U,WFMP,8,FRAC,8124,8316,NA,A,undefined,undefined,HCL,NA,4109.09,5742.35,6269.86,7342.25,7558.76,8104.12,9197.38,9550.83,9639.27,NA,9732.03,9877.66,10001.19,10026.51
NA,NA,NA,NA,NA,NA,0,2063,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40425,2010,31.56388,-101.4551,8651,80,40,SPBR_U --> WFMP,8,8,NA,12.89342,SPBR_U,WFMP,8,FRAC,8200,8402,NA,A,undefined,undefined,HCL,NA,4462.44,5883.72,6427.87,7580.98,8000.81,8219.52,9331.72,9689.38,9776.92,NA,9823.99,10056.91,10170.07,10202.74
NA,NA,NA,NA,NA,NA,NA,2065,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,39954,2009,31.60025,-101.4546,8197,80,40,SPBR_U --> WFMP,7,7,NA,13.256,SPBR_U,WFMP,7,FRAC,7950,8058,NA,NA,NA,NA,HCL,NA,4799,5956.46,6487.16,7582.57,7888.42,8239.28,9292.12,9695.53,9792.81,NA,9858.89,10076.5,10178.82,10214.01
0,6552,629538,845640,636090,629538,845640,2068,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,39880,2009,31.58313,-101.5047,8515,40,40,SPBR_U --> WFMP,1,2,0,63.15789,SPBR_U,WFMP,2,FRAC,6094,8347,GAL,GEL,LB,SAND,GELA,NA,4910,6078.73,6639.4,7707.22,7904.71,8323.35,9459.44,9872.02,9962,NA,10003.76,10300.64,10393.31,10428.33
0,0,0,472625,245500,123500,238125,2069,E,APACHE CORPORATION,REAGAN,40077,2009,31.50624,-101.6744,8282,40,80,SPBR_U --> SPBR_L,2,2,245500,46.25167,SPBR_U,SPBR_L,2,FRAC,6595,7562,GAL,SLKW,LB,SAND,SFAC,NA,5604.9,6567.24,7137.17,8154.2,8382.74,8713.83,9860.2,10266.3,10327.12,10398.99,10577.35,10716.1,10853.92,10898.21
297000,0,0,268625,297000,159000,87500,2071,E,APACHE CORPORATION,REAGAN,39867,2009,31.48339,-101.6583,8177,20,40,SPBR_U --> SPBR_L,2,2,0,17.03818,SPBR_U,SPBR_L,2,FRAC,7455,8016,GAL,W,LB,SAND,SFAC,20/40,5491.53,6434.63,7001.57,8023.3,8301.89,8637.27,9818.68,10187.39,10277.67,10372.74,10506.35,10644.28,10784.4,10827.23
292000,0,0,268625,292000,159000,87500,2072,E,APACHE CORPORATION,REAGAN,39867,2009,31.45584,-101.663,8153,40,40,SPBR_U --> WFMP,2,2,0,40.768,SPBR_U,WFMP,2,FRAC,7438,7988,GAL,W,LB,SAND,SFAC,20/40,5465.41,6412.05,6977.32,7979.45,8297.53,8609.33,9845.51,10185.09,10296.05,10373.27,10508.01,10691.82,10833.65,10868.84
NA,NA,NA,NA,NA,NA,0,2073,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40441,2010,31.58197,-101.4421,8605,40,20,SPBR_U --> WFMP,8,8,NA,15.34,SPBR_U,WFMP,8,FRAC,8190,8392,NA,A,undefined,undefined,HCL,NA,4436.35,5884.16,6410.99,7509.01,7732.31,8193.85,9261.71,9643.64,9738.38,NA,9811.96,10003.52,10115.51,10150.08
NA,NA,NA,NA,NA,NA,0,2074,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,39999,2009,31.59646,-101.4419,8225,80,20,SPBR_U --> WFMP,6,6,NA,18.776,SPBR_U,WFMP,6,FRAC,7864,8048,NA,A,undefined,undefined,HCL,NA,4544,5907.71,6426.92,7535.22,7815.47,8190.99,9251.46,9642.35,9739.74,NA,9817.92,10006.44,10116.04,10148.54
NA,NA,NA,NA,NA,NA,0,2075,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40136,2009,31.60701,-101.4076,8208,160,40,SPBR_U --> WFMP,7,7,NA,23.48,SPBR_U,WFMP,7,FRAC,7822,7990,NA,A,undefined,undefined,HCL,NA,4153,5785.95,6322.22,7426.98,7713.3,8073,9125.72,9507.71,9604.24,NA,9739.65,9835.43,9952.09,9988.44
NA,NA,NA,NA,NA,NA,NA,2076,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40039,2009,31.59971,-101.4077,8121,160,40,SPBR_U --> WFMP,NA,1,NA,20.812,SPBR_U,WFMP,1,NTRL,5826,7944,NA,NA,NA,NA,NA,NA,4112,5786.03,6322.45,7415.03,7741.51,8092.68,9140.7,9526.1,9621.73,NA,9753.82,9852.88,9967.58,10003.69
NA,NA,NA,NA,NA,NA,0,2077,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40121,2009,31.58535,-101.4207,8306,80,40,SPBR_U --> WFMP,7,7,NA,39.328,SPBR_U,WFMP,7,FRAC,7796,7972,NA,A,undefined,undefined,KCL,NA,4106,5798.29,6339.19,7442.92,7771.72,8126.89,9186.23,9565.26,9661.8,NA,9765.05,9899.19,10011.63,10049.05
NA,NA,NA,NA,NA,NA,0,2079,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,39992,2009,31.60748,-101.4502,8275,80,40,SPBR_U --> WFMP,NA,7,NA,16.496,SPBR_U,WFMP,7,ACID,7940,8112,NA,A,undefined,undefined,HCL,NA,4777,5939.18,6484.3,7584.98,7868.73,8225.57,9275.91,9679.56,9778.08,NA,9852.4,10056.29,10158.64,10194.03
NA,NA,NA,NA,NA,NA,0,2080,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40007,2009,31.57834,-101.4421,8195,40,40,SPBR_U --> WFMP,6,6,NA,21.412,SPBR_U,WFMP,6,FRAC,7838,8010,NA,A,undefined,undefined,HCL,NA,4407,5862.23,6395.06,7492.12,7706.26,8189.87,9260.55,9636.44,9732.43,NA,9806.12,9997.42,10110.52,10142.97
NA,NA,NA,NA,NA,NA,0,2081,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40325,2010,31.57859,-101.4634,8695,80,40,SPBR_L --> WFMP,7,7,NA,49.684,SPBR_L,WFMP,7,FRAC,8294,8492,NA,A,undefined,undefined,HCL,NA,4738,5892.13,6461.86,7551.82,7636.82,8271.05,9335.03,9726.52,9814.92,NA,9864.26,10113.82,10216.53,10250.8
NA,NA,NA,NA,NA,NA,0,2082,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40055,2009,31.60702,-101.429,8296,80,40,SPBR_U --> WFMP,NA,2,NA,22.484,SPBR_U,WFMP,2,ACID,7832,8022,NA,A,undefined,undefined,HCL,NA,4407,5898.19,6432.84,7531.74,7829.57,8155.42,9214.48,9600.08,9701.42,NA,9801.91,9952.09,10063.87,10098.1
NA,NA,NA,NA,NA,NA,0,2083,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40066,2009,31.5892,-101.442,8326,80,40,SPBR_U --> WFMP,7,7,NA,20.272,SPBR_U,WFMP,7,FRAC,7856,8008,NA,A,undefined,undefined,NA,NA,4458,5867,6355.58,7498,7728.32,8170.1,9233.5,9617.65,9714.29,NA,9792.48,9980.43,10091.71,10123.81
0,12000,566138,722180,578138,45066,120971,2084,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,40146,2009,31.56374,-101.3949,9098,80,160,SPBR_U --> WFMP,8,16,0,37.532,SPBR_U,WFMP,16,FRAC,5734,5739,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,4242.81,5716.1,6233.52,7292.1,7573.03,8054.6,9136.74,9496.88,9586.24,NA,9723.63,9793.98,9905.13,9941.51
0,12432,172072,656313,184504,172072,656313,2085,E,3-M ENERGY CORPORATION,REAGAN,40282,2010,31.44664,-101.6031,8121,40,40,SPBR_U --> WFMP,1,2,0,20.104,SPBR_U,WFMP,2,FRAC,6231,8045,GAL,GEL,LB,SAND,XLNK,20/40,5220.83,6208.03,6773.21,7787.24,8082.95,8455.15,9697.98,10007.26,10112.55,NA,10298.34,10425.76,10572.89,10603.26
0,13306,485109,501474,498415,485109,501474,2086,E,3-M ENERGY CORPORATION,REAGAN,40289,2010,31.44939,-101.604,8111,40,20,SPBR_U --> WFMP,1,2,0,26.276,SPBR_U,WFMP,2,FRAC,6246,8043,GAL,GEL,LB,SAND,XLNK,NA,5321,6229,6792,7816.98,8090.23,8461.79,9699.61,10010.42,10115.94,NA,10302.2,10427.17,10575.88,10607.42
NA,NA,NA,NA,NA,NA,0,2087,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40150,2009,31.62904,-101.4158,8504,160,160,SPBR_U --> WFMP,NA,8,NA,33.488,SPBR_U,WFMP,8,ACID,8170,8368,NA,A,undefined,undefined,HCL,NA,4267,5867.93,6417.88,7507.91,7766.76,8111.06,9167.44,9544.55,9647.5,NA,9808.86,9884.39,9988.1,10034.69
NA,NA,NA,NA,NA,NA,0,2089,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40144,2009,31.55643,-101.4382,8532,80,20,SPBR_U --> WFMP,8,8,NA,44.296,SPBR_U,WFMP,8,FRAC,8156,8344,NA,A,undefined,undefined,HCL,NA,4249.12,5822,6396,7459,7594.64,8178.72,9271.17,9618.22,9706.25,NA,9780.33,9965.02,10084.86,10113.45
NA,NA,NA,NA,NA,NA,0,2090,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40222,2010,31.5637,-101.4381,8545,80,40,SPBR_U --> WFMP,NA,8,NA,38.752,SPBR_U,WFMP,8,ACID,8156,8356,NA,A,undefined,undefined,HCL,NA,4282,5838.37,6367.75,7535.73,7985.72,8179.29,9257.66,9619.5,9712.5,NA,9783.41,9970.48,10088.32,10118.83
0,0,298410,390000,298410,102690,130000,2091,E,ROBERTS & HAMMACK INCORPORATED,REAGAN,40249,2010,31.55983,-101.6647,8298,160,40,SPBR_U --> WFMP,3,3,0,31.20848,SPBR_U,WFMP,3,FRAC,7970,8178,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5652,6566.94,7134.01,8166.67,8442.33,8759.68,9887.5,10285.24,10352.99,10445.48,10592.06,10751.24,10876.51,10919.62
NA,NA,NA,NA,NA,NA,0,2092,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40207,2010,31.55597,-101.3999,8392,40,80,SPBR_U --> WFMP,NA,8,NA,45.952,SPBR_U,WFMP,8,ACID,8008,8204,NA,A,undefined,undefined,HCL,NA,4093.22,5699.37,6214.22,7286.91,7553.39,8046.14,9129.18,9486.98,9575,NA,9710.4,9786.34,9899.59,9933.75
0,12000,595908,848060,607908,48762,124443,2093,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,40255,2010,31.56387,-101.4089,8593,80,40,SPBR_U --> WFMP,7,14,0,23.88,SPBR_U,WFMP,14,FRAC,5770,5790,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,3989,5745.67,6270.96,7343.39,7620.68,8088.11,9170.56,9535.63,9626.26,NA,9744.6,9846.54,9960.78,9997.07
NA,NA,NA,NA,NA,NA,0,2095,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40197,2010,31.54139,-101.4002,8374,40,40,SPBR_U --> WFMP,8,8,NA,44.404,SPBR_U,WFMP,8,FRAC,7948,8148,NA,A,undefined,undefined,HCL,NA,4085.53,5639.72,6192.31,7481.74,7747.51,7963.5,9113.77,9464.38,9548.2,NA,9694.85,9757.56,9873.9,9904.76
NA,NA,NA,NA,NA,NA,0,2098,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40194,2010,31.62915,-101.4244,8564,80,80,SPBR_L --> WFMP,1,1,NA,20.196,SPBR_L,WFMP,1,FRAC,7292,8402,NA,A,undefined,undefined,HCL,NA,4389,5890.16,6445.17,7534.28,7800.38,8146.15,9195.37,9579.68,9684.06,NA,9831.69,9931.04,10031.97,10073.66
0,10080,964152,1253728,974232,964152,927236,2099,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,40374,2010,31.53287,-101.5544,8480,160,80,SPBR_U --> WFMP,1,2,0,26.412,SPBR_U,WFMP,2,FRAC,6182,8337,GAL,GEL,LB,SAND,GELA,NA,4799.2,6168.57,6729.66,7775.24,8000.56,8412.53,9597.08,9961.01,10049.98,NA,10164.75,10327.17,10435.88,10469.28
0,7560,648102,823600,655662,648102,823600,2101,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,40291,2010,31.53994,-101.5447,8510,40,80,SPBR_U --> WFMP,1,2,0,36.01965,SPBR_U,WFMP,2,FRAC,6156,8406,GAL,X-LINKGEL,LB,SAND,NA,NA,4656.81,6146.38,6711.39,7766.62,7943.48,8375.09,9575.94,9957.11,10044.74,NA,10138.88,10339.15,10449.08,10482.81
0,5000,233014,531360,238014,55146,128360,2104,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40243,2010,31.54579,-101.7487,8589,40,40,SPBR_U --> SPBR_L,4,8,0,52.88401,SPBR_U,SPBR_L,8,FRAC,6850,7221,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5927.09,6823.14,7409.64,8414.27,8701.51,9042.2,10167.87,10541.79,10600.75,10557.11,10789.36,11129.63,11254.09,11308.77
0,5000,232090,512957,237090,49392,88927,2105,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40232,2010,31.54401,-101.7444,8587,80,40,SPBR_U --> WFMP,4,8,0,38.91903,SPBR_U,WFMP,8,FRAC,6865,7007,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5906.09,6810.2,7397.55,8399.64,8680.82,9022.17,10168.8,10536.84,10587.11,10546.69,10778.08,11105.23,11230.59,11284.85
NA,NA,NA,NA,NA,NA,0,2106,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40216,2010,31.59266,-101.4286,8527,40,80,SPBR_U --> WFMP,7,7,NA,23.716,SPBR_U,WFMP,7,FRAC,8160,8356,NA,A,undefined,undefined,HCL,NA,4250,5872.27,6401.17,7489.16,7771.98,8145.13,9207.22,9590.82,9688.19,NA,9782.22,9935.76,10045.78,10081.98
NA,NA,NA,NA,NA,NA,0,2107,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40202,2010,31.57422,-101.3996,8417,40,Over 160,SPBR_U --> WFMP,8,8,NA,36.188,SPBR_U,WFMP,8,FRAC,8030,8226,NA,A,undefined,undefined,HCL,NA,4343.9,5748.21,6256.11,7334.63,7598.91,8059.72,9135.02,9506.7,9600.72,NA,9725.71,9812.97,9923.45,9963.72
NA,NA,NA,NA,NA,NA,0,2108,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40238,2010,31.56728,-101.4337,8518,40,20,SPBR_U --> WFMP,8,8,NA,30.128,SPBR_U,WFMP,8,FRAC,8096,8272,NA,A,undefined,undefined,HCL,NA,4246,5831.69,6365.61,7528.19,7945.5,8151.64,9236.46,9604.7,9699.2,NA,9777.1,9950.17,10068.19,10099.47
NA,NA,NA,NA,NA,NA,0,2109,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40450,2010,31.57799,-101.4123,8495,80,40,SPBR_U --> WFMP,8,8,NA,33.96,SPBR_U,WFMP,8,FRAC,8094,8284,NA,A,undefined,undefined,HCL,NA,4052.1,5771.78,6314,7391,7648,8099.11,9162.49,9539.42,9633.95,NA,9744.62,9861.76,9971.79,10011.5
0,5000,225832,533560,230832,59136,126360,2110,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40243,2010,31.54392,-101.7572,8598,80,40,SPBR_U --> WFMP,4,8,0,43.20117,SPBR_U,WFMP,8,FRAC,6896,7039,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5964.38,6851.36,7444.62,8451.58,8733.95,9072.9,10176.99,10555.61,10625.79,10567.61,10803.14,11174.06,11295,11349.87
NA,NA,NA,NA,NA,NA,0,2112,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40227,2010,31.56704,-101.4125,8428,40,20,SPBR_U --> WFMP,NA,7,NA,36.128,SPBR_U,WFMP,7,ACID,8070,8268,NA,A,undefined,undefined,HCL,NA,4017,5752.84,6281.65,7355.61,7635.01,8090.39,9168.78,9539.28,9629.37,NA,9740.61,9854.59,9968.73,10005.41
NA,NA,NA,NA,NA,NA,0,2113,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40247,2010,31.57081,-101.4252,8475,40,40,SPBR_U --> WFMP,7,7,NA,59.376,SPBR_U,WFMP,7,FRAC,8060,8206,NA,A,undefined,undefined,HCL,NA,4158,5823.71,6346.24,7490.48,7917.85,8123.99,9212.09,9585.63,9679.66,NA,9770.67,9918.68,10033.96,10069.98
NA,NA,NA,NA,NA,NA,0,2114,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40231,2010,31.56723,-101.4295,8532,40,20,SPBR_U --> WFMP,8,8,NA,27.556,SPBR_U,WFMP,8,FRAC,8152,8348,NA,A,undefined,undefined,HCL,NA,4193,5812.88,6339.45,7426.98,7648.13,8128.06,9225.79,9592.87,9685.89,NA,9773.15,9931.59,10048.37,10080.5
NA,NA,NA,NA,NA,NA,0,2115,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40262,2010,31.56714,-101.421,8510,40,20,SPBR_U --> WFMP,NA,1,NA,44.716,SPBR_U,WFMP,1,ACID,5836,8260,NA,A,undefined,undefined,HCL,NA,4108,5799.4,6317.54,7403.77,7658.17,8126.26,9198.42,9569.66,9662.89,NA,9759.14,9897.56,10012.18,10048.13
NA,NA,NA,NA,NA,NA,0,2116,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40267,2010,31.51968,-101.409,8462,40,40,SPBR_L --> WFMP,NA,1,NA,71.048,SPBR_L,WFMP,1,ACID,6414,8228,NA,A,undefined,undefined,HCL,NA,4092.02,5601.13,6151.12,7545.22,7725.17,7933.71,9107.42,9469.34,9549.45,NA,9679.42,9760.87,9879.61,9909.42
0,16500,1134728,999885,1151228,54000,132012,2118,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40352,2010,31.52989,-101.7454,10705,40,20,SPBR_U --> STRAWN,10,20,0,41.48375,SPBR_U,STRAWN,20,FRAC,6827,6967,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5892.15,6793.56,7379.26,8385.55,8665.57,9002.89,10216.9,10558.91,10578,10515.93,10752.47,11090.27,11214.65,11268.38
0,16500,973520,968831,990020,53382,110921,2119,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40307,2010,31.5253,-101.7487,10675,40,20,SPBR_U --> STRAWN,10,20,0,67.2952,SPBR_U,STRAWN,20,FRAC,6810,6962,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5898.16,6796.19,7379.76,8386.61,8670.31,9005.29,10209.6,10562.05,10583.8,10507.08,10746.34,11100.55,11222.53,11276.14
0,16500,1096038,932678,1112538,53550,126963,2122,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40352,2010,31.53076,-101.7415,10710,40,20,SPBR_U --> STRAWN,10,20,0,49.108,SPBR_U,STRAWN,20,FRAC,6796,6950,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5879.11,6783.1,7366.15,8370.18,8654.87,8989.75,10220.56,10552.99,10570.41,10513.01,10748.15,11073.2,11199.05,11252.61
