WellID,Class,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid.Amount,Subarea,Operator,Completion.Date,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,Between_Zone,Number,Depth.Top,BEND..KHW.
2140,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40338,31.62199,-101.45073,8293,40.7605692326044,7,7894,NA
2141,1,0,5500,231896,524033,51324,31.4327307694649,47.2149192475855,40336,31.52035,-101.76218,8665,31.1287314240741,8,6898,10516.49
2145,1,0,5000,229798,531359,56406,31.4327307694649,47.2149192475855,40342,31.50975,-101.75927,8700,31.1287314240741,8,6846,10486.29
2146,1,0,5000,236416,556756,59850,31.4327307694649,47.2149192475855,40337,31.52215,-101.75427,8580,31.1287314240741,8,6842,10510.2
2147,1,0,10584,1338664.45,697137,1231011.6,37.4785431919082,48.1210657990625,40437,31.52764,-101.46834,10130,64.6750664149306,2,5926,NA
2149,2,0,11592,1112202,1234463.945,1112202,37.4785431919082,48.1210657990625,40388,31.53491,-101.46822,10115,53.2831107625641,2,6474,NA
2150,2,0,11592,1077048,1171520,1077048,37.4785431919082,48.1210657990625,40422,31.53137,-101.47677,10100,64.6750664149306,2,5971,NA
2151,2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40318,31.59325,-101.47599,8780,40.7605692326044,8,8318,NA
2152,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40337,31.55632,-101.42962,8520,40.7605692326044,8,8112,NA
2153,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40317,31.58227,-101.46788,8737,40.7605692326044,7,8336,NA
2154,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40312,31.60748,-101.47582,8770,40.7605692326044,8,8314,NA
2155,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40326,31.52707,-101.3965,8355,40.7605692326044,8,7934,NA
2156,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40330,31.50567,-101.45596,8547,40.7605692326044,8,8114,NA
2157,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40462,31.57511,-101.47621,8760,40.7605692326044,8,8396,NA
2158,2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40349,31.57128,-101.46771,8680,40.7605692326044,8,8262,NA
2159,1,0,10705,1020642,814540,1020642,37.4785431919082,48.1210657990625,40410,31.53124,-101.46404,10100,53.2831107625641,2,6788,NA
2160,1,0,14070,1020810,941700,1020810,37.4785431919082,48.1210657990625,40472,31.5275,-101.46409,10100,64.6750664149306,2,5915,NA
2161,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40393,31.60014,-101.44606,8648,36.3453506504094,8,8270,NA
2162,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40347,31.54912,-101.43397,8549,40.7605692326044,8,8174,NA
2163,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40369,31.62608,-101.42818,8260,40.7605692326044,7,7814,NA
2164,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40584,31.57118,-101.45924,8660,40.7605692326044,7,8303,NA
2166,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40410,31.54529,-101.41709,8478,40.7605692326044,8,8030,NA
2167,2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40372,31.49842,-101.4603,8545,40.7605692326044,8,8114,NA
2168,2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40399,31.54559,-101.44258,8585,40.7605692326044,8,8164,NA
2169,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40459,31.56021,-101.45084,8612,40.7605692326044,8,8200,NA
2170,2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40421,31.60394,-101.45878,8675,40.7605692326044,8,8316,NA
2171,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40429,31.59237,-101.39933,8403,40.7605692326044,8,7962,NA
2173,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40408,31.61716,-101.44153,8318,40.7605692326044,7,7867,NA
2174,2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40428,31.56774,-101.4763,8710,40.7605692326044,8,8304,NA
2175,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40442,31.58565,-101.44626,8635,40.7605692326044,8,8186,NA
2176,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40394,31.54866,-101.3958,8337,40.7605692326044,8,7950,NA
2177,2,852600,12096,0,717166,852600,37.4785431919082,48.1210657990625,40758,31.64534,-101.51921,10313,53.2831107625641,2,7340,10118.25
2178,2,695900,0,246000,860188,113000,37.4785431919082,32.2985667405982,40589,31.49649,-101.48185,9795,36.3453506504094,5,9306,NA
2179,3,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40453,31.64136,-101.43021,8275,40.7605692326044,7,7842,NA
2180,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40424,31.63583,-101.42431,8586,40.7605692326044,8,8188,NA
2181,2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40458,31.6005,-101.47589,8745,40.7605692326044,8,8344,NA
2182,2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40457,31.59294,-101.45039,8660,40.7605692326044,8,8227,NA
2183,2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40453,31.6302,-101.43306,8600,40.7605692326044,8,8224,NA
2184,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40504,31.61129,-101.43778,8247,40.7605692326044,7,7866,NA
2185,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40589,31.59987,-101.42475,8560,40.7605692326044,8,8162,NA
2186,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40518,31.6035,-101.42044,8528,40.7605692326044,8,8172,NA
2187,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40469,31.58575,-101.45479,8670,40.7605692326044,8,8210,NA
2188,2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40472,31.53438,-101.42153,8468,40.7605692326044,8,7999,NA
2189,2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40494,31.53432,-101.41733,8434,40.7605692326044,7,8012,NA
2190,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40487,31.58236,-101.47612,8780,40.7605692326044,7,8362,NA
2191,1,0,7000,852969,883655,603395,31.4327307694649,47.2149192475855,40923,31.52189,-101.73661,10615,59.9755520332727,6,8479,10483.07
2192,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40588,31.61368,-101.44797,8563,40.7605692326044,7,7886,NA
2193,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40486,31.60771,-101.47152,8776,40.7605692326044,7,8330,NA
2194,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40516,31.58962,-101.47603,8770,40.7605692326044,7,8350,NA
2195,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40520,31.5931,-101.46317,8725,40.7605692326044,7,8310,NA
2197,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40520,31.58913,-101.42489,8532,40.7605692326044,8,8123,NA
2198,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40538,31.57067,-101.41243,8487,40.7605692326044,8,8120,NA
2199,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40515,31.57432,-101.40813,8500,40.7605692326044,8,8077,NA
2200,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40546,31.58177,-101.425,8530,40.7605692326044,7,8134,NA
2201,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40557,31.57869,-101.47193,8764,40.7605692326044,7,8384,NA
2202,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40548,31.5781,-101.42082,8530,40.7605692326044,8,8116,NA
2203,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40523,31.57501,-101.46766,8700,40.7605692326044,7,8336,NA
2204,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40553,31.54922,-101.44252,8585,40.7605692326044,7,8179,NA
2205,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40559,31.54897,-101.42127,8500,40.7605692326044,8,8056,NA
2206,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40565,31.5676,-101.46352,8650,40.7605692326044,7,8294,NA
2207,2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40564,31.53065,-101.41378,8431,40.7605692326044,7,8006,NA
2209,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40583,31.54524,-101.41286,8410,40.7605692326044,8,8016,NA
2210,2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40623,31.54554,-101.43835,8550,40.7605692326044,8,8148,NA
2211,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40661,31.62717,-101.4412,8281,40.7605692326044,7,7900,NA
2212,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40743,31.55285,-101.44246,10370,80.4217992966667,12,9996,NA
2213,2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40642,31.53081,-101.42584,8465,40.7605692326044,8,8044,NA
2214,2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40687,31.64753,-101.43226,8315,40.7605692326044,7,7860,NA
2216,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40742,31.62704,-101.43458,8314,40.7605692326044,7,7832,NA
2217,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40790,31.54109,-101.39595,8370,40.7605692326044,1,5696,NA
2218,1,NA,NA,NA,NA,541416,37.4785431919082,42.0641074122059,40881,31.61428,-101.40351,8144,36.3453506504094,2,5811,NA
2220,1,0,10080,836892,682210,836892,37.4785431919082,48.1210657990625,40854,31.52916,-101.52375,9958,40.4855503116667,2,7644,NA
2221,1,0,10080,826392,727700,826392,37.4785431919082,48.1210657990625,40846,31.5342,-101.51575,10144,45.572731767735,2,7173,NA
2222,2,865116,11004,0,539130,865116,37.4785431919082,48.1210657990625,40883,31.53023,-101.5001,10130,47.8980746184318,2,7592,NA
2223,2,NA,NA,NA,NA,635648,37.4785431919082,42.0641074122059,40806,31.50161,-101.45585,8500,40.7605692326044,2,5808,NA
2224,2,NA,NA,NA,NA,23277.5,37.4785431919082,42.0641074122059,40872,31.6155,-101.43209,8362,40.7605692326044,2,5922,NA
2225,1,0,13500,1036499,1215316,752939,37.4785431919082,47.2149192475855,40948,31.54188,-101.39231,8992,40.7605692326044,6,7429,NA
2229,1,0,0,134668,465000,165000,31.4327307694649,32.2985667405982,40952,31.48826,-101.62017,8025,40.7605692326044,4,7744,NA
2230,1,0,0,57000,473000,165000,31.4327307694649,32.2985667405982,40955,31.49176,-101.62127,8055,31.1287314240741,4,7710,NA
2234,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40937,31.62685,-101.44729,8295,40.7605692326044,1,5998,NA
2235,2,0,13500,1023300,1260620,717102,37.4785431919082,47.2149192475855,40962,31.56379,-101.39971,8614,45.572731767735,6,7502,NA
2237,1,0,9072,762426,503744,762426,37.4785431919082,48.1210657990625,40925,31.53383,-101.47735,10054,47.8980746184318,2,5956,NA
2238,1,NA,NA,NA,NA,543922,37.4785431919082,42.0641074122059,40937,31.64411,-101.43121,8330,40.7605692326044,2,5979,NA
2239,2,0,0,6e+05,679250,1e+05,31.4327307694649,32.2985667405982,40971,31.47793,-101.59965,10241,40.4855503116667,7,9681,NA
2240,2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,41091,31.53076,-101.42192,9745,40.4855503116667,1,7390,NA
2241,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40958,31.63757,-101.42883,8340,40.7605692326044,1,6312,NA
2242,3,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,41002,31.65067,-101.41874,8270,40.7605692326044,1,5937,NA
2243,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,41029,31.64264,-101.47006,8331,40.7605692326044,1,6036,NA
2244,2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40989,31.61329,-101.4347,8240,40.7605692326044,1,5951,NA
2245,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,41001,31.63968,-101.42151,8242,40.7605692326044,1,5929,NA
2246,2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,41077,31.64056,-101.41175,8210,40.7605692326044,1,5905,NA
2247,1,0,10080,960246,568000,960246,37.4785431919082,48.1210657990625,41061,31.51177,-101.48887,9935,27.7945714285714,2,6633,NA
2248,1,0,9072,914004,602720,914004,37.4785431919082,48.1210657990625,41010,31.53511,-101.48412,9950,27.7945714285714,2,7854,NA
2249,3,0,8064,898044,555880,898044,37.4785431919082,48.1210657990625,41012,31.53831,-101.48093,9983,40.4855503116667,2,7815,NA
2250,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,41091,31.63296,-101.43209,9870,27.7945714285714,1,7651,NA
2251,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,41151,31.57472,-101.44217,9910,27.7945714285714,1,7590,NA
2252,1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,41039,31.61058,-101.40334,8150,36.3453506504094,1,5801,NA
2253,2,0,12000,1299378,1360378,179936,37.4785431919082,47.2149192475855,41082,31.51949,-101.41753,9703,67.5302083073333,8,9482,NA
2254,1,0,10500,940950,1086554,658810,37.4785431919082,47.2149192475855,41109,31.52041,-101.42604,9678,40.7605692326044,6,7411,NA
2255,2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,41088,31.61735,-101.43469,8233,40.7605692326044,1,6316,NA
2256,1,0,5000,201474,466630,57414,50.9104396193166,47.2149192475855,37719,31.56046,-101.84707,8950,40.7605692326044,6,7191,10710.52
2258,1,0,3500,176500,473330,46000,50.9104396193166,47.2149192475855,37629,31.60823,-101.80401,8805,36.3453506504094,7,7026,10769.66
2259,1,0,5000,201474,471200,57414,50.9104396193166,47.2149192475855,37629,31.58556,-101.78767,8750,36.3453506504094,6,6972,10690.66
2264,1,0,5000,194292,470870,23277.5,57.1815579561387,47.2149192475855,37859,31.55915,-101.95213,9305,40.7605692326044,8,7456,10791.28
2265,2,0,5000,197954,469940,62617,57.1815579561387,47.2149192475855,37859,31.55556,-101.95141,9520,40.7605692326044,6,8856,10779.84
2266,1,0,5000,195342,471980,23277.5,57.1815579561387,47.2149192475855,37881,31.5609,-101.94454,9313,40.7605692326044,8,7429,10794.79
2267,1,0,5000,191057,470700,53130,57.1815579561387,47.2149192475855,37889,31.58419,-101.96039,9240,40.7605692326044,6,7485,10852.53
2269,1,0,5000,200103,473210,54429,50.9104396193166,47.2149192475855,38174,31.5992,-101.82717,8890,31.1287314240741,6,7103,10823.73
2270,1,0,5000,202183,474721,57194,50.9104396193166,47.2149192475855,38260,31.60298,-101.82832,8920,35.8080535057143,6,7091,10842.27
2271,1,0,5000,201350,473590,56634,50.9104396193166,47.2149192475855,38153,31.59312,-101.82143,8881,31.1287314240741,6,7067,10779.33
2273,2,0,10000,274430,150700,23277.5,57.1815579561387,48.1210657990625,38115,31.6432,-102.0466,10515,45.572731767735,8,8493,10899.62
2274,1,0,9000,285444,116000,104939,57.1815579561387,48.1210657990625,38151,31.6502,-102.049,10502,40.4855503116667,6,10110,10906.31
2275,2,0,10000,281398,551000,67968,57.1815579561387,48.1210657990625,38145,31.6457,-102.052,10520,45.572731767735,8,10166,10887.25
2276,2,0,5000,197652,472050,57204,50.9104396193166,47.2149192475855,38124,31.61572,-101.8229,8830,35.8080535057143,6,7077,10842.24
2279,1,0,5000,197232,472150,55398,57.1815579561387,47.2149192475855,38174,31.53072,-101.91047,9080,36.3453506504094,6,7247,10716.13
2282,2,0,10000,288768,190460,80824,57.1815579561387,48.1210657990625,38204,31.6316,-102.0473,10500,45.572731767735,8,10115,10882
2285,1,0,10000,283373,187351,81571,57.1815579561387,48.1210657990625,38515,31.6513,-101.9777,10515,45.572731767735,8,10184,11121.21
2288,1,0,4000,202468,470820,53463,57.1815579561387,47.2149192475855,38826,31.54026,-102.07952,9455,40.7605692326044,6,7750,10956.33
2291,1,0,5500,192604,470580,52338,57.1815579561387,47.2149192475855,38797,31.59182,-102.008,9289,40.7605692326044,6,7533,10936.34
2293,2,0,19500,1226698.184,1208031.973,1226694,57.1815579561387,72.5015994800833,38705,31.49799,-102.06553,10775,40.7605692326044,2,7332,10928.75
2295,1,0,14000,425552,523720,80622,57.1815579561387,47.2149192475855,38777,31.53011,-101.94534,9614,40.7605692326044,12,9507,10654.63
2297,2,0,0,0,762680,832986,57.1815579561387,48.1210657990625,38879,31.6271,-102.0502,10500,40.7605692326044,1,7737,10852.3
2299,3,742140,0,0,854000,742140,57.1815579561387,48.1210657990625,38910,31.6266,-102.0368,10405,40.7605692326044,2,7745,10909.84
2301,2,118272,0,0,799762,118272,57.1815579561387,48.1210657990625,39149,31.6221,-102.0397,10525,40.7605692326044,1,7733,10891.25
2304,1,1072134,0,0,800820,1072134,57.1815579561387,48.1210657990625,39111,31.6496,-102.0355,10599,36.3453506504094,1,7752,10932.4
2305,2,677796,0,0,801640,677796,57.1815579561387,48.1210657990625,38909,31.6311,-102.0336,10545,36.3453506504094,1,7353,10925.1
2306,2,848862,0,0,946180,848862,57.1815579561387,48.1210657990625,38910,31.6331,-102.0253,10546,36.3453506504094,1,7340,10956.99
2309,3,1075580.1,0,0,800960,1136226,57.1815579561387,48.1210657990625,39238,31.6251,-102.0586,10406,40.7605692326044,1,7746,10814.65
2310,3,1075580.1,0,0,947126,1231011.6,57.1815579561387,48.1210657990625,39016,31.6206,-102.0615,10410,40.7605692326044,1,7746,10799.64
2312,2,1075580.1,0,0,850680,1231011.6,57.1815579561387,48.1210657990625,39000,31.6216,-102.0263,10514,40.7605692326044,1,7719,10953.56
2314,2,1075580.1,0,0,950150,1231011.6,57.1815579561387,48.1210657990625,39016,31.6137,-102.0592,10407,40.7605692326044,1,7738,10806.1
2315,1,324534,0,0,351380,324534,57.1815579561387,48.1210657990625,38947,31.49626,-102.10366,12554,40.4855503116667,1,9179,10948.55
2318,2,0,14500,912400,763000,912400,57.1815579561387,72.5015994800833,38911,31.4935,-102.06845,10655,40.7605692326044,2,7312,10830.11
2319,2,0,14000,956250,790500,956250,57.1815579561387,72.5015994800833,38896,31.50092,-102.08447,10675,40.7605692326044,2,7397,10963.28
2322,2,0,14500,908400,763000,908400,57.1815579561387,72.5015994800833,39074,31.4915,-102.07673,10674,40.7605692326044,2,7315,10795.41
2323,2,0,14500,953400,788000,953400,57.1815579561387,72.5015994800833,39062,31.49847,-102.07903,10662,40.7605692326044,2,7384,10814.41
2324,2,0,14500,942000,760500,942000,57.1815579561387,72.5015994800833,39052,31.51054,-102.09198,10671,40.7605692326044,2,7738,10990.47
2325,1,0,5250,190193,476670,55036,57.1815579561387,47.2149192475855,39105,31.59152,-102.02548,9203,35.8080535057143,6,7569,10883.32
2331,2,569436,0,0,207348,569436,57.1815579561387,38.4526120515385,39158,31.54646,-101.95725,10010,40.7605692326044,1,7441,10735.47
2332,2,0,11500,884890,741000,884890,57.1815579561387,72.5015994800833,39217,31.50859,-102.09996,10680,NA,2,7753,10973.1
2334,2,0,18000,338781,340492,62231,57.1815579561387,47.2149192475855,39398,31.49181,-102.00748,10354,40.4855503116667,12,9207,10657.01
2339,2,0,15000,446702,317200,90168,57.1815579561387,47.2149192475855,39443,31.49626,-102.04286,10767,40.4855503116667,10,9118,10679.47
2342,1,446720,0,0,365875,216720,57.1815579561387,38.4526120515385,39466,31.55595,-101.96478,10000,40.7605692326044,3,9107,10767.78
2343,1,400250,0,0,365875,170250,57.1815579561387,38.4526120515385,39467,31.55367,-101.95957,10035,40.7605692326044,3,9049,10756.51
2344,1,405250,0,0,359875,175250,57.1815579561387,38.4526120515385,39558,31.55523,-101.96911,10000,36.3453506504094,3,9101,10762.61
2346,1,406000,0,0,365875,222000,57.1815579561387,38.4526120515385,39562,31.55165,-101.96831,10011,36.3453506504094,3,9058,10758.39
2351,1,0,9500,780660,671000,780660,57.1815579561387,72.5015994800833,39474,31.49252,-102.10353,10620,40.7605692326044,2,7774,10896.92
2353,1,0,12000,445584,837980,55554,57.1815579561387,47.2149192475855,39560,31.52535,-101.9307,10010,40.7605692326044,14,7363,10641.63
2354,2,0,16500,831918,843089,58104,57.1815579561387,47.2149192475855,39591,31.50219,-102.03612,10528,36.3453506504094,20,7566,10705.93
2355,2,0,13000,695296,849260,54063,57.1815579561387,47.2149192475855,39624,31.49475,-101.99463,10540,40.7605692326044,16,7446,10850.34
2357,1,0,4500,149634,416707,51583,57.1815579561387,47.2149192475855,39569,31.51474,-101.91452,8454,31.1287314240741,6,7253,10618.76
2358,2,0,11500,824000,696000,824000,57.1815579561387,72.5015994800833,39567,31.50796,-102.08657,10500,40.7605692326044,2,7710,11004.52
2359,2,0,0,528864,645000,87108,57.1815579561387,59.085816205,39652,31.55119,-102.06958,10550,36.3453506504094,7,10083,10972.46
2360,2,573000,0,0,221500,92000,57.1815579561387,38.4526120515385,39605,31.56122,-101.97573,10050,40.7605692326044,5,9652,10790.17
2361,1,350500,0,700500,356750,92000,57.1815579561387,38.4526120515385,39612,31.56316,-101.96728,10033,40.7605692326044,4,9446,10793.32
2364,2,610806,19362,0,703547,610806,57.1815579561387,35.0804697180488,39588,31.58401,-102.07149,10376,40.4855503116667,2,9321,10844.5
2365,2,NA,NA,NA,NA,NA,57.1815579561387,59.085816205,39653,31.55337,-102.08819,11000,61.6758257891667,1,7116,10895.21
2366,2,1037820,17052,0,1303680,1037820,57.1815579561387,35.0804697180488,39607,31.59411,-102.06164,10628,40.7605692326044,2,8268,10824.29
2367,1,0,4500,159513,479800,42240,57.1815579561387,47.2149192475855,39569,31.5183,-101.91536,8468,31.1287314240741,6,7267,10638.38
2370,2,762972,15624,0,827900,762972,57.1815579561387,35.0804697180488,39643,31.59116,-102.07379,10459,45.572731767735,2,8314,10829.16
2371,2,875112,16422,0,1170400,875112,57.1815579561387,35.0804697180488,39655,31.58609,-102.06326,10605,40.7605692326044,2,7702,10867.24
2372,1,454500,0,0,356750,168000,57.1815579561387,38.4526120515385,39636,31.56216,-101.97163,10013,40.7605692326044,3,9127,10775.91
2375,1,410750,0,0,110277.1,136000,57.1815579561387,38.4526120515385,39667,31.56399,-101.96371,10027,40.7605692326044,3,9126,10779.66
2377,1,368000,0,0,356750,158000,57.1815579561387,38.4526120515385,39634,31.56771,-101.9646,10033,40.7605692326044,3,9101,10789.26
2378,2,454500,0,0,356750,168000,57.1815579561387,38.4526120515385,39626,31.5596,-101.96643,9991,40.7605692326044,3,9112,10769.15
2379,2,0,12000,639482,585000,639482,57.1815579561387,72.5015994800833,40113,31.49997,-102.05738,10670,40.7605692326044,2,7639,10963.81
2380,1,546000,0,0,110277.1,257500,57.1815579561387,32.2985667405982,39783,31.51928,-102.02449,10403,40.7605692326044,3,9177,10708.61
2381,1,472500,0,0,418000,261000,57.1815579561387,32.2985667405982,39832,31.52448,-102.03477,10316,40.7605692326044,3,9209,10811.45
2385,2,0,16500,972301,923020,54050,57.1815579561387,47.2149192475855,39776,31.51676,-101.95502,10624,40.7605692326044,20,7412,10627.02
2387,1,0,13500,804106,883105,57669,57.1815579561387,47.2149192475855,39797,31.49853,-101.97049,10658,40.7605692326044,16,7368,10677.9
2390,1,671916,14000,0,1398355.9,671916,57.1815579561387,24.6604927446667,40272,31.62561,-102.072,10300,40.7605692326044,2,7850,10785.01
2392,1,516000,0,0,110277.1,224000,57.1815579561387,32.2985667405982,39783,31.51385,-102.03133,10081,36.3453506504094,3,9174,10750.86
2398,2,0,14000,802000,660000,802000,57.1815579561387,72.5015994800833,39748,31.49899,-102.09245,10505,40.7605692326044,2,7741,10993.68
2402,1,0,15000,611940,720000,139986,57.1815579561387,24.6604927446667,40418,31.63271,-102.07431,10110,40.7605692326044,12,9828,10765.64
2403,2,138000,0,0,110277.1,138000,57.1815579561387,38.4526120515385,39826,31.55044,-101.98988,10000,40.7605692326044,1,9892,10761.36
2405,1,645011,0,0,818300,78600,57.1815579561387,35.0804697180488,40456,31.59087,-102.0606,11327,53.2831107625641,9,10744,10836.03
2407,1,0,0,938826,447474,938826,57.1815579561387,72.5015994800833,40083,31.60367,-102.14444,10312,40.4855503116667,1,9090,10533.38
2408,2,0,0,891129,430101,891129,57.1815579561387,72.5015994800833,40100,31.61163,-102.16073,10226,40.4855503116667,1,9200,10399.81
2409,2,0,0,912599,445720,912599,57.1815579561387,72.5015994800833,40112,31.60762,-102.1282,10416,40.4855503116667,1,9204,10585.01
2411,2,950838,0,0,802329,950838,57.1815579561387,45.7960145175,40512,31.58884,-101.97163,10312,45.572731767735,1,8220,10877.61
2412,2,0,12500,815335,675000,815335,57.1815579561387,72.5015994800833,39888,31.51367,-102.10995,10410,40.7605692326044,2,7764,10884.12
2413,2,0,12500,813283,660000,813283,57.1815579561387,72.5015994800833,39916,31.50343,-102.08967,10539,40.7605692326044,2,7751,10994.57
2419,3,0,26000,219452,1256640,219452,57.1815579561387,101.899864313182,40360,31.62739191,-102.0014106,11000,59.9755520332727,2,7708,11084.61
2420,3,0,26000,191931,1398355.9,23277.5,57.1815579561387,101.899864313182,40384,31.63445,-102.00351,11000,67.5302083073333,17,10950,11037.87
2424,2,0,24500,212454,1219456.055,212454,57.1815579561387,101.899864313182,40282,31.62804,-102.01465,10972,67.5302083073333,2,8288,11009.04
2426,2,0,13000,623238,1030282,24654,57.1815579561387,59.085816205,40242,31.54825,-102.07773,10885,59.9755520332727,20,10642,10955.76
2427,2,0,13000,23291,1053000,23277.5,57.1815579561387,59.085816205,40239,31.55121,-102.0348,10900,36.3453506504094,18,10510,10936.2
2428,2,0,12000,1168146,938079,146202,57.1815579561387,59.085816205,40245,31.55133,-102.09619,10840,36.3453506504094,16,10349,10893.56
2432,2,0,15000,1007406,1012580,50904,57.1815579561387,47.2149192475855,40189,31.60639,-102.02649,10892,36.3453506504094,18,7648,10936.33
2434,2,0,0,0,452615,211000,57.1815579561387,32.2985667405982,40163,31.54112,-102.01369,10300,40.7605692326044,3,9138,10755.64
2435,2,0,15000,1026600,959540,49014,57.1815579561387,47.2149192475855,40234,31.60272,-101.99334,10910,40.7605692326044,18,7626,11062.07
2438,2,613000,0,103000,678625,103000,57.1815579561387,32.2985667405982,40594,31.55056,-102.02138,10872,40.7605692326044,4,10421,10855.54
2440,2,0,13500,1000758,819760,55104,57.1815579561387,47.2149192475855,40224,31.61251,-102.01877,10904,45.572731767735,16,8250,10996.29
2441,2,0,15300,922356,879800,47166,57.1815579561387,47.2149192475855,40224,31.60954,-102.01304,10880,40.7605692326044,18,7670,11029.2
2444,2,0,15000,1183084,976122,65002,57.1815579561387,47.2149192475855,40406,31.50972,-102.03472,10735,45.572731767735,18,8246,10776.75
2445,2,0,0,0,449300,327600,57.1815579561387,32.2985667405982,40175,31.54706,-102.02025,10324,36.3453506504094,3,9141,10813.04
2448,2,0,0,0,547300,391000,57.1815579561387,32.2985667405982,40196,31.53395,-102.0114,10325,40.7605692326044,3,9149,10723.22
2449,2,0,0,0,459125,308000,57.1815579561387,32.2985667405982,40221,31.50843,-102.03808,10345,36.3453506504094,3,9201,10789.83
2453,2,0,0,0,643865,150000,57.1815579561387,32.2985667405982,40327,31.533,-102.01528,10790,64.6750664149306,3,9154,10727.96
2457,2,NA,NA,NA,NA,NA,57.1815579561387,32.2985667405982,40511,31.55987,-102.01531,10800,40.7605692326044,3,9176,10857.65
