Class,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid.Amount,Subarea,Operator,Completion.Date,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Top_Zone,Number,Depth.Top,Fluid.Type,Propping.Agent.Units,Propping.Agent.Type,Additive,Mesh.Size,CLFK..KHW.,WFMP_ATB..KH,BEND..KHW.,ATOKA_L..KHW,DVNN..KHW.
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40231,31.56723,-101.42946,8532,48.5997313820817,41.1683860955319,40.7605692326044,45.6894734043355,8,8152,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4193,8128.06,NA,9773.15,10080.5
2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40262,31.56714,-101.42099,8510,48.5997313820817,41.1683860955319,40.7605692326044,45.6894734043355,1,5836,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4108,8126.26,NA,9759.14,10048.13
2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40267,31.51968,-101.40904,8462,48.5997313820817,39.9132468291517,45.572731767735,49.8051695977933,1,6414,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4092.02,7933.71,NA,9679.42,9909.42
1,0,16500,1134728,999885,54000,31.4327307694649,47.2149192475855,40352,31.52989,-101.74538,10705,48.5997313820817,41.1683860955319,59.9755520332727,45.6894734043355,20,6827,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5892.15,9002.89,10515.93,10752.47,11268.38
2,0,16500,973520,968831,53382,31.4327307694649,47.2149192475855,40307,31.5253,-101.74867,10675,48.5997313820817,41.1683860955319,59.9755520332727,45.6894734043355,20,6810,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5898.16,9005.29,10507.08,10746.34,11276.14
2,0,16500,1096038,932678,53550,31.4327307694649,47.2149192475855,40352,31.53076,-101.74153,10710,48.5997313820817,41.1683860955319,59.9755520332727,45.6894734043355,20,6796,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5879.11,8989.75,10513.01,10748.15,11252.61
2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40222,31.63639,-101.41144,8572,44.1646661294716,53.6855631306289,40.7605692326044,45.6894734043355,8,8184,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4180,8098.16,NA,9823.98,10016.24
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40301,31.58594,-101.47182,8775,44.1646661294716,39.9132468291517,45.572731767735,49.8051695977933,7,8338,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4951,8288.32,NA,9895.02,10290.85
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40275,31.57076,-101.42029,8510,44.1646661294716,47.6641071277034,40.7605692326044,45.6894734043355,8,8098,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4099,8116.45,NA,9724.86,10010.98
2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40334,31.61184,-101.43088,8248,48.5997313820817,47.6641071277034,40.7605692326044,45.6894734043355,7,7862,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4469,8163.95,NA,9812.51,10108.44
1,0,7560,581070,846560,581070,37.4785431919082,48.1210657990625,40383,31.55127,-101.52655,8480,44.4812271666837,39.9132468291517,40.7605692326044,45.6894734043355,2,6124,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,4545.23,8294.93,NA,10076.08,10477.07
2,0,9072,760830,847480,760830,37.4785431919082,48.1210657990625,40403,31.57999,-101.52292,9710,44.4812271666837,47.6641071277034,40.7605692326044,45.6894734043355,2,6161,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,4846.75,8364.43,NA,10097.08,10515.82
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40294,31.59678,-101.4677,8737,44.1646661294716,41.1683860955319,40.7605692326044,45.6894734043355,8,8270,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4978,8276.81,NA,9891.09,10273.51
2,0,5000,222400,512012,54852,31.4327307694649,47.2149192475855,40310,31.53657,-101.75736,8660,48.5997313820817,41.1683860955319,31.1287314240741,45.6894734043355,8,6881,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5956.09,9059.6,10547.95,10785.85,11342.22
2,0,8568,699216,901360,699216,37.4785431919082,48.1210657990625,40370,31.57343,-101.51137,8524,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,2,6102,45.6145114608116,46.5028002169063,46.4885978294857,NA,NA,4767,8304.37,NA,10020.85,10444.53
1,0,5000,230662,502400,49770,31.4327307694649,47.2149192475855,40315,31.52574,-101.75539,8630,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,8,6866,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5931.11,9035.73,10519.94,10761.01,11315.17
2,1024296,11592,0,1144640,1024296,37.4785431919082,48.1210657990625,40406,31.56234,-101.50168,9915,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,2,6077,57.459789077293,46.5028002169063,46.4885978294857,50.075857325368,NA,4637.41,8299.56,NA,9992.71,10421.2
1,728532,9492,0,1398355.9,728532,37.4785431919082,48.1210657990625,40404,31.56444,-101.53416,8525,43.4336303913043,47.6641071277034,36.3453506504094,39.4022307057895,2,5502,57.459789077293,46.5028002169063,46.4885978294857,50.075857325368,NA,4635,8317.27,NA,10107.98,10501.7
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40295,31.5636,-101.42951,8547,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,1,5844,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4189,8145.8,NA,9785.91,10095.48
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40298,31.5524,-101.40423,8432,44.1646661294716,41.1683860955319,40.7605692326044,45.6894734043355,8,8006,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4062.16,8056.59,NA,9716.61,9948.69
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40287,31.60762,-101.46296,8720,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,8,8278,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4957,8260.29,NA,9881.56,10248.96
2,0,5000,227035,531060,56532,31.4327307694649,47.2149192475855,40310,31.53767,-101.76797,8656,48.5997313820817,41.1683860955319,40.7605692326044,45.6894734043355,8,6932,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5997.07,9103.46,10567.9,10808.95,11395
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40338,31.62199,-101.45073,8293,44.1646661294716,59.7140833134848,40.7605692326044,45.6894734043355,7,7894,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4551.11,8230.73,NA,9865.33,10194.15
1,0,5500,231896,524033,51324,31.4327307694649,47.2149192475855,40336,31.52035,-101.76218,8665,44.1646661294716,39.9132468291517,31.1287314240741,45.6894734043355,8,6898,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5949.57,9055.1,10516.49,10761.93,11343.71
1,0,5000,229798,531359,56406,31.4327307694649,47.2149192475855,40342,31.50975,-101.75927,8700,39.3953253532759,39.9132468291517,31.1287314240741,45.6894734043355,8,6846,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5918.91,9025.34,10486.29,10736.64,11304.42
1,0,5000,236416,556756,59850,31.4327307694649,47.2149192475855,40337,31.52215,-101.75427,8580,48.5997313820817,39.9132468291517,31.1287314240741,45.6894734043355,8,6842,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5921.21,9026.53,10510.2,10752.54,11304.9
1,0,10584,1338664.45,697137,1231011.6,37.4785431919082,48.1210657990625,40437,31.52764,-101.46834,10130,48.5997313820817,39.9132468291517,64.6750664149306,45.6894734043355,2,5926,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,4355.22,8282.06,NA,9819.59,10240.63
2,0,11592,1112202,1234463.945,1112202,37.4785431919082,48.1210657990625,40388,31.53491,-101.46822,10115,44.4812271666837,39.9132468291517,53.2831107625641,49.8051695977933,2,6474,46.9919495209192,46.5028002169063,46.4885978294857,NA,NA,4359.76,8258.35,NA,9818.29,10238
2,0,11592,1077048,1171520,1077048,37.4785431919082,48.1210657990625,40422,31.53137,-101.47677,10100,44.4812271666837,47.6641071277034,64.6750664149306,45.6894734043355,2,5971,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,4392.86,8297.86,NA,9854.28,10289.5
2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40318,31.59325,-101.47599,8780,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,8,8318,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,5060,8293.38,NA,9910.18,10304.97
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40337,31.55632,-101.42962,8520,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,8,8112,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4169.38,8139.61,NA,9763.6,10072.23
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40317,31.58227,-101.46788,8737,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,7,8336,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4859,8289.89,NA,9889.4,10281.28
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40312,31.60748,-101.47582,8770,48.5997313820817,55.0971911518644,40.7605692326044,45.6894734043355,8,8314,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,5029,8293.99,NA,9917.47,10306.13
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40326,31.52707,-101.3965,8355,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,8,7934,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4051.91,7915.09,NA,9666.07,9851.12
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40330,31.50567,-101.45596,8547,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,8,8114,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4276.91,8164.42,NA,9745.49,10128.1
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40462,31.57511,-101.47621,8760,44.1646661294716,41.1683860955319,40.7605692326044,45.6894734043355,8,8396,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4805.8,8289.98,NA,9893.45,10302.15
2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40349,31.57128,-101.46771,8680,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,8,8262,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4678.66,8281.38,NA,9866.23,10265.51
1,0,10705,1020642,814540,1020642,37.4785431919082,48.1210657990625,40410,31.53124,-101.46404,10100,48.5997313820817,39.9132468291517,53.2831107625641,49.8051695977933,2,6788,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,4344.34,8262.3,NA,9814.84,10223.5
1,0,14070,1020810,941700,1020810,37.4785431919082,48.1210657990625,40472,31.5275,-101.46409,10100,48.5997313820817,39.9132468291517,64.6750664149306,45.6894734043355,2,5915,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,4340.24,8266.57,NA,9812.32,10223.11
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40393,31.60014,-101.44606,8648,44.1646661294716,39.9132468291517,36.3453506504094,39.4022307057895,8,8270,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4642.58,8209.11,NA,9834.72,10171.45
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40347,31.54912,-101.43397,8549,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,8,8174,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4201.76,8154.29,NA,9764.93,10087.47
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40369,31.62608,-101.42818,8260,44.1646661294716,59.7140833134848,40.7605692326044,45.6894734043355,7,7814,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4448.93,8157.99,NA,9829.78,10091.12
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40584,31.57118,-101.45924,8660,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,7,8303,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4593.14,8253.74,NA,9843.01,10225.63
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40410,31.54529,-101.41709,8478,48.5997313820817,59.7140833134848,40.7605692326044,45.6894734043355,8,8030,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4111.21,8090.77,NA,9733.73,10000.92
2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40372,31.49842,-101.4603,8545,44.1646661294716,41.1683860955319,40.7605692326044,45.6894734043355,8,8114,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4301.3,NA,NA,9761.32,10149.82
2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40399,31.54559,-101.44258,8585,48.5997313820817,41.1683860955319,40.7605692326044,45.6894734043355,8,8164,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4267.76,8195.42,NA,9789.09,10139.87
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40459,31.56021,-101.45084,8612,44.1646661294716,41.1683860955319,40.7605692326044,45.6894734043355,8,8200,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4393.18,8222.03,NA,9811.53,10183.04
2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40421,31.60394,-101.45878,8675,44.1646661294716,41.1683860955319,40.7605692326044,45.6894734043355,8,8316,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4904.98,8253.19,NA,9873.18,10235.88
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40429,31.59237,-101.39933,8403,48.5997313820817,47.6641071277034,40.7605692326044,45.6894734043355,8,7962,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4065.38,8056.82,NA,9722.9,9953.31
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40408,31.61716,-101.44153,8318,44.1646661294716,59.7140833134848,40.7605692326044,45.6894734043355,7,7867,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4622.74,8199.58,NA,9840.66,10154.5
2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40428,31.56774,-101.4763,8710,44.4812271666837,41.1683860955319,40.7605692326044,45.6894734043355,8,8304,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4671.8,8291.21,NA,9890.26,10303.36
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40442,31.58565,-101.44626,8635,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,8,8186,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4538.24,8209.71,NA,9824.88,10171.7
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40394,31.54866,-101.3958,8337,44.1646661294716,47.6641071277034,40.7605692326044,45.6894734043355,8,7950,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4099.35,7970.95,NA,9688.73,9891.53
2,852600,12096,0,717166,852600,37.4785431919082,48.1210657990625,40758,31.64534,-101.51921,10313,44.1646661294716,47.6641071277034,53.2831107625641,49.8051695977933,2,7340,57.459789077293,46.5028002169063,46.4885978294857,50.075857325368,NA,5220.33,8413.69,10118.25,10092.67,10497.84
2,695900,0,246000,860188,113000,37.4785431919082,32.2985667405982,40589,31.49649,-101.48185,9795,44.1646661294716,39.9132468291517,36.3453506504094,39.4022307057895,5,9306,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,4425.28,8238.35,NA,9837.78,10248.69
3,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40453,31.64136,-101.43021,8275,48.5997313820817,59.7140833134848,40.7605692326044,45.6894734043355,7,7842,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4438.48,8171.5,NA,9871.67,10088.05
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40424,31.63583,-101.42431,8586,44.1646661294716,41.1683860955319,40.7605692326044,45.6894734043355,8,8188,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4367.01,8147.41,NA,9850.7,10069.01
2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40458,31.6005,-101.47589,8745,44.4812271666837,39.9132468291517,40.7605692326044,45.6894734043355,8,8344,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,5067.06,8307.22,NA,9927.69,10321.06
2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40457,31.59294,-101.45039,8660,44.4812271666837,39.9132468291517,40.7605692326044,45.6894734043355,8,8227,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4664.87,8216.75,NA,9833.56,10184.56
2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40453,31.6302,-101.43306,8600,48.5997313820817,59.7140833134848,40.7605692326044,45.6894734043355,8,8224,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4513.8,8179.31,NA,9848.57,10109.63
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40504,31.61129,-101.43778,8247,48.5997313820817,59.7140833134848,40.7605692326044,45.6894734043355,7,7866,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4575.15,8186.39,NA,9827.33,10140.92
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40589,31.59987,-101.42475,8560,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,8,8162,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4280.55,8142.76,NA,9787.65,10077.12
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40518,31.6035,-101.42044,8528,44.1646661294716,41.1683860955319,40.7605692326044,45.6894734043355,8,8172,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4259.9,8129.93,NA,9781.93,10058.77
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40469,31.58575,-101.45479,8670,44.4812271666837,39.9132468291517,40.7605692326044,45.6894734043355,8,8210,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4691.56,8241.88,NA,9848.4,10210.6
2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40472,31.53438,-101.42153,8468,48.5997313820817,59.7140833134848,40.7605692326044,45.6894734043355,8,7999,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4132.25,8077.77,NA,9714.46,9990.74
2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40494,31.53432,-101.41733,8434,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,7,8012,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4138.72,8082.3,NA,9724.45,9988.02
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40487,31.58236,-101.47612,8780,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,7,8362,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4936.93,8293.37,NA,9902.29,10305.9
1,0,7000,852969,883655,603395,31.4327307694649,47.2149192475855,40923,31.52189,-101.73661,10615,44.1646661294716,55.0971911518644,59.9755520332727,45.6894734043355,6,8479,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,NA,5840.56,8951.24,10483.07,10720.45,11206.05
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40588,31.61368,-101.44797,8563,44.1646661294716,41.1683860955319,40.7605692326044,45.6894734043355,7,7886,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4728.95,8219.82,NA,9851.94,10182.73
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40486,31.60771,-101.47152,8776,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,7,8330,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4954.59,8295.3,NA,9917.01,10297.66
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40516,31.58962,-101.47603,8770,48.5997313820817,41.1683860955319,40.7605692326044,45.6894734043355,7,8350,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,5040.99,8293.45,NA,9907.98,10305.58
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40520,31.5931,-101.46317,8725,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,7,8310,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4900.79,8275.06,NA,9885.76,10262.5
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40520,31.58913,-101.42489,8532,44.1646661294716,41.1683860955319,40.7605692326044,45.6894734043355,8,8123,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4168.06,8137.49,NA,9775.25,10068.7
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40538,31.57067,-101.41243,8487,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,8,8120,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4101.01,8093.82,NA,9747.25,10012.1
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40515,31.57432,-101.40813,8500,48.5997313820817,47.6641071277034,40.7605692326044,45.6894734043355,8,8077,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4132.48,8081.38,NA,9739.4,9995.01
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40546,31.58177,-101.425,8530,44.1646661294716,41.1683860955319,40.7605692326044,45.6894734043355,7,8134,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4158.12,8137.45,NA,9771.17,10067.38
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40557,31.57869,-101.47193,8764,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,7,8384,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4840.25,8290.26,NA,9889.14,10290.38
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40548,31.5781,-101.42082,8530,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,8,8116,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4153.13,8135.4,NA,9764.69,10051.73
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40523,31.57501,-101.46766,8700,48.5997313820817,41.1683860955319,40.7605692326044,45.6894734043355,7,8336,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4730.77,8279.92,NA,9869.12,10264.36
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40553,31.54922,-101.44252,8585,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,7,8179,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4275.71,8196.06,NA,9789.74,10138.93
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40559,31.54897,-101.42127,8500,48.5997313820817,59.7140833134848,40.7605692326044,45.6894734043355,8,8056,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4103.36,8094.62,NA,9730.69,10011.8
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40565,31.5676,-101.46352,8650,44.1646661294716,41.1683860955319,40.7605692326044,45.6894734043355,7,8294,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4591.3,8274.82,NA,9854.24,10248.44
2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40564,31.53065,-101.41378,8431,44.1646661294716,55.0971911518644,40.7605692326044,45.6894734043355,7,8006,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4139.21,8019.36,NA,9723.41,9973.7
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40583,31.54524,-101.41286,8410,48.5997313820817,59.7140833134848,40.7605692326044,45.6894734043355,8,8016,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4094.02,8077.19,NA,9726.77,9978.95
2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40623,31.54554,-101.43835,8550,48.5997313820817,41.1683860955319,40.7605692326044,45.6894734043355,8,8148,43.0317844528804,43.0362471476923,43.0362471476923,NA,NA,4235.46,8179.65,NA,9780.93,10115.25
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40661,31.62717,-101.4412,8281,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,7,7900,NA,NA,NA,NA,NA,4639.53,8206.92,NA,9856.03,10148.18
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40743,31.55285,-101.44246,10370,48.5997313820817,41.1683860955319,80.4217992966667,45.6894734043355,12,9996,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4281.76,8192.84,NA,9786.77,10135.38
2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40642,31.53081,-101.42584,8465,48.5997313820817,47.6641071277034,40.7605692326044,45.6894734043355,8,8044,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4146.92,8060.32,NA,9722.61,10013.75
2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40687,31.64753,-101.43226,8315,48.5997313820817,59.7140833134848,40.7605692326044,45.6894734043355,7,7860,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4466.15,8182.35,NA,9886.62,10094.09
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40742,31.62704,-101.43458,8314,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,7,7832,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4563.41,8201.71,NA,9862.81,10137.41
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40790,31.54109,-101.39595,8370,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,1,5696,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4107.52,NA,NA,9710.47,9906.18
1,NA,NA,NA,NA,541416,37.4785431919082,42.0641074122059,40881,31.61428,-101.40351,8144,48.5997313820817,39.9132468291517,36.3453506504094,39.4022307057895,2,5811,57.459789077293,46.5028002169063,46.4885978294857,38.5516637875556,46.1834942366667,4180.91,8084.59,NA,9762.72,10001.64
1,0,10080,836892,682210,836892,37.4785431919082,48.1210657990625,40854,31.52916,-101.52375,9958,44.4812271666837,47.6641071277034,40.4855503116667,47.142803834728,2,7644,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,4607.21,8336.18,NA,10040.66,10436.53
1,0,10080,826392,727700,826392,37.4785431919082,48.1210657990625,40846,31.5342,-101.51575,10144,44.4812271666837,39.9132468291517,45.572731767735,49.8051695977933,2,7173,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,4524.3,8310.03,NA,9998.94,10426.83
