EUR_o..Mstb.,Acid..Gals.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,Operator,Surface.Latitude,Between_Zone,Depth.Top,Mesh.Size,BEND..KHW.
38.91903009,5000,237090,49392,88927,47.2149192475855,31.54401,40.7605692326044,6865,35.3283279841421,10546.69
23.716,9731.96287136024,389547.177062847,80452.8179189706,0,42.0641074122059,31.59266,40.7605692326044,8160,35.3283276349411,10535.9879088327
36.188,17503.1468146795,463731.619334279,90872.7107109124,0,42.0641074122059,31.57422,40.7605692326044,8030,37.1698305879028,10476.408425452
30.128,5682.90136772504,424893.314882314,207557.452575369,0,42.0641074122059,31.56728,40.7605692326044,8096,42.5955209217272,10566.3850077304
33.96,9590.00072226569,397643.777124956,74722.8258433953,0,42.0641074122059,31.57799,40.7605692326044,8094,33.9219742753624,10331.2000038267
43.20116525,5000,230832,59136,126360,47.2149192475855,31.54392,40.7605692326044,6896,35.3283279841421,10567.61
36.128,6641.98857618089,467548.407277005,314470.136891011,0,42.0641074122059,31.56704,40.7605692326044,8070,36.8284260415145,10796.741910106
59.376,7461.14958985343,290430.370279866,72494.6300929294,0,42.0641074122059,31.57081,40.7605692326044,8060,35.3283260498195,10383.2581458744
27.556,13067.1790443155,528598.217139436,140478.598133166,0,42.0641074122059,31.56723,40.7605692326044,8152,36.5116716972168,10558.7833206987
44.716,7352.74043154499,365683.936641052,128226.177569755,0,42.0641074122059,31.56714,40.7605692326044,5836,35.215425294128,10476.9818075636
71.048,7011.07134910047,337998.478730089,109900.527849801,0,42.0641074122059,31.51968,45.572731767735,6414,35.4292057357938,10464.3784544838
41.48374654,16500,1151228,54000,132012,47.2149192475855,31.52989,59.9755520332727,6827,35.3283279841421,10515.93
67.29519571,16500,990020,53382,110921,47.2149192475855,31.5253,59.9755520332727,6810,35.3283279841421,10507.08
49.108,16500,1112538,53550,126963,47.2149192475855,31.53076,59.9755520332727,6796,35.3283279841421,10513.01
43.756,12475.5363487801,562522.192436126,201884.721639693,0,42.0641074122059,31.63639,40.7605692326044,8184,44.982537065846,10460.643526069
27.572,13290.4722102187,390435.154833822,78595.905198823,0,42.0641074122059,31.58594,45.572731767735,8338,36.5111355376113,10475.3404480501
30.7,13732.3408553989,499994.998681542,93031.5453251044,0,42.0641074122059,31.57076,40.7605692326044,8098,37.6732088075021,10625.7632429309
48.448,2485.41213124051,305432.297965126,104571.29540163,0,42.0641074122059,31.61184,40.7605692326044,7862,39.3669942964271,10501.328081502
30.31861183,7560,588630,581070,846560,48.1210657990625,31.55127,40.7605692326044,6124,37.0456173062312,10599.8195990098
46.94832687,9072,769902,760830,847480,48.1210657990625,31.57999,40.7605692326044,6161,51.3113165415957,10561.169586894
23.696,16158.8510359631,444651.681433141,76842.4220254062,0,42.0641074122059,31.59678,40.7605692326044,8270,35.0819798052512,10525.9568535889
42.76791385,5000,227400,54852,125363,47.2149192475855,31.53657,31.1287314240741,6881,35.3283279841421,10547.95
42.036,8568,707784,699216,901360,48.1210657990625,31.57343,40.7605692326044,6102,35.8348082879544,10569.1654514165
26.236,5000,235662,49770,95710,47.2149192475855,31.52574,40.7605692326044,6866,35.3283279841421,10519.94
66.52,11592,1035888,1024296,927236,48.1210657990625,31.56234,40.7605692326044,6077,38.4054571647593,10447.8565752724
17.524,9492,738024,728532,927236,48.1210657990625,31.56444,36.3453506504094,5502,42.52808616252,10506.1942727732
39.816,6772.60066655564,309550.8145028,85249.231819505,0,42.0641074122059,31.5636,40.7605692326044,5844,34.9751976566367,10360.2911401001
21.52,6435.96046125762,354940.358560584,93015.7765729171,0,42.0641074122059,31.5524,40.7605692326044,8006,35.3283271304801,10514.3145207113
23.924,13334.5360526808,431182.571240364,124397.135196077,0,42.0641074122059,31.60762,40.7605692326044,8278,35.3283268526341,10664.0005460328
51.74410674,5000,232035,56532,130336,47.2149192475855,31.53767,40.7605692326044,6932,35.3283279841421,10567.9
20.028,7964.41107260208,486599.517456607,109794.60819416,0,42.0641074122059,31.62199,40.7605692326044,7894,34.2372736734546,10436.3025525757
19.544,5500,237396,51324,119320,47.2149192475855,31.52035,31.1287314240741,6898,35.3283279841421,10516.49
14.336,5000,234798,56406,135194,47.2149192475855,31.50975,31.1287314240741,6846,35.3283279841421,10486.29
38.064,5000,241416,59850,148725,47.2149192475855,31.52215,31.1287314240741,6842,35.3283279841421,10510.2
39.044,10584,1408201.2,1231011.6,697137,48.1210657990625,31.52764,64.6750664149306,5926,41.4376186988802,10528.5615661729
60.988,11592,1123794,1112202,927236,48.1210657990625,31.53491,53.2831107625641,6474,40.3575398322679,10433.1079338427
98.172,11592,1088640,1077048,927236,48.1210657990625,31.53137,64.6750664149306,5971,39.7667873935396,10384.0463449577
45.84,8816.32847417602,584487.740461478,260161.489574171,0,42.0641074122059,31.59325,40.7605692326044,8318,42.6299670150716,10491.7159823886
38.75937114,7250.09794659046,302961.997477109,51475.8237406959,0,42.0641074122059,31.55632,40.7605692326044,8112,35.3283277209044,10424.9625686702
28.812,11994.0879189399,498575.530480062,235823.003499103,0,42.0641074122059,31.58227,40.7605692326044,8336,49.7693664542919,10369.7590867735
32.252,17524.7068403347,437574.423425076,78963.1878252009,0,42.0641074122059,31.60748,40.7605692326044,8314,36.7375408714578,10555.3924882265
37.14,7293.82077077848,364617.990345259,120572.212391288,0,42.0641074122059,31.52707,40.7605692326044,7934,35.3283276334307,10448.0214742516
39.416,6469.50437132027,557652.86404981,294690.796490829,0,42.0641074122059,31.50567,40.7605692326044,8114,42.7841735369,10574.2470363858
11.228,22698.6539552136,534547.643800273,89834.4261470103,0,42.0641074122059,31.57511,40.7605692326044,8396,35.3283270602688,10417.9525953302
43.016,5812.25472245063,424867.951378251,182988.54105185,0,42.0641074122059,31.57128,40.7605692326044,8262,35.3283270495386,10609.7214141641
40.828,10705,1031347,1020642,814540,48.1210657990625,31.53124,53.2831107625641,6788,37.9930353309007,10516.1470844818
38.652,14070,1034880,1020810,927236,48.1210657990625,31.5275,64.6750664149306,5915,36.6435487193608,10460.6193990993
31.16,8592.11454764168,289271.013609166,78325.6811231258,0,42.0641074122059,31.60014,36.3453506504094,8270,35.3283274588152,10524.6064395997
28.78,11407.7386406038,377612.071014776,74632.8672112887,0,42.0641074122059,31.54912,40.7605692326044,8174,35.3283273396622,10507.1952243446
41.536,13394.8766999398,485973.091062417,75191.942692515,0,42.0641074122059,31.62608,40.7605692326044,7814,36.1654121290608,10400.3554576579
27.02,13300.4458293013,400323.654243189,83120.0393017047,0,42.0641074122059,31.57118,40.7605692326044,8303,35.32832767776,10317.1250672022
29.072,6385.05332668891,494697.556941201,150423.434557588,0,42.0641074122059,31.54529,40.7605692326044,8030,35.3283274380211,10749.962028871
77.724,8517.93582437602,385324.526488509,81232.034596067,0,42.0641074122059,31.49842,40.7605692326044,8114,35.3283275688462,10480.1647829294
90.868,8495.89360042684,323252.07780822,75283.498030066,0,42.0641074122059,31.54559,40.7605692326044,8164,35.3283277184966,10471.4379990873
13.324,7272.45960441614,295255.415886801,54310.3724146918,0,42.0641074122059,31.56021,40.7605692326044,8200,35.3283276561743,10553.9513486542
47.356,13074.8986897379,367576.277612903,132138.357273818,0,42.0641074122059,31.60394,40.7605692326044,8316,35.3283270563768,10422.7747123267
14.672,12543.3400036935,396741.132960305,112700.994111835,0,42.0641074122059,31.59237,40.7605692326044,7962,35.3283274907138,10353.018720458
23.408,12860.9390056101,575949.970145527,188010.063962271,0,42.0641074122059,31.61716,40.7605692326044,7867,37.4950664924857,10366.1868214677
46.31872541,13934.4769316939,339413.376751254,57343.8574769216,0,42.0641074122059,31.56774,40.7605692326044,8304,35.3283254670974,10214.9623131699
20.868,8513.0582862594,477370.500079689,119130.7259283,0,42.0641074122059,31.58565,40.7605692326044,8186,36.2509123483193,10816.0313602751
16.41133366,6726.09203581057,376536.796915137,212945.364283191,0,42.0641074122059,31.54866,40.7605692326044,7950,35.3283267335581,10511.2952765646
55.38,12096,864696,852600,717166,48.1210657990625,31.64534,53.2831107625641,7340,46.8639789563489,10118.25
45.544,0,941900,113000,85000,32.2985667405982,31.49649,36.3453506504094,9306,35.3283279841421,10676.5156101171
137.964,14862.1776923603,542469.676690091,138938.480943906,0,42.0641074122059,31.64136,40.7605692326044,7842,35.9012776921781,10428.2807295371
33.034,6178.08933723353,523200.25851582,204825.869820475,0,42.0641074122059,31.63583,40.7605692326044,8188,45.7803810675794,10573.9762037254
44.784,16961.0648137295,567202.73047715,151597.219072413,0,42.0641074122059,31.6005,40.7605692326044,8344,35.3283273824431,10469.7291319914
45.516,12754.9561117069,553188.073036672,70818.1903355456,0,42.0641074122059,31.59294,40.7605692326044,8227,36.2990000328406,10285.3813031332
58.608,8835.79298380596,560531.784261851,264186.019558924,0,42.0641074122059,31.6302,40.7605692326044,8224,40.8501547442777,10590.8893660382
30.632,12935.7583830585,537335.075753519,163091.81547221,0,42.0641074122059,31.61129,40.7605692326044,7866,35.3283266196755,10561.1959965706
27.532,17350.8266360909,611259.801768588,101786.591389154,0,42.0641074122059,31.59987,40.7605692326044,8162,34.5373468702448,10327.536501495
30.508,11917.4422703136,424803.904705646,69206.1320235326,0,42.0641074122059,31.6035,40.7605692326044,8172,35.3283274175518,10512.2332828871
30.188,5923.41400810442,391473.058369717,100288.187358143,0,42.0641074122059,31.58575,40.7605692326044,8210,35.3283260966555,10371.3612465797
76.612,10357.8504427448,548066.691567329,161651.516119166,0,42.0641074122059,31.53438,40.7605692326044,7999,35.6284642609901,10530.8459515551
53.604,6237.44856989811,283124.89896393,55811.5636051654,0,42.0641074122059,31.53432,40.7605692326044,8012,35.3283275012563,10518.0556492632
34.624,9521.56968395245,735991.438181099,466076.497067897,0,42.0641074122059,31.58236,40.7605692326044,8362,41.0909388166436,10470.6183056277
29.30455739,7000,859969,603395,436312,47.2149192475855,31.52189,59.9755520332727,8479,44.568247554154,10483.07
26.76028006,11209.9075343941,455207.988743358,116801.512369349,0,42.0641074122059,31.61368,40.7605692326044,7886,30.1575859120858,10260.8409866744
26.68,11218.4098485564,517164.002620759,115144.346917787,0,42.0641074122059,31.60771,40.7605692326044,8330,35.3283274075209,10374.9576391684
19.884,6390.18359723307,449813.552398128,152150.062025382,0,42.0641074122059,31.58962,40.7605692326044,8350,37.9429342764181,10682.9382216628
19.036,12771.9555371098,587345.686810249,369897.535992654,0,42.0641074122059,31.5931,40.7605692326044,8310,35.6432418661337,10466.3085837057
32.952,9505.35735974427,338451.669572464,94120.3929188927,0,42.0641074122059,31.58913,40.7605692326044,8123,35.3283274188997,10369.2981671601
24.12,2133.1591235965,356534.52459181,206958.617299249,0,42.0641074122059,31.57067,40.7605692326044,8120,39.7561939814919,10591.1819520469
31.888,11171.6022031246,447770.298220547,89827.5949332198,0,42.0641074122059,31.57432,40.7605692326044,8077,36.7046109139298,10368.0017820278
27.724,13153.3484942126,500515.783568734,161115.671408796,0,42.0641074122059,31.58177,40.7605692326044,8134,35.3283271891117,10390.0479550025
30.764,5132.59724274953,608738.90847441,444003.96678853,0,42.0641074122059,31.57869,40.7605692326044,8384,39.8349697526879,10727.4418918656
28.208,8423.03159884256,642973.894573731,449452.676210795,0,42.0641074122059,31.5781,40.7605692326044,8116,38.3096922412163,10695.950401171
24.244,5848.71422151391,471179.620211973,178262.863351711,0,42.0641074122059,31.57501,40.7605692326044,8336,35.3283271717397,10619.9041601937
30.608,5529.91574510862,379246.242716022,87141.2997922813,0,42.0641074122059,31.54922,40.7605692326044,8179,34.0652555746514,10319.4713911913
27.74933842,7526.56250926046,588857.099522789,180572.827512346,0,42.0641074122059,31.54897,40.7605692326044,8056,36.5449521376835,10583.2678335073
27.824,8935.28857198372,1038302.75844363,530357.95068026,0,42.0641074122059,31.5676,40.7605692326044,8294,40.9024836613418,10569.0473003386
54.116,6256.96689426591,531046.364323593,129833.577404413,0,42.0641074122059,31.53065,40.7605692326044,8006,39.7777261532293,10595.7585584182
14.80278957,10465.1974448187,615773.707742234,225239.855804791,0,42.0641074122059,31.54524,40.7605692326044,8016,35.3283268899323,10719.1989680963
44.708,4867.15285850795,584310.889527726,267157.175470601,0,42.0641074122059,31.54554,40.7605692326044,8148,46.8296659929728,10517.6416483106
24.276,9853.16509053332,501572.559213509,162383.040695262,44700.0820053998,42.0641074122059,31.62717,40.7605692326044,7900,36.4526865459174,10376.3758096129
33.012,10782.5290143921,853540.728424112,320214.535079049,0,42.0641074122059,31.55285,80.4217992966667,9996,40.5921476337454,10471.7315386767
66.024,6696.27785971091,664007.433912113,274390.677332233,0,42.0641074122059,31.53081,40.7605692326044,8044,37.9433576222684,10571.5941649379
56.028,14754.4525138739,591352.856338664,114360.018681075,0,42.0641074122059,31.64753,40.7605692326044,7860,35.3283272698493,10384.4356569068
35.9,7313.4882060215,618401.841230234,446213.321512981,0,42.0641074122059,31.62704,40.7605692326044,7832,41.4170916999025,10538.4562456517
35.624,5193.16572035161,344962.818446833,200354.925668006,0,42.0641074122059,31.54109,40.7605692326044,5696,34.2547225929964,10341.4990161298
14.912,7051.12592928419,628174.113394288,541416,669121,42.0641074122059,31.61428,36.3453506504094,5811,46.1834942366667,10543.0189544105
23.452,10080,846972,836892,682210,48.1210657990625,31.52916,40.4855503116667,7644,37.5609862382031,10542.2622850115
27.78,10080,836472,826392,727700,48.1210657990625,31.5342,45.572731767735,7173,37.0930037625397,10471.414392098
58.35854761,11004,876120,865116,539130,48.1210657990625,31.53023,47.8980746184318,7592,39.379722512781,10531.8593477844
94.36,6041.32869281444,642328.830471577,635648,751508,42.0641074122059,31.50161,40.7605692326044,5808,42.4159593640585,10533.0616626077
56.828,11394.4569240503,482401.182399141,23277.5,0,42.0641074122059,31.6155,40.7605692326044,5922,36.4966963261654,10329.8690152871
13.992,13500,1049999,752939,580431,47.2149192475855,31.54188,40.7605692326044,7429,35.3283279841421,10581.1565416541
21.94,0,459668,165000,125000,32.2985667405982,31.48826,40.7605692326044,7744,34.6893838807135,10499.9366298667
21.56,0,547000,165000,125000,32.2985667405982,31.49176,31.1287314240741,7710,34.2033961192672,10564.7682256644
40.632,7576.02676833145,415420.780681776,223100.61201323,0,42.0641074122059,31.62685,40.7605692326044,5998,28.2083911985954,10256.4853540039
46.472,13500,1036800,717102,599699,47.2149192475855,31.56379,45.572731767735,7502,35.3283279841421,10559.4467334639
7.836,9072,771498,762426,503744,48.1210657990625,31.53383,47.8980746184318,5956,41.3214558010431,10595.2775108034
33.152,5667.40358000604,652395.612136775,543922,703045,42.0641074122059,31.64411,40.7605692326044,5979,42.4784651640194,10536.4142340345
56.668,0,760000,1e+05,88625,32.2985667405982,31.47793,40.4855503116667,9681,35.3283279841421,10473.001438472
84.096,3435.49445994196,450795.603260505,322251.427726391,183560.773870055,42.0641074122059,31.53076,40.4855503116667,7390,37.2758802225202,10567.6195806814
35.184,5680.68400990545,410440.224321841,191019.034616115,0,42.0641074122059,31.63757,40.7605692326044,6312,33.2669609110515,10209.2523314346
126.068,4357.62279437805,435206.478342733,307469.115951866,0,42.0641074122059,31.65067,40.7605692326044,5937,37.3224885880788,10324.3613818915
32.19555527,5905.29152654716,409620.526416674,225537.105448549,0,42.0641074122059,31.64264,40.7605692326044,6036,31.2548358541636,10264.3927562001
55.5535446,4316.91926217347,415823.050393219,262406.380459005,95806.3981772189,42.0641074122059,31.61329,40.7605692326044,5951,35.9236569418487,10419.8715170173
23.00821016,6548.87500789994,549187.138219218,321914.40149631,0,42.0641074122059,31.63968,40.7605692326044,5929,37.9367609625603,10351.876654573
47.04,8242.24778949663,478873.150161328,320065.861222765,0,42.0641074122059,31.64056,40.7605692326044,5905,38.0900533422263,10298.4792327442
37.424,10080,970326,960246,568000,48.1210657990625,31.51177,27.7945714285714,6633,36.9969441644482,10517.2458311732
33.536,9072,923076,914004,602720,48.1210657990625,31.53511,27.7945714285714,7854,36.3365160756012,10519.3122266013
109.772,8064,906108,898044,555880,48.1210657990625,31.53831,40.4855503116667,7815,37.8891570117839,10642.3379427497
24.508,9587.3735700125,465345.436415049,290263.281723647,181651.70513129,42.0641074122059,31.63296,27.7945714285714,7651,34.9328561725495,10463.5739031171
37.556,4749.01817346471,447426.381245446,277248.348934861,190554.233024636,42.0641074122059,31.57472,27.7945714285714,7590,34.8270773215134,10465.8249593064
25.484,5940.51726173933,487419.36481676,434716.851972175,0,42.0641074122059,31.61058,36.3453506504094,5801,39.1983439291212,10385.1119756868
47.032,12000,1311378,179936,144162,47.2149192475855,31.51949,67.5302083073333,9482,35.3283279841421,10552.2490190611
34.92,10500,951450,658810,477584,47.2149192475855,31.52041,40.7605692326044,7411,35.3283279841421,10543.023657114
53.61673798,7536.61165113817,507370.772636827,316179.707060865,0,42.0641074122059,31.61735,40.7605692326044,6316,31.647050973471,10139.6313187521
29.576,5000,206474,57414,136630,47.2149192475855,31.56046,40.7605692326044,7191,35.3283279841421,10710.52
28.968,3500,180000,46000,138330,47.2149192475855,31.60823,36.3453506504094,7026,35.8226420351532,10769.66
18.522,5000,206474,57414,136200,47.2149192475855,31.58556,36.3453506504094,6972,35.3283279841421,10690.66
29.3341376,5000,199292,23277.5,0,47.2149192475855,31.55915,40.7605692326044,7456,35.6818759538739,10791.28
46.25148171,5000,202954,62617,153693,47.2149192475855,31.55556,40.7605692326044,8856,35.3283279841421,10779.84
27.11062516,5000,200342,23277.5,0,47.2149192475855,31.5609,40.7605692326044,7429,36.7903247350223,10794.79
28.8424161,5000,196057,53130,127080,47.2149192475855,31.58419,40.7605692326044,7485,35.3283279841421,10852.53
23.713,5000,205103,54429,133929,47.2149192475855,31.5992,31.1287314240741,7103,35.3283279841421,10823.73
28.698,5000,207183,57194,144336,47.2149192475855,31.60298,35.8080535057143,7091,35.3283279841421,10842.27
28.074,5000,206350,56634,137811,47.2149192475855,31.59312,31.1287314240741,7067,35.3283279841421,10779.33
68.516,10000,284430,23277.5,74000,48.1210657990625,31.6432,45.572731767735,8493,36.4848396598393,10899.62
33.648,9000,294444,104939,28000,48.1210657990625,31.6502,40.4855503116667,10110,42.2243700471834,10906.31
56.128,10000,291398,67968,18000,48.1210657990625,31.6457,45.572731767735,10166,36.7198145273396,10887.25
55.32660624,5000,202652,57204,135150,47.2149192475855,31.61572,35.8080535057143,7077,35.3283279841421,10842.24
32.264,5000,202232,55398,135198,47.2149192475855,31.53072,36.3453506504094,7247,35.3283279841421,10716.13
54.99745852,10000,298768,80824,31384,48.1210657990625,31.6316,45.572731767735,10115,50.0357141949459,10882
27.552,10000,293373,81571,30800,48.1210657990625,31.6513,45.572731767735,10184,37.1147347629251,11121.21
28.94866663,4000,206468,53463,135580,47.2149192475855,31.54026,40.7605692326044,7750,35.3283279841421,10956.33
30.184,5500,198104,52338,133314,47.2149192475855,31.59182,40.7605692326044,7533,35.3283279841421,10936.34
106.1477728,19500,1246198.184,1226694,927236,72.5015994800833,31.49799,40.7605692326044,7332,35.3283279841421,10928.75
41.41698122,14000,439552,80622,17270,47.2149192475855,31.53011,40.7605692326044,9507,35.3283279841421,10654.63
98.168,0,832986,832986,762680,48.1210657990625,31.6271,40.7605692326044,7737,37.7234005972748,10852.3
111.2084996,0,742140,742140,854000,48.1210657990625,31.6266,40.7605692326044,7745,35.5040349679386,10909.84
95.57577585,0,153212,118272,799762,48.1210657990625,31.6221,40.7605692326044,7733,36.5405962857629,10891.25
25.244,0,1072134,1072134,800820,48.1210657990625,31.6496,36.3453506504094,7752,39.2929977106271,10932.4
69.67213496,0,677796,677796,801640,48.1210657990625,31.6311,36.3453506504094,7353,35.3283279841421,10925.1
97.30476843,0,848862,848862,927236,48.1210657990625,31.6331,36.3453506504094,7340,38.1738377843523,10956.99
142.2787642,0,1136226,1136226,800960,48.1210657990625,31.6251,40.7605692326044,7746,35.3283272132344,10814.65
200.612,0,1318170,1231011.6,927236,48.1210657990625,31.6206,40.7605692326044,7746,36.6291654272267,10799.64
48.36600549,0,1288812,1231011.6,850680,48.1210657990625,31.6216,40.7605692326044,7719,35.3283279841421,10953.56
81.896,0,1310022,1231011.6,927236,48.1210657990625,31.6137,40.7605692326044,7738,37.0481038254006,10806.1
34.5821022,0,324534,324534,351380,48.1210657990625,31.49626,40.4855503116667,9179,38.6974167052518,10948.55
63.79352249,14500,926900,912400,763000,72.5015994800833,31.4935,40.7605692326044,7312,35.3283276635097,10830.11
65.876,14000,970250,956250,790500,72.5015994800833,31.50092,40.7605692326044,7397,35.3283279841421,10963.28
90.536,14500,922900,908400,763000,72.5015994800833,31.4915,40.7605692326044,7315,35.6695972518149,10795.41
99.872,14500,967900,953400,788000,72.5015994800833,31.49847,40.7605692326044,7384,37.2982940228988,10814.41
96.516,14500,956500,942000,760500,72.5015994800833,31.51054,40.7605692326044,7738,36.3421804685904,10990.47
32.056,5250,195443,55036,137747,47.2149192475855,31.59152,35.8080535057143,7569,35.3283279841421,10883.32
52.712,0,569436,569436,207348,38.4526120515385,31.54646,40.7605692326044,7441,35.784265885405,10735.47
72.612,11500,896390,884890,741000,72.5015994800833,31.50859,42.9636553341933,7753,36.6555669878843,10973.1
58.74358986,18000,356781,62231,127786,47.2149192475855,31.49181,40.4855503116667,9207,35.3283279841421,10657.01
50.01729324,15000,461702,90168,71823,47.2149192475855,31.49626,40.4855503116667,9118,35.3283279841421,10679.47
36.984,0,446720,216720,94000,38.4526120515385,31.55595,40.7605692326044,9107,35.3283279841421,10767.78
39,0,400250,170250,94000,38.4526120515385,31.55367,40.7605692326044,9049,35.3283279841421,10756.51
34.05661012,0,405250,175250,94000,38.4526120515385,31.55523,36.3453506504094,9101,35.3283279841421,10762.61
19.3364338,0,406000,222000,94000,38.4526120515385,31.55165,36.3453506504094,9058,35.3283279841421,10758.39
38.624,9500,790160,780660,671000,72.5015994800833,31.49252,40.7605692326044,7774,36.095496134868,10896.92
26.32,12000,457584,55554,136481,47.2149192475855,31.52535,40.7605692326044,7363,35.3283279841421,10641.63
73.2,16500,848418,58104,156148,47.2149192475855,31.50219,36.3453506504094,7566,35.3283279841421,10705.93
46.4913173,13000,708296,54063,133683,47.2149192475855,31.49475,40.7605692326044,7446,35.3283279841421,10850.34
15.496,4500,154134,51583,140396,47.2149192475855,31.51474,31.1287314240741,7253,35.3283279841421,10618.76
56.34661404,11500,835500,824000,696000,72.5015994800833,31.50796,40.7605692326044,7710,35.9559860486485,11004.52
44.856,0,528864,87108,70000,59.085816205,31.55119,36.3453506504094,10083,35.3283279841421,10972.46
58.388,0,573000,92000,48000,38.4526120515385,31.56122,40.7605692326044,9652,35.3283279841421,10790.17
26.56,0,1051000,92000,48000,38.4526120515385,31.56316,40.7605692326044,9446,35.3283279841421,10793.32
83.18,19362,630168,610806,703547,35.0804697180488,31.58401,40.4855503116667,9321,36.7001602888647,10844.5
67.91190947,6767.61583406978,562953.411302054,472280.160808808,452517.151496916,59.085816205,31.55337,61.6758257891667,7116,35.6643644195133,10895.21
61.572,17052,1054872,1037820,927236,35.0804697180488,31.59411,40.7605692326044,8268,35.3283279841421,10824.29
32.132,4500,164013,42240,153547,47.2149192475855,31.5183,31.1287314240741,7267,35.3283279841421,10638.38
49.9394299,15624,778596,762972,827900,35.0804697180488,31.59116,45.572731767735,8314,35.3283279841421,10829.16
69.55067967,16422,891534,875112,927236,35.0804697180488,31.58609,40.7605692326044,7702,35.3283279841421,10867.24
36.436,0,454500,168000,85000,38.4526120515385,31.56216,40.7605692326044,9127,35.3283279841421,10775.91
41.136,0,410750,136000,10750,38.4526120515385,31.56399,40.7605692326044,9126,41.6687108422008,10779.66
36.356,0,368000,158000,85000,38.4526120515385,31.56771,40.7605692326044,9101,68.7727801518461,10789.26
48.028,0,454500,168000,85000,38.4526120515385,31.5596,40.7605692326044,9112,35.3283279841421,10769.15
82.47706427,12000,651482,639482,585000,72.5015994800833,31.49997,40.7605692326044,7639,35.5928116034518,10963.81
28.50589361,0,546000,257500,19750,32.2985667405982,31.51928,40.7605692326044,9177,35.3283279841421,10708.61
37.07602193,0,472500,261000,144000,32.2985667405982,31.52448,40.7605692326044,9209,35.3283279841421,10811.45
49.468,16500,988801,54050,147647,47.2149192475855,31.51676,40.7605692326044,7412,35.3283279841421,10627.02
34.36550187,13500,817606,57669,163932,47.2149192475855,31.49853,40.7605692326044,7368,35.3283279841421,10677.9
41.364,14000,685916,671916,927236,24.6604927446667,31.62561,40.7605692326044,7850,35.3283279841421,10785.01
36.45196917,0,516000,224000,19750,32.2985667405982,31.51385,36.3453506504094,9174,35.3283279841421,10750.86
83.504,14000,816000,802000,660000,72.5015994800833,31.49899,40.7605692326044,7741,36.0419085456292,10993.68
5.68,15000,626940,139986,120000,24.6604927446667,31.63271,40.7605692326044,9828,35.3283279841421,10765.64
51.28691275,0,153212,138000,74000,38.4526120515385,31.55044,40.7605692326044,9892,35.3283279841421,10761.36
37.424,0,645011,78600,81000,35.0804697180488,31.59087,53.2831107625641,10744,37.1548557322614,10836.03
26.59581059,0,938826,938826,447474,72.5015994800833,31.60367,40.4855503116667,9090,48.2623805117359,10533.38
46.908,0,891129,891129,430101,72.5015994800833,31.61163,40.4855503116667,9200,42.4951941836754,10399.81
77.25084903,0,912599,912599,445720,72.5015994800833,31.60762,40.4855503116667,9204,40.5842636886075,10585.01
43.112,0,950838,950838,802329,45.7960145175,31.58884,45.572731767735,8220,39.2960916081,10877.61
53.768,12500,827835,815335,675000,72.5015994800833,31.51367,40.7605692326044,7764,38.0895018857863,10884.12
67.692,12500,825783,813283,660000,72.5015994800833,31.50343,40.7605692326044,7751,40.4924158480493,10994.57
118.884,26000,256952,219452,927236,101.899864313182,31.62739191,59.9755520332727,7708,35.328327271103,11084.61
163.868,26000,218931,23277.5,4636,101.899864313182,31.63445,67.5302083073333,10950,42.6813206629845,11037.87
69.34,24500,236954,212454,927236,101.899864313182,31.62804,67.5302083073333,8288,38.6474852651706,11009.04
68.288,13000,636238,24654,2162,59.085816205,31.54825,59.9755520332727,10642,42.3318824218581,10955.76
81.38080816,13000,153212,23277.5,55000,59.085816205,31.55121,36.3453506504094,10510,41.121760555547,10936.2
73.564,12000,1180146,146202,94801,59.085816205,31.55133,36.3453506504094,10349,46.2184770426673,10893.56
48.844,15000,1022406,50904,136815,47.2149192475855,31.60639,36.3453506504094,7648,35.3283279841421,10936.33
76.856,0,454000,211000,153500,32.2985667405982,31.54112,40.7605692326044,9138,35.7826429629199,10755.64
75.43824424,15000,1041600,49014,134158,47.2149192475855,31.60272,40.7605692326044,7626,35.3283279841421,11062.07
85.712,0,716000,103000,67500,32.2985667405982,31.55056,40.7605692326044,10421,35.3283279841421,10855.54
60.556,13500,1014258,55104,133361,47.2149192475855,31.61251,45.572731767735,8250,35.3283279841421,10996.29
56.568,15300,937656,47166,117456,47.2149192475855,31.60954,40.7605692326044,7670,35.3283279841421,11029.2
97.788,15000,1198084,65002,147768,47.2149192475855,31.50972,45.572731767735,8246,35.3283279841421,10776.75
68.756,0,581600,327600,142300,32.2985667405982,31.54706,36.3453506504094,9141,41.3442335306575,10813.04
71.092,0,634000,391000,248100,32.2985667405982,31.53395,40.7605692326044,9149,48.8069918359618,10723.22
64.33160572,0,554400,308000,150550,32.2985667405982,31.50843,36.3453506504094,9201,37.2738190154922,10789.83
53.86,0,436500,150000,273320,32.2985667405982,31.533,64.6750664149306,9154,47.0992596279895,10727.96
66.76,4120.65760754849,541657.121490696,216435.326194427,159874.17601261,32.2985667405982,31.55987,40.7605692326044,9176,36.9805632868485,10857.65
90.412,0,675500,334000,223302,32.2985667405982,31.54812,59.9755520332727,9152,41.3919649931502,10801.2
21.748,23058,987462,964404,572500,48.1210657990625,31.50607,61.3417020506667,9182,46.63,10972
51.888,14490,153212,469724.486786357,657000,72.5015994800833,31.51108,40.7605692326044,7830,39.3210661760995,10921.3
