EUR_o..Mstb.,Completion.Year,Frac.Stages,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Completion.Month,Depth.Top,Fluid.Amount,Propping.Agent.Amount,BEND..KHW.,Subarea,Operator,County,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Top_Zone,Deepest_Zone,Completion.Season,Type,Fluid.Type,Propping.Agent.Type,Additive,Mesh.Size
21.52,2010,8,11150.6283287898,217409.260562297,6516.70810531094,449796.096593336,5,8006,44217.5715390314,0,10411.7405100721,6,18,3,4,2,3,7,2,3,1,2.99999995765357,11,5.80764767229802
23.924,2010,8,24167.399422111,375686.674094382,19107.0556619951,538380.72202194,4,8278,63475.5021718841,0,10303.0613940099,6,18,3,4,3,3,7,2,3,1,2.96568449951761,11,5.99999987667094
51.74410674,2010,4,5000,227035,0,531060,5,6932,56532,130336,10567.9,5,27,3,3,2,3,7,2,3,11,3,20,6
20.028,2010,7,22803.5043362758,430923.648655427,0,559612.522855592,6,7894,155858.813979977,0,10426.8507121137,6,18,3,4,1,3,7,3,3,1,2.99999997562697,11,6.01996897911468
19.544,2010,4,5500,231896,0,524033,6,6898,51324,119320,10516.49,5,27,3,4,3,3,5,3,3,11,3,20,6
14.336,2010,4,5000,229798,0,531359,6,6846,56406,135194,10486.29,5,27,3,2,3,3,5,3,3,11,3,20,6
38.064,2010,4,5000,236416,0,556756,6,6842,59850,148725,10510.2,5,27,3,3,3,3,5,3,3,11,3,20,6
39.044,2010,1,10584,1647366,0,697137,9,5926,1647366,697137,10418.7066197783,6,13,3,3,3,3,1,1,3,6,3,9,6.68810923858316
60.988,2010,1,11592,1112202,0,1234463.945,7,6474,1112202,1102000,10298.4086089908,6,13,3,1,3,2,1,3,3,6,3,10.5841671608524,6.73128730433417
98.172,2010,1,11592,1077048,0,1171520,9,5971,1077048,1046000,10335.153483274,6,13,3,1,4,3,1,1,3,6,3,9,6.79191827521809
45.84,2010,8,31357.2688030399,592319.384489485,9332.41450082746,789796.575946211,5,8318,114535.799296629,0,10308.7390178814,6,18,3,3,3,3,7,2,3,1,2.90844258005076,11,5.73636620347663
38.75937114,2010,8,9071.35709801499,387290.887816175,0,501158.340701639,6,8112,77454.914958738,0,10329.408282519,6,18,3,4,3,3,7,3,3,1,2.89724818799284,11,5.99999967324976
28.812,2010,7,15220.1888790485,458466.549589564,7329.65150113524,548289.903237525,5,8336,55425.7012073747,0,10352.6962024355,6,18,3,4,3,3,7,2,3,1,2.85151654496701,11,5.04869397952405
32.252,2010,8,18716.976093773,283765.352660921,11296.6206156653,496564.609518737,5,8314,127279.417131369,0,10431.1821990452,6,18,3,3,6,3,7,2,3,1,2.99999998023569,11,6.0730869296445
37.14,2010,8,12453.0659385592,307146.471225003,162.934252515835,478145.347239845,5,7934,61528.7700978128,0,10677.6950499047,6,18,3,4,3,3,7,2,3,1,2.99999996143268,11,5.99999991037878
39.416,2010,8,14036.7966224054,312879.449823516,68.3436071763346,428523.695540615,6,8114,135222.470163838,0,10677.6016625689,6,18,3,3,3,3,7,3,3,1,2.94341328758575,11,5.78042100467725
11.228,2010,8,18151.9701440395,374720.166531951,2132.59237300941,555998.987731946,10,8396,91247.6651308698,0,10427.6951046876,6,18,3,4,2,3,7,1,3,1,2.99999994458016,11,5.99999986892367
43.016,2010,8,16754.57944818,570076.743053419,18867.4682732576,780357.805153398,6,8262,97206.6156928364,0,10285.164460032,6,18,3,3,3,3,7,3,3,1,2.81567023927325,11,5.75433234739228
40.828,2010,1,10705,1020642,0,814540,8,6788,1020642,814540,10318.2031629701,6,13,3,3,3,2,1,3,3,6,3,9,5.97190930929354
38.652,2010,1,14070,1020810,0,941700,10,5915,1020810,941700,10378.9615117941,6,13,3,3,3,3,1,1,3,6,3,9,7.24030722793269
31.16,2010,8,9613.15860129928,243796.483905145,5073.85320439276,423099.333436045,8,8270,105330.316971963,0,10451.4048134774,6,18,3,4,3,1,7,3,3,1,2.99999997088516,11,5.75040777932167
28.78,2010,8,14151.8711345566,244411.126134827,6176.55685197435,438674.252519366,6,8174,51554.2410269894,0,10632.8250200554,6,18,3,4,3,3,7,3,3,1,2.99999993851639,11,5.66231650844135
41.536,2010,7,10074.7156846655,302188.286169842,0,458012.760888566,7,7814,56023.9426058681,0,10525.578034905,6,18,3,4,1,3,7,3,3,1,2.92465495099036,11,5.77972204240096
27.02,2011,7,13904.9811359636,369459.402842837,104848.207672486,592459.175505508,2,8303,532662.073723014,0,10451.6445336693,6,18,3,4,3,3,7,4,3,1,3.23966088611255,11,6.22276421541605
29.072,2010,8,21110.1912954526,789028.624236819,1513.84447557623,820378.840706347,8,8030,63687.2368985491,0,10412.4827108279,6,18,3,3,1,3,7,3,3,1,2.95376221492297,11,5.25098774015375
77.724,2010,8,13943.9755463393,265145.236319465,3458.96581726117,533820.896988582,7,8114,74148.0275510839,0,10458.4630972561,6,18,3,4,2,3,7,3,3,1,2.94695078970348,11,5.99999984568333
90.868,2010,8,5995.97047709386,235760.55608785,18342.6356830007,389742.367463046,8,8164,92256.5739532506,0,10370.8309563063,6,18,3,3,2,3,7,3,3,1,2.88145778025417,11,5.75536497032659
13.324,2010,8,10021.1663471738,290413.161086336,5365.44338425453,506435.833578084,10,8200,67825.904817654,0,10365.7553796207,6,18,3,4,2,3,7,1,3,1,2.93842164414155,11,5.40355507240168
47.356,2010,8,7066.66719107086,294709.745313704,81694.923113214,557264.216296519,9,8316,637845.425964792,0,10513.4241959342,6,18,3,4,2,3,7,1,3,1,3.04879832862443,11,6.27267210650487
14.672,2010,8,18676.0466436382,292102.149737025,2762.62833234697,440659.856750286,9,7962,121559.093858616,0,10521.3733293598,6,18,3,3,4,3,7,1,3,1,3.03434034068206,11,5.99999994973767
23.408,2010,7,13069.5053935566,387000.781417451,58.3936358495152,519867.467074141,8,7867,96995.2697618471,0,10519.6550160663,6,18,3,4,1,3,7,3,3,1,3.02608883130179,11,5.83396928194255
46.31872541,2010,8,31218.6654502199,459950.754559348,47393.1804316067,791078.576322605,9,8304,141267.534489792,0,10364.3024738154,6,18,3,1,2,3,7,1,3,1,2.95299883382823,11,5.50834438810403
20.868,2010,8,10888.8639539566,232178.764693427,115100.11179736,604555.643515174,9,8186,114764.394992371,0,10425.2723407081,6,18,3,4,3,3,7,1,3,1,2.99999996332018,11,5.99999989902316
16.41133366,2010,8,19518.0948468169,330010.55955035,1351.34826720158,558969.125343011,8,7950,63110.1528126669,0,10426.7723959983,6,18,3,4,4,3,7,3,3,1,2.99999996252411,11,5.77698004601395
55.38,2011,1,12096,0,0,717166,8,7340,852600,717166,10118.25,6,13,3,4,4,2,1,3,3,3,3,9,7.272602884632
45.544,2011,5,0,246000,0,860188,2,9306,113000,85000,10480.5244564363,6,2,3,4,3,1,7,4,3,6,3,13.6906751715272,6
137.964,2010,7,184037.731977366,187182.259897383,176493.916814775,492592.514699598,10,7842,357426.862637997,0,10405.8545795494,6,18,3,3,1,3,7,1,3,1,3.23034499511117,11,6.26608659290189
33.034,2010,8,12293.3376778161,196431.390828409,0,421886.74153132,9,8188,111594.294796929,0,10446.0881377281,6,18,3,4,2,3,7,1,3,1,2.99999995954808,11,5.70856361803584
44.784,2010,8,23721.4921151731,389725.733867902,1545.54595555847,673405.102466145,10,8344,84539.7384349246,0,10265.4963997226,6,18,3,1,3,3,7,1,3,1,3.02289215250875,11,5.86232398824243
45.516,2010,8,15753.9995770087,395278.638382708,17242.1972388796,667570.72473822,10,8227,92420.2400096679,0,10473.4947313436,6,18,3,1,3,3,7,1,3,1,2.9825806578379,11,5.83386723910138
58.608,2010,8,17855.2523796118,372953.836326763,21679.1157255446,695516.643642315,10,8224,187994.834140268,0,10307.448045493,6,18,3,3,1,3,7,1,3,1,2.99999997703368,11,5.99999994621934
30.632,2010,7,19692.278834511,675741.022446002,549.776108564569,990716.846266657,11,7866,229356.37302917,0,10424.7966848453,6,18,3,3,1,3,7,1,3,1,2.95575178575433,11,5.74257837807889
27.532,2011,8,144606.21687649,287977.528020958,147889.315223685,550181.08692148,2,8162,371019.551106072,0,10491.5392558294,6,18,3,3,3,3,7,4,3,1,3.09325743907112,11,7.29554554698528
30.508,2010,8,9102.23764807368,287460.223269613,0,476386.022082594,12,8172,69308.8600483573,0,10460.4908988363,6,18,3,4,2,3,7,4,3,1,2.87410425286078,11,5.8479228533367
30.188,2010,8,11718.9818924328,216623.844054624,0,430798.593415022,10,8210,55595.9541689565,0,10612.2085598024,6,18,3,1,3,3,7,1,3,1,2.999999971544,11,5.84724077788648
76.612,2010,8,16334.8398530989,409317.55363515,0,547174.131529898,10,7999,146792.168642402,0,10583.1653942304,6,18,3,3,1,3,7,1,3,1,2.99999997298834,11,5.9999999373771
53.604,2010,7,13996.8963645672,278414.475016074,0,406548.675661365,11,8012,95386.7218820708,0,10599.8482926298,6,18,3,3,3,3,7,1,3,1,3.02708534958537,11,5.89793500790311
34.624,2010,7,25786.7103812359,338723.934992445,16611.4508366512,650044.243921122,11,8362,118458.045196469,0,10250.8049313483,6,18,3,4,3,3,7,1,3,1,2.99999997330578,11,5.87471051851943
29.30455739,2012,3,7000,852969,0,883655,1,8479,603395,436312,10483.07,5,27,3,4,6,3,6,4,3,11,3,20,7.16093402117347
26.76028006,2011,7,6948.17868071067,191867.460671792,1775.37317393034,497308.951968696,2,7886,234448.980683922,0,10551.3360836508,6,18,3,4,2,3,7,4,3,1,3.04256755889432,11,6.15875445303444
26.68,2010,7,19741.2425131497,336903.535174093,0,561915.158695277,11,8330,104336.65337356,0,10307.2342626322,6,18,3,3,3,3,7,1,3,1,2.9999999484208,11,5.22707335144609
19.884,2010,7,18657.3442649077,387428.893299862,1136.58237531174,544571.711822257,12,8350,81930.2966960691,0,10528.6479767164,6,18,3,3,2,3,7,4,3,1,2.95685968088153,11,5.96466164290831
19.036,2010,7,18540.3648055423,308453.795322877,2673.44151905235,467469.872131515,12,8310,91717.676823022,0,10442.4124246063,6,18,3,4,3,3,7,4,3,1,2.99999997507793,11,6.06528003046977
32.952,2010,8,11104.9479347658,382315.752703534,0,465905.771586235,12,8123,124777.034824415,0,10511.0468612438,6,18,3,4,2,3,7,4,3,1,2.99999996899406,11,6.10896484774343
24.12,2010,8,13964.4889418993,366572.050694188,8021.96445023299,503282.643123115,12,8120,58955.5572658119,0,10614.9058458676,6,18,3,3,3,3,7,4,3,1,2.7786714071271,11,5.39732940145232
31.888,2010,8,29612.5033700818,416010.342263414,0,555331.970999048,12,8077,115773.670179293,0,10348.3461384983,6,18,3,3,4,3,7,4,3,1,2.9999999460148,11,5.99999987569861
27.724,2011,7,14314.0776777387,532989.417221603,23659.1663121418,677059.396276691,1,8134,242937.856473652,0,10397.1998517551,6,18,3,4,2,3,7,4,3,1,3.10191839677706,11,6.44208180897945
30.764,2011,7,28711.2515813704,555850.850701857,72308.3716037914,741158.031394304,1,8384,431939.241264995,0,10533.1792643507,6,18,3,4,3,3,7,4,3,1,3.16569963546927,11,7.07418442692009
28.208,2011,8,23974.8751751299,483746.021979338,24294.0756939025,789516.201718651,1,8116,68788.1395427648,0,10290.3546503229,6,18,3,4,3,3,7,4,3,1,2.80023176301866,11,6.16115247153701
24.244,2010,7,17806.9210369492,314580.596806287,20558.4295150479,535605.580143732,12,8336,104721.532070127,0,10469.7081285027,6,18,3,3,2,3,7,4,3,1,2.99999997633038,11,6.07543089017955
30.608,2011,7,16993.7044862112,280853.462952793,14034.5586484071,601767.879559098,1,8179,165244.93269943,0,10322.3323440741,6,18,3,3,3,3,7,4,3,1,3.05901542112901,11,5.99999991561374
27.74933842,2011,8,12760.7771640818,409240.481944447,75273.3448075145,644725.396565265,1,8056,274035.487076384,0,10442.4738199121,6,18,3,3,1,3,7,4,3,1,3.01036047701364,11,5.80187697256992
27.824,2011,7,24707.4058756695,486804.890910274,60633.6196527463,766716.969550998,1,8294,182221.650418847,0,10437.5574006728,6,18,3,4,2,3,7,4,3,1,2.95681545666432,11,6.06691800134087
54.116,2011,7,18155.3944216206,384588.694030071,70062.0752303044,704861.366283853,1,8006,163011.534236468,0,10311.4164290492,6,18,3,4,6,3,7,4,3,1,3.09556096961827,11,6.22275224325324
14.80278957,2011,8,362679.114766188,256214.014766644,108175.243321437,485566.326286687,2,8016,409339.233796633,0,10503.5270302947,6,18,3,3,1,3,7,4,3,1,3.16299699839496,11,7.72500272792653
44.708,2011,8,19837.7023661213,475262.148070445,13095.3354783786,749470.962994619,3,8148,147180.988953558,0,10359.1112780815,6,18,3,3,2,3,7,2,3,1,2.98385131216742,11.7839542593943,5.90656776460389
24.276,2011,7,17595.0070766993,208645.339188139,51729.6946569732,468165.187026947,4,7900,182951.366545734,43259.120209798,10508.666830187,6,18,3,4,3,3,7,2,3,2.82167556647774,3.25170365302416,11.8615465666771,6.10980498830008
33.012,2011,12,13990.1147516392,656960.257810854,9806.32953285113,947543.618473174,7,9996,103992.40512547,0,10462.8109016012,6,18,3,3,2,3,4,3,3,1,2.63341766692526,11,6.76231875891444
66.024,2011,8,21535.8070695885,733416.55923484,5635.57754093757,1007014.31472975,4,8044,266288.816598789,0,10441.2518190988,6,18,3,3,4,3,7,2,3,1,2.63378405932528,11,5.84956942239611
56.028,2011,7,15917.5140509911,617383.207045377,273394.87849828,1102722.42692594,5,7860,348436.39945977,0,10286.0148267602,6,18,3,3,1,3,7,2,3,1,3.08518841078128,11,6.50375573659852
35.9,2011,7,12167.4975845552,779802.291503605,56793.6597315343,1124150.93207652,7,7832,371002.534315907,0,10420.7080015015,6,18,3,3,3,3,7,3,3,1,2.81738270401439,11,6.76444508829627
35.624,2011,1,224106.308004312,256221.33219417,6.02271045391787,541062.489909385,9,5696,493006.498982016,0,10501.3265927565,6,18,3,3,3,3,7,1,3,1,3.0408008154321,11,6.593416495047
14.912,2011,2.19381161785611,9230.52161903264,502446.277018564,32372.8994106436,31230690.0393605,12,5811,541416,669121,10532.2213039096,6,18,3,3,3,1,7,4,3,3,3,3,12
23.452,2011,1,10080,836892,0,682210,11,7644,836892,682210,10486.9194077006,6,13,3,1,4,5,7,1,3,6,3,9,6.14041311812559
27.78,2011,1,10080,826392,0,727700,11,7173,826392,727700,10465.0967161396,6,13,3,1,3,2,7,1,3,6,3,9,6.54389195586085
58.35854761,2011,1,11004,0,0,539130,12,7592,865116,539130,10468.4116358432,6,13,3,1,4,5,1,4,3,3,3,9,7.23051014212697
94.36,2011,1,9227.54162381598,554314.805324387,37360.7949485251,30051304.5817602,9,5808,635648,751508,10283.1630738487,6,18,3,3,3,3,7,1,3,3,3,3,10.130920217686
56.828,2011,1,8848.8413299447,799231.426947461,0,60453667.6958658,11,5922,12396,0,10466.2492818483,6,18,3,3,1,3,7,1,1,1,2.99999998099347,11,7.02736082518363
13.992,2012,3,13500,1036499,0,1215316,2,7429,752939,580431,10463.9252031632,6,27,3,3,4,3,7,4,3,11,3,9,6
21.94,2012,4,0,134668,325000,465000,2,7744,165000,125000,10424.2838246168,5,2,3,3,3,3,7,4,3,8,5,20,6.01358329449598
21.56,2012,4,0,57000,490000,473000,2,7710,165000,125000,10423.5137432378,5,2,3,3,4,3,5,4,3,8,5,20,6.0728376816526
40.632,2012,1,352144.07166821,465080.227258097,87809.5610633372,394361.957066475,1,5998,589279.118637088,0,10307.7063654717,6,18,3,4,1,3,7,4,3,1,3.2058590726308,11,7.306348732503
46.472,2012,3,13500,1023300,0,1260620,2,7502,717102,599699,10489.3718284444,6,27,3,4,4,2,7,4,3,11,3,3,6
7.836,2012,1,9072,762426,0,503744,1,5956,762426,503744,10513.9678492084,6,13,3,6,3,5,1,4,3,6,3,9,6.31509102400838
33.152,2012,1.58168664865193,8927.74350228605,357152.75541581,159454.317573226,37468969.9993826,1,5979,543922,703045,10290.8352995928,6,18,3,3,1,3,7,4,3,3,3,3,11.0654412665522
56.668,2012,7,0,6e+05,160000,679250,3,9681,1e+05,88625,10448.5093257501,5,2,3,1,2,5,7,2,3,11,3,20,6
84.096,2012,1,126910.618724525,470603.553493071,164739.96993719,563601.795904082,7,7390,701076.856626848,206614.337267188,10413.8705597373,6,18,3,3,4,5,7,3,3,8,3.17442055533441,17,6.90553165347154
35.184,2012,1,8284.93184577524,462533.027309823,127349.439902256,543836.179936609,2,6312,875398.590302182,0,10462.4156535976,6,18,3,3,4,3,7,4,3,1,3.30749387175078,11,6.07740748924407
126.068,2012,1,8365.30665830129,333547.883117262,46856.0228571998,489324.944480923,4,5937,248257.533674727,0,10332.6004100317,6,18,3,3,5,3,7,2,3,1,3.10617833437843,11,6.1774671179126
32.19555527,2012,1,13261.5524654482,873517.477755482,39133.1844908082,1066150.14032652,5,6036,508645.363888534,0,10434.6214881184,6,18,3,5,2,3,7,2,3,1,3.00314826182026,11,7.93221905108073
55.5535446,2012,1,12441.4807894928,326663.396423054,275817.226059642,507075.813434215,3,5951,707792.432708795,178548.654463892,10325.2224375827,6,18,3,3,1,3,7,2,3,8,3.13822662250467,13.1712955941809,6.8113537659491
23.00821016,2012,1,7335.88402338738,410245.489858455,142172.571812021,545871.558716847,4,5929,653388.27551733,0,10228.3870059457,6,18,3,4,4,3,7,2,3,1,3.21093534204044,11,6.42005250676222
47.04,2012,1,30765.992204329,660311.753865187,26504.4808290772,1017074.07307708,6,5905,483915.208845712,0,10305.5145543654,6,18,3,4,5,3,7,3,3,1,2.90497167278093,11,8.29701491627973
37.424,2012,1,10080,960246,0,568000,6,6633,960246,568000,10474.8488019803,6,13,3,4,4,5,6,3,3,6,3,9,7.42131496814468
33.536,2012,1,9072,914004,0,602720,4,7854,914004,602720,10546.1137590139,6,13,3,4,2,5,6,2,3,6,3,9,6.99137892644691
109.772,2012,1,8064,898044,0,555880,4,7815,898044,555880,10565.4054458839,6,13,3,3,3,5,7,2,3,11,3,20,5.96222664409468
24.508,2012,1,8087.24623523358,656062.886227279,28431.4165601763,1586437.95521637,7,7651,699841.557152403,962668.548571966,10567.4806790795,6,18,3,3,1,5,6,3,3,8,3.03816873690948,17,7.57730242092443
37.556,2012,1,13923.2111588056,439608.930178361,132440.118123531,22078749.6638368,9,7590,708865.051997958,14980603.3820988,10356.3374071409,6,18,3,3,2,5,6,1,3,8,3.12687237461168,17,7.67878382313774
25.484,2012,1,10028.6520391971,600214.680932084,167477.307160073,656967.278899186,5,5801,1339561.41453425,0,10423.3844457339,6,18,3,3,4,1,7,2,3,1,3.38212442169111,11,6.53267217975748
47.032,2012,4,12000,1299378,0,1360378,6,9482,179936,144162,10464.5071742727,6,27,3,4,1,2,6,3,3,11,3,20,6
34.92,2012,3,10500,940950,0,1086554,7,7411,658810,477584,10461.1661893326,6,27,3,4,4,3,7,3,3,11,3,20,6
53.61673798,2012,1,99593.5012066509,444382.247210215,35989.3839502904,25159704.9048782,6,6316,644827.75342244,0,10322.9892714129,6,18,3,3,4,3,7,3,3,1,3.04427141140386,11,6.3983613629466
29.576,2003,3,5000,201474,0,466630,4,7191,57414,136630,10710.52,3,27,4,4,3,3,7,2,3,11,3,9,6
28.968,2003,3,3500,176500,0,473330,1,7026,46000,138330,10769.66,3,27,4,5,3,1,7,4,3,11,3,11,5.95173243931729
18.522,2003,3,5000,201474,0,471200,1,6972,57414,136200,10690.66,3,27,4,1,3,1,7,4,3,11,3,12.5761352736227,6
29.3341376,2003,3,5000,194292,0,470870,8,7456,500,0,10791.28,2,27,4,4,3,3,7,3,1,1,2.99999998182887,11,5.91578927381519
46.25148171,2003,3,5000,197954,0,469940,8,8856,62617,153693,10779.84,2,27,4,1,3,3,7,3,3,11,3,9,6
27.11062516,2003,3,5000,195342,0,471980,9,7429,500,0,10794.79,2,27,4,4,4,3,7,1,1,1,2.99999998310825,11,5.58710194378436
28.8424161,2003,3,5000,191057,0,470700,9,7485,53130,127080,10852.53,2,27,4,4,3,3,7,1,3,11,3,11.5676268537885,6
23.713,2004,3,5000,200103,0,473210,7,7103,54429,133929,10823.73,3,27,4,3,6,3,5,3,3,11,3,14.2357378339439,6
28.698,2004,3,5000,202183,0,474721,10,7091,57194,144336,10842.27,3,27,4,3,3,1,5,1,3,11,3,12.9865247067029,6
28.074,2004,3,5000,201350,0,473590,6,7067,56634,137811,10779.33,3,27,4,1,2,3,5,3,3,11,3,15.1119615867448,6
68.516,2004,4,10000,274430,0,150700,5,8493,23050,74000,10899.62,2,13,4,3,4,2,7,2,3,6,3,9,5.99999993744924
33.648,2004,3,9000,285444,0,116000,6,10110,104939,28000,10906.31,2,13,4,4,4,5,7,3,3,6,3,11.6155039922925,5.99999994708582
56.128,2004,4,10000,281398,0,551000,6,10166,67968,18000,10887.25,2,13,4,3,4,2,7,3,3,6,3,9,5.97394084751723
55.32660624,2004,3,5000,197652,0,472050,5,7077,57204,135150,10842.24,3,27,4,5,3,1,5,2,3,11,3,13.3984169205307,6
32.264,2004,3,5000,197232,0,472150,7,7247,55398,135198,10716.13,2,27,4,1,3,1,7,3,3,11,3,12.3308040952114,6
54.99745852,2004,4,10000,288768,0,190460,8,10115,80824,31384,10882,2,13,4,4,4,2,7,3,3,6,3,9,5.94873963867748
27.552,2005,4,10000,283373,0,187351,6,10184,81571,30800,11121.21,2,13,4,3,3,2,7,3,3,6,3,9,7.54814851228209
28.94866663,2006,3,4000,202468,0,470820,4,7750,53463,135580,10956.33,2,27,4,3,3,3,7,2,3,11,3,14.3276132896535,6
30.184,2006,3,5500,192604,0,470580,3,7533,52338,133314,10936.34,2,27,4,1,3,3,7,2,3,11,3,15.2251174627841,6
106.1477728,2005,1,19500,1226698.184,0,1208031.973,12,7332,1226694,1078000,10928.75,2,10,4,3,1,3,7,4,3,11,3,13.807419374597,6
41.41698122,2006,6,14000,425552,0,523720,3,9507,80622,17270,10654.63,2,27,4,3,3,3,7,2,3,6,3,14.718215621494,6
98.168,2006,1,0,0,832986,762680,6,7737,832986,762680,10852.3,2,13,4,3,4,3,7,3,3,4,3,11,5.77528730840114
111.2084996,2006,1,0,0,0,854000,7,7745,742140,854000,10909.84,2,13,4,4,1,3,7,3,3,3,3,12.6790194826021,5.70262121724771
95.57577585,2007,1,0,0,0,799762,3,7733,118272,799762,10891.25,2,13,4,4,5,3,7,2,3,9,3,11,6.02465863408765
25.244,2007,1,0,0,0,800820,1,7752,1072134,800820,10932.4,2,13,4,4,4,1,7,4,3,9,3,12.3401113788898,6.16082136655474
69.67213496,2006,1,0,0,0,801640,7,7353,677796,801640,10925.1,2,13,4,4,4,1,7,3,3,3,3,17,6
97.30476843,2006,1,0,0,0,946180,7,7340,848862,946180,10956.99,2,13,4,4,3,1,7,3,3,3,3,13.1330933722171,5.70868853143432
142.2787642,2007,1,0,0,0,800960,6,7746,1136226,800960,10814.65,2,13,4,3,4,3,7,3,3,3,3,12.2339960988771,5.99514715022862
200.612,2006,1,0,0,0,947126,10,7746,1318170,947126,10799.64,2,13,4,4,4,3,7,1,3,3,3,11.372879396925,5.20623124427209
48.36600549,2006,1,0,0,0,850680,10,7719,1288812,850680,10953.56,2,13,4,4,1,3,7,1,3,3,3,9,6
81.896,2006,1,0,0,0,950150,10,7738,1310022,950150,10806.1,2,13,4,3,4,3,7,1,3,9,3,11,5.68741474638992
34.5821022,2006,1,0,0,0,351380,8,9179,324534,351380,10948.55,2,13,4,3,5,5,7,3,3,3,3,13.8031230793185,6.45890608675849
63.79352249,2006,1,14500,912400,0,763000,7,7312,912400,763000,10830.11,2,10,4,3,4,3,7,3,3,11,3,15.4500832379282,4.97497931048728
65.876,2006,1,14000,956250,0,790500,6,7397,956250,790500,10963.28,2,10,4,3,5,3,7,3,3,11,3,13.9316920701546,6
90.536,2006,1,14500,908400,0,763000,12,7315,908400,763000,10795.41,2,10,4,3,4,3,7,4,3,11,3,13.9988236405463,5.79347628474885
99.872,2006,1,14500,953400,0,788000,12,7384,953400,788000,10814.41,2,10,4,3,5,3,7,4,3,11,3,15.112549982566,5.26008222444755
96.516,2006,1,14500,942000,0,760500,12,7738,942000,760500,10990.47,2,10,4,3,5,3,7,4,3,6,3,13.3550466203012,5.07719236061736
32.056,2007,3,5250,190193,0,476670,1,7569,55036,137747,10883.32,2,27,4,5,3,1,5,4,3,11,3,14.9349399683103,6
52.712,2007,1,0,0,0,207348,3,7441,569436,207348,10735.47,2,28,4,3,3,3,7,2,3,3,3,14.9750736285457,6.06094083062993
72.612,2007,1,11500,884890,0,741000,5,7753,884890,741000,10973.1,2,10,4,3,5,2.81600733668539,5.87855067406397,2,3,11,3,15.7964006335161,6.90161021644459
58.74358986,2007,6,18000,338781,0,340492,11,9207,62231,127786,10657.01,2,27,4,4,4,5,7,1,3,11,3,15.0727195119218,6
50.01729324,2007,5,15000,446702,0,317200,12,9118,90168,71823,10679.47,2,27,4,3,1,5,7,4,3,6,3,14.7253214743436,6
36.984,2008,3,0,0,0,365875,1,9107,216720,94000,10767.78,2,28,4,3,2,3,7,4,3,9,3,17,6
39,2008,3,0,0,0,365875,1,9049,170250,94000,10756.51,2,28,4,3,3,3,7,4,3,9,3,17,6
34.05661012,2008,3,0,0,0,359875,4,9101,175250,94000,10762.61,2,28,4,3,2,1,7,2,3,9,3,17,6
19.3364338,2008,3,0,0,0,365875,4,9058,222000,94000,10758.39,2,28,4,3,3,1,7,2,3,9,3,17,6
38.624,2008,1,9500,780660,0,671000,1,7774,780660,671000,10896.92,2,10,4,3,5,3,7,4,3,11,3,17.6292171691244,6.51564147968832
26.32,2008,7,12000,445584,0,837980,4,7363,55554,136481,10641.63,2,27,4,3,3,3,7,2,3,11,3,18.9001746657672,6
73.2,2008,10,16500,831918,0,843089,5,7566,58104,156148,10705.93,2,27,4,3,1,1,7,2,3,11,3,17.9459796229737,6
46.4913173,2008,8,13000,695296,0,849260,6,7446,54063,133683,10850.34,2,27,4,4,4,3,7,3,3,11,3,18.6429265395655,6
15.496,2008,3,4500,149634,0,416707,5,7253,51583,140396,10618.76,2,27,4,3,4,3,5,2,3,11,3,15.6478915573856,6
56.34661404,2008,1,11500,824000,0,696000,5,7710,824000,696000,11004.52,2,10,4,3,5,3,7,2,3,11,3,18.0510735820117,6.21175167024655
44.856,2008,7,0,528864,0,645000,7,10083,87108,70000,10972.46,2,17,4,1,4,1,7,3,3,11,3,16.8834261296845,6
58.388,2008,5,0,0,0,221500,6,9652,92000,48000,10790.17,2,28,4,3,4,3,7,3,3,9,3,17,6
26.56,2008,4,0,700500,0,356750,6,9446,92000,48000,10793.32,2,28,4,3,3,3,7,3,3,9,3,17,6
83.18,2008,1,19362,0,0,703547,5,9321,610806,703547,10844.5,2,5,4,1,3,5,7,2,3,9,3,17,5.99999995641528
67.91190947,2008,1,21014.4043754058,178087.923847137,18261.4923658929,508677.510195868,7,7116,490623.525995136,427277.270793619,10895.21,2,17,4,1,4,1,1,3,3,7.10217582493418,3.01241276620088,13.4855865186515,6.23372863682207
61.572,2008,1,17052,0,0,1303680,6,8268,1037820,1164000,10824.29,2,5,4,3,3,3,7,3,3,3,3,17,6
32.132,2008,3,4500,159513,0,479800,5,7267,42240,153547,10638.38,2,27,4,3,3,3,5,2,3,11,3,16.6625584007419,6
49.9394299,2008,1,15624,0,0,827900,7,8314,762972,827900,10829.16,2,5,4,1,3,2,7,3,3,9,3,17,6
69.55067967,2008,1,16422,0,0,1170400,7,7702,875112,1046000,10867.24,2,5,4,4,3,3,7,3,3,3,3,17,6
36.436,2008,3,0,0,0,356750,7,9127,168000,85000,10775.91,2,28,4,3,3,3,7,3,3,9,3,17,6
41.136,2008,3,0,0,0,27500,8,9126,136000,10750,10779.66,2,28,4,3,3,3,7,3,3,9,3,17,6.71702717287082
36.356,2008,3,0,0,0,356750,7,9101,158000,85000,10789.26,2,28,4,3,3,3,7,3,3,9,3,17,9
