WellID,1,2,3,4,5,6,7,8,9,10,11,12,13,14
925,7227,8066,8565,9427,9861,10107,10609,10777,10974,11104.11,10869.28,11371.7,11611.04,11737.78
926,5946,6920,7506,8469,8774,9149,10052.78,10345.76,10492.86,10537.89,10659.52,11060.9,11170.12,11262.24
927,6968,7835,8403,9291,9658,9927,10281.39,10485.05,10549.53,10777.74,11068.62,11623.74,11845.79,11946.14
928,6884,7741.69,8322.74,9313.39,9624,9970.65,10368.95,10694.26,10858.09,10970.36,11162.22,11633.22,11838.1,11941.16
929,6881,7755.9,8324.25,9305.37,9636,9959.45,10355.08,10669.5,10841.92,10925.69,11170.63,11635.55,11839.7,11941.87
935,6775,7650,8229,9233,9548,9936,10361.12,10644.44,10826.37,10866.54,11084.62,11507.56,11745.17,11849.89
936,7000.97,7758.03,8302.55,9128.07,9532.34,9853.6,10022.92,10306.85,10448.01,10533.92,10819.92,11366.78,11565.04,11689.34
937,7006,7762,8311,9131,9544,9862,10013.7,10298,10455.52,10506.43,10833.5,11376.28,11572.46,11691.29
938,7071,7826,8402,9229,9611,9879,10479.61,10430.71,10617.05,10689.5,10860.18,11363.6,11573.36,11698.74
939,6034,7001,7713,8511,8839,9269,10147.06,10451.86,10583.8,10630.9,10773.29,11276.35,11321.2,11411.81
942,7189,8022,8566,9366,9788,9964.69,10257,10612,10842,10962,11173.16,11829.31,12078.44,12191.01
944,6956,7805,8371.74,9302,9620,10035,10364.65,10617.03,10883.71,10922.52,11162.28,11680.68,11873.64,12012.37
945,6907,7787,8351,9321,9622,10010.42,10411.15,10703.18,10918.27,10976.1,11249.76,11718.37,11899.42,12006.79
947,6726,7644,8227,9237,9578,9983,10608.03,10851.81,11012.46,11091.14,11230.61,11931.34,12070.17,12114.85
955,6941,7787,8352,9304,9611,9988.09,10375.47,10646.31,10865.39,10921.04,11201.07,11651.7,11862.22,11978.55
957,6497,7358,7921,8913,9255,9626.76,10128.19,10388.89,10543.93,10594.55,10779.05,11061.86,11362.17,11451.55
960,6412,7303,7856,8936,9181,9655.24,10173,10383.03,10543.75,10583.38,10740.03,11050.91,11320.12,11416.88
963,6601,7469,8021,9007,9385.77,9728.42,10242.45,10531.76,10669.82,10705.73,10866.04,11270.26,11520.4,11633.18
964,6830.98,7724.92,8297.57,9176.58,9548.82,9958.67,10371.2,10546.28,10744.4,10863.67,11133.32,11739.34,11941.92,12033.34
966,6570,7427,8001,9000,9364,9684,10431.01,10709.97,10834.54,10906.6,11090.64,11605.29,11815.29,11863.65
967,6953,7827,8369,9310,9688,9952,10307.69,10529.8,10643.18,10864.32,11116.15,11623.22,11848.06,11945.11
973,6829,7703,8265,9227,9601,9974,10470.86,10690.42,10842.92,11017.44,11307.27,11810.48,12013.68,12043.97
974,6779,7658,8213,9201,9529,10010,10369.24,10633.79,10804.04,10907.89,11158.5,11660.05,11869.43,11966.07
975,7205,8025,8570,9350,9813,9979.75,10254,10641,10858,10994,11089.85,11818.05,12020,12137.42
977,6475,7335,7934,8928,9244,9636.71,10309,10540.55,10694.92,10776.24,10977.07,11280.01,11569.11,11640.62
978,6579,7445,8042,9040,9383,9690,10477,10753.69,10913.6,10921.09,11139.59,11742.47,11911.77,11954
980,6559,7422,8020,9005.28,9379.66,9738,10449,10743.7,10903.45,10915.99,11134.57,11720.5,11894.61,11934.73
985,6261,7192,7752,8745,8999,9354,10030.46,10299.7,10444.62,10483.46,10585.53,10996.09,11159.58,11247.38
986,6428,7156,7939,8822,9092,9565,10067,10342,10421.54,10486.73,10618.89,10967.88,11242.54,11352.54
987,7230,8055,8570,9399,9852,10103,10332.23,10699,11021.32,10986.76,11018.14,11584.28,11843.7,11957.79
988,6751,7645,8209,9153,9564,9957,10601.14,10908.95,11063.74,11132.18,11431.66,12047.93,12145.64,12237.88
990,6786,7672,8244,9204,9557,9855,10455.63,10653.04,10816.57,10967.98,11280.28,11837.94,12022.75,12059.85
997,6020,7002,7565,8559,8873.3,9270.04,10127.17,10423.46,10570.33,10609.93,10737,11146.55,11267.58,11361.03
998,6006,6962,7509,8526,8842.97,9237.32,10103.16,10400.01,10547.05,10586.72,10712.25,11120.69,11238.67,11331.87
999,6813,7703,8260,9250,9611,10003,10486.58,10631.3,10798.38,11001.39,11295.69,11837.14,12030.48,12064.1
1001,6800,7689,8260,9218,9564,9945,10449,10623.68,10778.44,11034.36,11318.26,11845.43,12040.37,12055.57
1002,7257,8042,8596,9393,9836,10104,10335.73,10693,10858.52,10951.81,10963.76,11452.76,11726.57,11841.05
1003,5855,6921,7453,8428,8778.4,9001.28,9847.14,10170.75,10304.11,10322.42,10327.68,10652.31,10905.51,10965.01
1006,6746,7658,8197,9160,9603,10002,10572.11,10902.96,11045.55,11075.97,11338.93,12015.54,12124.66,12216.79
1009,6143,7118,7680,8666,8936,9254.48,9891.06,10261.67,10400.83,10435.62,10551.99,10910.81,11085.49,11169.69
1011,7160,7983,8522,9324.25,9807.79,10043,10270,10653.64,10913.93,11049.62,11131.23,11739.1,11985.58,12098.87
1013,7174,7998,8521,9358.51,9815.74,10158.16,10267,10611.75,10849.83,10996.63,11137.74,11793.64,12027.4,12142.13
1015,7207,8033,8548,9326.67,9834.49,10168.92,10259,10608.99,10794.22,10810.57,10920.63,11578.09,11822.36,11937.99
1018,7191,8004,8527,9343.48,9859.37,10218.12,10314,10598.86,10792.21,10886.29,10984.17,11687.45,11891.24,12009.49
1020,6988,7745,8284,9136,9525,9904,9983.69,10306.62,10448.98,10510.26,10826.75,11382.09,11578.44,11700.65
1022,6688,7556,8021,9110,9449.59,9805.7,10310.4,10629.78,10798.57,10809.22,10945.84,11375.69,11622.71,11733.87
1023,6089,7029,7592,8581,8859,9287,10133.46,10435.46,10579.49,10620.22,10745.45,11175.53,11281.91,11374.24
1024,6003,6977,7548,8565,8847,9254,10109.7,10409.05,10555.09,10594.89,10719.47,11136.44,11248.67,11341.67
1028,6967,7807,8369,9293.28,9635,10021,10335.49,10575.76,10792.34,10882.24,11141.47,11633.04,11808.29,11966.8
1032,7270,8082,8621,9427,9886,10129,10354,10720,10843.3,10999.84,10949.79,11434.53,11700.75,11817.77
1033,7238,8070,8599,9422,9822,10177.43,10285,10708.46,10840.91,10806.5,10770.78,11268.85,11519.59,11639.03
1035,7218,8040.79,8602,9434.93,9853.82,10118,10366,10786.31,10938.01,11100.73,11003.2,11457.62,11691.47,11819.63
1036,6705,7579,8098,9137,9536,9960,10559.37,10866.99,11038.92,11125.82,11406.94,11969.35,12090.19,12193.96
1038,6996,7742,8292,9165,9556,9872,10180.75,10370.97,10504.84,10597.67,10853.14,11371.64,11569.84,11691.08
1041,6978,7709,8259,9122,9535,9832,10037.12,10272.17,10412.02,10473.24,10826.16,11319.71,11512.05,11627.18
1043,6741,7624,8176,9156,9500,9894,10426,10753.61,10883.12,11019.16,11271.5,11859.85,12029.81,12059.02
1045,7230,8062,8600,9442.36,9880.08,10124,10371,10757,10936.6,11118.48,11024.26,11499.68,11753.41,11869.8
1046,7033,7788,8348,9163,9557,9898,10268.73,10404.45,10560.61,10644.77,10853.85,11372.12,11577.3,11698.93
1047,7200,8013,8565,9362,9786,10063,10295.58,10691.08,10776.42,11055.64,10817.54,11323.13,11543.5,11671.92
1050,7062,7802,8348,9148,9571,9849,10123.9,10272.09,10457.57,10566.96,10795.73,11417.85,11616.64,11741.46
1052,6558,7419,8001,9034,9358,9717,10396,10608.02,10765.37,10835.19,11006.45,11397.21,11660.42,11741.33
1055,7156,7996,8547,9387,9792,10070,10280.91,10692.12,10786.24,11152.09,11021.24,11489.77,11709.47,11839.17
1057,6621,7470,7926,9055,9358,9746.71,10034,10586.76,10726.57,10815.97,11031.19,11318.22,11600.73,11693.4
1061,7139,7992,8562,9363,9688,9935.87,10137,10480,10698,10837,11187.35,11637.96,11981.92,12075.77
1063,6736.05,7604.32,8211.32,9184.17,9510.47,9933.95,10593.15,10899.06,11059.61,11136.44,11438.48,12032.21,12133.14,12228.59
1067,6922,7785,8347,9286,9601,10027,10377.35,10631.98,10900.37,10927.75,11171.12,11694.61,11895.38,12025.22
1068,6740,7602,8175,9193,9490,9899.35,10337.82,10637.19,10816.93,10848.52,11055.35,11475.22,11723.75,11829.55
1069,6640,7400,8101,9037,9449,9904,10554.76,10857.37,11023.54,11095.38,11401.23,12004.17,12089.15,12176.04
1073,7159,7969,8500,9257,9768,9860.12,10154.29,10546,10750.15,10874.99,11202.84,12019.27,12165.43,12282.18
1074,6816,7692,8290,9167,9558,9940,10357.68,10504.87,10737.71,10824.35,11094.32,11764.03,11963.82,12047
1075,6726.54,7610,8174,9196,9541,9938,10455.34,10726.81,10895.84,10978.87,11172.27,11538.09,11775.96,11879.7
1077,6714.77,7591,8164,9161,9512,9811,10409,10711,10860,10910.24,11226.08,11669.01,11878.8,11978.75
1079,5841,6936,7456,8450,8770.33,8980.6,9841.05,10152.81,10306.34,10349.6,10366.06,10721.62,10892.98,10971.98
1081,7190,8009,8493,9253,9794,9895.65,10191,10396.94,10640.7,10757.91,11026.62,11868.63,12009.16,12130.48
1082,7188,8008,8509,9307,9807,10116.75,10247,10607.26,10795.15,10913.67,11019.71,11797,11989.36,12109.11
1083,6699,7483,8149,9147,9497,9979,10621.04,10898.37,11052.79,11141.16,11471.22,12094.62,12156.85,12234.85
1088,6975,7786.4,8351,9192,9532,9758,9969.79,10161.9,10351.09,10485.9,10776,11258.51,11497.45,11593.3
1091,7151,7977.16,8543.4,9419.49,9843.02,9855.21,10404.13,10631.26,10882.79,11014.52,11141.02,11539.86,11711.8,11834.17
1094,7175,8003,8563,9407,9851,9832.26,10331.99,10668.19,10832.2,11100.74,11421.71,11739.91,11970.08,12088.65
1102,7207,8020,8583,9429.73,9873.67,10058.81,10376.14,10727.43,10874.3,11161.2,11322.66,11653.99,11888.97,12005.59
1103,6731,7568,8183,9192,9537.1,9964.76,10582.41,10876.57,11038.69,11095.63,11259.55,11963.51,12093.22,12141.91
1105,6849,7722,8276,9238,9601,9914,10418.56,10688.63,10851.53,10946.07,11231.67,11746.1,11960.21,12041.22
1111,6877,7750,8298,9238,9585,9895,10321.93,10558.34,10750.7,10870.96,11148.32,11616.17,11828.71,11939.74
1112,7046.7,7793.98,8344.02,9130.73,9588.98,9879.47,10208.53,10313.24,10500.66,10639.24,10774.46,11372.97,11578.93,11704.04
1113,7043,7776,8352,9143,9575,9947,10076.71,10301.99,10477.87,10571.54,10787.57,11392.76,11595.14,11719.88
1114,7071,7835,8386,9196,9589,9890,10105.15,10276.22,10425.26,10500.48,10796.59,11386.13,11572.43,11695.77
1115,7040,7795,8344,9168,9565,9924,10028.2,10308.32,10472.46,10526.1,10827.54,11402.06,11597.07,11712.23
1117,7149,7898,8462,9257,9650.09,9687.42,9892.27,10138.35,10328.18,10598.66,10714.41,11259.11,11477.55,11598.49
1118,7085,7836,8357,9156,9600,9763.17,10035.17,10111.41,10388.08,10589.3,10739.17,11444.61,11664.24,11790.78
1120,7134,7871,8372,9240,9642,9792.94,9926.07,10236.16,10426.18,10689.87,10723.61,11327.1,11534.19,11655.37
1121,7087,7810,8355,9167,9605,9821.5,10111.88,10279.12,10484.82,10688.52,10757.52,11393.17,11595.44,11719.47
1129,6749,7510,8141,9178,9509.9,9813,10484.58,10803.76,10989.26,11049.1,11182.8,11925.07,12066.15,12126.48
1144,6187,7049,7629,8599,8880.05,9351.95,10180.69,10477.46,10634.11,10687.27,10841.42,11199.47,11366.95,11454.32
1149,6497,7311,8067,8872,9188,9653,10044,10323,10498.91,10559.72,10706.09,11080.93,11325.45,11443
1152,6317,7162,7773,8790,9106.76,9485.57,10209.75,10465.39,10614.99,10652.17,10798.91,11242.16,11449.58,11514.9
1153,6332,7220,7796,8801,9102,9497.76,10233.65,10492.38,10641.25,10674.52,10824.21,11256.64,11463.51,11534.54
1154,6502,7359,7944,8934,9324.62,9698.99,10396.05,10650.63,10788.15,10868.67,11031.77,11478.56,11714.78,11712.66
1156,6476,7339,7911,8919,9304.33,9685.44,10374.01,10630.17,10770.78,10845.28,11010.8,11446.87,11680.4,11686
1157,6560,7417,8015,9003,9367.61,9738.48,10449.37,10699.61,10832.78,10899.38,11089.37,11563.76,11775.35,11796.51
1160,6866,7719,8285,9239,9577,9973,10417.5,10689.39,10841.67,10948.57,11235.12,11750.84,11965.34,12051.37
1162,6818,7700,8252,9187,9580,9920,10416.67,10674.56,10837.59,10945.21,11237.91,11745.55,11953.17,12013.72
1163,6895,7755,8295,9210,9554,10070,10427.56,10550.46,10873.72,10920.98,11184.78,11841.23,12004.85,12089.26
1166,6887,7721,8316,9285,9585,9917,10502.82,10807.67,10957.23,10921.49,11148.32,11906.05,12047.03,12143.51
1167,6908,7749,8340,9302,9630,9953.92,10413.5,10683.83,10913.13,10941,11209.91,11726.94,11910.84,12017.76
1170,6114,7092,7657,8664,8904.46,9312.38,10139.36,10423.04,10576.07,10609.46,10742.84,11110.4,11254.27,11353.19
1172,6799.97,7677.89,8242.45,9241.37,9585.35,9936.7,10335.42,10648.87,10837.99,10900.24,11127.82,11635.48,11815.79,11916.99
1173,6847,7735,8242,9197,9542,9981,10274,10343,10649.4,10743.13,10990.32,11724.07,11926.6,12020.63
1174,6540,7401,7980,9003,9324,9717.34,10236.43,10497,10605,10684.15,10847.4,11113.59,11382.93,11487.38
1176,6929.96,7789.17,8345.36,9276.35,9600.22,10042.84,10344.33,10610.99,10835.16,10907.55,11163.86,11664.43,11871.81,11999.43
1180,6795,7677,8198,9164,9589,9886,10432.33,10669.24,10826.17,10964.99,11259.3,11763.79,11968.5,12009.45
1181,6756,7638,8190,9146,9518,9890,10413.85,10689.18,10851.12,10966.94,11246.15,11744.18,11949.12,12017.5
1185,6586,7454,7977,9023,9369,9807,10510.4,10777.19,10901.74,10921,11136.67,11719.28,11901.21,11940.4
1187,6831,7707,8258,9212,9561,9837,10374.6,10650.04,10801.02,10906.51,11192.57,11719.36,11933.16,12016.95
1188,6808,7683,8236,9194,9553,9856,10380.08,10650.48,10807.62,10910.65,11197.84,11716.59,11929.03,12010.46
1190,6934.2,7808,8333,9241,9629,9835,10042.06,10413.05,10567.4,10708.21,11023.19,11632.28,11841.11,11944.87
1193,6084,7097,7647,8631,8908,9230,9936,10281,10391,10421.46,10530.91,10899.89,11058.81,11140.42
1195,6870,7718,8326,9188,9529,9855,10263.65,10386.95,10609.65,10745.82,11002.45,11692.5,11894.87,11993.61
1198,6951.19,7770.67,8339.45,9187.41,9510.43,9742.35,10089.78,10303,10485.49,10570.27,10849.29,11364.13,11594.13,11696.67
1205,6524,7377,7941,8938,9287,9639.59,10216,10454,10607.8,10677.77,10908.76,11174.28,11473.14,11563.41
1210,6808.58,7700.22,8260.53,9211.26,9574.15,9889.44,10405.72,10672.02,10833.24,10943,11232.46,11748.19,11957.62,12025.77
1212,6366,7225,7789,8771,9111,9476.14,10122,10370,10488,10550.8,10690.61,11011.23,11274.92,11359.32
1213,6481,7348,7919,8887,9219,9599.14,10173,10401.52,10543.73,10606.97,10822.46,11106.97,11408.83,11496.07
1221,6777.95,7672.98,8244.9,9223.52,9568.89,10003.89,10558.93,10894.38,11052.62,11115.78,11291.28,12039.22,12148.97,12220.23
1226,6974.6,7803.67,8385.38,9192.23,9516.94,9822.9,9940.35,10111.19,10279.32,10414.91,10745.74,11416.09,11586.92,11683.06
1229,6948.74,7803.93,8360.57,9286.32,9624.54,10039.53,10370.97,10632.17,10841.08,10922.82,11169.96,11670.44,11879.2,12007.98
1232,6378.74,7236.46,7800.87,8798.32,9127.25,9482.46,10111.17,10363.63,10488.98,10561.03,10724.99,11038.64,11322.22,11401.29
1233,6574,7419,7972,8967,9275,9687.92,10159,10406,10581,10626,10841.75,11131.33,11426.97,11527.22
1234,6952.41,7758.52,8341.34,9171.54,9517.3,9779.47,9963.7,10118.07,10305.51,10470.91,10781.48,11250.68,11449.24,11543.89
1236,6982.1,7805.54,8365.24,9219.55,9616.63,9774.04,10042.27,10218.29,10388.89,10543.24,10841.12,11426.92,11642,11758.8
1237,6436.04,7289.37,7858.43,8845.72,9176.86,9569.01,10113.07,10362.32,10507.4,10573.57,10728.64,11037.72,11316.3,11399.07
1239,6351,7196,7753,8764,9097,9492.96,10065,10339,10480,10534.51,10673.24,11033.89,11263.62,11351.52
1241,6486,7344,7897,8883,9217,9603.94,10189,10417,10585,10638,10868.84,11151.65,11450.32,11532.4
1242,6842.96,7736.78,8292.07,9202.13,9550.23,9974.75,10338.54,10469.8,10710.73,10802.29,11066.59,11751.07,11952.39,12040.71
1246,7175,8009,8550,9353,9814,9896.85,10287,NA,NA,NA,NA,NA,NA,NA
1251,6988,7802,8363,9172,9480,9656.98,9884,10081,10278,10422,10686,11228.51,11605.66,11698.7
1254,6965,7785,8353.38,9213,9543,9584.71,9971.34,10152.07,10298.75,10445.74,10730.47,11268.09,11523.96,11625.38
1258,6079,7085,7625,8614,8891,9174,9978,10293,10405,10428.14,10522,10899.32,11066.73,11146.62
1259,6122,7116,7679,8660,8922,9263,9957,10292,10437,10444.22,10559,10914.72,11088.62,11171.87
1262,6121,7140,7700,8683,8956,9285,9984,10309,10464,10446.21,10541.89,10888.92,11104.67,11186.76
1264,6860.49,7756.98,8336.3,9280.32,9634.24,9954.09,10444,10718.64,10888.9,11027.72,11294.01,11820.13,12029,12105.56
1268,6593,7532,8132,9086,9402,9756.16,10025,10608.67,10752.73,10860.12,10993.87,11320.28,11572.19,11682.71
1269,6593,7516,8084,9070,9402,9802.42,9993,10564.47,10702,10806.79,10974.23,11341.2,11585.41,11698.23
1271,6671,7536,8102,9093,9429,9757.59,10330,10571,10738,10816.44,10990.34,11361.5,11606.29,11716.76
1273,6651.76,7525.13,8147.53,9126.28,9478.58,10030.22,10487.15,10845.14,11005.98,11020.55,11286.86,11965.15,12058.1,12126.95
1277,6741.07,7634.79,8239.76,9172.73,9506.24,9852.94,10491.41,10768.82,10883.18,11039.09,11276.05,11842.08,12018.18,12039.68
1280,6661.85,7532.04,8149.3,9129.56,9482.59,10006.66,10445.79,10839.72,11005.19,11003.97,11259.47,11952.36,12054.45,12117.42
1281,7055.81,7811.14,8334.02,9042.38,9435.45,9650.39,9818.27,9925.12,10232.43,10260.36,10622.94,11201.99,11426.08,11546.54
1284,5885.96,6960.25,7480.76,8446.52,8727.26,9170.08,9891.67,10241.44,10350.14,10329.19,10354.22,10647.94,10945.9,11009.05
1286,7130.39,7970.13,8524.89,9346.84,9732.02,9851.1,10241.25,10518.32,10737.24,10871.16,11161.54,11686.73,11949.2,12055.79
1287,6924.98,7739.76,8296.32,9174.1,9448.35,9738.15,10389.1,10321.42,10517.98,10438.4,10720.33,11564.63,11755.08,11850.48
1288,7077.81,7915.75,8500.34,9297.73,9621.1,9819.62,10170.37,10425.72,10629.95,10833.23,11075.02,11309.69,11781.55,11873.57
1290,6853.55,7703.61,8253.2,9117.03,9417.1,9837.91,10052.45,10285.14,10412.16,10534.15,10900.13,11371.98,11525.48,11625.78
1293,7241,8060.25,8593.98,9368,9878,10013.67,10288,10642.26,10809.34,10768.93,10896.6,11484.72,11742.65,11855.65
1294,7211,8030,8580,9368,9841,10071,10330.65,10715.99,10992.1,10995.46,11037.08,11659.3,11907.14,12021.76
1295,6876.87,7753.29,8320.53,9302.16,9651.99,9985.11,10380.73,10706.03,10880.18,10971.38,11184.23,11670.71,11863.83,11965.88
1296,6967.41,7801.47,8351.26,9216.02,9616.64,9746.16,10060.83,10244.96,10469.37,10564.88,10877.97,11428.34,11636.75,11749.53
1299,7024.73,7846.47,8416.3,9218.55,9558.29,9816.93,9980,10209.57,10412.21,10550.87,11056.31,11432.85,11615.54,11707.6
1303,7231,8053,8600,9435,9855,10102,10362,10739.96,10900.33,11087.98,10993.98,11480,11740.42,11854.8
1305,6562,7406,7848,9110,9386,9646.26,10391,10743,10771.75,10862.62,11015.82,11455.22,11694.65,11757.31
1306,6664,7374,7958,9094,9457,9644.03,10372,10743,10753.31,10840.29,11003.82,11403.49,11660.14,11727.68
1308,6570.42,7434.66,8045.22,9020.42,9377.47,9686.6,10451.54,10747.62,10911.82,10916.2,11136.93,11742.52,11904.76,11949.88
1309,6615.9,7485.43,8101.92,9077.95,9430.56,9719.91,10458.78,10772.78,10934.64,10929.91,11150.43,11788.02,11945.26,11991.48
1311,6672,7546,8116,9126,9461,9704.46,10104,10632.63,10794.13,10895.56,11069.89,11373.54,11633.86,11736.45
1314,6617,7485,8069,9039,9362,9749.06,9978,10555.92,10717.23,10812.39,10974.61,11288.33,11542.74,11652.97
1316,7110.51,7908.09,8412.2,9176.87,9676.74,9851.39,10170.02,10447.58,10678.05,10849.44,11123.27,11964.2,12059.81,12182.59
1317,7171.45,8001.05,8538.98,9270.09,9784.77,9757.28,10177.07,10527.3,10741.15,10941.45,11179.34,12010.4,12131.55,12256.52
1322,6465.27,7319.74,7879.2,8873.19,9205.89,9612.36,10126.48,10383.22,10538.88,10578.77,10739.14,11073.99,11334.93,11420.09
1324,6988.99,7795.71,8359.93,9191.58,9552.62,9725.43,9995.49,10147.56,10344.85,10445.89,10731.61,11348.54,11584.43,11690.57
1325,6971.59,7764.9,8324.72,9151.11,9490.17,9788.42,10040.22,10264.03,10445.73,10502.22,10834.54,11356.16,11547.26,11663.15
1327,7002.83,7803.86,8370.24,9236.12,9612.4,9633.84,10022.4,10197.76,10400.64,10488.73,10768.43,11484.01,11545.9,11662.94
1332,5773.88,6877.68,7451.72,8370.59,8780.89,8917.08,9808.32,10105.78,10272.85,10327.26,10304.04,10675.55,10858.06,10925.74
1337,6860.01,7701.64,8249.62,9129.46,9430.36,9862.25,10106.15,10321.06,10448.84,10560.42,10933.53,11402.97,11556.94,11655.84
1339,7051.07,7867.62,8417.83,9255.25,9654.95,9745.76,10006.89,10242.2,10487.54,10546.87,10843.72,11421.02,11675.47,11788.34
1342,6609.66,7464.75,8023.04,9030.69,9364.54,9679.09,10233.66,10530.82,10698.65,10756.34,10991.53,11234.23,11521.61,11619.9
1344,7111.63,7898.4,8432.1,9188.96,9676.7,9849.13,10155.85,10525.32,10730.48,10886.6,11177.56,12056.42,12149.01,12272.07
1349,6416.01,7296.31,7842.3,8829.86,9111.62,9506.48,10017.04,10274.74,10414.37,10468.87,10592.95,10952.16,11246.05,11355.14
1353,6076.09,7099.83,7640.72,8615.94,8860.88,9152.93,9851.85,10237.82,10372.27,10423.73,10465.84,10744.27,11065.34,11143.13
1357,6586,7422,7832,8905,9307,9657.96,10309,10546,10729.04,10799.57,11004.9,11316.6,11599.45,11682.16
1358,6583,7470,8012,9126,9337,9687.99,10413,10689.32,10817.66,10906.72,11043.9,11521.21,11755.06,11824.78
1362,6964.07,7781.71,8357.68,9174.02,9533.08,9563.99,9945.85,10148.04,10358.96,10477.75,10713.48,11225.47,11478.71,11579.11
1364,7088.46,7837.98,8377.82,9109.71,9517.61,9715.04,9865.24,9991.94,10238.33,10292.29,10667.46,11192.31,11418.73,11545.62
1365,7122.71,7858.87,8446.01,9177.42,9582.22,9763.65,10018.81,10117.86,10404.8,10308.06,10608.37,11137.11,11364.96,11489.37
1368,6969.08,7810.67,8363.69,9241.94,9566.63,9865.69,10093.75,10382.1,10582.93,10749.92,11102.94,11577.12,11790.09,11904.19
1370,7122.77,7924.08,8481.63,9333.3,9682.6,10017.19,10231.96,10645.92,10821.16,10931.53,11043.44,11456.87,11674.84,11823.54
1371,6485.12,7341.43,7895.13,8897.34,9225.25,9626.16,10142.48,10400.62,10557.38,10601.02,10766.86,11071.09,11355.47,11443.6
1373,6859.4,7751.82,8305.44,9250.78,9596.98,9947.94,10471.54,10750.87,10967.54,10931.85,11158.41,11946.72,12102.34,12174.54
1374,6479.88,7343.13,7892.47,8927.32,9230.52,9674.22,10162.23,10407.33,10569.3,10607.74,10772.29,11064.42,11337.48,11435.49
1378,6915.55,7801.4,8363.95,9263.6,9565.65,9874.81,10262.46,10393.87,10604.01,10750.59,11001.57,11698.8,11905.15,12001.96
1380,6985.96,7797.98,8361.59,9216.26,9537.23,9794.88,9968.41,10151.26,10347.04,10501.68,10817.72,11267.15,11485.28,11580.43
1384,6639.02,7515.63,8156.01,9099.57,9454.45,9862.56,10393.36,10789.64,10957.15,10936.77,11166.95,11856.3,11987.21,12040.6
1385,6632.46,7508.25,8149.21,9079.34,9433.77,9824.17,10403.16,10777.42,10944.94,10927.91,11153.63,11829.49,11965.7,12018
1387,7168.13,7989.58,8563.78,9357.11,9727.97,9879.05,10206.66,10559.76,10768.36,10897.53,11200.26,11778.98,12046.64,12153.73
1397,6611.04,7474.87,8030.8,9049.83,9407.59,9750.93,10374.5,10648.08,10808.18,10870.67,11053.12,11426.62,11690.54,11776.5
1399,7078.42,7809.06,8365.88,9095.47,9495.61,9666.81,9871.86,9953.67,10309.74,10191.29,10599.64,11161.22,11386.79,11512.57
1401,6970.27,7793.31,8370.28,9192.78,9564.47,9777.3,9967.9,10207.31,10418.99,10547.9,10858.91,11265.48,11495,11594.81
1402,6983.57,7802.91,8376.7,9221.36,9566.75,9783.34,10108.44,10288.26,10515.04,10597.12,10944.03,11385.57,11619.94,11731.95
1404,5932,6986,7523,8489.67,8826.2,9045.02,9875.31,10199.39,10341.14,10375.92,10409.97,10766.87,10954.15,11029.37
1410,7086.02,7913.62,8476.79,9304.17,9652.9,10000.68,10189.86,10591.69,10753.67,10784.7,11031.28,11456.41,11672.13,11829.2
1415,5982.3,7004.9,7597.34,8543.2,8832.14,9135.95,9901.33,10234.28,10379.86,10405.44,10479.1,10842.6,11002.89,11082.2
1419,7132.78,7962.34,8541.04,9340.31,9719.55,9810.76,10218.26,10504.44,10728.62,10901.56,11183.1,11537.98,11822.36,11919.33
1422,6967.87,7786.37,8357.39,9187.29,9554.39,9637.44,9992.72,10225.4,10422.39,10512.91,10831.08,11287.91,11515.67,11615.19
1424,6864.28,7752.41,8310.77,9214.93,9518.04,9837.88,10238.16,10397.57,10584.96,10724.75,10997.89,11655.04,11865.95,11966.4
1427,6862.77,7739.95,8288.25,9191.52,9541.8,9959.45,10250.47,10400.58,10605.37,10702.32,10922.69,11700.81,11905.6,12000.34
1428,7123.24,7983.94,8470.98,9198.3,9689.6,10003.33,10075.45,10306.01,10503.19,10577.87,10781.47,11455.54,11695.49,11815.28
1429,6677.74,7547.33,8105.39,9115.71,9450.08,9702.55,10413.35,10613.04,10780.1,10866.6,11046.58,11374.23,11626.97,11733.29
1431,6697,7568,8137,9144,9458,9768.76,10405,10637,10824,10863.05,11040.27,11390.54,11638.62,11747.95
1433,6624.14,7488.45,8038.92,9058.45,9384.38,9697.05,10020.23,10567.62,10692.2,10816.52,11000.57,11261.81,11528.7,11634.16
1436,7153.01,7964.32,8539.46,9326.02,9693.56,9901.04,10153.67,10527.58,10744.9,10850.24,11184.24,11826.39,12080.06,12186.36
1437,7200.57,8020.97,8542.9,9344.64,9845.58,10032.43,10294.92,10641.09,10847.41,10955.59,11031.58,11761.88,11981.17,12097.03
1438,7186,8008,8551,9335,9854,10060,10292.04,10674.62,10937.6,11024.57,11086.62,11726.99,11980.57,12093.84
1440,6351.64,7251.29,7801.2,8793.75,9096.57,9502.98,10021.96,10289.93,10435.74,10487.47,10578.43,11021.56,11222.52,11322.02
1443,6890.07,7772.67,8335.77,9231.07,9541.29,9839.2,10189.69,10321.86,10518.13,10693.77,10910.48,11635.99,11845.9,11946.37
1444,6898.64,7768.24,8321.73,9214.56,9559.28,9922.81,10233.06,10337,10529.91,10700.61,10889.61,11654.08,11862.31,11960.58
1445,6954.82,7772.18,8330.82,9162.46,9467.5,9787.54,10026.08,10275.02,10451.48,10496.87,10833.81,11361.72,11550.45,11664.37
1446,6707.39,7619.31,8190.89,9172.55,9508.26,9909.04,10404.55,10708,10841.32,10928.44,11216.97,11695.19,11895.4,11999.2
