WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.,Top_Zone,Deepest_Zone
973,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39181,2007,31.7516,-102.0372,10622,40,80,SPBR_U --> WFMP,1,1,623322,0,0,0,645872,623322,NA,SPBR_U,WFMP
974,A,MIDLAND ENERGY INCORPORATED,MIDLAND,39706,2008,31.78665,-102.03094,11005,40,40,SPBR_L --> ATOKA,2,4,0,11000,336000,0,502000,347000,NA,SPBR_L,ATOKA
975,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39427,2007,31.80795,-102.21162,11302,80,Over 160,SPBR_L --> WFMP,1,1,755118,0,0,0,633000,755118,NA,SPBR_L,WFMP
977,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39363,2007,31.79908,-101.94019,10488,80,40,SPBR_L --> WFMP,7,14,0,14800,413401,0,405042,428201,NA,SPBR_L,WFMP
978,B,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39098,2007,31.71985,-101.92799,10585,40,160,SPBR_L --> WFMP,6,12,0,15750,400667,0,409040,416417,NA,SPBR_L,WFMP
980,B,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39113,2007,31.72081,-101.92389,10575,40,40,SPBR_L --> WFMP,6,12,0,17750,475354,0,407469,493104,NA,SPBR_L,WFMP
985,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39183,2007,31.92746,-101.86103,9607,80,40,SPBR_U --> WFMP,5,10,0,11250,320364,0,508620,331614,NA,SPBR_U,WFMP
986,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39183,2007,31.90648,-101.90389,9699,40,80,SPBR_L --> WFMP,4,8,0,9100,317102,0,430480,326202,NA,SPBR_L,WFMP
987,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39276,2007,31.78795,-102.20048,11348,40,Over 160,SPBR_L --> WFMP,1,1,666918,0,0,0,689080,666918,NA,SPBR_L,WFMP
988,B,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39213,2007,31.66107,-101.9852,10424,80,40,SPBR_L --> WFMP,3,6,0,6750,203809,0,353340,210559,NA,SPBR_L,WFMP
990,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39244,2007,31.72375,-102.04194,10600,80,80,SPBR_L --> WFMP,1,1,421386,0,0,0,600540,421386,NA,SPBR_L,WFMP
997,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39191,2007,31.78133,-101.79179,8740,40,40,SPBR_U --> SPBR_L,3,6,0,5750,188880,0,482500,194630,NA,SPBR_U,SPBR_L
998,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39174,2007,31.78183,-101.78823,8728,40,40,SPBR_U --> SPBR_L,3,6,0,6750,184210,0,471260,190960,NA,SPBR_U,SPBR_L
999,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39302,2007,31.73082,-102.04431,10626,80,160,SPBR_L --> WFMP,1,1,0,0,1070580,0,950800,1070580,NA,SPBR_L,WFMP
1001,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39673,2008,31.73529,-102.04122,10616,80,160,SPBR_L --> WFMP,1,2,0,10584,883050,0,954060,893634,NA,SPBR_L,WFMP
1002,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39401,2007,31.77673,-102.19979,11120,80,80,SPBR_L --> WFMP,1,2,0,25032,535164,0,688480,560196,NA,SPBR_L,WFMP
1003,D,APACHE CORPORATION,MIDLAND,39170,2007,31.93648,-101.78968,8816,80,40,SPBR_U --> WFMP,2,2,485562,0,0,0,168500,485562,NA,SPBR_U,WFMP
1006,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39395,2007,31.65915,-101.99726,10611,40,Sub 20,SPBR_U --> WFMP,1,1,0,0,643650,0,797820,643650,NA,SPBR_U,WFMP
1009,C,APACHE CORPORATION,MIDLAND,39268,2007,31.9198,-101.84498,9044,40,20,SPBR_U --> WFMP,2,2,474114,0,0,0,168500,474114,NA,SPBR_U,WFMP
1011,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39250,2007,31.797,-102.19435,10594,,,WFMP --> WFMP,6,12,0,18000,984083,0,746260,1002083,NA,WFMP,WFMP
1013,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39260,2007,31.8041,-102.19655,10548,40,Over 160,SPBR_U --> WFMP,7,14,0,17250,653182,0,771220,670432,NA,SPBR_U,WFMP
1015,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39286,2007,31.79296,-102.21086,10510,,,WFMP --> WFMP,7,14,0,22000,698785,0,465000,720785,NA,WFMP,WFMP
1018,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39336,2007,31.80001,-102.21314,10508,,,WFMP --> WFMP,6,12,0,18000,801962,0,531740,819962,NA,WFMP,WFMP
1020,A,APACHE CORPORATION,MIDLAND,39341,2007,31.69197,-102.17401,10144,40,40,SPBR_U --> WFMP,6,12,0,15500,486459,0,565240,501959,NA,SPBR_U,WFMP
1022,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39205,2007,31.88744,-101.969,9327,160,20,SPBR_U --> SPBR_L,3,6,0,5250,175516,0,471920,180766,NA,SPBR_U,SPBR_L
1023,C,APACHE CORPORATION,MIDLAND,39303,2007,31.77393,-101.79006,9910,80,40,SPBR_L --> WFMP,5,10,0,12750,338148,0,388500,350898,NA,SPBR_L,WFMP
1024,C,APACHE CORPORATION,MIDLAND,39309,2007,31.77833,-101.78717,9884,40,20,SPBR_U --> WFMP,6,12,0,14250,374814,0,472474,389064,NA,SPBR_U,WFMP
1028,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,39268,2007,31.84337,-102.07939,10117,80,80,SPBR_L --> WFMP,1,2,0,11250,451700,0,215500,462950,NA,SPBR_L,WFMP
1032,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39423,2007,31.7739,-102.19593,10786,,,WFMP --> WFMP,4,8,0,9000,249312,0,104000,258312,NA,WFMP,WFMP
1033,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39423,2007,31.76236,-102.19653,10742,,,WFMP --> WFMP,4,8,0,18000,296730,0,113320,314730,NA,WFMP,WFMP
1035,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39479,2008,31.77056,-102.17723,10710,,,WFMP --> WFMP,4,8,0,31000,274642,0,111232,305642,NA,WFMP,WFMP
1036,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39071,2006,31.6523,-101.9736,10607,40,Sub 20,SPBR_U --> WFMP,1,1,588588,0,0,0,750660,588588,NA,SPBR_U,WFMP
1038,A,APACHE CORPORATION,MIDLAND,39385,2007,31.70563,-102.16482,10096,80,40,SPBR_U --> WFMP,5,10,0,17500,481024,0,533110,498524,NA,SPBR_U,WFMP
1041,A,APACHE CORPORATION,MIDLAND,39500,2008,31.69048,-102.16427,10102,160,40,SPBR_U --> WFMP,5,10,0,12750,415858,0,538880,428608,NA,SPBR_U,WFMP
1043,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,40036,2009,31.71971,-102.02667,10701,160,40,SPBR_L --> WFMP,1,2,0,10584,737604,0,796700,748188,NA,SPBR_L,WFMP
1045,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39456,2008,31.77599,-102.1878,10689,,,WFMP --> WFMP,4,9,0,13500,350814,0,113345,364314,NA,WFMP,WFMP
1046,A,APACHE CORPORATION,MIDLAND,39329,2007,31.71162,-102.17119,10110,160,40,SPBR_U --> WFMP,6,12,0,15500,515434,0,554020,530934,NA,SPBR_U,WFMP
1047,A,APACHE CORPORATION,MIDLAND,39449,2008,31.74329,-102.18156,10135,160,40,SPBR_U --> WFMP,6,12,0,14500,385054,0,524160,399554,NA,SPBR_U,WFMP
1050,A,APACHE CORPORATION,MIDLAND,39411,2007,31.68797,-102.19035,10113,80,40,SPBR_U --> WFMP,7,14,0,17250,409931,0,542360,427181,NA,SPBR_U,WFMP
1052,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39476,2008,31.79241,-101.9557,10532,40,160,SPBR_L --> WFMP,6,12,0,15500,429516,0,569780,445016,NA,SPBR_L,WFMP
1055,A,APACHE CORPORATION,MIDLAND,39493,2008,31.75981,-102.16031,10231,80,40,SPBR_U --> WFMP,5,10,0,13750,352038,0,515480,365788,NA,SPBR_U,WFMP
1057,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39565,2008,31.81789,-101.95957,10242,40,40,SPBR_L --> WFMP,6,12,0,15500,512896,0,493880,528396,NA,SPBR_L,WFMP
1061,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39397,2007,31.84207,-102.19473,11177,40,40,SPBR_L --> ATOKA,1,1,712656,0,0,0,599860,712656,NA,SPBR_L,ATOKA
1063,B,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39427,2007,31.65887,-101.97972,10436,80,40,SPBR_L --> WFMP,6,12,0,15750,399575,0,540801,415325,NA,SPBR_L,WFMP
1067,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,39885,2009,31.83133,-102.06743,10138,80,80,SPBR_U --> WFMP,1,3,444500,13500,0,0,475500,458000,NA,SPBR_U,WFMP
1068,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39657,2008,31.8944,-101.98813,9722,Over 160,Over 160,SPBR_L --> WFMP,4,8,0,9500,277757,0,456960,287257,NA,SPBR_L,WFMP
1069,B,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39456,2008,31.66617,-101.96454,10380,160,40,SPBR_L --> WFMP,5,10,0,14250,373927,0,446039,388177,NA,SPBR_L,WFMP
1073,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39771,2008,31.82348,-102.22542,11178,80,160,SPBR_L --> ATOKA,1,2,0,30156,918204,0,856060,948360,NA,SPBR_L,ATOKA
1074,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39584,2008,31.72686,-102.06966,10543,40,40,SPBR_U --> WFMP,1,2,0,9492,502950,0,698120,512442,NA,SPBR_U,WFMP
1075,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39520,2008,31.81554,-101.98577,10200,80,80,SPBR_L --> WFMP,1,2,0,8064,610512,0,751820,618576,NA,SPBR_L,WFMP
1077,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39578,2008,31.78293,-101.99747,11050,40,40,SPBR_L --> ATOKA,1,2,0,17052,673512,0,652840,690564,NA,SPBR_L,ATOKA
1079,D,APACHE CORPORATION,MIDLAND,39579,2008,31.90992,-101.78956,8629,160,40,SPBR_U --> WFMP,2,2,222396,0,0,0,258000,222396,NA,SPBR_U,WFMP
1081,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39800,2008,31.80394,-102.22792,10505,160,Over 160,SPBR_L --> STRAWN,1,2,0,11508,772044,0,752780,783552,NA,SPBR_L,STRAWN
1082,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39672,2008,31.80357,-102.215,10575,40,Over 160,SPBR_L --> WFMP,1,2,0,9072,901992,0,843360,911064,NA,SPBR_L,WFMP
1083,B,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39605,2008,31.67377,-101.98051,10473,80,160,SPBR_U --> WFMP,6,12,0,14500,513228,0,672460,527728,NA,SPBR_U,WFMP
1088,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,39596,2008,31.83514,-102.144,10364,80,80,SPBR_U --> STRAWN,1,1,0,0,1018920,0,662712,1018920,NA,SPBR_U,STRAWN
1091,A,APACHE CORPORATION,MIDLAND,39607,2008,31.78953,-102.14756,9945,160,80,SPBR_U --> WFMP,6,12,0,10500,402625,0,557261,413125,NA,SPBR_U,WFMP
1094,A,APACHE CORPORATION,MIDLAND,39685,2008,31.79952,-102.16869,9995,160,40,SPBR_U --> WFMP,6,12,0,10500,433852,0,476100,444352,NA,SPBR_U,WFMP
1102,A,APACHE CORPORATION,MIDLAND,39803,2008,31.78694,-102.17342,9995,80,40,SPBR_U --> WFMP,5,10,0,8500,381006,0,596188,389506,NA,SPBR_U,WFMP
1103,B,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39696,2008,31.70876,-101.99174,9536,80,40,SPBR_U --> WFMP,4,8,0,7500,349435,0,547860,356935,NA,SPBR_U,WFMP
1105,A,ATHLON ENERGY OPERATING LLC,MIDLAND,39673,2008,31.77153,-102.04805,10285,40,40,CLFK --> WFMP,3,4,148302,2000,0,0,307100,150302,NA,CLFK,WFMP
1111,A,APACHE CORPORATION,MIDLAND,39908,2009,31.80302,-102.07594,10153,160,40,SPBR_L --> WFMP,4,8,0,7500,392145,0,413301,399645,NA,SPBR_L,WFMP
1112,A,APACHE CORPORATION,MIDLAND,39906,2009,31.69977,-102.18978,10120,80,40,SPBR_U --> WFMP,6,12,0,10500,520617,0,635040,531117,NA,SPBR_U,WFMP
1113,A,APACHE CORPORATION,MIDLAND,39787,2008,31.69247,-102.18739,10125,80,40,SPBR_U --> WFMP,6,12,0,10500,622923,0,616720,633423,NA,SPBR_U,WFMP
1114,A,APACHE CORPORATION,MIDLAND,39848,2009,31.67637,-102.19092,10270,80,40,SPBR_U --> WFMP,6,12,0,10500,460971,0,503240,471471,NA,SPBR_U,WFMP
1115,A,APACHE CORPORATION,MIDLAND,39903,2009,31.68309,-102.17947,10120,40,40,SPBR_U --> WFMP,6,12,0,10500,491190,0,455158,501690,NA,SPBR_U,WFMP
1117,A,APACHE CORPORATION,MIDLAND,39893,2009,31.71961,-102.20049,10075,80,40,SPBR_U --> WFMP,7,14,0,10500,605788,0,662781,616288,NA,SPBR_U,WFMP
1118,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,39749,2008,31.6965,-102.20196,10332,40,80,SPBR_U --> WFMP,1,2,0,16500,811300,0,750000,827800,NA,SPBR_U,WFMP
1120,A,APACHE CORPORATION,MIDLAND,39836,2009,31.70906,-102.19732,10080,80,40,SPBR_U --> WFMP,6,12,0,10500,472974,0,426533,483474,NA,SPBR_U,WFMP
1121,A,APACHE CORPORATION,MIDLAND,39884,2009,31.70201,-102.19499,10098,80,40,SPBR_U --> WFMP,4,8,0,7500,298015,0,394440,305515,NA,SPBR_U,WFMP
1129,B,ATHLON ENERGY OPERATING LLC,MIDLAND,39799,2008,31.69347,-102.02271,10233,,,CLFK --> SPBR_L,2,4,0,4000,0,0,180000,4000,NA,CLFK,SPBR_L
1144,E,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39906,2009,31.69839,-101.79889,8902,40,20,SPBR_U --> SPBR_L,4,8,0,5000,229232,0,549540,234232,NA,SPBR_U,SPBR_L
1149,C,LEGACY RESERVES OPERATING LP,MIDLAND,39843,2009,31.8885,-101.91563,10690,80,80,SPBR_U --> ATOKA,4,9,882336,36000,0,0,906000,918336,NA,SPBR_U,ATOKA
1152,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39846,2009,31.78547,-101.86576,9126,20,20,SPBR_U --> WFMP,3,6,0,4500,176922,0,479620,181422,NA,SPBR_U,WFMP
1153,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39798,2008,31.78631,-101.86211,9160,20,20,CLFK --> WFMP,3,6,0,4500,197530,0,483720,202030,NA,CLFK,WFMP
1154,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39846,2009,31.76084,-101.88982,9187,160,20,SPBR_U --> SPBR_L,3,6,0,4500,182120,0,475540,186620,NA,SPBR_U,SPBR_L
1156,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39883,2009,31.7689,-101.8876,9203,160,20,CLFK --> SPBR_L,4,8,0,5000,238852,0,540020,243852,NA,CLFK,SPBR_L
1157,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39933,2009,31.75972,-101.9124,9175,160,20,SPBR_U --> WFMP,4,8,0,5000,218610,0,554122,223610,NA,SPBR_U,WFMP
1160,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,39828,2009,31.77428,-102.05336,10261,80,40,SPBR_U --> WFMP,1,2,531000,13000,0,0,488000,544000,NA,SPBR_U,WFMP
1162,A,ATHLON ENERGY OPERATING LLC,MIDLAND,39817,2009,31.76196,-102.0407,10261,40,40,SPBR_U --> WFMP,7,14,0,14000,0,0,536000,14000,NA,SPBR_U,WFMP
1163,B,ATHLON ENERGY OPERATING LLC,MIDLAND,40321,2010,31.66627,-102.07647,10405,40,40,SPBR_U --> WFMP,6,12,0,16500,701946,0,750000,718446,NA,SPBR_U,WFMP
1166,B,ATHLON ENERGY OPERATING LLC,MIDLAND,40283,2010,31.65825,-102.0472,10150,40,40,SPBR_U --> WFMP,6,12,0,14000,611940,0,720000,625940,NA,SPBR_U,WFMP
1167,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,39931,2009,31.84451,-102.04393,10143,40,80,SPBR_U --> WFMP,1,3,500,14000,485000,0,467500,499500,NA,SPBR_U,WFMP
1170,C,3-M ENERGY CORPORATION,MIDLAND,40348,2010,31.80174,-101.80024,8923,80,40,SPBR_U --> WFMP,1,2,0,10000,410000,0,705000,420000,NA,SPBR_U,WFMP
1172,A,CROWNQUEST OPERATING LLC,MIDLAND,40254,2010,31.87245,-102.01758,10404,80,Sub 20,SPBR_L --> WFMP,1,2,0,13500,598080,0,761338,611580,NA,SPBR_L,WFMP
1173,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,40036,2009,31.72546,-102.08331,10516,80,80,SPBR_L --> STRAWN,1,2,0,9324,772632,0,796580,781956,NA,SPBR_L,STRAWN
1174,C,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,40091,2009,31.85435,-101.93052,11115,80,40,SPBR_U --> ATOKA,1,2,1014090,19068,0,0,1236480,1033158,NA,SPBR_U,ATOKA
1176,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,40071,2009,31.83894,-102.06885,10141,40,80,SPBR_U --> WFMP,1,3,485500,13000,0,0,451500,498500,NA,SPBR_U,WFMP
1180,A,ATHLON ENERGY OPERATING LLC,MIDLAND,40188,2010,31.75487,-102.03821,10300,40,40,SPBR_U --> WFMP,5,5,0,0,548520,0,598000,548520,NA,SPBR_U,WFMP
1181,A,ATHLON ENERGY OPERATING LLC,MIDLAND,40138,2009,31.76822,-102.02934,10160,80,40,SPBR_U --> WFMP,4,4,81396,0,82530,0,321500,163926,NA,SPBR_U,WFMP
1185,B,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40319,2010,31.73043,-101.93138,10875,40,40,SPBR_L --> WFMP,9,18,0,15000,977922,0,922534,992922,NA,SPBR_L,WFMP
1187,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,40175,2009,31.76962,-102.05627,10186,80,40,SPBR_U --> WFMP,1,4,451900,12000,0,0,431000,463900,NA,SPBR_U,WFMP
1188,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,40181,2010,31.76724,-102.05106,10199,80,40,SPBR_U --> WFMP,1,3,540500,14000,0,0,499000,554500,NA,SPBR_U,WFMP
1190,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,40332,2010,31.75181,-102.11382,11140,80,40,WFMP --> ATOKA,NA,8,49560,20000,0,0,NA,69560,NA,WFMP,ATOKA
1193,C,PROBITY OPERATING LLC,MIDLAND,40305,2010,31.92096,-101.83457,10600,80,20,SPBR_L --> ATOKA,8,16,0,26700,710888,0,586400,737588,NA,SPBR_L,ATOKA
1195,A,ATHLON ENERGY OPERATING LLC,MIDLAND,39764,2008,31.73166,-102.08884,10260,20,Sub 20,SPBR_U --> WFMP,7,14,0,14000,0,0,434000,14000,NA,SPBR_U,WFMP
1198,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40540,2010,31.85024,-102.13135,11100,80,80,SPBR_U --> ATOKA,1,1,0,0,1652280,0,988100,1652280,NA,SPBR_U,ATOKA
1205,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40505,2010,31.82826,-101.94535,10634,80,80,SPBR_L --> WFMP,4,8,0,12000,890070,0,857167,902070,NA,SPBR_L,WFMP
1210,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,40603,2011,31.76005,-102.0487,10082,40,40,SPBR_U --> WFMP,1,3,546500,12500,0,0,490000,559000,NA,SPBR_U,WFMP
1212,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40585,2011,31.83995,-101.89874,10522,80,40,SPBR_L --> STRAWN,4,8,0,0,936477,0,931373,936477,NA,SPBR_L,STRAWN
1213,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40598,2011,31.83017,-101.93715,10620,80,40,SPBR_L --> STRAWN,3,6,0,10500,1100306,0,966880,1110806,NA,SPBR_L,STRAWN
1221,B,ATHLON ENERGY OPERATING LLC,MIDLAND,40455,2010,31.67441,-102.00827,10465,160,40,SPBR_U --> WFMP,6,12,0,10500,700938,0,823000,711438,NA,SPBR_U,WFMP
1226,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40688,2011,31.8332,-102.16574,11015,40,80,SPBR_L --> ATOKA,1,1,0,0,1268727.633,0,776626,1268727.633,NA,SPBR_L,ATOKA
1229,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,40558,2011,31.84278,-102.06898,10116,40,80,SPBR_U --> WFMP,1,3,500,11000,545477,0,468815,556977,NA,SPBR_U,WFMP
1232,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40752,2011,31.83075,-101.90514,10660,,,SPBR_L --> STRAWN,3,6,0,12000,969330,0,960268,981330,NA,SPBR_L,STRAWN
1233,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40697,2011,31.84381,-101.94564,10760,,,SPBR_L --> STRAWN,3,6,0,0,975463,0,843636,975463,NA,SPBR_L,STRAWN
1234,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40549,2011,31.84043,-102.15466,11105,40,40,SPBR_U --> ATOKA,1,2,0,20496,0,0,941340,20496,NA,SPBR_U,ATOKA
1236,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40570,2011,31.78561,-102.12915,11100,80,40,SPBR_U --> ATOKA,1,2,0,18480,0,0,917000,18480,NA,SPBR_U,ATOKA
1237,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40937,2012,31.83911944,-101.9173806,10739,40,40,SPBR_L --> ATOKA,4,8,0,13500,1382770,0,1408640,1396270,NA,SPBR_L,ATOKA
1239,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40731,2011,31.8476,-101.89751,10544,40,40,SPBR_L --> STRAWN,4,8,0,15000,1400426,0,608197,1415426,NA,SPBR_L,STRAWN
1241,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40697,2011,31.8232,-101.93484,10726,,,SPBR_L --> WFMP,2,4,0,13500,1063380,0,802811,1076880,NA,SPBR_L,WFMP
1242,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,40554,2011,31.728,-102.07403,10487,40,80,WFMP --> WFMP,1,2,0,4032,223986,0,651090,228018,NA,WFMP,WFMP
1246,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40664,2011,31.80249,-102.18775,10610,160,160,SPBR_U --> WFMP,5,10,0,0,1382186,0,1181981,1382186,NA,SPBR_U,WFMP
1251,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40543,2010,31.84755,-102.17477,11020,160,80,SPBR_U --> ATOKA,1,2,0,18480,0,0,836500,18480,NA,SPBR_U,ATOKA
1254,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40596,2011,31.82942,-102.1384,11100,80,40,SPBR_U --> ATOKA,1,1,0,0,1460873.367,0,957000,1460873.367,NA,SPBR_U,ATOKA
1258,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40612,2011,31.92553,-101.83139,10498,80,20,SPBR_U --> STRAWN,4,8,0,16500,910602,0,1117782,927102,NA,SPBR_U,STRAWN
1259,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40688,2011,31.92331,-101.83894,10638,,,SPBR_U --> ATOKA,4,8,0,15000,1287222,0,1397633,1302222,NA,SPBR_U,ATOKA
1262,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40612,2011,31.93098,-101.842,10555,20,Sub 20,SPBR_U --> STRAWN,4,8,0,12000,1025400,0,1184791,1037400,NA,SPBR_U,STRAWN
1264,A,BERRY OIL COMPANY,MIDLAND,40544,2011,31.75099,-102.05519,11200,40,160,WFMP --> ATOKA,7,8,0,0,607731,0,509680,607731,NA,WFMP,ATOKA
1268,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40829,2011,31.84942,-101.96975,10903,40,160,SPBR_U --> STRAWN,3,6,0,15000,1494534,0,1335902,1509534,NA,SPBR_U,STRAWN
1269,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40738,2011,31.85553,-101.9764,10881,40,40,SPBR_U --> STRAWN,3,6,0,15000,1186588,0,1186390,1201588,NA,SPBR_U,STRAWN
1271,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40755,2011,31.84747,-101.9779,10885,,,SPBR_L --> STRAWN,2,4,0,12000,969032,0,1082325,981032,NA,SPBR_L,STRAWN
1273,B,BERRY OIL COMPANY,MIDLAND,40603,2011,31.6834,-101.95281,11810,40,20,WFMP --> ATOKA,10,10,0,0,10800438,0,775900,10800438,NA,WFMP,ATOKA
1277,A,ATHLON ENERGY OPERATING LLC,MIDLAND,40523,2010,31.7286,-102.02085,10280,160,40,SPBR_U --> WFMP,6,12,0,6000,723954,0,657148,729954,NA,SPBR_U,WFMP
1280,B,BERRY OIL COMPANY,MIDLAND,40787,2011,31.69105,-101.95462,11875,40,40,WFMP --> ATOKA,11,11,0,0,538766,0,374800,538766,NA,WFMP,ATOKA
1281,A,LEGACY RESERVES OPERATING LP,MIDLAND,40621,2011,31.73523,-102.21455,10800,80,Over 160,SPBR_U --> ATOKA,8,8,0,0,939000,0,502000,939000,NA,SPBR_U,ATOKA
1284,D,BLUESTEM ENERGY HOLDINGS LLC,MIDLAND,40679,2011,31.96858,-101.78227,10410,40,80,SPBR_L --> STRAWN,1,1,1063986,0,0,0,984200,1063986,NA,SPBR_L,STRAWN
1286,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40670,2011,31.82303,-102.18068,11473,80,160,SPBR_U --> ATOKA,1,1,0,0,1314545.367,0,820100,1314545.367,NA,SPBR_U,ATOKA
1287,B,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40651,2011,31.684,-102.11325,11300,160,80,WFMP --> ATOKA,1,1,0,0,792918,0,390020,792918,NA,WFMP,ATOKA
1288,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40732,2011,31.84517,-102.18244,11280,160,40,SPBR_L --> ATOKA,1,1,0,0,1209726,0,714290,1209726,NA,SPBR_L,ATOKA
1290,B,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40641,2011,31.65636,-102.11751,11000,80,40,WFMP --> ATOKA,1,1,0,0,797528,0,402000,797528,NA,WFMP,ATOKA
