WellID,Number,Type,Depth.Top,Depth.Base,Fluid.Amount,Fluid.Units,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Units,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size,Treated.Stage.Height,Fluid.Amount.Per.Foot,Propping.Agent.Amount.Per.Foot
1384,28,FRAC,11640,11740,150,GAL,GEL,NA,,,NA,NA,GELA,,100,1.5,NA
1385,16,FRAC,11514,11534,64764,GAL,GEL,2039,LB,CER,NA,NA,GELA,20/40,20,3238.2,101.95
1387,2,FRAC,8840,10998,686994,GAL,GEL,526020,LB,SAND,NA,NA,GELA,,2158,318.347544022243,243.753475440222
1397,9,FRAC,10895,10972,628180,GAL,X-LINKGEL,541781,LB,SAND,NA,NA,GELA,30/50,77,8158.18181818182,7036.11688311688
1399,8,FRAC,9970,9990,146000,GAL,X-LINKGEL,94000,LB,SAND,NA,NA,,20/40,20,7300,4700
1401,1,FRAC,7796,10795,1357020,GAL,GEL,828500,LB,SAND,NA,NA,GELA,,2999,452.490830276759,276.258752917639
1402,1,FRAC,7870,10805,1288518,GAL,GEL,861000,LB,SAND,NA,NA,,,2935,439.018057921635,293.35604770017
1404,6,FRAC,10277,10280,234620,GAL,X-LINKGEL,169171,LB,SAND,NA,NA,BRKR,30/50,3,78206.6666666667,56390.3333333333
1410,1,FRAC,7920,10440,1270668,GAL,FLUD,864121,LB,SAND,NA,NA,,,2520,504.233333333333,342.905158730159
1415,1,FRAC,7012,10421,126000,GAL,FLUD,13000,LB,SAND,NA,NA,,,3409,36.9609856262834,3.813435024934
1419,1,FRAC,8155,11110,1559880,GAL,GEL,951874,LB,SAND,NA,NA,GELA,,2955,527.878172588833,322.123181049069
1422,1,FRAC,7970,10735,1047774,GAL,GEL,682000,LB,SAND,NA,NA,,,2765,378.941772151899,246.654611211573
1424,1,FRAC,7866,11178,1417752,GAL,SLKW,1071,LB,SAND,NA,NA,XLNK,20/40,3312,428.065217391304,0.323369565217391
1427,11,FRAC,10910,10982,105102,GAL,GEL,40000,LB,SAND,NA,NA,GELA,20/40,72,1459.75,555.555555555556
1428,2,FRAC,8699,11181,813456,GAL,GEL,687070,LB,SAND,NA,NA,GELA,,2482,327.742143432716,276.821112006446
1429,6,FRAC,9240,10878,996555,GAL,X-LINKGEL,772334,LB,SAND,NA,NA,XLNK,30/50,1638,608.397435897436,471.510378510379
1431,8,FRAC,10665,10686,192802,GAL,X-LINKGEL,135771,LB,SAND,NA,NA,GELA,20/40,21,9181.04761904762,6465.28571428571
1433,8,FRAC,10548,10710,195154,GAL,X-LINKGEL,134676,LB,SAND,NA,NA,FECL,30/50,162,1204.65432098765,831.333333333333
1436,2,FRAC,8854,11027,855414,GAL,GEL,729129,LB,SAND,NA,NA,GELA,,2173,393.655775425679,335.540266912103
1437,4,FRAC,9375,10290,1131690,GAL,X-LINKGEL,835100,LB,SAND,NA,NA,XLNK,,915,1236.81967213115,912.677595628415
1438,6,FRAC,9388,10340,969730,GAL,X-LINKGEL,616410,LB,SAND,NA,NA,XLNK,,952,1018.62394957983,647.489495798319
1440,6,FRAC,8850,10202,746346,GAL,X-LINKGEL,359916,LB,SAND,NA,NA,BIOC,,1352,552.031065088757,266.210059171598
1443,1,FRAC,8632,11086,159600,GAL,FLUD,122000,LB,SAND,NA,NA,,,2454,65.0366748166259,49.7147514262429
1444,2,FRAC,7827,11128,NA,,,120000,LB,SANDRCSD,NA,NA,,,3301,NA,36.3526204180551
1445,11,ACID,10380,10400,15000,GAL,A,0,undefined,undefined,NA,NA,HCL,,20,750,0
1446,3,FRAC,8102,10031,570000,GAL,W,559500,LB,SAND,NA,NA,XLNK,,1929,295.489891135303,290.0466562986
1448,9,FRAC,10908,11056,186044,GAL,X-LINKGEL,135913,LB,SAND,NA,NA,GELA,30/50,148,1257.05405405405,918.331081081081
1449,1,FRAC,7980,10730,1495872,GAL,GEL,919500,LB,SAND,NA,NA,,,2750,543.953454545455,334.363636363636
1450,5,ACID,7190,10390,230464,GAL,A,0,undefined,undefined,NA,NA,HCL,,3200,72.02,0
1452,6,FRAC,8800,10219,847852,GAL,X-LINKGEL,656387,LB,SAND,NA,NA,XLNK,,1419,597.499647639183,462.570119802678
1454,8,FRAC,10813,10899,215616,GAL,X-LINKGEL,150452,LB,SAND,NA,NA,GELA,30/50,86,2507.16279069767,1749.44186046512
1455,8,FRAC,10598,10774,214146,GAL,X-LINKGEL,150460,LB,SAND,NA,NA,XLNK,30/50,176,1216.73863636364,854.886363636364
1456,6,FRAC,9473,10407,1015224,GAL,X-LINKGEL,645330,LB,SAND,NA,NA,XLNK,,934,1086.96359743041,690.93147751606
1457,6,FRAC,9455,10083,674528,GAL,X-LINKGEL,528097,LB,SAND,NA,NA,XLNK,20/40,628,1074.08917197452,840.918789808917
1459,1,FRAC,7806,11140,97146,GAL,SLKW,11000,LB,SAND,NA,NA,SFAC,16/50,3334,29.1379724055189,3.29934013197361
1460,13,FRAC,11268,11360,104955,GAL,GEL,39513,LB,CER,NA,NA,GELA,20/40,92,1140.8152173913,429.489130434783
1464,8,FRAC,10712,10848,214466,GAL,X-LINKGEL,150940,LB,SAND,NA,NA,XLNK,30/50,136,1576.95588235294,1109.85294117647
1467,1,FRAC,7930,11245,103782,GAL,SLKW,100000,LB,SANDRCSD,NA,NA,SFAC,16/30,3315,31.3067873303167,30.1659125188537
1468,1,FRAC,8015,10960,1609188,GAL,GEL,967500,LB,SAND,NA,NA,,,2945,546.413582342954,328.522920203735
1470,1,FRAC,7985,10640,1440348,GAL,GEL,928500,LB,SAND,NA,NA,,,2655,542.50395480226,349.717514124294
1472,1,FRAC,7925,10760,1409226,GAL,GEL,888500,LB,SAND,NA,NA,,,2835,497.081481481481,313.403880070547
1476,8,FRAC,10382,10574,222828,GAL,X-LINKGEL,151269,LB,SAND,NA,NA,XLNK,30/50,192,1160.5625,787.859375
1481,2,FRAC,8500,10865,1548708,GAL,GEL,891005,LB,SAND,NA,NA,GELA,,2365,654.844820295983,376.746300211416
1482,1,FRAC,9530,10955,1099182,GAL,GEL,559500,LB,SAND,NA,NA,GELA,,1425,771.355789473684,392.631578947368
1483,1,FRAC,7975,10930,1444800,GAL,GEL,896000,LB,SAND,NA,NA,GELA,,2955,488.934010152284,303.21489001692
1484,1,FRAC,8155,11320,1355508,GAL,GEL,833080,LB,SAND,NA,NA,GELA,,3165,428.280568720379,263.216429699842
1485,2,FRAC,7976,11002,1500492,GAL,GEL,952000,LB,SAND,NA,NA,GELA,,3026,495.866490416391,314.606741573034
1486,1,FRAC,8170,11160,1274532,GAL,GEL,791000,LB,SAND,NA,NA,GELA,,2990,426.264882943144,264.548494983278
1489,2,FRAC,8035,10920,1322832,GAL,GEL,901450,LB,SAND,NA,NA,GELA,,2885,458.520623916811,312.461005199307
1490,8,FRAC,10472,10608,221561,GAL,X-LINKGEL,149799,LB,SAND,NA,NA,XLNK,30/50,136,1629.125,1101.46323529412
1494,1,FRAC,7940,10820,1385160,GAL,GEL,855000,LB,SAND,NA,NA,GELA,,2880,480.958333333333,296.875
1495,8,FRAC,10644,10777,213810,GAL,X-LINKGEL,150767,LB,SAND,NA,NA,XLNK,30/50,133,1607.59398496241,1133.58646616541
1497,1,FRAC,7942,10346,1290534,GAL,FLUD,839380,LB,SAND,NA,NA,,,2404,536.827787021631,349.159733777038
1498,2,FRAC,7990,10810,1063356,GAL,GEL,722000,LB,SAND,NA,NA,GELA,,2820,377.076595744681,256.028368794326
1504,2,FRAC,7960,10605,1182216,GAL,GEL,724865,LB,SAND,NA,NA,GELA,,2645,446.962570888469,274.051039697543
1508,3,FRAC,7900,10018,582000,GAL,X-LINKGEL,521500,LB,SANDRCSD,NA,NA,XLNK,,2118,274.787535410765,246.222851746931
1511,2,FRAC,8001,11183,1448160,GAL,FLUD,952263,LB,SANDRCSD,NA,NA,CRIN,,3182,455.109993714645,299.265556253928
1512,1,FRAC,8020,10555,1311996,GAL,FLUD,897735,LB,SAND,NA,NA,,,2535,517.552662721894,354.136094674556
1514,1,FRAC,7885,11254,NA,,,NA,,,NA,NA,,,3369,NA,NA
1515,1,FRAC,8096,11157,NA,,,NA,,,NA,NA,,,3061,NA,NA
1516,2,ACID,6782,6993,500,GAL,A,0,undefined,undefined,NA,29,HCL,,211,2.3696682464455,0
1518,3,FRAC,6841,7007,50064,GAL,X-LINKGEL,131890,LB,SAND,NA,NA,,20/40,166,301.590361445783,794.518072289157
1522,8,FRAC,6494,6811,57332,GAL,X-LINKGEL,135210,LB,SAND,NA,NA,,20/40,317,180.858044164038,426.529968454259
1534,1,FRAC,6398,8087,189420,GAL,GEL,290250,LB,SAND,NA,NA,GELA,20/40,1689,112.14920071048,171.847246891652
1535,1,FRAC,6386,8069,144315,GAL,GEL,284000,LB,SAND,NA,NA,,20/40,1683,85.7486631016043,168.746286393345
1539,1,FRAC,6384,8058,188664,GAL,GEL,292490,LB,SAND,NA,NA,GELA,20/40,1674,112.702508960573,174.725209080048
1540,1,FRAC,6419,8091,194062,GAL,GEL,290380,LB,SAND,NA,NA,,20/40,1672,116.065789473684,173.672248803828
1542,1,FRAC,6444,8121,184464,GAL,GEL,290390,LB,SAND,NA,NA,,20/40,1677,109.996422182469,173.160405485987
1545,1,FRAC,6287,8000,170086,GAL,GEL,291210,LB,SAND,NA,NA,,20/40,1713,99.2913018096906,170
1548,1,FRAC,6323,7996,197292,GAL,GEL,291310,LB,SAND,NA,NA,,20/40,1673,117.927077106993,174.12432755529
1551,1,FRAC,6468,8116,243264,GAL,GEL,290750,LB,SAND,NA,NA,,20/40,1648,147.611650485437,176.425970873786
1556,11,ACID,6511,6698,500,GAL,A,0,undefined,undefined,NA,30,HCL,,187,2.67379679144385,0
1557,8,ACID,6480,6648,500,GAL,A,0,undefined,undefined,NA,32,HCL,,168,2.97619047619048,0
1559,8,ACID,6764,6962,500,GAL,A,0,undefined,undefined,NA,NA,HCL,,198,2.52525252525253,0
1560,8,ACID,6646,6823,200,GAL,A,0,undefined,undefined,NA,30,,,177,1.12994350282486,0
1562,8,FRAC,6260,6545,50500,GAL,W,135700,LB,SAND,NA,NA,GELA,20/04,285,177.19298245614,476.140350877193
1566,10,FRAC,8574,8748,86100,GAL,W,21000,LB,SAND,NA,NA,,,174,494.827586206897,120.689655172414
1572,8,ACID,6692,6891,500,GAL,A,0,undefined,undefined,NA,30.5,HCL,,199,2.51256281407035,0
1580,9,ACID,6608,6778,500,GAL,A,0,undefined,undefined,NA,32,,,170,2.94117647058824,0
1582,8,ACID,6514,6863,500,GAL,A,0,undefined,undefined,NA,28,HCL,,349,1.43266475644699,0
1584,6,ACID,6310,6546,500,GAL,A,0,undefined,undefined,NA,NA,HCL,,236,2.11864406779661,0
1587,8,ACID,6600,6930,500,GAL,A,0,undefined,undefined,NA,NA,HCL,,330,1.51515151515152,0
1588,1,FRAC,6453,8092,175874,GAL,GEL,291880,LB,SAND,NA,NA,,20/40,1639,107.30567419158,178.084197681513
1589,1,FRAC,6510,8152,220962,GAL,GEL,291800,LB,SAND,NA,NA,,20/40,1642,134.568818514007,177.710109622412
1590,1,FRAC,6519,8167,146046,GAL,GEL,290780,LB,SAND,NA,NA,,20/40,1648,88.620145631068,176.444174757282
1591,1,FRAC,6449,8078,218694,GAL,GEL,290480,LB,SAND,NA,NA,,20/40,1629,134.250460405157,178.317986494782
1594,3,FRAC,6248,8283,185219,GAL,GEL,321070,LB,SAND,NA,NA,GELA,,2035,91.0167076167076,157.773955773956
1601,1,FRAC,6503,8150,90365,GAL,GEL,135000,LB,SAND,NA,NA,,20/40,1647,54.86642380085,81.9672131147541
1602,1,FRAC,6595,8234,141010,GAL,GEL,292190,LB,SAND,NA,NA,GELA,,1639,86.0341671751068,178.273337400854
1603,2,FRAC,6440,8078,120728,GAL,GEL,186000,LB,SAND,NA,NA,GELA,20/40,1638,73.7045177045177,113.553113553114
1606,1,FRAC,6248,8028,153212,GAL,GEL,290310,LB,SAND,NA,NA,,20/40,1780,86.0741573033708,163.095505617978
1611,6,FRAC,6424,6591,57506,GAL,X-LINKGEL,133854,LB,SAND,NA,36,GELA,20/40,167,344.347305389222,801.520958083832
1618,8,FRAC,8651,8960,81606,GAL,GEL,17560,LB,SAND,NA,41,,20/40,309,264.097087378641,56.8284789644013
1619,10,FRAC,8950,8964,76176,GAL,GEL,13400,LB,SAND,NA,24,,20/40,14,5441.14285714286,957.142857142857
1622,8,FRAC,8742,8984,149184,GAL,GEL,36120,LB,SAND,NA,38,,20/40,242,616.462809917355,149.256198347107
1623,9,FRAC,8512,8718,78330,GAL,GEL,22922,LB,SAND,NA,39,,20/40,206,380.242718446602,111.271844660194
1630,2,FRAC,6492,7448,127348,GAL,X-LINKGEL,215570,LB,SAND,NA,NA,XLNK,20/40,956,133.209205020921,225.491631799163
1631,2,FRAC,7888,8135,92916,GAL,GEL,135000,LB,SAND,NA,NA,GELA,20/40,247,376.178137651822,546.558704453441
1632,2,FRAC,7834,8148,92916,GAL,GEL,135000,LB,SAND,NA,NA,GELA,20/40,314,295.910828025478,429.936305732484
1633,2,FRAC,7908,8126,51746,GAL,GEL,94000,LB,SAND,NA,NA,GELA,20/40,218,237.366972477064,431.192660550459
1635,2,FRAC,7893,8136,92916,GAL,GEL,135000,LB,SAND,NA,NA,GELA,20/40,243,382.37037037037,555.555555555556
1638,2,FRAC,7889,8130,92916,GAL,GEL,135000,LB,SAND,NA,NA,GELA,20/40,241,385.54356846473,560.165975103734
1640,2,FRAC,7652,7972,92916,GAL,GEL,135000,LB,SAND,NA,NA,GELA,20/40,320,290.3625,421.875
1642,2,FRAC,6280,7248,127590,GAL,GEL,215000,LB,SAND,NA,NA,XLNK,20/40,968,131.807851239669,222.107438016529
1644,2,FRAC,6418,7386,127590,GAL,GEL,215000,LB,SAND,NA,NA,GELA,20/40,968,131.807851239669,222.107438016529
1646,6,FRAC,6854,6982,54810,GAL,X-LINKGEL,134591,LB,SAND,NA,30,,20/40,128,428.203125,1051.4921875
1649,6,FRAC,6381,6701,53004,GAL,X-LINKGEL,132749,LB,SAND,NA,30,,20/40,320,165.6375,414.840625
1651,2,FRAC,7740,7962,92916,GAL,GEL,135000,LB,SAND,NA,NA,,20/40,222,418.540540540541,608.108108108108
1652,2,FRAC,7939,8169,131800,GAL,GEL,49250,LB,SAND,NA,NA,GELA,20/40,230,573.04347826087,214.130434782609
1655,2,FRAC,7682,7901,92916,GAL,X-LINKGEL,135000,LB,SAND,NA,NA,GELA,20/40,219,424.27397260274,616.438356164384
1658,2,FRAC,6606,7595,227590,GAL,GEL,223000,LB,SAND,NA,NA,XLNK,20/40,989,230.121334681496,225.480283114257
1659,2,FRAC,8017,8236,139916,GAL,GEL,139000,LB,SAND,NA,NA,GELA,20/40,219,638.885844748858,634.703196347032
1660,3,FRAC,7603,7898,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,295,446.779661016949,166.949152542373
1663,2,FRAC,7852,8081,139916,GAL,GEL,139000,LB,SAND,NA,NA,,20/40,229,610.986899563319,606.986899563319
1664,2,FRAC,7682,8066,139916,GAL,GEL,140000,LB,SAND,NA,NA,GELA,20/40,384,364.364583333333,364.583333333333
1668,6,FRAC,6505,6798,54352,GAL,X-LINKGEL,133282,LB,SAND,NA,30,,20/40,293,185.501706484642,454.887372013652
1670,6,FRAC,6504,6832,55104,GAL,X-LINKGEL,135587,LB,SAND,NA,31,,20/40,328,168,413.375
1675,2,FRAC,7776,8006,139916,GAL,GEL,139000,LB,SAND,NA,NA,GELA,20/40,230,608.330434782609,604.347826086957
1677,2,FRAC,7956,8193,139916,GAL,GEL,140000,LB,SAND,NA,NA,,20/40,237,590.362869198312,590.717299578059
1681,2,FRAC,7795,8012,131800,GAL,GEL,49250,LB,SAND,NA,NA,GELA,20/40,217,607.373271889401,226.958525345622
1683,10,FRAC,8993,9002,71148,GAL,GEL,17512,LB,SAND,NA,27,,20/40,9,7905.33333333333,1945.77777777778
1689,2,FRAC,7735,7951,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,216,610.185185185185,228.009259259259
1692,2,FRAC,7897,8121,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,224,588.392857142857,219.866071428571
1693,2,FRAC,7925,8142,1318002,GAL,X-LINKGEL,49250,LB,SAND,NA,NA,GELA,20/40,217,6073.74193548387,226.958525345622
1696,2,FRAC,7731,7958,139916,GAL,GEL,140000,LB,SAND,NA,NA,GELA,20/40,227,616.370044052863,616.740088105727
1708,2,FRAC,7705,7924,131800,GAL,GEL,49250,LB,SAND,NA,NA,GELA,20/40,219,601.826484018265,224.885844748858
1712,2,FRAC,7949,8169,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,220,599.090909090909,223.863636363636
1717,2,FRAC,7942,8160,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,218,604.587155963303,225.917431192661
1718,2,FRAC,7935,8154,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,219,601.826484018265,224.885844748858
1721,6,FRAC,6308,6472,53491,GAL,X-LINKGEL,135561,LB,SAND,NA,32,,20/40,164,326.164634146341,826.591463414634
1722,6,FRAC,6464,6634,53726,GAL,X-LINKGEL,137392,LB,SAND,NA,30,,20/40,170,316.035294117647,808.188235294118
1728,6,FRAC,6679,6858,36751,GAL,X-LINKGEL,97496,LB,SAND,NA,31,,20/40,179,205.312849162011,544.670391061453
1731,6,FRAC,6417,6568,39185,GAL,X-LINKGEL,138684,LB,SAND,NA,30,,20/40,151,259.503311258278,918.437086092715
1732,2,FRAC,7907,8128,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,221,596.380090497738,222.850678733032
1734,2,FRAC,7723,7944,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,221,596.380090497738,222.850678733032
1735,2,FRAC,7708,7931,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,223,591.031390134529,220.85201793722
1739,2,FRAC,7600,7814,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,214,615.88785046729,230.140186915888
1740,2,FRAC,7821,8033,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,212,621.698113207547,232.311320754717
1741,2,FRAC,7849,8062,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,213,618.779342723005,231.220657276995
1742,2,FRAC,7665,7884,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,219,601.826484018265,224.885844748858
1750,2,FRAC,7878,8174,123850,GAL,W,61500,LB,SAND,NA,NA,,20/40,296,418.412162162162,207.77027027027
1751,2,FRAC,7908,8125,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,217,607.373271889401,226.958525345622
1752,2,FRAC,7856,8148,129000,GAL,W,61500,LB,SAND,NA,NA,SFAC,20/40,292,441.780821917808,210.616438356164
1753,2,FRAC,7767,7945,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,178,740.449438202247,276.685393258427
1754,2,FRAC,7901,8119,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,218,604.587155963303,225.917431192661
1756,2,FRAC,7659,7875,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,216,610.185185185185,228.009259259259
1758,2,FRAC,7720,7936,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,216,610.185185185185,228.009259259259
1764,2,FRAC,7706,7923,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,217,607.373271889401,226.958525345622
1766,2,FRAC,7925,8146,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,221,596.380090497738,222.850678733032
1770,2,FRAC,7683,7979,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,296,445.27027027027,166.385135135135
1772,2,FRAC,8007,8224,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,217,607.373271889401,226.958525345622
1773,2,FRAC,7873,8089,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,216,610.185185185185,228.009259259259
1775,2,FRAC,7936,8156,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,220,599.090909090909,223.863636363636
1776,2,FRAC,8008,8226,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,218,604.587155963303,225.917431192661
1780,6,FRAC,6423,6579,53493,GAL,X-LINKGEL,155447,LB,SAND,NA,32,,20/40,156,342.903846153846,996.455128205128
1781,6,FRAC,6549,6709,41758,GAL,X-LINKGEL,128832,LB,SAND,NA,30,XLNK,20/40,160,260.9875,805.2
1784,6,FRAC,6579,6701,43406,GAL,X-LINKGEL,134440,LB,SAND,NA,30,,20/40,122,355.786885245902,1101.96721311475
1786,8,FRAC,8181,8260,81917,GAL,GEL,17500,LB,SAND,NA,55,,20/40,79,1036.92405063291,221.518987341772
1787,8,FRAC,8193,8299,79935,GAL,GEL,17614,LB,SAND,NA,55,,20/40,106,754.103773584906,166.169811320755
1788,8,FRAC,6154,6317,54300,GAL,X-LINKGEL,135260,LB,SAND,NA,31,,20/40,163,333.128834355828,829.815950920245
1796,2,FRAC,7814,8104,131800,GAL,W,49250,LB,SAND,NA,NA,,20/40,290,454.48275862069,169.827586206897
1797,2,FRAC,7824,8205,131800,GAL,W,49250,LB,SAND,NA,NA,,20/40,381,345.931758530184,129.265091863517
1802,2,FRAC,7904,8124,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,220,599.090909090909,223.863636363636
1804,2,FRAC,7769,7976,131800,GAL,W,49250,LB,SAND,NA,NA,,20/40,207,636.714975845411,237.92270531401
1808,2,FRAC,7691,7862,129900,GAL,W,61500,LB,SAND,NA,NA,SFAC,20/40,171,759.649122807018,359.649122807018
1809,2,FRAC,7895,8407,259400,GAL,W,98500,LB,SAND,NA,NA,SFAC,20/40,512,506.640625,192.3828125
1813,2,FRAC,7716,7891,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,175,753.142857142857,281.428571428571
1814,2,FRAC,7814,7977,126084,GAL,W,60750,LB,SAND,NA,NA,,20/40,163,773.521472392638,372.699386503068
1815,2,FRAC,7875,8041,123732,GAL,W,61500,LB,SAND,NA,NA,,20/40,166,745.373493975904,370.481927710843
1817,2,FRAC,7771,7939,126084,GAL,W,60750,LB,SAND,NA,NA,,20/40,168,750.5,361.607142857143
1819,6,FRAC,6367,6668,51330,GAL,X-LINKGEL,130824,LB,SAND,NA,34,,20/40,301,170.531561461794,434.63122923588
1829,2,FRAC,7880,8169,131800,GAL,W,48895,LB,SAND,NA,NA,,,289,456.055363321799,169.186851211073
1830,2,FRAC,7817,8216,128000,GAL,W,61500,LB,SAND,NA,NA,SFAC,20/40,399,320.802005012531,154.135338345865
1832,5,FRAC,6475,6804,54754,GAL,X-LINKGEL,136373,LB,SAND,NA,32,,20/40,329,166.425531914894,414.507598784195
1838,6,FRAC,6575,6884,55478,GAL,X-LINKGEL,136393,LB,SAND,NA,32,,20/40,309,179.540453074434,441.401294498382
1839,4,FRAC,6391,6426,51685,GAL,X-LINKGEL,135166,LB,SAND,NA,33,,20/40,35,1476.71428571429,3861.88571428571
1841,6,FRAC,6523,6852,55395,GAL,X-LINKGEL,135668,LB,SAND,NA,33,,20/40,329,168.373860182371,412.364741641337
1845,2,FRAC,7677,7967,129900,GAL,W,61500,LB,SAND,NA,NA,,20/40,290,447.931034482759,212.068965517241
1846,6,FRAC,6345,6498,54807,GAL,X-LINKGEL,133851,LB,SAND,NA,33,,20/40,153,358.21568627451,874.843137254902
1857,2,FRAC,7680,7853,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,173,761.849710982659,284.682080924855
1859,2,FRAC,7601,8399,240500,GAL,W,107000,LB,SAND,NA,NA,,20/40,798,301.378446115288,134.085213032581
1860,6,FRAC,6496,6649,49224,GAL,X-LINKGEL,135000,LB,SAND,NA,35,,20/40,153,321.725490196078,882.352941176471
1869,2,FRAC,7524,8481,240500,GAL,W,107000,LB,SAND,NA,NA,,20/40,957,251.306165099269,111.807732497388
1870,2,FRAC,7962,8185,129000,GAL,W,61500,LB,SAND,NA,NA,SFAC,20/40,223,578.47533632287,275.784753363229
1875,2,FRAC,7682,7963,126084,GAL,W,60750,LB,SAND,NA,NA,SFAC,20/40,281,448.697508896797,216.192170818505
1880,2,FRAC,7762,7963,123906,GAL,W,61500,LB,SAND,NA,NA,,20/40,201,616.44776119403,305.970149253731
1882,2,FRAC,7535,8440,240500,GAL,W,107000,LB,SAND,NA,NA,,20/40,905,265.745856353591,118.232044198895
1883,2,FRAC,7620,7824,123732,GAL,W,61500,LB,SAND,NA,NA,,20/40,204,606.529411764706,301.470588235294
1884,2,FRAC,7929,8139,121422,GAL,W,59492,LB,SAND,NA,NA,,20/40,210,578.2,283.295238095238
1885,6,FRAC,6819,6997,52495,GAL,X-LINKGEL,132549,LB,SAND,NA,32,,20/40,178,294.915730337079,744.657303370787
1888,2,FRAC,7979,8184,123850,GAL,W,61500,LB,SAND,NA,NA,,20/40,205,604.146341463415,300
1889,2,FRAC,7850,8478,236000,GAL,W,107000,LB,SAND,NA,NA,SFAC,20/40,628,375.796178343949,170.382165605096
1892,2,FRAC,8005,8208,124900,GAL,W,61500,LB,SAND,NA,NA,SFAC,20/40,203,615.270935960591,302.955665024631
1896,2,FRAC,7960,8166,128000,GAL,W,61500,LB,SAND,NA,NA,,20/40,206,621.359223300971,298.543689320388
1898,2,FRAC,7949,8160,128000,GAL,W,61500,LB,SAND,NA,NA,,20/40,211,606.635071090047,291.469194312796
1901,2,FRAC,7687,7859,123732,GAL,W,61500,LB,SAND,NA,NA,,20/40,172,719.372093023256,357.558139534884
1904,2,FRAC,7901,8289,235450,GAL,W,107000,LB,SAND,NA,NA,,20/40,388,606.829896907216,275.773195876289
1907,2,FRAC,7840,8366,240492,GAL,W,107000,LB,SAND,NA,NA,,20/40,526,457.209125475285,203.422053231939
1909,6,FRAC,6415,6458,42663,GAL,X-LINKGEL,129825,LB,SAND,NA,33,SCIN,20/40,43,992.162790697674,3019.18604651163
1911,2,FRAC,7665,8162,237006,GAL,W,107336,LB,SAND,NA,NA,SFAC,20/40,497,476.87323943662,215.967806841046
1917,2,FRAC,7850,8118,123732,GAL,W,61500,LB,SAND,NA,NA,,20/40,268,461.686567164179,229.477611940299
1923,2,FRAC,7606,8393,238182,GAL,SLKW,110000,LB,SAND,NA,NA,SFAC,20/40,787,302.645489199492,139.771283354511
1924,2,FRAC,7799,7997,123732,GAL,W,61500,LB,SAND,NA,NA,,20/40,198,624.909090909091,310.606060606061
1926,2,FRAC,7821,8233,240492,GAL,FLUD,107000,LB,SAND,NA,NA,,20/40,412,583.718446601942,259.708737864078
1929,2,FRAC,7543,8415,238394,GAL,W,109500,LB,SAND,NA,NA,,20/40,872,273.387614678899,125.573394495413
1931,2,FRAC,7740,7894,81040,GAL,W,97500,LB,SAND,NA,NA,,20/40,154,526.233766233766,633.116883116883
1934,2,FRAC,7741,7954,122808,GAL,W,615900,LB,SAND,NA,NA,,20/40,213,576.56338028169,2891.54929577465
1935,2,FRAC,7688,7887,12036,GAL,W,61500,LB,SAND,NA,NA,,20/40,199,60.4824120603015,309.045226130653
1938,2,FRAC,7873,8025,122724,GAL,W,61500,LB,SAND,NA,NA,SFAC,20/40,152,807.394736842105,404.605263157895
1940,3,FRAC,7751,9520,303990,GAL,W,125000,LB,SAND,NA,NA,SFAC,20/40,1769,171.84284906727,70.6613906161673
1941,3,FRAC,7744,8395,117562,GAL,W,50000,LB,SAND,NA,NA,SFAC,20/40,651,180.586789554531,76.8049155145929
1944,2,FRAC,7958,8363,234108,GAL,W,60000,LB,SAND,NA,NA,SFAC,20/40,405,578.044444444444,148.148148148148
