EUR_o..Mstb.,Completion.Year,Surface.Latitude,Surface.Longitude,Fluid.Water..Gals.,Acid..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Completion.Month,Number,Depth.Top,Subarea,Operator,County,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Deepest_Zone,Completion.Season,Type,Fluid.Type
29.636,2008,31.82661,-101.420765,0,10500,0,582080,497735,11,12,7847,1,2,2,1,3,18,7,1,3,11
55.82033012,2009,31.79404,-101.420765,0,9000,0,542416,426334,4,10,7886,1,2,2,1,3,18,7,2,3,11
56.996,2008,31.72217,-101.420765,0,12000,0,680379,629151,11,14,8016,1,2,2,4,3,18,7,1,3,11
12.528,2009,31.71155,-101.420765,0,10500,0,590620,562701,3,12,7975,1,2,2,4,3,18,7,2,3,11
11.38,2009,31.7112,-101.420765,0,10500,0,404360,432764,3,12,7854,1,2,2,1,3,18,7,2,3,11
47.458,2008,31.73671,-101.420765,0,12000,0,508180,648880,8,14,8852,1,2,2,3,3,11,7,3,3,11
34.07126625,2008,31.73623,-101.420765,0,12000,0,561380,595426,8,14,8027,1,2,2,1,3,18,7,3,3,11
45.416,2008,31.72616,-101.420765,0,9000,0,444940,417373,12,10,8546,1,2,2,4,3,11,7,4,3,11
35.288,2009,31.72836,-101.420765,0,7500,0,427820,323358,3,8,7978,1,2,2,4,3,18,7,2,3,11
32.66,2008,31.71912,-101.420765,0,10500,0,637460,579565,12,12,8025,1,2,2,4,3,18,7,4,3,11
40.388,2008,31.72568,-101.420765,0,10500,0,602400,548832,11,12,7998,1,2,2,4,3,18,7,1,3,11
70.14,2008,31.68939,-101.420765,0,16500,0,750000,827800,8,2,7846,1,10,2,3,4,18,7,3,3,11
16.964,2008,31.66928,-101.420765,0,831195,0,815400,831195,12,16,9596,2,3,2,1,3,18,7,4,3,9.11068095958364
13.39959831,2010,31.65527,-101.420765,0,11000,0,642000,689552,3,11,9760,2,3,2,2,3,18,7,2,3,11
28.04,2008,31.68374,-101.420765,0,10000,0,831195,10000,12,10,9376,2,3,2,2.90283597870026,3.39171042176716,18,7,4,3,8.99600065902175
11.7,2010,31.69394,-101.420765,0,14000,0,713000,612920,4,12,9740,2,3,2,3,3,18,7,2,3,11
35.70501952,2008,31.91074,-101.420765,0,10500,0,831195,373872,10,12,8040,3,27,2,5,5,11,7,1,3,11
24.6,2009,31.73796,-101.420765,0,6000,0,546640,224433,3,8,7076,3,27,2,3,2,3,5,2,3,11
16.264,2008,31.73613,-101.420765,0,4500,0,456640,174603,12,6,7133,3,27,2,3,2,5,7,4,3,11
42.724,2008,31.73717,-101.420765,0,7500,0,630812,404136,12,10,7135,3,27,2,3,2,18,7,4,3,11
48.39886208,2009,31.86541,-101.420765,0,17052,0,831195,831195,5,2,8110,3,13,2,4,6,6,1,2,3,11
76.10923649,2009,31.87247,-101.420765,28728,15036,0,761600,605094,2,3,8136,3,13,2,3,6,6,1,4,3,11
61.028,2008,31.79245,-101.420765,0,15000,0,763170,682611,10,18,8866,1,27,2,3,1,11,7,1,3,11
49.59876072,2009,31.86993,-101.420765,0,15036,0,597980,738906,10,2,8099,3,13,2,4,6,6,1,1,3,11
28.488,2009,31.71281,-101.420765,0,5500,0,550360,227880,2,8,7028,3,27,2,4,2,18,7,4,3,11
27.54,2009,31.69924,-101.420765,0,4250,0,420186,159664,5,6,7057,5,27,2,3,2,18,7,2,3,11
36.652,2009,31.70992,-101.420765,0,5000,0,555180,231756,2,8,6994,3,27,2,4,2,16,5,4,3,11
20.196,2009,31.70798,-101.420765,0,5000,0,547660,201020,4,8,7053,3,27,2,3,2,18,7,2,3,11
33.5106793,2008,31.83922,-101.420765,502000,15000,0,478000,517000,12,2,7988,1,12,2,4,1,18,7,4,3,3
66.556,2009,31.89466,-101.420765,831195,18000,0,831195,831195,1,2,7394,3,20,2,3,4,18,7,4,3,9
42.5222477,2008,31.67222,-101.420765,0,12000,0,688562,721611,10,14,7695,2,27,2,1,3,18,7,1,3,11
14.988,2009,31.76145,-101.420765,0,6840,0,550040,221636,3,8,7397,3,27,2,1,3,16,5,2,3,11
79.56669217,2009,31.92418,-101.420765,0,9500,0,567060,531478,3,12,8059,3,27,2,4,4,11,7,2,3,11
42.052,2008,31.77672,-101.420765,451000,12150,0,431000,463150,11,2,7900,1,12,2,4,3,18,7,1,3,3
71.876,2009,31.96177,-101.420765,0,22092,0,831195,831195,2,2,6939,4,13,2,4,4,13,1,4,3,11
31.08,2010,31.73704,-101.420765,0,17000,0,718000,727010,7,12,9950,1,3,2,3,4,18,7,3,3,11
39.1,2010,31.71104,-101.420765,0,16500,0,710000,684468,7,12,9940,1,3,2,3,3,18,7,3,3,11
22.104,2009,31.76776,-101.420765,458200,128000,0,433600,586200,1,3,7870,1,12,2,3,3,18,7,4,3,3
60.824,2009,31.7434,-101.420765,831195,271488,0,768989.162048388,831195,12,14,7858,1,33,2,1,5,4,6,4,3,3
57.436,2009,31.83664,-101.420765,492900,13000,0,456500,505900,9,3,8030,1,12,2,4,4,18,7,1,3,3
15.84545683,2009,31.76519,-101.420765,63119.0871402249,20884.6612902074,12461.6946831222,482000,451720.964674289,11,4,9847,1,3,2,3,3,18,7,1,3,8.800990025957
62.456,2010,31.85388,-101.420765,549250,11500,0,488000,560750,4,3,7944,1,12,2,4,3,18,7,2,3,3
43.372,2009,31.84703,-101.420765,65000,13000,0,451000,545000,9,3,8005,1,12,2,3,4,18,7,1,3,11
39.612,2009,31.79952,-101.420765,0,12000,0,831195,831195,11,15,8642,1,27,2,3,5,11,7,1,5,11
48.46,2010,31.71836,-101.420765,0,8568,0,828220,831195,2,2,8358,1,13,2,4,4,11,7,4,3,11
42.016,2010,31.72803,-101.420765,0,16500,0,831195,831195,6,20,7472,2,27,2,3,4,18,7,3,3,11
39.588,2010,31.72936,-101.420765,0,15000,0,831195,831195,6,18,8080,2,27,2,3,3,11,7,3,3,11
60.616,2011,31.79605,-101.420765,0,2000,0,700740,831195,3,1,10688,1,10,2,1,3,13,1,2,1,1
43.112,2010,31.84541,-101.420765,498300,11000,0,436450,509300,4,2,8026,1,12,2,4,6,18,7,2,3,3
50.06,2010,31.84877,-101.420765,500,11500,0,508046,558237,4,3,7974,1,12,2,3,6,18,7,2,3,11
25.856,2010,31.94021,-101.420765,0,2750,0,559956,59240,5,2,6972,4,3,2,3,2,4,6,2,3,11
63.75034099,2010,31.92395,-101.420765,0,3421,0,486000,753318,6,5,10154,3,29,2,1,2,6,1,3,3,6
72.36,2010,31.85677,-101.420765,0,23016,0,831195,23016,12,2,7972,1,10,2,3,1,13,1,4,3,7.47552582618863
41.076,2010,31.67964,-101.420765,594500,10500,0,526500,605000,6,2,7912,1,12,2,4,3,18,7,3,3,3
31.588,2010,31.76113,-101.420765,502600,14000,0,486000,516600,5,2,7828,1,12,2,3,3,18,7,2,3,3
45.164,2010,31.84686,-101.420765,0,12000,0,754572,831195,8,14,8095,3,27,2,3,4,10,6,3,3,11
45.956,2010,31.83735,-101.420765,0,12000,0,614501,831195,6,14,7888,3,27,2,3,1,18,7,3,3,11
112.904,2011,31.82675,-101.420765,0,15000,0,831195,831195,4,8,8899,3,27,2,3,3,10,6,2,3,6
44.276,2010,31.83274,-101.420765,0,9000,0,831195,831195,12,6,9015,3,27,2,3,3,11,7,4,3,6
72.46,2010,31.85077,-101.420765,0,12000,0,768442,831195,11,14,8030,3,27,2,3,2,11,7,1,3,11
46.992,2010,31.84879,-101.420765,0,10500,0,775966,777462,9,12,8034,3,27,2,3,4,11,7,1,3,11
78.22,2010,31.84488,-101.420765,0,10500,0,661222,831195,8,12,8320,3,27,2,3,4,11,7,3,3,11
33.272,2010,31.96226,-101.420765,0,18000,0,86743,100823,6,2,7560,4,6,2,4,3,10,6,3,3,6
72.924,2010,31.85003,-101.420765,0,0,0,831195,831195,10,1,7980,1,10,2,3,3,13,1,1,3,6
35.488,2010,31.76512,-101.420765,549730,11500,0,508690,561230,7,2,7872,1,12,2,3,3,18,7,3,3,9
32.612,2010,31.67656,-101.420765,0,420000,0,698000,831195,9,12,9836,2,3,2,4,3,18,7,1,3,11
16.628,2010,31.66229167,-101.420765,0,504000,0,750000,831195,7,12,9780,2,3,2,4,3,18,7,3,3,11
10.352,2010,31.6799,-101.420765,0,378000,0,783000,831195,10,12,9940,2,3,2,1,3,18,7,1,3,11
25.18,2010,31.69346,-101.420765,0,37800,0,831195,671790,10,10,9870,2,3,2,3,3,18,7,1,3,11
42.65727819,2010,31.72054,-101.420765,0,8500,0,793130,831195,7,2,8319,1,13,2,4,1,11,7,3,3,6
45.344,2010,31.6554,-101.420765,0,12012,0,471540,12012,11,1,9052,2,10,2,1,3,21,1,1,3,1
162.696,2010,31.74272,-101.420765,831195,7770,0,831195,831195,11,8,9844,1,20,2,3,1,18,7,1,3,9
98.26,2010,31.73556,-101.420765,831195,0,0,831000,831195,1,1,8182,1,20,2,3,1,17,6,4,3,9
45.344,2011,31.73124,-101.420765,0,0,0,831195,23700,1,1,8130,1,20,2,4,3,13,1,4,3,11
64.6,2010,31.66946,-101.420765,0,12012,0,473900,12012,12,2,9010,2,10,2,1,3,21,1,4,3,5.37182864144938
64.762,2010,31.82487,-101.420765,0,18984,0,831195,18984,12,2,8508,1,10,2,1,3,6,1,4,3,7.98535091405647
40.952,2010,31.8457931,-101.420765,586000,11000,0,534000,597000,12,2,8007,1,12,2,3,1,18,7,4,3,9
87.176,2011,31.83718,-101.420765,0,0,0,831195,708488,5,8,9710,3,27,2,3,2,10,6,2,3,6
44.324,2011,31.84301,-101.420765,0,12000,0,831195,831195,9,7,10419,3,27,2,3,3,10,6,1,3,11
57.41172984,2010,31.9502,-101.420765,0,24724,0,831195,780182,12,2,6954,4,5,2,3,3,17,6,4,3,11
93.952,2011,31.84843,-101.420765,0,0,0,831195,831195,6,6,9289,3,27,2,3.06198633199374,3.03027035429876,10,6,3,3,6
28.75787777,2010,31.8297,-101.420765,519000,11350,0,477600,530350,11,2,8034,1,12,2,4,2,18,7,1,3,9
5.434086014,2010,31.70563,-101.420765,0,6500,0,802000,701474,11,10,9890,2,3,2,4,3,18,7,1,3,11
94.484,2011,31.83978,-101.420765,0,12000,0,831195,831195,7,6,9236,3,27,2,3.09206135480737,3.17917328289334,10,6,3,3,6
76.81494263,2011,31.84243,-101.420765,0,66000,0,831195,831195,6,8,10664,3,27,2,3,4,10,6,3,3,6
82.656,2010,31.82052,-101.420765,0,18480,0,723000,18480,12,2,8152,1,10,2,4,4,13,1,4,3,7.08950424900462
76.504,2011,31.81322,-101.420765,0,18480,0,831195,18480,1,2,7985,1,10,2,4,3,13,1,4,3,7.71402008168293
76.292,2011,31.81163,-101.420765,0,0,0,831195,831195,4,1,7470,1,10,2,4,3,1,1,2,3,6
24.024,2010,31.74012,-101.420765,0,7500,0,831195,735444,12,12,10162,1,3,2,3,3,18,7,4,3,11
55.472,2010,31.83231,-101.420765,0,0,0,689958,831195,12,1,8000,1,10,2,4,3,13,1,4,3,6
27.424,2010,31.72688,-101.420765,0,7000,0,831195,733936,12,12,9860,1,3,2,3,3,18,7,4,3,11
195.747454,2011,31.81065,-101.420765,0,22512,0,831195,22512,1,2,7980,1,10,2,4,2,13,1,4,3,7.76084202343221
60.876,2011,31.82106,-101.420765,0,0,0,831195,831195,3,1,7955,1,10,2,3,1,13,1,2,3,6
153.076,2011,31.80936,-101.420765,0,0,0,831195,831195,5,1,7450,1,10,2,3,4,1,1,2,3,6
68.996,2011,31.91757,-101.420765,0,15000,0,831195,831195,5,4,8764,3,27,2,4,2,4,6,2,3,11
60.336,2011,31.91579,-101.420765,0,15000,0,831195,831195,5,6,8820,3,27,2,4,2,17,6,2,3,6
8.092,2010,31.75393,-101.420765,0,0,0,831195,799722,12,10,11008,1,5,2,3,4,6,1,4,3,11
116.928,2011,31.83316,-101.420765,0,15000,0,831195,831195,5,4,9228,3,27,2,3.12917166336623,2.7169500127736,10,6,2,3,6
60.828,2011,31.92492,-101.420765,0,13500,0,831195,831195,6,6,8944,3,27,2,4,3,18,7,3,3,6
72.232,2011,31.93642,-101.420765,0,13500,0,600924,831195,8,6,8903,3,27,2,4,4,18,7,3,3,6
48.756,2011,31.85775,-101.420765,0,12000,0,831195,831195,7,8,10571,3,27,2,3,4,10,6,3,3,11
41.696,2011,31.79476,-101.420765,0,0,0,831195,831195,7,3,10639,3,27,2,4,4,17,6,3,3,6
23.3,2011,31.75186,-101.420765,0,0,0,831195,622146,4,10,10910,1,5,2,3,4,6,1,2,3,11
9.188,2011,31.753,-101.420765,0,0,0,831195,809681,4,10,11010,1,5,2,3,3,6,1,2,3,11
79.352,2011,31.88029,-101.420765,0,23142,0,831195,831195,3,2,7550,4,29,2,5,2,6,1,2,3,11
124.768,2011,31.75062,-101.420765,0,831195,0,831195,831195,1,2,7872,1,32,2,4,4,18,7,4,3,6
8.03,2011,31.6885,-101.420765,0,10,0,752647,831195,3,11,11686,2,5,2,3,3,21,1,2,1,1
165.852,2011,31.73831,-101.420765,0,0,0,6e+05,831195,3,1,8420,1,20,2,3,1,6,1,2,3,11
57.64,2011,31.80574,-101.420765,831195,0,0,656568,831195,4,1,8940,1,14,2,3,5,11,7,2,3,3
59.28813167,2011,31.82989,-101.420765,0,0,0,751000,831195,5,1,8160,1,10,2,4,1,13,1,2,3,6
123.6427928,2011,31.84246,-101.420765,0,0,0,682000,831195,8,1,7975,1,10,2,4,4,13,1,3,3,6
7.548,2011,31.6955,-101.420765,0,0,0,831195,773088,7,11,11354,2,5,2,4,3,6,1,3,3,11
70.588,2011,31.80353,-101.420765,0,13500,0,831195,831195,5,6,9366,1,27,2,3,5,5,7,2,3,6
51.354,2011,31.85195,-101.420765,0,0,0,831195,831195,7,1,7985,1,10,2,3,4,13,1,3,3,6
68.68,2011,31.85225,-101.420765,0,0,0,831195,831195,8,1,7965,1,10,2,3,3,13,1,3,3,6
73.992,2011,31.87898,-101.420765,0,15000,0,831195,831195,10,8,10658,1,27,2,3,6,17,6,1,3,11
52.44,2011,31.79941,-101.420765,0,13500,0,831195,831195,8,6,9204,3,27,2,3,1,11,7,3,3,11
51.432,2011,31.79699,-101.420765,0,12000,0,831195,831195,7,6,9184,3,27,2,4,1,11,7,3,3,6
28.744,2012,31.76297,-101.420765,0,10500,0,831195,831195,7,6,9446,1,27,2,3,4,18,7,3,3,11
64.704,2011,31.70779,-101.420765,0,16000,0,831195,638902,4,2,7820,2,23,2,3,3,18,7,2,3,11
8.604,2011,31.70621,-101.420765,0,10000,0,693800,410700,10,2,9190,2,23,2,4,4,25,6,1,3,11
60.576,2012,31.84087,-101.420765,0,15000,0,831195,831195,1,8,10546,3,27,2,3,1,10,6,4,3,11
18.89,2011,31.94914,-101.420765,0,16500,0,831195,831195,12,8,10312,3,27,2,3,3,13,1,4,3,11
204.808,2012,31.9465,-101.420765,0,0,0,831195,831195,1,5,7154,3,27,2,3,2,13,1,4,1,1
202.956,2011,31.82771,-101.420765,0,15000,0,831195,831195,12,8,10386,3,27,2,3,2,17,6,4,3,11
94.432,2011,31.83431,-101.420765,0,15000,0,831195,831195,11,8,10395,3,27,2,4,2,17,6,1,3,11
28.19693786,2012,31.75449,-101.420765,0,14000,0,797429,831195,1,24,11012,1,5,2,3,4,21,1,4,3,11
14.964,2011,31.95453,-101.420765,560322,0,0,296375,560322,6,4,10213,4,5,2,3,2,25,6,3,3,9
62.216,2011,31.80471,-101.420765,0,0,0,831195,831195,7,1,8010,1,10,2,4,3,13,1,3,3,6
95.96,2011,31.81771,-101.420765,0,0,0,756280,831195,7,1,7970,1,10,2,4,3,13,1,3,3,6
90.7,2011,31.7607,-101.420765,0,12000,0,831195,831195,9,6,9528,1,27,2,3,1,18,7,1,3,11
1.372,2011,31.71384,-101.420765,0,0,0,831195,831195,5,11,11180,2,5,2,3,3,6,1,2,3,11
0.7,2011,31.71082,-101.420765,0,0,0,831195,735066,6,13,11282,2,5,2,1,3,21,1,3,3,11
51.612,2011,31.70723,-101.420765,831195,9072,0,718040,831195,5,2,8724,2,13,2,4,4,11,7,2,3,3
42.14,2012,31.84373,-101.420765,0,8394,0,831195,831195,4,7,10368,3,27,2,3,3,6,1,2,3,11
49.24,2011,31.83699,-101.420765,0,0,0,831195,831195,8,1,8170,1,10,2,4,4,13,1,3,3,6
36.508,2011,31.8464,-101.420765,0,0,0,735000,831195,8,1,8155,1,10,2,4,3,13,1,3,3,6
55.99784856,2011,31.81792,-101.420765,0,0,0,831195,831195,8,1,8140,1,10,2,4,1,13,1,3,3,6
36.408,2011,31.91252,-101.420765,0,19500,831195,737270,831195,6,2,8313,4,22,2,3,3,25,6,3,3,8
1.072,2011,31.70339,-101.420765,0,10,0,716157,831195,7,13,11264,2,5,2,4,3,21,1,3,1,1
107.22,2012,31.83242,-101.420765,0,13500,0,831195,831195,2,8,10485,3,27,2,3,3,6,1,4,3,11
34.168,2011,31.82971,-101.420765,831195,0,0,644499,831195,7,1,8806,1,14,2,1,4,11,7,3,3,3
73.48365573,2011,31.81433,-101.420765,831195,0,0,698959,831195,8,1,8666,1,14,2,4,5,11,7,3,3,3
65.18104683,2012,31.75685,-101.420765,0,5040,0,306130,465612,1,2,9350,1,13,2,4,2,26,7,4,3,6
23.404,2011,31.74176,-101.420765,831195,10584,0,701470,831195,5,2,8791,1,13,2,4,4,11,7,2,3,3
54.004,2012,31.90527,-101.420765,0,10560,0,831195,831195,2,6,9185,3,27,2,3,3,18,7,4,3,11
167.716,2012,31.92121,-101.420765,0,12000,0,831195,831195,3,8,10265,4,27,2,1,3,13,1,2,3,11
51.71401936,2012,31.84887,-101.420765,44658.6,1961.400032,0,687241,831195,2,18,10707,1,9,2,5,6,17,6,4,3,11
52.05450267,2012,31.83923,-101.420765,62328,1716,0,808814,831195,2,22,10580,1,9,2,5,3,13,1,4,2,9
69,2012,31.82874,-101.420765,0,15000,0,831195,831195,4,8,10872,3,27,2,5,3,14,3,2,3,11
63.7,2012,31.90127,-101.420765,831195,0,0,831195,831195,7,1,9022,3,25,2,4,3,24,4,3,3,3
118.444,2012,31.89578,-101.420765,831195,0,0,831195,831195,1,1,8152,3,25,2,3,3,9,4,4,3,3
101.708,2011,31.85458,-101.420765,0,15000,0,831195,831195,12,8,10620,3,27,2,3,6,10,6,4,3,11
24.292,2011,31.83288,-101.420765,0,15000,0,831195,831195,12,8,10600,3,27,2,3,1,13,1,4,3,11
90.432,2012,31.82346,-101.420765,0,12000,0,831195,831195,3,10,10888,3,27,2,3,1,6,1,2,3,11
131.648,2012,31.84708,-101.420765,0,15000,0,831195,831195,6,8,10396,3,27,2,3,2,13,1,3,3,11
43.248,2011,31.83423,-101.420765,831195,0,0,805680,831195,8,1,8693,1,14,2,4,4,11,7,3,3,3
99.244,2011,31.8189,-101.420765,831195,0,0,831195,831195,10,1,8690,1,14,2,3,5,11,7,1,3,3
124.096,2011,31.81772,-101.420765,831195,0,0,800014,831195,10,1,8699,1,14,2,1,5,11,7,1,3,3
33.984,2011,31.6767,-101.420765,831195,0,0,831195,831195,9,1,9312,2,3,2,3,3,27,8,1,3,3
89.4,2012,31.84216,-101.420765,0,15000,0,831195,831195,6,8,10366,3,27,2,3,2,13,1,3,3,11
71.07859197,2011,31.82752,-101.420765,0,0,0,831195,831195,8,1,8130,1,10,2,4,4,13,1,3,3,6
11.188,2011,31.7301,-101.420765,0,0,0,831195,756582,8,12,10928,1,5,2,3,3,21,1,3,3,11
21.736,2011,31.71924,-101.420765,0,0,0,450707,721350,9,12,10830,1,5,2,3,4,21,1,1,3,6
105.98,2011,31.85988,-101.420765,0,0,0,831195,831195,12,1,7965,1,10,2,3,1,13,1,4,3,6
50.444,2011,31.81845,-101.420765,0,0,0,808500,831195,11,1,7870,1,10,2,4,4,13,1,1,3,6
0.292,2011,31.6993,-101.420765,0,0,0,613084,804672,8,15,11520,2,5,2,4,3,6,1,3,3,6
0.248,2011,31.7101882,-101.420765,0,0,0,764714,740292,12,13,11340,2,5,2,3,6,21,1,4,3,11
46.928,2011,31.96047,-101.420765,0,0,0,774294,821688,10,1,6796,4,35,2,4,3,5,7,1,3,11
98.776,2012,31.83024,-101.420765,0,10500,0,831195,831195,2,8,10474,3,27,2,3,2,6,1,4,3,11
14.904,2012,31.92667,-101.420765,0,10500,0,831195,831195,1,6,9010,3,27,2,4,4,18,7,4,3,11
36.676,2011,31.84239,-101.420765,545500,11000,0,509500,556500,11,3,7961,1,12,2,4,1,18,7,1,3,9
42.116,2011,31.93711,-101.420765,0,0,0,831195,831195,12,4,7271,3,27,2,3,3,18,7,4,1,1
34.888,2011,31.84726,-101.420765,534500,11000,0,5e+05,545500,9,3,7952,1,12,2,3,3,18,7,1,3,9
49.028,2012,31.84936,-101.420765,0,15000,0,831195,831195,4,8,10428,3,27,2,3,4,17,6,2,3,11
74.232,2011,31.87439,-101.420765,781200,0,0,831195,781200,10,1,8550,1,11,2,1,6,6,1,1,3,3
164.344,2012,31.86447,-101.420765,831195,0,0,831195,831195,4,1,8560,1,11,2,1,6,6,1,2,3,3
56.644,2012,31.91885,-101.420765,0,14000,0,831195,831195,1,8,10624,3,27,2,5,5,4,6,4,3,11
56.468,2012,31.92027,-101.420765,0,16500,0,831195,831195,2,6,8804,3,27,2,4,3,18,7,4,3,11
83.38,2011,31.8371,-101.420765,0,0,0,821000,831195,11,1,7850,1,10,2,3,1,13,1,1,3,6
19.98,2011,31.94907,-101.420765,0,16500,0,831195,831195,11,8,10250,4,27,2,4,2,4,6,1,3,11
64.344,2012,31.87772,-101.420765,0,0,0,831195,831195,2,8,10606,3,27,2,2,6,17,6,4,3,11
73.664,2011,31.95106,-101.420765,0,20200,0,831195,831195,12,6,10248,3,27,2,4,3,4,6,4,3,11
70.3,2012,31.88474,-101.420765,0,10250,0,831195,831195,5,8,10674,3,27,2,3,6,1,1,2,3,11
132.544,2012,31.85802,-101.420765,0,15000,0,831195,831195,2,6,10323,3,27,2,1,3,10,6,4,3,11
89.508,2011,31.74347,-101.420765,831195,0,0,717041,831195,11,1,7847,1,32,2,4,4,18,7,1,3,3
84.592,2011,31.75734,-101.420765,831195,0,0,830181,831195,10,1,7950,1,32,2,1,3,17,6,1,3,3
56.772,2012,31.83808,-101.420765,0,16500,0,831195,831195,4,8,10612,3,27,2,3,1,13,1,2,3,11
44.212,2012,31.83466,-101.420765,0,12000,0,831195,831195,6,8,10436,3,27,2,3,4,17,6,3,3,11
5.083,2011,31.67881,-101.420765,0,0,0,107600,831195,11,1,7950,2,3,2,4,3,13,1,1,3,11
45.42,2011,31.65171,-101.420765,0,4200,0,1e+05,116760,10,2,7690,2,3,2,1,3,1,1,1,3,6
57.208,2011,31.8131,-101.420765,0,0,0,782000,831195,12,1,8055,1,10,2,4,5,13,1,4,3,6
36.652,2012,31.83429,-101.420765,0,0,0,831195,831195,2,1,7960,1,10,2,4,3,13,1,4,3,6
66.948,2012,31.81556,-101.420765,0,0,0,831195,831195,3,1,7985,1,10,2,4,3,13,1,2,3,6
67.568,2012,31.84494,-101.420765,0,0,0,831195,831195,2,1,7990,1,10,2,4,3,13,1,4,3,6
4.528,2011,31.71062,-101.420765,0,13000,0,530100,431800,11,2,9130,2,23,2,3,4,25,6,1,3,11
4.216,2011,31.70005,-101.420765,0,8064,0,264370,84504,12,2,9350,2,13,2,4,4,26,7,4,3,6
131.848,2012,31.83539,-101.420765,0,13500,0,831195,831195,1,6,9467,3,27,2,3,1,6,1,4,3,11
51.136,2012,31.85412,-101.420765,0,12000,0,831195,831195,3,8,10628,3,27,2,3,4,6,1,2,3,11
64.804,2012,31.85652,-101.420765,0,12000,0,831195,831195,4,7,10610,3,27,2,3,1,6,1,2,3,11
54.692,2012,31.80908,-101.420765,0,11088,0,798120,831195,2,2,8819,1,13,2,3,5,6,1,4,3,6
88.68,2012,31.85245,-101.420765,0,15000,0,831195,831195,8,10,10816,3,27,2,3,4,6,1,3,3,11
48.14,2012,31.91622,-101.420765,0,52500,0,831195,831195,3,6,8860,3,27,2,3,2,18,7,2,3,11
95.82,2012,31.88041,-101.420765,0,13500,0,831195,831195,3,8,10608,3,27,2,3,6,17,6,2,3,11
19.41496207,2012,31.67797,-101.420765,0,0,0,50000,831195,1,1,9225,2,3,2,1,3,21,1,4,3,11
95.916,2012,31.93864,-101.420765,0,13500,0,831195,831195,3,8,10274,3,27,2,4,2,17,6,2,3,11
67.14,2012,31.84558,-101.420765,0,0,0,819500,831195,3,1,7955,1,10,2,3,2,13,1,2,3,6
58.508,2012,31.77932,-101.420765,0,9000,0,831195,831195,6,6,9464,1,27,2,3,3,18,7,3,3,11
7.608,2011,31.69311,-101.420765,0,16000,0,609809,831195,12,22,11446,2,5,2,5,3,21,1,4,3,6
66.956,2012,31.76356,-101.420765,0,7500,0,831195,831195,5,7,10711,1,27,2,4,3,6,1,2,3,11
38.888,2012,31.65588,-101.420765,189000,0,0,130000,189000,1,1,9173,2,3,2,3,3,21,1,4,3,3
47.492,2012,31.73963,-101.420765,0,12000,0,831195,831195,7,8,10776,1,27,2,3,3,10,6,3,3,11
5.604,2012,31.66521,-101.420765,0,0,0,120000,124000,1,1,8451,2,3,2,3,3,6,1,4,3,11
133.616,2012,31.89295,-101.420765,0,13500,0,831195,831195,7,10,10941,1,27,2,3,6,13,1,3,3,11
84.272,2012,31.84901,-101.420765,0,0,0,831195,831195,3,1,7960,1,10,2,3,3,13,1,2,3,6
78.02,2012,31.76732,-101.420765,0,10500,0,831195,831195,6,6,9632,1,27,2,3,4,5,7,3,3,11
101.8054469,2012,31.88235,-101.420765,0,12000,0,831195,831195,5,8,10698,1,27,2,3,6,13,1,2,3,11
55.836,2012,31.85604,-101.420765,0,12000,0,831195,831195,8,8,10352,3,27,2,1,3,10,6,3,3,11
51.928,2012,31.76925,-101.420765,0,10500,0,831195,831195,6,8,10730,1,27,2,4,3,13,1,3,3,11
131.648,2012,31.83369,-101.420765,0,12000,0,831195,831195,6,8,10442,3,27,2,3,2,13,1,3,3,11
123.4073116,2012,31.92695,-101.420765,0,13500,0,831195,831195,5,6,8710,3,27,2,3,3,18,7,2,3,11
23.292,2012,31.69135,-101.420765,0,12000,0,831195,831195,4,20,11440,2,5,2,3,6,21,1,2,3,11
70.35833286,2012,31.81496,-101.420765,0,0,0,801000,831195,3,1,8170,1,10,2,3,5,13,1,2,3,6
57.16,2012,31.95364,-101.420765,0,12000,0,831195,831195,4,18,10848,4,5,2,3,3,24,4,2,3,6
78.66,2012,31.84783,-101.420765,0,12000,0,831195,831195,5,8,10445,3,27,2,3,4,13,1,2,3,11
120.0347822,2012,31.79764,-101.420765,0,15000,0,831195,831195,6,10,10632,3,27,2,4,2,13,1,3,3,11
87.08,2012,31.95324,-101.420765,0,12000,0,831195,831195,5,6,8877,3,27,2,1,2,18,7,2,3,11
166.34,2012,31.73586,-101.420765,831195,0,0,787968,831195,4,1,7845,1,32,2,1,4,18,7,2,3,3
86.52,2012,31.73356,-101.420765,0,15000,0,123000,831195,4,2,8933,1,3,2,2,2,6,1,2,3,11
286.748,2012,31.6533,-101.420765,405048,0,0,304380,405048,7,1,10857,2,25,2,4,3,20,1,3,3,3
87.928,2012,31.65193,-101.420765,831195,0,0,831195,831195,5,1,9364,2,25,2,4,4,21,1,2,3,3
89.104,2012,31.72844,-101.420765,0,7500,0,831195,831195,8,6,10860,2,27,2,3,3,6,1,3,3,11
70.092,2012,31.79508,-101.420765,0,16500,0,789550,831195,7,2,7964,1,10,2,4,3,13,1,3,3,6
70.06,2012,31.84474,-101.420765,0,12000,0,496525,831195,7,2,9305,1,10,2,4,6,21,1,3,3,6
76.764,2012,31.85546,-101.420765,0,22000,0,831195,831195,7,2,7955,1,10,2,3,4,13,1,3,3,6
