WellID,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.,Completion.Month,Number,Depth.Top,Depth.Base,Propping.Agent.Amount,Subarea,Operator,County,Completion.Date,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Top_Zone,Deepest_Zone,Completion.Season,Type,Fluid.Type
2023,2008,31.52064,-101.4208,8278,2,2,196751,0,0,0,273280,196751,21.152,8,2,7930,8102,92805,5,2,3,2008-08-07,2,2,18,3,7,3,3,9
2025,2008,31.46572,-101.4208,8156,2,2,278750,0,0,0,16750,278750,15.656,8,2,7785,7986,6000,5,2,3,2008-08-22,3,3,18,3,7,3,3,9
2026,2008,31.46833,-101.4208,8179,2,2,278750,0,0,0,16750,278750,13.43493,8,2,7788,7975,6000,5,2,3,2008-08-24,3,2,18,3,7,3,3,9
2027,2008,31.46909,-101.4208,8177,2,2,278750,0,0,0,16750,278750,15.93179,8,2,7809,7981,6000,5,2,3,2008-08-22,3,2,18,3,7,3,3,9
2028,2008,31.57789,-101.4038,8700,NA,7,NA,NA,NA,NA,NA,NA,26.296,6,7,8250,8400,0,6,18,3,2008-06-30,4,1,18,3,7,3,1,1
2029,2008,31.57814,-101.4208,8723,7,7,NA,NA,NA,NA,NA,NA,29.396,7,7,8008,8364,0,6,18,3,2008-07-03,1,4,18,3,7,3,3,1
2030,2008,31.56346,-101.4168,8710,7,7,NA,NA,NA,NA,NA,NA,36.12,7,7,7960,8334,0,6,18,3,2008-07-25,4,3,18,3,7,3,3,1
2031,2008,31.59629,-101.4208,8707,NA,5,NA,NA,NA,NA,NA,NA,20.288,8,5,8022,8360,0,6,18,3,2008-08-18,3,2,11,2,7,3,1,1
2036,2008,31.56718,-101.4208,8715,NA,7,NA,NA,NA,NA,NA,NA,49.432,8,7,8274,8604,0,6,18,3,2008-08-23,3,2,5,1,7,3,1,1
2037,2008,31.57442,-101.4166,8725,NA,7,NA,NA,NA,NA,NA,NA,16.45008,9,7,8296,8592,0,6,18,3,2008-09-04,4,2,18,3,7,1,1,1
2039,2008,31.61262,-101.4208,8515,4,8,0,6000,240762,0,601360,246762,17.184,9,8,6727,6867,134958,5,27,3,2008-09-24,4,2,16,3,5,1,3,11
2040,2008,31.54282,-101.4208,8554,4,8,0,6000,234826,0,587700,240826,69.09392,8,8,6803,6943,149098,5,27,3,2008-08-26,1,3,16,3,5,3,3,11
2041,2008,31.5198,-101.4208,8526,4,8,0,7500,324742,0,742220,332242,46.016,10,8,6731,6899,172220,5,27,3,2008-10-27,4,3,3,1,5,1,3,11
2042,2008,31.53483,-101.4208,8564,4,8,0,6000,222308,0,584747,228308,33.728,9,8,6777,6920,82312,5,27,3,2008-09-15,4,3,16,3,5,1,3,11
2048,2009,31.50461,-101.4208,8270,2,2,388750,0,0,0,46150,388750,23.846,1,2,7553,8171,24600,5,2,3,2009-01-08,3,3,18,3,7,4,3,9
2051,2009,31.47608,-101.4208,10270,2,2,449500,0,0,0,137000,449500,36.584,1,2,9410,10093,125000,5,2,3,2009-01-12,4,3,25,5,6,4,3,9
2052,2009,31.49834,-101.4208,8817,1,1,366240,0,0,0,831195,366240,55.988,12,1,6013,8450,831195,6,8,3,2009-12-16,1,4,18,3,7,4,3,3
2054,2008,31.58545,-101.4208,8700,NA,7,NA,NA,NA,NA,NA,NA,20.176,9,7,8124,8482,0,6,18,3,2008-09-20,1,3,18,3,7,1,1,1
2056,2009,31.43794,-101.4208,8157,2,2,291500,0,0,0,362375,291500,33.416,1,2,7482,8024,181250,5,2,3,2009-01-22,3,3,18,3,7,4,3,3
2057,2008,31.59245,-101.4079,8695,NA,7,NA,NA,NA,NA,NA,NA,20.872,9,7,8242,8466,0,6,18,3,2008-09-26,1,2,18,3,7,1,1,1
2059,2009,31.59258,-101.4206,8250,7,7,NA,NA,NA,NA,NA,NA,26.532,10,7,7812,7982,0,6,18,3,2009-10-07,4,3,18,3,7,1,3,1
2060,2008,31.57057,-101.404,8693,7,7,NA,NA,NA,NA,NA,NA,20.18,11,7,8216,8500,0,6,18,3,2008-11-04,3,1,18,3,7,1,3,1
2062,2010,31.54902,-101.4208,8515,8,8,NA,NA,NA,NA,NA,NA,21.844,6,8,8124,8316,0,6,18,3,2010-06-23,3,4,18,3,7,3,3,1
2063,2010,31.56388,-101.4208,8651,8,8,NA,NA,NA,NA,NA,NA,12.89342,9,8,8200,8402,0,6,18,3,2010-09-06,4,3,18,3,7,1,3,1
2065,2009,31.60025,-101.4208,8197,7,7,NA,NA,NA,NA,NA,NA,13.256,5,7,7950,8058,NA,6,18,3,2009-05-23,4,3,18,3,7,2,3,NA
2068,2009,31.58313,-101.4208,8515,1,2,0,6552,629538,0,831195,636090,63.15789,3,2,6094,8347,831195,6,13,3,2009-03-10,3,3,18,3,7,2,3,6
2069,2009,31.50624,-101.4208,8282,2,2,0,0,0,245500,472625,245500,46.25167,9,2,6595,7562,238125,5,2,3,2009-09-23,3,4,16,3,5,1,3,8
2071,2009,31.48339,-101.4208,8177,2,2,297000,0,0,0,268625,297000,17.03818,2,2,7455,8016,87500,5,2,3,2009-02-25,2,3,16,3,5,4,3,9
2072,2009,31.45584,-101.4208,8153,2,2,292000,0,0,0,268625,292000,40.768,2,2,7438,7988,87500,5,2,3,2009-02-25,3,3,18,3,7,4,3,9
2073,2010,31.58197,-101.4208,8605,8,8,NA,NA,NA,NA,NA,NA,15.34,9,8,8190,8392,0,6,18,3,2010-09-22,3,2,18,3,7,1,3,1
2074,2009,31.59646,-101.4208,8225,6,6,NA,NA,NA,NA,NA,NA,18.776,7,6,7864,8048,0,6,18,3,2009-07-07,4,2,18,3,7,3,3,1
2075,2009,31.60701,-101.4076,8208,7,7,NA,NA,NA,NA,NA,NA,23.48,11,7,7822,7990,0,6,18,3,2009-11-21,1,3,18,3,7,1,3,1
2076,2009,31.59971,-101.4077,8121,NA,1,NA,NA,NA,NA,NA,NA,20.812,8,1,5826,7944,NA,6,18,3,2009-08-16,1,3,18,3,7,3,4,NA
2077,2009,31.58535,-101.4207,8306,7,7,NA,NA,NA,NA,NA,NA,39.328,11,7,7796,7972,0,6,18,3,2009-11-06,4,3,18,3,7,1,3,1
2079,2009,31.60748,-101.4208,8275,NA,7,NA,NA,NA,NA,NA,NA,16.496,6,7,7940,8112,0,6,18,3,2009-06-30,4,3,18,3,7,3,1,1
2080,2009,31.57834,-101.4208,8195,6,6,NA,NA,NA,NA,NA,NA,21.412,7,6,7838,8010,0,6,18,3,2009-07-15,3,3,18,3,7,3,3,1
2081,2010,31.57859,-101.4208,8695,7,7,NA,NA,NA,NA,NA,NA,49.684,5,7,8294,8492,0,6,18,3,2010-05-29,4,3,11,2,7,2,3,1
2082,2009,31.60702,-101.4208,8296,NA,2,NA,NA,NA,NA,NA,NA,22.484,9,2,7832,8022,0,6,18,3,2009-09-01,4,3,18,3,7,1,1,1
2083,2009,31.5892,-101.4208,8326,7,7,NA,NA,NA,NA,NA,NA,20.272,9,7,7856,8008,0,6,18,3,2009-09-12,4,3,18,3,7,1,3,1
2084,2009,31.56374,-101.3949,9098,8,16,0,12000,566138,0,722180,578138,37.532,12,16,5734,5739,120971,6,27,3,2009-12-01,4,1,18,3,7,4,3,11
2085,2010,31.44664,-101.4208,8121,1,2,0,12432,172072,0,656313,184504,20.104,4,2,6231,8045,656313,5,1,3,2010-04-16,3,3,18,3,7,2,3,6
2086,2010,31.44939,-101.4208,8111,1,2,0,13306,485109,0,501474,498415,26.276,4,2,6246,8043,501474,5,1,3,2010-04-23,3,2,18,3,7,2,3,6
2087,2009,31.62904,-101.4158,8504,NA,8,NA,NA,NA,NA,NA,NA,33.488,12,8,8170,8368,0,6,18,3,2009-12-05,1,1,18,3,7,4,1,1
2089,2009,31.55643,-101.4208,8532,8,8,NA,NA,NA,NA,NA,NA,44.296,11,8,8156,8344,0,6,18,3,2009-11-29,4,2,18,3,7,1,3,1
2090,2010,31.5637,-101.4208,8545,NA,8,NA,NA,NA,NA,NA,NA,38.752,2,8,8156,8356,0,6,18,3,2010-02-15,4,3,18,3,7,4,1,1
2091,2010,31.55983,-101.4208,8298,3,3,0,0,298410,0,390000,298410,31.20848,3,3,7970,8178,130000,5,30,3,2010-03-14,1,3,18,3,7,2,3,11
2092,2010,31.55597,-101.3999,8392,NA,8,NA,NA,NA,NA,NA,NA,45.952,1,8,8008,8204,0,6,18,3,2010-01-31,3,4,18,3,7,4,1,1
2093,2010,31.56387,-101.4089,8593,7,14,0,12000,595908,0,831195,607908,23.88,3,14,5770,5790,124443,6,27,3,2010-03-20,4,3,18,3,7,2,3,11
2095,2010,31.54139,-101.4002,8374,8,8,NA,NA,NA,NA,NA,NA,44.404,1,8,7948,8148,0,6,18,3,2010-01-21,3,3,18,3,7,4,3,1
2098,2010,31.62915,-101.4208,8564,1,1,NA,NA,NA,NA,NA,NA,20.196,1,1,7292,8402,0,6,18,3,2010-01-18,4,4,11,2,7,4,3,1
2099,2010,31.53287,-101.4208,8480,1,2,0,10080,831195,0,831195,831195,26.412,7,2,6182,8337,831195,6,13,3,2010-07-17,1,4,18,3,7,3,3,6
2101,2010,31.53994,-101.4208,8510,1,2,0,7560,648102,0,823600,655662,36.01965,4,2,6156,8406,823600,6,13,3,2010-04-25,3,4,18,3,7,2,3,11
2104,2010,31.54579,-101.4208,8589,4,8,0,5000,233014,0,531360,238014,52.88401,3,8,6850,7221,128360,5,27,3,2010-03-08,3,3,16,3,5,2,3,11
2105,2010,31.54401,-101.4208,8587,4,8,0,5000,232090,0,512957,237090,38.91903,2,8,6865,7007,88927,5,27,3,2010-02-25,4,3,18,3,7,4,3,11
2106,2010,31.59266,-101.4208,8527,7,7,NA,NA,NA,NA,NA,NA,23.716,2,7,8160,8356,0,6,18,3,2010-02-09,3,4,18,3,7,4,3,1
2107,2010,31.57422,-101.3996,8417,8,8,NA,NA,NA,NA,NA,NA,36.188,1,8,8030,8226,0,6,18,3,2010-01-26,3,5,18,3,7,4,3,1
2108,2010,31.56728,-101.4208,8518,8,8,NA,NA,NA,NA,NA,NA,30.128,3,8,8096,8272,0,6,18,3,2010-03-03,3,2,18,3,7,2,3,1
2109,2010,31.57799,-101.4123,8495,8,8,NA,NA,NA,NA,NA,NA,33.96,10,8,8094,8284,0,6,18,3,2010-10-01,4,3,18,3,7,1,3,1
2110,2010,31.54392,-101.4208,8598,4,8,0,5000,225832,0,533560,230832,43.20117,3,8,6896,7039,126360,5,27,3,2010-03-08,4,3,18,3,7,2,3,11
2112,2010,31.56704,-101.4125,8428,NA,7,NA,NA,NA,NA,NA,NA,36.128,2,7,8070,8268,0,6,18,3,2010-02-20,3,2,18,3,7,4,1,1
2113,2010,31.57081,-101.4208,8475,7,7,NA,NA,NA,NA,NA,NA,59.376,3,7,8060,8206,0,6,18,3,2010-03-12,3,3,18,3,7,2,3,1
2114,2010,31.56723,-101.4208,8532,8,8,NA,NA,NA,NA,NA,NA,27.556,2,8,8152,8348,0,6,18,3,2010-02-24,3,2,18,3,7,4,3,1
2115,2010,31.56714,-101.4208,8510,NA,1,NA,NA,NA,NA,NA,NA,44.716,3,1,5836,8260,0,6,18,3,2010-03-27,3,2,18,3,7,2,1,1
2116,2010,31.51968,-101.409,8462,NA,1,NA,NA,NA,NA,NA,NA,71.048,4,1,6414,8228,0,6,18,3,2010-04-01,3,3,11,2,7,2,1,1
2118,2010,31.52989,-101.4208,10705,10,20,0,16500,831195,0,831195,831195,41.48375,6,20,6827,6967,132012,5,27,3,2010-06-25,3,2,17,3,6,3,3,11
2119,2010,31.5253,-101.4208,10675,10,20,0,16500,831195,0,831195,831195,67.2952,5,20,6810,6962,110921,5,27,3,2010-05-11,3,2,17,3,6,2,3,11
2122,2010,31.53076,-101.4208,10710,10,20,0,16500,831195,0,831195,831195,49.108,6,20,6796,6950,126963,5,27,3,2010-06-25,3,2,17,3,6,3,3,11
2123,2010,31.63639,-101.4114,8572,8,8,NA,NA,NA,NA,NA,NA,43.756,2,8,8184,8362,0,6,18,3,2010-02-15,4,5,18,3,7,4,3,1
2124,2010,31.58594,-101.4208,8775,7,7,NA,NA,NA,NA,NA,NA,27.572,5,7,8338,8528,0,6,18,3,2010-05-05,4,3,11,2,7,2,3,1
2125,2010,31.57076,-101.4203,8510,8,8,NA,NA,NA,NA,NA,NA,30.7,4,8,8098,8290,0,6,18,3,2010-04-09,4,4,18,3,7,2,3,1
2126,2010,31.61184,-101.4208,8248,7,7,NA,NA,NA,NA,NA,NA,48.448,6,7,7862,7998,0,6,18,3,2010-06-07,3,4,18,3,7,3,3,1
2127,2010,31.55127,-101.4208,8480,1,2,0,7560,581070,0,831195,588630,30.31861,7,2,6124,8377,831195,6,13,3,2010-07-26,1,3,18,3,7,3,3,6
2128,2010,31.57999,-101.4208,9710,1,2,0,9072,760830,0,831195,769902,46.94833,8,2,6161,9254,831195,6,13,3,2010-08-15,1,4,18,3,7,3,3,6
2129,2010,31.59678,-101.4208,8737,8,8,NA,NA,NA,NA,NA,NA,23.696,4,8,8270,8464,0,6,18,3,2010-04-28,4,2,18,3,7,2,3,1
2130,2010,31.53657,-101.4208,8660,4,8,0,5000,222400,0,512012,227400,42.76791,5,8,6881,7036,125363,5,27,3,2010-05-14,3,2,16,3,5,2,3,11
2131,2010,31.57343,-101.4208,8524,1,2,0,8568,699216,0,831195,707784,42.036,7,2,6102,8412,831195,6,13,3,2010-07-13,4,3,18,3,7,3,3,11
2132,2010,31.52574,-101.4208,8630,4,8,0,5000,230662,0,502400,235662,26.236,5,8,6866,7018,95710,5,27,3,2010-05-19,3,3,18,3,7,2,3,11
2133,2010,31.56234,-101.4208,9915,1,2,831195,11592,0,0,831195,831195,66.52,8,2,6077,9724,831195,6,13,3,2010-08-18,4,3,18,3,7,3,3,3
2134,2010,31.56444,-101.4208,8525,1,2,728532,9492,0,0,831195,738024,17.524,8,2,5502,8424,831195,6,13,3,2010-08-16,5,4,5,1,7,3,3,3
2135,2010,31.5636,-101.4208,8547,NA,1,NA,NA,NA,NA,NA,NA,39.816,4,1,5844,8276,0,6,18,3,2010-04-29,3,3,18,3,7,2,1,1
2136,2010,31.5524,-101.4042,8432,8,8,NA,NA,NA,NA,NA,NA,21.52,5,8,8006,8200,0,6,18,3,2010-05-02,4,2,18,3,7,2,3,1
2137,2010,31.60762,-101.4208,8720,8,8,NA,NA,NA,NA,NA,NA,23.924,4,8,8278,8470,0,6,18,3,2010-04-21,4,3,18,3,7,2,3,1
2138,2010,31.53767,-101.4208,8656,4,8,0,5000,227035,0,531060,232035,51.74411,5,8,6932,7090,130336,5,27,3,2010-05-14,3,2,18,3,7,2,3,11
2140,2010,31.62199,-101.4208,8293,7,7,NA,NA,NA,NA,NA,NA,20.028,6,7,7894,8032,0,6,18,3,2010-06-11,4,1,18,3,7,3,3,1
2141,2010,31.52035,-101.4208,8665,4,8,0,5500,231896,0,524033,237396,19.544,6,8,6898,7050,119320,5,27,3,2010-06-09,4,3,16,3,5,3,3,11
2145,2010,31.50975,-101.4208,8700,4,8,0,5000,229798,0,531359,234798,14.336,6,8,6846,7000,135194,5,27,3,2010-06-15,2,3,16,3,5,3,3,11
2146,2010,31.52215,-101.4208,8580,4,8,0,5000,236416,0,556756,241416,38.064,6,8,6842,6995,148725,5,27,3,2010-06-10,3,3,16,3,5,3,3,11
2147,2010,31.52764,-101.4208,10130,1,2,0,10584,831195,0,697137,831195,39.044,9,2,5926,10020,697137,6,13,3,2010-09-18,3,3,13,3,1,1,3,6
2149,2010,31.53491,-101.4208,10115,1,2,0,11592,831195,0,831195,831195,60.988,7,2,6474,10039,831195,6,13,3,2010-07-31,1,3,6,2,1,3,3,6
2150,2010,31.53137,-101.4208,10100,1,2,0,11592,831195,0,831195,831195,98.172,9,2,5971,9996,831195,6,13,3,2010-09-03,1,4,13,3,1,1,3,6
2151,2010,31.59325,-101.4208,8780,8,8,NA,NA,NA,NA,NA,NA,45.84,5,8,8318,8510,0,6,18,3,2010-05-22,3,3,18,3,7,2,3,1
2152,2010,31.55632,-101.4208,8520,8,8,NA,NA,NA,NA,NA,NA,38.75937,6,8,8112,8306,0,6,18,3,2010-06-10,4,3,18,3,7,3,3,1
2153,2010,31.58227,-101.4208,8737,7,7,NA,NA,NA,NA,NA,NA,28.812,5,7,8336,8526,0,6,18,3,2010-05-21,4,3,18,3,7,2,3,1
2154,2010,31.60748,-101.4208,8770,8,8,NA,NA,NA,NA,NA,NA,32.252,5,8,8314,8510,0,6,18,3,2010-05-16,3,6,18,3,7,2,3,1
2155,2010,31.52707,-101.3965,8355,8,8,NA,NA,NA,NA,NA,NA,37.14,5,8,7934,8138,0,6,18,3,2010-05-30,4,3,18,3,7,2,3,1
2156,2010,31.50567,-101.4208,8547,8,8,NA,NA,NA,NA,NA,NA,39.416,6,8,8114,8302,0,6,18,3,2010-06-03,3,3,18,3,7,3,3,1
2157,2010,31.57511,-101.4208,8760,8,8,NA,NA,NA,NA,NA,NA,11.228,10,8,8396,8578,0,6,18,3,2010-10-13,4,2,18,3,7,1,3,1
2158,2010,31.57128,-101.4208,8680,8,8,NA,NA,NA,NA,NA,NA,43.016,6,8,8262,8456,0,6,18,3,2010-06-22,3,3,18,3,7,3,3,1
2159,2010,31.53124,-101.4208,10100,1,2,0,10705,831195,0,814540,831195,40.828,8,2,6788,10000,814540,6,13,3,2010-08-22,3,3,6,2,1,3,3,6
2160,2010,31.5275,-101.4208,10100,1,2,0,14070,831195,0,831195,831195,38.652,10,2,5915,10035,831195,6,13,3,2010-10-23,3,3,13,3,1,1,3,6
2161,2010,31.60014,-101.4208,8648,8,8,NA,NA,NA,NA,NA,NA,31.16,8,8,8270,8468,0,6,18,3,2010-08-05,4,3,5,1,7,3,3,1
2162,2010,31.54912,-101.4208,8549,8,8,NA,NA,NA,NA,NA,NA,28.78,6,8,8174,8366,0,6,18,3,2010-06-20,4,3,18,3,7,3,3,1
2163,2010,31.62608,-101.4208,8260,7,7,NA,NA,NA,NA,NA,NA,41.536,7,7,7814,7978,0,6,18,3,2010-07-12,4,1,18,3,7,3,3,1
2164,2011,31.57118,-101.4208,8660,7,7,NA,NA,NA,NA,NA,NA,27.02,2,7,8303,8498,0,6,18,3,2011-02-12,4,3,18,3,7,4,3,1
2166,2010,31.54529,-101.4171,8478,8,8,NA,NA,NA,NA,NA,NA,29.072,8,8,8030,8232,0,6,18,3,2010-08-22,3,1,18,3,7,3,3,1
2167,2010,31.49842,-101.4208,8545,8,8,NA,NA,NA,NA,NA,NA,77.724,7,8,8114,8307,0,6,18,3,2010-07-15,4,2,18,3,7,3,3,1
2168,2010,31.54559,-101.4208,8585,8,8,NA,NA,NA,NA,NA,NA,90.868,8,8,8164,8360,0,6,18,3,2010-08-11,3,2,18,3,7,3,3,1
2169,2010,31.56021,-101.4208,8612,8,8,NA,NA,NA,NA,NA,NA,13.324,10,8,8200,8396,0,6,18,3,2010-10-10,4,2,18,3,7,1,3,1
2170,2010,31.60394,-101.4208,8675,8,8,NA,NA,NA,NA,NA,NA,47.356,9,8,8316,8490,0,6,18,3,2010-09-02,4,2,18,3,7,1,3,1
2171,2010,31.59237,-101.3993,8403,8,8,NA,NA,NA,NA,NA,NA,14.672,9,8,7962,8160,0,6,18,3,2010-09-10,3,4,18,3,7,1,3,1
2173,2010,31.61716,-101.4208,8318,7,7,NA,NA,NA,NA,NA,NA,23.408,8,7,7867,8032,0,6,18,3,2010-08-20,4,1,18,3,7,3,3,1
2174,2010,31.56774,-101.4208,8710,8,8,NA,NA,NA,NA,NA,NA,46.31873,9,8,8304,8499,0,6,18,3,2010-09-09,1,2,18,3,7,1,3,1
2175,2010,31.58565,-101.4208,8635,8,8,NA,NA,NA,NA,NA,NA,20.868,9,8,8186,8376,0,6,18,3,2010-09-23,4,3,18,3,7,1,3,1
2176,2010,31.54866,-101.3958,8337,8,8,NA,NA,NA,NA,NA,NA,16.41133,8,8,7950,8130,0,6,18,3,2010-08-06,4,4,18,3,7,3,3,1
2177,2011,31.64534,-101.4208,10313,1,2,831195,12096,0,0,717166,831195,55.38,8,2,7340,10159,717166,6,13,3,2011-08-05,4,4,6,2,1,3,3,3
2178,2011,31.49649,-101.4208,9795,5,5,695900,0,246000,0,831195,831195,45.544,2,5,9306,9630,85000,6,2,3,2011-02-17,4,3,5,1,7,4,3,6
2179,2010,31.64136,-101.4208,8275,7,7,NA,NA,NA,NA,NA,NA,137.964,10,7,7842,8016,0,6,18,3,2010-10-04,3,1,18,3,7,1,3,1
2180,2010,31.63583,-101.4208,8586,8,8,NA,NA,NA,NA,NA,NA,33.034,9,8,8188,8388,0,6,18,3,2010-09-05,4,2,18,3,7,1,3,1
2181,2010,31.6005,-101.4208,8745,8,8,NA,NA,NA,NA,NA,NA,44.784,10,8,8344,8530,0,6,18,3,2010-10-09,1,3,18,3,7,1,3,1
2182,2010,31.59294,-101.4208,8660,8,8,NA,NA,NA,NA,NA,NA,45.516,10,8,8227,8425,0,6,18,3,2010-10-08,1,3,18,3,7,1,3,1
2183,2010,31.6302,-101.4208,8600,8,8,NA,NA,NA,NA,NA,NA,58.608,10,8,8224,8406,0,6,18,3,2010-10-04,3,1,18,3,7,1,3,1
2184,2010,31.61129,-101.4208,8247,7,7,NA,NA,NA,NA,NA,NA,30.632,11,7,7866,8034,0,6,18,3,2010-11-24,3,1,18,3,7,1,3,1
2185,2011,31.59987,-101.4208,8560,8,8,NA,NA,NA,NA,NA,NA,27.532,2,8,8162,8350,0,6,18,3,2011-02-17,3,3,18,3,7,4,3,1
2186,2010,31.6035,-101.4204,8528,8,8,NA,NA,NA,NA,NA,NA,30.508,12,8,8172,8368,0,6,18,3,2010-12-08,4,2,18,3,7,4,3,1
2187,2010,31.58575,-101.4208,8670,8,8,NA,NA,NA,NA,NA,NA,30.188,10,8,8210,8408,0,6,18,3,2010-10-20,1,3,18,3,7,1,3,1
2188,2010,31.53438,-101.4208,8468,8,8,NA,NA,NA,NA,NA,NA,76.612,10,8,7999,8199,0,6,18,3,2010-10-23,3,1,18,3,7,1,3,1
2189,2010,31.53432,-101.4173,8434,7,7,NA,NA,NA,NA,NA,NA,53.604,11,7,8012,8192,0,6,18,3,2010-11-14,3,3,18,3,7,1,3,1
2190,2010,31.58236,-101.4208,8780,7,7,NA,NA,NA,NA,NA,NA,34.624,11,7,8362,8554,0,6,18,3,2010-11-07,4,3,18,3,7,1,3,1
2191,2012,31.52189,-101.4208,10615,3,6,0,7000,831195,0,831195,831195,29.30456,1,6,8479,8488,436312,5,27,3,2012-01-17,4,6,17,3,6,4,3,11
2192,2011,31.61368,-101.4208,8563,7,7,NA,NA,NA,NA,NA,NA,26.76028,2,7,7886,8054,0,6,18,3,2011-02-16,4,2,18,3,7,4,3,1
2193,2010,31.60771,-101.4208,8776,7,7,NA,NA,NA,NA,NA,NA,26.68,11,7,8330,8524,0,6,18,3,2010-11-06,3,3,18,3,7,1,3,1
2194,2010,31.58962,-101.4208,8770,7,7,NA,NA,NA,NA,NA,NA,19.884,12,7,8350,8548,0,6,18,3,2010-12-06,3,2,18,3,7,4,3,1
2195,2010,31.5931,-101.4208,8725,7,7,NA,NA,NA,NA,NA,NA,19.036,12,7,8310,8496,0,6,18,3,2010-12-10,4,3,18,3,7,4,3,1
2197,2010,31.58913,-101.4208,8532,8,8,NA,NA,NA,NA,NA,NA,32.952,12,8,8123,8326,0,6,18,3,2010-12-10,4,2,18,3,7,4,3,1
2198,2010,31.57067,-101.4124,8487,8,8,NA,NA,NA,NA,NA,NA,24.12,12,8,8120,8324,0,6,18,3,2010-12-28,3,3,18,3,7,4,3,1
2199,2010,31.57432,-101.4081,8500,8,8,NA,NA,NA,NA,NA,NA,31.888,12,8,8077,8263,0,6,18,3,2010-12-05,3,4,18,3,7,4,3,1
2200,2011,31.58177,-101.4208,8530,7,7,NA,NA,NA,NA,NA,NA,27.724,1,7,8134,8324,0,6,18,3,2011-01-05,4,2,18,3,7,4,3,1
2201,2011,31.57869,-101.4208,8764,7,7,NA,NA,NA,NA,NA,NA,30.764,1,7,8384,8591,0,6,18,3,2011-01-16,4,3,18,3,7,4,3,1
2202,2011,31.5781,-101.4208,8530,8,8,NA,NA,NA,NA,NA,NA,28.208,1,8,8116,8298,0,6,18,3,2011-01-07,4,3,18,3,7,4,3,1
2203,2010,31.57501,-101.4208,8700,7,7,NA,NA,NA,NA,NA,NA,24.244,12,7,8336,8542,0,6,18,3,2010-12-13,3,2,18,3,7,4,3,1
2204,2011,31.54922,-101.4208,8585,7,7,NA,NA,NA,NA,NA,NA,30.608,1,7,8179,8376,0,6,18,3,2011-01-12,3,3,18,3,7,4,3,1
2205,2011,31.54897,-101.4208,8500,8,8,NA,NA,NA,NA,NA,NA,27.74934,1,8,8056,8250,0,6,18,3,2011-01-18,3,1,18,3,7,4,3,1
2206,2011,31.5676,-101.4208,8650,7,7,NA,NA,NA,NA,NA,NA,27.824,1,7,8294,8490,0,6,18,3,2011-01-24,4,2,18,3,7,4,3,1
2207,2011,31.53065,-101.4138,8431,7,7,NA,NA,NA,NA,NA,NA,54.116,1,7,8006,8184,0,6,18,3,2011-01-23,4,6,18,3,7,4,3,1
2209,2011,31.54524,-101.4129,8410,8,8,NA,NA,NA,NA,NA,NA,14.80279,2,8,8016,8206,0,6,18,3,2011-02-11,3,1,18,3,7,4,3,1
2210,2011,31.54554,-101.4208,8550,8,8,NA,NA,NA,NA,NA,NA,44.708,3,8,8148,8344,0,6,18,3,2011-03-23,3,2,18,3,7,2,3,1
2211,2011,31.62717,-101.4208,8281,7,7,NA,NA,NA,NA,NA,NA,24.276,4,7,7900,8056,NA,6,18,3,2011-04-30,4,3,18,3,7,2,3,NA
2212,2011,31.55285,-101.4208,10370,12,12,NA,NA,NA,NA,NA,NA,33.012,7,12,9996,10204,0,6,18,3,2011-07-21,3,2,15,3,4,3,3,1
2213,2011,31.53081,-101.4208,8465,8,8,NA,NA,NA,NA,NA,NA,66.024,4,8,8044,8236,0,6,18,3,2011-04-11,3,4,18,3,7,2,3,1
2214,2011,31.64753,-101.4208,8315,7,7,NA,NA,NA,NA,NA,NA,56.028,5,7,7860,8042,0,6,18,3,2011-05-26,3,1,18,3,7,2,3,1
2216,2011,31.62704,-101.4208,8314,7,7,NA,NA,NA,NA,NA,NA,35.9,7,7,7832,8104,0,6,18,3,2011-07-20,3,3,18,3,7,3,3,1
2217,2011,31.54109,-101.3959,8370,1,1,NA,NA,NA,NA,NA,NA,35.624,9,1,5696,8136,0,6,18,3,2011-09-06,3,3,18,3,7,1,3,1
2218,2011,31.61428,-101.4035,8144,NA,1,NA,NA,NA,NA,NA,NA,14.912,12,2,5811,7849,669121,6,18,3,2011-12-06,3,3,5,1,7,4,3,3
2220,2011,31.52916,-101.4208,9958,1,2,0,10080,831195,0,682210,831195,23.452,11,2,7644,9840,682210,6,13,3,2011-11-09,1,4,26,5,7,1,3,6
2221,2011,31.5342,-101.4208,10144,1,2,0,10080,826392,0,727700,831195,27.78,11,2,7173,9711,727700,6,13,3,2011-11-01,1,3,11,2,7,1,3,6
2222,2011,31.53023,-101.4208,10130,1,2,831195,11004,0,0,539130,831195,58.35855,12,2,7592,9925,539130,6,13,3,2011-12-08,1,4,21,5,1,4,3,3
2223,2011,31.50161,-101.4208,8500,1,1,NA,NA,NA,NA,NA,NA,94.36,9,2,5808,8252,751508,6,18,3,2011-09-22,3,3,18,3,7,1,3,3
2224,2011,31.6155,-101.4208,8362,1,1,NA,NA,NA,NA,NA,NA,56.828,11,2,5922,8008,0,6,18,3,2011-11-27,3,1,18,3,7,1,1,1
