EUR_o..Mstb.,Subarea,Operator,County,Completion.Year,Surface.Latitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Top_Zone,Deepest_Zone,Frac.Stages,Treatment.Records,Proppant...Total..lbs.,Fluid...Total..lbs.,Type,Depth.Top,Fluid.Amount,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Type,Additive,Mesh.Size,BEND..KHW.
26.412,6,13,3,2010,31.53287,8480,1,4,3,7,1,2,1253728.027,974232,3,6182,964152,6,1120000,3,9,6.4413708095,10255.3093673347
36.01964551,6,13,3,2010,31.53994,8510,3,4,3,7,1,2,823600,655662,3,6156,648102,11,823600,3,10.8006868054,6.0704052128,10300.6113755463
52.88401437,5,27,3,2010,31.54579,8589,3,3,3,5,4,8,531360,238014,3,6850,55146,11,128360,3,20,6,10557.11
38.91903009,5,27,3,2010,31.54401,8587,4,3,3,7,4,8,512957,237090,3,6865,49392,11,88927,3,20,6,10546.69
23.716,6,18,3,2010,31.59266,8527,3,4,3,7,7,7,763080.158544299,482014.903177984,3,8160,237942.062934332,1,0,6,11,7.1353089034,9852.7257605828
36.188,6,18,3,2010,31.57422,8417,3,5,3,7,8,8,760747.056704195,666816.386620498,3,8030,293868.402042762,1,0,6,11,5.9999999215,10068.5874970099
30.128,6,18,3,2010,31.56728,8518,3,2,3,7,8,8,733764.221933736,501650.795858168,3,8096,167151.136182958,1,0,6,11,6.5346331906,10126.0868348289
33.96,6,18,3,2010,31.57799,8495,4,3,3,7,8,8,1187036.70261983,1064726.4548886,3,8094,543184.476408882,1,0,6,11,5.9999998404,10058.0156649694
43.20116525,5,27,3,2010,31.54392,8598,4,3,3,7,4,8,533560,230832,3,6896,59136,11,126360,3,20,6,10567.61
59.376,6,18,3,2010,31.57081,8475,3,3,3,7,7,7,738310.935687633,621024.843075649,3,8060,477906.041856885,1,0,6,11,5.9999997201,9836.1524069103
27.556,6,18,3,2010,31.56723,8532,3,2,3,7,8,8,940881.984780494,1068540.57655745,3,8152,614922.70700589,1,0,6,11,7.1408752669,10026.0130880339
41.48374654,5,27,3,2010,31.52989,10705,3,2,3,6,10,20,999885,1151228,3,6827,54000,11,132012,3,20,6,10515.93
67.29519571,5,27,3,2010,31.5253,10675,3,2,3,6,10,20,968831,990020,3,6810,53382,11,110921,3,20,6,10507.08
49.108,5,27,3,2010,31.53076,10710,3,2,3,6,10,20,932678,1112538,3,6796,53550,11,126963,3,20,6,10513.01
43.756,6,18,3,2010,31.63639,8572,4,5,3,7,8,8,765645.363090774,546313.115588422,3,8184,158525.053527529,1,0,6,11,5.9999999278,10112.0063076304
27.572,6,18,3,2010,31.58594,8775,4,3,2,7,7,7,732663.304722334,674997.582361319,3,8338,369259.55252323,1,0,6,11,7.1961430001,10072.8103641269
30.7,6,18,3,2010,31.57076,8510,4,4,3,7,8,8,943878.516479203,851187.9185128,3,8098,484065.698639771,1,0,6,11,6.5323037776,10081.9795929243
48.448,6,18,3,2010,31.61184,8248,3,4,3,7,7,7,666957.589198089,446448.629015949,3,7862,152517.516116513,1,0,6,11,6.5973885826,10166.8287576019
30.31861183,6,13,3,2010,31.55127,8480,1,3,3,7,1,2,846560,588630,3,6124,581070,6,846560,3,9,6.0246188089,10295.5708044292
46.94832687,6,13,3,2010,31.57999,9710,1,4,3,7,1,2,847480,769902,3,6161,760830,6,847480,3,9,6.3981892977,10246.5493418971
23.696,6,18,3,2010,31.59678,8737,4,2,3,7,8,8,660161.23845631,569137.322397033,3,8270,191917.01483816,1,0,6,11,6.4709724594,10210.0248672579
42.76791385,5,27,3,2010,31.53657,8660,3,2,3,5,4,8,512012,227400,3,6881,54852,11,125363,3,20,6,10547.95
42.036,6,13,3,2010,31.57343,8524,4,3,3,7,1,2,901360,707784,3,6102,699216,11,901360,3,10.1483503566,7.0066992143,10126.1943006574
26.236,5,27,3,2010,31.52574,8630,3,3,3,7,4,8,502400,235662,3,6866,49770,11,95710,3,20,6,10519.94
66.52,6,13,3,2010,31.56234,9915,4,3,3,7,1,2,1144640,1035888,3,6077,1024296,3,1022000,3,9,7.3980969836,10135.7261763771
17.524,6,13,3,2010,31.56444,8525,5,4,1,7,1,2,2069536.055,738024,3,5502,728532,3,1848000,3,9,6.9632501646,10231.8417198866
21.52,6,18,3,2010,31.5524,8432,4,2,3,7,8,8,948912.011571135,822747.612667427,3,8006,371632.61486427,1,0,6,11,5.9999999272,10255.7070075722
23.924,6,18,3,2010,31.60762,8720,4,3,3,7,8,8,790064.244378026,552471.618871956,3,8278,251754.919710107,1,0,6,11,7.0594185099,10164.4580420464
51.74410674,5,27,3,2010,31.53767,8656,3,2,3,7,4,8,531060,232035,3,6932,56532,11,130336,3,20,6,10567.9
20.028,6,18,3,2010,31.62199,8293,4,1,3,7,7,7,461161.725677959,406090.325843053,3,7894,147920.150985872,1,0,6,11,6.2543283684,10328.6248878289
19.544,5,27,3,2010,31.52035,8665,4,3,3,5,4,8,524033,237396,3,6898,51324,11,119320,3,20,6,10516.49
14.336,5,27,3,2010,31.50975,8700,2,3,3,5,4,8,531359,234798,3,6846,56406,11,135194,3,20,6,10486.29
38.064,5,27,3,2010,31.52215,8580,3,3,3,5,4,8,556756,241416,3,6842,59850,11,148725,3,20,6,10510.2
39.044,6,13,3,2010,31.52764,10130,3,3,3,1,1,2,697137,1657950,3,5926,1647366,6,697137,3,9,7.2746395734,10260.8167399666
60.988,6,13,3,2010,31.53491,10115,1,3,2,1,1,2,1234463.945,1123794,3,6474,1112202,6,1102000,3,10.0047396648,7.0298531206,10125.6175007497
98.172,6,13,3,2010,31.53137,10100,1,4,3,1,1,2,1171520,1088640,3,5971,1077048,6,1046000,3,9,7.3893884655,10129.3117218019
45.84,6,18,3,2010,31.59325,8780,3,3,3,7,8,8,575092.548737852,486951.22088681,3,8318,136055.010309877,1,0,6,11,5.9777760721,10163.6671841333
38.75937114,6,18,3,2010,31.55632,8520,4,3,3,7,8,8,874377.995039896,640972.411025062,3,8112,113813.239007267,1,0,6,11,5.9999998835,9921.4133682321
28.812,6,18,3,2010,31.58227,8737,4,3,3,7,7,7,1000687.3339312,1245611.07528185,3,8336,560149.463570236,1,0,6,11,7.5399861752,10091.4753505085
32.252,6,18,3,2010,31.60748,8770,3,6,3,7,8,8,631079.678471877,555759.416057493,3,8314,236511.55830675,1,0,6,11,6.6104823663,10336.1997962544
37.14,6,18,3,2010,31.52707,8355,4,3,3,7,8,8,755245.423898337,631681.331698562,3,7934,188766.379947895,1,0,6,11,5.9999999484,10370.7679728482
39.416,6,18,3,2010,31.50567,8547,3,3,3,7,8,8,573703.476970821,555642.966179241,3,8114,331541.973463796,1,0,6,11,6.1895345348,10350.5667257252
11.228,6,18,3,2010,31.57511,8760,4,2,3,7,8,8,772511.116989411,601053.427046333,3,8396,233717.249191695,1,0,6,11,6.378104662,10175.5406236181
43.016,6,18,3,2010,31.57128,8680,3,3,3,7,8,8,473450.326762937,363283.01364479,3,8262,150241.545933028,1,0,6,11,5.7950896097,10306.3226915035
40.828,6,13,3,2010,31.53124,10100,3,3,2,1,1,2,814540,1031347,3,6788,1020642,6,814540,3,9,6.9347349554,10189.9323325547
38.652,6,13,3,2010,31.5275,10100,3,3,3,1,1,2,941700,1034880,3,5915,1020810,6,941700,3,9,8.0651560458,10118.0102554088
31.16,6,18,3,2010,31.60014,8648,4,3,1,7,8,8,726267.75855569,522152.044979379,3,8270,252633.247397843,1,0,6,11,6.7737094077,10004.2563030412
28.78,6,18,3,2010,31.54912,8549,4,3,3,7,8,8,1120627.5982178,1146701.05328696,3,8174,746561.220284235,1,0,6,11,8.1011159648,10115.8358073872
41.536,6,18,3,2010,31.62608,8260,4,1,3,7,7,7,520799.99413689,498656.840681262,3,7814,183679.783624012,1,0,6,11,5.9999999018,10333.9904665272
27.02,6,18,3,2011,31.57118,8660,4,3,3,7,7,7,896062.483865729,988377.095735748,3,8303,265137.646162315,1,0,6,11,6.4155310386,10115.7160800333
29.072,6,18,3,2010,31.54529,8478,3,1,3,7,8,8,1025481.41629656,994005.275908837,3,8030,562306.032112619,1,0,6,11,6.4942701865,10110.3104299535
90.868,6,18,3,2010,31.54559,8585,3,2,3,7,8,8,558264.460114258,533533.175317598,3,8164,202142.636886466,1,0,6,11,5.9999998443,10199.7238633667
13.324,6,18,3,2010,31.56021,8612,4,2,3,7,8,8,503230.266405474,343266.12087125,3,8200,72224.0269180085,1,0,6,11,5.9999999509,10335.4798130249
47.356,6,18,3,2010,31.60394,8675,4,2,3,7,8,8,1031367.80800671,1114168.65808186,3,8316,371819.970547191,1,0,6,11,6.9111815709,10250.4440569179
14.672,6,18,3,2010,31.59237,8403,3,4,3,7,8,8,955609.78439944,773275.735513353,3,7962,288103.4187555,1,0,6,11,5.9999998776,10433.0403315345
23.408,6,18,3,2010,31.61716,8318,4,1,3,7,7,7,481675.148953293,376824.253949242,3,7867,95832.2663716579,1,0,6,11,5.9731298743,10315.8105090427
46.31872541,6,18,3,2010,31.56774,8710,1,2,3,7,8,8,509836.788334835,429714.600388433,3,8304,94068.7421694956,1,0,6,11,6.0484627427,10291.8668481659
20.868,6,18,3,2010,31.58565,8635,4,3,3,7,8,8,825128.624881006,758549.286372307,3,8186,451194.521980729,1,0,6,11,6.5014313049,10117.3730424985
16.41133366,6,18,3,2010,31.54866,8337,4,4,3,7,8,8,1054650.7633958,978821.760754246,3,7950,523626.335453108,1,0,6,11,6.3793098208,10136.5184432029
55.38,6,13,3,2011,31.64534,10313,4,4,2,1,1,2,717166,864696,3,7340,852600,3,717166,3,9,6.7357825969,10118.25
45.544,6,2,3,2011,31.49649,9795,4,3,1,7,5,5,860188,941900,3,9306,113000,6,85000,3,13.2549489191,6,10101.3250226708
137.964,6,18,3,2010,31.64136,8275,3,1,3,7,7,7,600217.517642159,491864.21758519,3,7842,183149.449975413,1,0,6,11,6.2897926994,10138.7284728662
33.034,6,18,3,2010,31.63583,8586,4,2,3,7,8,8,704901.3651708,397519.126538858,3,8188,97451.9050706267,1,0,6,11,5.9999998145,9879.3962744199
44.784,6,18,3,2010,31.6005,8745,1,3,3,7,8,8,545816.877354301,506465.999571003,3,8344,167138.458195305,1,0,6,11,5.9999999617,10214.813215133
45.516,6,18,3,2010,31.59294,8660,1,3,3,7,8,8,696770.072160172,571067.466936207,3,8227,142999.32733524,1,0,6,11,5.9999999197,10016.2424977111
58.608,6,18,3,2010,31.6302,8600,3,1,3,7,8,8,717840.2035565,540596.507195843,3,8224,218864.108513847,1,0,6,11,6.1675801455,10497.1323694492
30.632,6,18,3,2010,31.61129,8247,3,1,3,7,7,7,490182.525390535,417677.022923265,3,7866,191065.957801076,1,0,6,11,6.3997128229,10333.4733038032
27.532,6,18,3,2011,31.59987,8560,3,3,3,7,8,8,674948.326192506,482507.18029009,3,8162,113255.912715902,1,0,6,11,5.9999999366,9998.108119612
30.508,6,18,3,2010,31.6035,8528,4,2,3,7,8,8,739900.986870005,442737.108858523,3,8172,101218.311308386,1,0,6,11,5.9999999224,9811.5405581607
30.188,6,18,3,2010,31.58575,8670,1,3,3,7,8,8,511148.493929085,387769.059845255,3,8210,212810.547252157,1,0,6,11,6.290618654,10207.6596635694
76.612,6,18,3,2010,31.53438,8468,3,1,3,7,8,8,866176.84495641,692356.721291319,3,7999,346443.941471501,1,0,6,11,5.9999999006,10372.4652856548
53.604,6,18,3,2010,31.53432,8434,3,3,3,7,7,7,917647.431187476,661263.035034703,3,8012,436030.687282546,1,0,6,11,5.9999998845,10294.325699991
34.624,6,18,3,2010,31.58236,8780,4,3,3,7,7,7,600102.895474672,444062.770332836,3,8362,112001.46375437,1,0,6,11,5.9999999555,10279.7977021842
29.30455739,5,27,3,2012,31.52189,10615,4,6,3,6,3,6,883655,859969,3,8479,603395,11,436312,3,20,6.090095464,10483.07
26.76028006,6,18,3,2011,31.61368,8563,4,2,3,7,7,7,845327.252635264,644948.568667224,3,7886,174959.042839442,1,0,6,11,6.3336989279,10168.9298976539
26.68,6,18,3,2010,31.60771,8776,3,3,3,7,7,7,519273.86478304,405608.324806444,3,8330,128711.245442393,1,0,6,11,5.9999999533,10316.3515073381
19.884,6,18,3,2010,31.58962,8770,3,2,3,7,7,7,548118.35261175,451006.969235297,3,8350,132494.485423547,1,0,6,11,6.0729207112,10239.0247716578
19.036,6,18,3,2010,31.5931,8725,4,3,3,7,7,7,884237.074892055,659379.307317436,3,8310,269665.01999173,1,0,6,11,6.1876210593,10159.7397544844
32.952,6,18,3,2010,31.58913,8532,4,2,3,7,8,8,831480.722701752,616640.333203531,3,8123,288876.471342459,1,0,6,11,5.999999888,9828.2308704503
24.12,6,18,3,2010,31.57067,8487,3,3,3,7,8,8,836905.26280745,607440.943284891,3,8120,234504.536692903,1,0,6,11,5.9999998509,9819.2429209192
31.888,6,18,3,2010,31.57432,8500,3,4,3,7,8,8,1148961.41287314,954508.883607004,3,8077,498061.348893249,1,0,6,11,7.1404229304,9807.294493304
27.724,6,18,3,2011,31.58177,8530,4,2,3,7,7,7,862611.223364507,1204702.39128876,3,8134,810176.046570798,1,0,6,11,7.1195800149,9988.4168649701
30.764,6,18,3,2011,31.57869,8764,4,3,3,7,7,7,763712.347331419,733968.955186327,3,8384,475126.765932608,1,0,6,11,6.6318688903,10080.8969635095
28.208,6,18,3,2011,31.5781,8530,4,3,3,7,8,8,910996.655951572,1360007.62805401,3,8116,783271.487544496,1,0,6,11,5.999999617,9979.6195561098
24.244,6,18,3,2010,31.57501,8700,3,2,3,7,7,7,776213.853536769,685362.918031607,3,8336,290217.353438151,1,0,6,11,6.2689569081,10131.1322288983
30.608,6,18,3,2011,31.54922,8585,3,3,3,7,7,7,730651.180315068,689857.892880648,3,8179,310995.703758556,1,0,6,11,5.9999998277,10255.5876941106
27.74933842,6,18,3,2011,31.54897,8500,3,1,3,7,8,8,871184.359409001,728467.441591601,3,8056,308151.975084485,1,0,6,11,6.4554876006,10241.6380616727
27.824,6,18,3,2011,31.5676,8650,4,2,3,7,7,7,623433.365114727,522162.651812146,3,8294,352387.7149343,1,0,6,11,5.9999998193,10125.840955294
54.116,6,18,3,2011,31.53065,8431,4,6,3,7,7,7,1049302.6399036,864982.916536684,3,8006,408269.194663447,1,0,6,11,6.8509332744,10085.39056989
14.80278957,6,18,3,2011,31.54524,8410,3,1,3,7,8,8,1077663.63808654,1021633.67787423,3,8016,577279.887733491,1,0,6,11,5.9999998686,10030.3276551829
44.708,6,18,3,2011,31.54554,8550,3,2,3,7,8,8,528032.827294174,601970.161557229,3,8148,441169.946057804,1,0,6,11.1785307271,6.5511591281,10294.0966479346
33.012,6,18,3,2011,31.55285,10370,3,2,3,4,12,12,861860.38810452,630955.731663024,3,9996,182447.975896579,1,0,6,11,6.8194865194,10195.4504116409
66.024,6,18,3,2011,31.53081,8465,3,4,3,7,8,8,906137.353456769,817066.340212831,3,8044,412144.879790957,1,0,6,11,6.2327527108,10301.2645206632
56.028,6,18,3,2011,31.64753,8315,3,1,3,7,7,7,618063.372941075,497141.748990805,3,7860,232958.111993848,1,0,6,11,6.5969459302,10123.5839149271
35.9,6,18,3,2011,31.62704,8314,3,3,3,7,7,7,528649.837624637,350828.172846524,3,7832,91881.7138520829,1,0,6,11,6.0735014043,10176.7547238303
14.912,6,18,3,2011,31.61428,8144,3,3,1,7,2.5817380464,1,993806.689948452,821415.750910077,3,5811,541416,3,669121,3,3,12,10054.0251456434
23.452,6,13,3,2011,31.52916,9958,1,4,5,7,1,2,682210,846972,3,7644,836892,6,682210,3,9,6.2656515845,10247.419803504
27.78,6,13,3,2011,31.5342,10144,1,3,2,7,1,2,727700,836472,3,7173,826392,6,727700,3,9,6.7850404859,10181.9113480248
58.35854761,6,13,3,2011,31.53023,10130,1,4,5,1,1,2,539130,876120,3,7592,865116,3,539130,3,9,6.5248286046,10223.9793937012
94.36,6,18,3,2011,31.50161,8500,3,3,3,7,1,1,1063194.11931678,746909.422278317,3,5808,635648,3,751508,3,3,9.9699760999,10318.0698969721
56.828,6,18,3,2011,31.6155,8362,3,1,3,7,1,1,563729.80293653,420542.964009645,1,5922,12396,1,0,6,11,5.92124333,10290.4767859705
13.992,6,27,3,2012,31.54188,8992,3,4,3,7,3,6,1215316,1049999,3,7429,752939,11,580431,3,9,6,10283.7825307373
21.94,5,2,3,2012,31.48826,8025,3,3,3,7,4,4,465000,459668,3,7744,165000,8,125000,5,20,5.9911638081,10268.6199788664
21.56,5,2,3,2012,31.49176,8055,3,4,3,5,4,4,473000,547000,3,7710,165000,8,125000,5,20,6.0519479239,10328.6596854506
40.632,6,18,3,2012,31.62685,8295,4,1,3,7,1,1,704071.523435371,609920.023466612,3,5998,428468.263531951,1,0,6,11,6.4864306895,10245.0764616919
46.472,6,27,3,2012,31.56379,8614,4,4,2,7,3,6,1260620,1036800,3,7502,717102,11,599699,3,3,6,10172.5495921125
7.836,6,13,3,2012,31.53383,10054,6,3,5,1,1,2,503744,771498,3,5956,762426,6,503744,3,9,6.6948034886,10293.3006129671
33.152,6,18,3,2012,31.64411,8330,3,1,3,7,2.4221430393,1,801704.538416253,612213.427556248,3,5979,543922,3,703045,3,3,9.9507109353,10205.3097121393
56.668,5,2,3,2012,31.47793,10241,1,2,5,7,7,7,679250,760000,3,9681,100000,11,88625,3,20,6,10412.7454868066
35.184,6,18,3,2012,31.63757,8340,3,4,3,7,1,1,767713.035506609,659909.572143008,3,6312,541451.173961828,1,0,6,11,9.3092519404,10157.5726870818
126.068,6,18,3,2012,31.65067,8270,3,5,3,7,1,1,649991.138000565,575680.522237763,3,5937,416127.549301664,1,0,6,11,7.9905194932,10012.7023384234
32.19555527,6,18,3,2012,31.64264,8331,5,2,3,7,1,1,774559.818281124,657266.063741852,3,6036,500994.002825735,1,0,6,11,7.3022228374,10123.352839053
23.00821016,6,18,3,2012,31.63968,8242,4,4,3,7,1,1,803764.094039492,673805.88023649,3,5929,521066.400362809,1,0,6,11,7.5712919185,10104.5954949183
47.04,6,18,3,2012,31.64056,8210,4,5,3,7,1,1,791079.112393576,697720.684749744,3,5905,481303.372996535,1,0,6,11,10.079682623,10011.79508494
37.424,6,13,3,2012,31.51177,9935,4,4,5,6,1,2,568000,970326,3,6633,960246,6,568000,3,9,6.5536377038,10153.4905708671
33.536,6,13,3,2012,31.53511,9950,4,2,5,6,1,2,602720,923076,3,7854,914004,6,602720,3,9,7.6249991262,10124.4267121827
109.772,6,13,3,2012,31.53831,9983,3,3,5,7,1,2,555880,906108,3,7815,898044,11,555880,3,20,6.5723418111,10145.7458255892
25.484,6,18,3,2012,31.61058,8150,3,4,1,7,1,1,900685.279561353,743680.459924998,3,5801,484185.838527204,1,0,6,11,10.0184571775,10080.5652927552
47.032,6,27,3,2012,31.51949,9703,4,1,2,6,4,8,1360378,1311378,3,9482,179936,11,144162,3,20,6,10282.9070283056
34.92,6,27,3,2012,31.52041,9678,4,4,3,7,3,6,1086554,951450,3,7411,658810,11,477584,3,20,6,10223.1564800078
53.61673798,6,18,3,2012,31.61735,8233,3,4,3,7,1,1,595936.521712347,674269.11825057,3,6316,589313.241454875,1,0,6,11,7.1801759643,10230.0158547024
29.576,3,27,4,2003,31.56046,8950,4,3,3,7,3,6,466630,206474,3,7191,57414,11,136630,3,9,6,10710.52
28.968,3,27,4,2003,31.60823,8805,5,3,1,7,3,6,473330,180000,3,7026,46000,11,138330,3,11,5.9872517108,10769.66
18.522,3,27,4,2003,31.58556,8750,1,3,1,7,3,6,471200,206474,3,6972,57414,11,136200,3,13.4513248216,6,10690.66
29.3341376,2,27,4,2003,31.55915,9305,4,3,3,7,3,8,470870,199292,1,7456,500,1,0,6,11,6.0556516178,10791.28
46.25148171,2,27,4,2003,31.55556,9520,1,3,3,7,3,6,469940,202954,3,8856,62617,11,153693,3,9,6,10779.84
27.11062516,2,27,4,2003,31.5609,9313,4,4,3,7,3,8,471980,200342,1,7429,500,1,0,6,11,6.018031796,10794.79
28.8424161,2,27,4,2003,31.58419,9240,4,3,3,7,3,6,470700,196057,3,7485,53130,11,127080,3,12.6971360312,6,10852.53
23.713,3,27,4,2004,31.5992,8890,3,6,3,5,3,6,473210,205103,3,7103,54429,11,133929,3,12.7420431799,6,10823.73
28.698,3,27,4,2004,31.60298,8920,3,3,1,5,3,6,474721,207183,3,7091,57194,11,144336,3,13.4226776211,6,10842.27
28.074,3,27,4,2004,31.59312,8881,1,2,3,5,3,6,473590,206350,3,7067,56634,11,137811,3,12.8586045068,6,10779.33
68.516,2,13,4,2004,31.6432,10515,3,4,2,7,4,8,150700,284430,3,8493,23050,6,74000,3,9,5.9803057288,10899.62
33.648,2,13,4,2004,31.6502,10502,4,4,5,7,3,6,116000,294444,3,10110,104939,6,28000,3,11.8038399799,6.0447318733,10906.31
56.128,2,13,4,2004,31.6457,10520,3,4,2,7,4,8,551000,291398,3,10166,67968,6,18000,3,9,5.8454747871,10887.25
55.32660624,3,27,4,2004,31.61572,8830,5,3,1,5,3,6,472050,202652,3,7077,57204,11,135150,3,12.1091498299,6,10842.24
32.264,2,27,4,2004,31.53072,9080,1,3,1,7,3,6,472150,202232,3,7247,55398,11,135198,3,13.1465544311,6,10716.13
54.99745852,2,13,4,2004,31.6316,10500,4,4,2,7,4,8,190460,298768,3,10115,80824,6,31384,3,9,6.3546378371,10882
27.552,2,13,4,2005,31.6513,10515,3,3,2,7,4,8,187351,293373,3,10184,81571,6,30800,3,9,6.0848650861,11121.21
28.94866663,2,27,4,2006,31.54026,9455,3,3,3,7,3,6,470820,206468,3,7750,53463,11,135580,3,15.0296661663,6,10956.33
30.184,2,27,4,2006,31.59182,9289,1,3,3,7,3,6,470580,198104,3,7533,52338,11,133314,3,14.8284909953,6,10936.34
106.1477728,2,10,4,2005,31.49799,10775,3,1,3,7,1,2,1208031.973,1246198.184,3,7332,1226694,11,1078000,3,13.3253293061,6,10928.75
41.41698122,2,27,4,2006,31.53011,9614,3,3,3,7,6,12,523720,439552,3,9507,80622,6,17270,3,15.765495628,6,10654.63
98.168,2,13,4,2006,31.6271,10500,3,4,3,7,1,1,762680,832986,3,7737,832986,4,762680,3,11,5.9999999629,10852.3
111.2084996,2,13,4,2006,31.6266,10405,4,1,3,7,1,2,854000,742140,3,7745,742140,3,854000,3,13.5404162465,5.9999999689,10909.84
95.57577585,2,13,4,2007,31.6221,10525,4,5,3,7,1,1,799762,118272,3,7733,118272,9,799762,3,11,6.1000845549,10891.25
25.244,2,13,4,2007,31.6496,10599,4,4,1,7,1,1,800820,1072134,3,7752,1072134,9,800820,3,12.0295830122,6.1358347741,10932.4
69.67213496,2,13,4,2006,31.6311,10545,4,4,1,7,1,1,801640,677796,3,7353,677796,3,801640,3,17,6,10925.1
97.30476843,2,13,4,2006,31.6331,10546,4,3,1,7,1,1,946180,848862,3,7340,848862,3,946180,3,14.1868693885,6.0852699228,10956.99
142.2787642,2,13,4,2007,31.6251,10406,3,4,3,7,1,1,800960,1136226,3,7746,1136226,3,800960,3,13.00929122,6.2940834073,10814.65
200.612,2,13,4,2006,31.6206,10410,4,4,3,7,1,1,947126,1318170,3,7746,1318170,3,947126,3,11.6272990995,6.3597384384,10799.64
48.36600549,2,13,4,2006,31.6216,10514,4,1,3,7,1,1,850680,1288812,3,7719,1288812,3,850680,3,9,6,10953.56
81.896,2,13,4,2006,31.6137,10407,3,4,3,7,1,1,950150,1310022,3,7738,1310022,9,950150,3,11,6.0061535223,10806.1
34.5821022,2,13,4,2006,31.49626,12554,3,5,5,7,1,1,351380,324534,3,9179,324534,3,351380,3,14.9355590766,7.6949411979,10948.55
63.79352249,2,10,4,2006,31.4935,10655,3,4,3,7,1,2,763000,926900,3,7312,912400,11,763000,3,15.7201373245,5.740562418,10830.11
65.876,2,10,4,2006,31.50092,10675,3,5,3,7,1,2,790500,970250,3,7397,956250,11,790500,3,13.0056933833,6,10963.28
90.536,2,10,4,2006,31.4915,10674,3,4,3,7,1,2,763000,922900,3,7315,908400,11,763000,3,16.3449618352,5.3184680268,10795.41
99.872,2,10,4,2006,31.49847,10662,3,5,3,7,1,2,788000,967900,3,7384,953400,11,788000,3,14.4404145882,5.6675712685,10814.41
96.516,2,10,4,2006,31.51054,10671,3,5,3,7,1,2,760500,956500,3,7738,942000,6,760500,3,14.7687644615,6.752044097,10990.47
32.056,2,27,4,2007,31.59152,9203,5,3,1,5,3,6,476670,195443,3,7569,55036,11,137747,3,15.7039208736,6,10883.32
52.712,2,28,4,2007,31.54646,10010,3,3,3,7,1,1,207348,569436,3,7441,569436,3,207348,3,14.986070254,6.1446770533,10735.47
72.612,2,10,4,2007,31.50859,10680,3,5,2.927958908,6.2385014556,1,2,741000,896390,3,7753,884890,11,741000,3,15.8626183128,6.9449496862,10973.1
58.74358986,2,27,4,2007,31.49181,10354,4,4,5,7,6,12,340492,356781,3,9207,62231,11,127786,3,16.779328245,6,10657.01
50.01729324,2,27,4,2007,31.49626,10767,3,1,5,7,5,10,317200,461702,3,9118,90168,6,71823,3,16.3816016098,6,10679.47
36.984,2,28,4,2008,31.55595,10000,3,2,3,7,3,3,365875,446720,3,9107,216720,9,94000,3,17,6,10767.78
39,2,28,4,2008,31.55367,10035,3,3,3,7,3,3,365875,400250,3,9049,170250,9,94000,3,17,6,10756.51
34.05661012,2,28,4,2008,31.55523,10000,3,2,1,7,3,3,359875,405250,3,9101,175250,9,94000,3,17,6,10762.61
19.3364338,2,28,4,2008,31.55165,10011,3,3,1,7,3,3,365875,406000,3,9058,222000,9,94000,3,17,6,10758.39
38.624,2,10,4,2008,31.49252,10620,3,5,3,7,1,2,671000,790160,3,7774,780660,11,671000,3,17.6637614847,6.3420440979,10896.92
26.32,2,27,4,2008,31.52535,10010,3,3,3,7,7,14,837980,457584,3,7363,55554,11,136481,3,18.1165125439,6,10641.63
73.2,2,27,4,2008,31.50219,10528,3,1,1,7,10,20,843089,848418,3,7566,58104,11,156148,3,18.4803011893,6,10705.93
46.4913173,2,27,4,2008,31.49475,10540,4,4,3,7,8,16,849260,708296,3,7446,54063,11,133683,3,17.6555024324,6,10850.34
15.496,2,27,4,2008,31.51474,8454,3,4,3,5,3,6,416707,154134,3,7253,51583,11,140396,3,17.238971269,6,10618.76
56.34661404,2,10,4,2008,31.50796,10500,3,5,3,7,1,2,696000,835500,3,7710,824000,11,696000,3,16.5377828848,6.1022017047,11004.52
44.856,2,17,4,2008,31.55119,10550,1,4,1,7,7,7,645000,528864,3,10083,87108,11,70000,3,17.0303993056,6,10972.46
58.388,2,28,4,2008,31.56122,10050,3,4,3,7,5,5,221500,573000,3,9652,92000,9,48000,3,17,6,10790.17
26.56,2,28,4,2008,31.56316,10033,3,3,3,7,4,4,356750,1051000,3,9446,92000,9,48000,3,17,6,10793.32
83.18,2,5,4,2008,31.58401,10376,1,3,5,7,1,2,703547,630168,3,9321,610806,9,703547,3,17,5.9184361341,10844.5
67.91190947,2,17,4,2008,31.55337,11000,1,4,1,1,1,1,610633.787080954,548558.652775929,3,7116,515470.80379448,7.4617558458,493878.86809366,3.0735386996,14.9851035012,6.4874736194,10895.21
61.572,2,5,4,2008,31.59411,10628,3,3,3,7,1,2,1303680,1054872,3,8268,1037820,3,1164000,3,17,6,10824.29
32.132,2,27,4,2008,31.5183,8468,3,3,3,5,3,6,479800,164013,3,7267,42240,11,153547,3,17.5526432852,6,10638.38
49.9394299,2,5,4,2008,31.59116,10459,1,3,2,7,1,2,827900,778596,3,8314,762972,9,827900,3,17,6,10829.16
69.55067967,2,5,4,2008,31.58609,10605,4,3,3,7,1,2,1170400,891534,3,7702,875112,3,1046000,3,17,6,10867.24
36.436,2,28,4,2008,31.56216,10013,3,3,3,7,3,3,356750,454500,3,9127,168000,9,85000,3,17,6,10775.91
