WellID,Subarea,Operator Numeric,County Numeric,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,DeepestZoneNumeric,Frac.Stages,Treatment.Records,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.
1386,B,5,2,40879,2011,31.7101882,-101.9393206,11830,40,Sub 20,1,13,13,764714,740292,0.248
1388,D,35,2,40836,2011,31.96047,-101.78676,10349,80,40,7,1,1,774294,821688,46.928
1389,C,27,2,40956,2012,31.83024,-101.92327,10730,40,20,1,4,8,1192763,1291432,98.776
1390,C,27,2,40934,2012,31.92667,-101.89737,10429,80,80,7,3,6,1299161,1101776,14.904
1391,A,12,2,40868,2011,31.84239,-102.04882,10152,80,160,7,1,3,509500,556500,36.676
1392,C,27,2,40876,2011,31.93711,-101.88581,10428,40,40,7,3,3,1423739,1052798,42.116
1393,A,12,2,40805,2011,31.84726,-102.04626,10140,40,40,7,1,3,500000,545500,34.888
1394,C,27,2,41011,2012,31.84936,-101.93807,10719,40,80,6,4,8,1347700,1403199,49.028
1395,A,11,2,40835,2011,31.87439,-102.00925,11501,160,Sub 20,1,1,1,866400,781200,74.232
1396,A,11,2,41015,2012,31.86447,-102.01949,11510,160,Sub 20,1,1,1,970400,897120,164.344
1398,C,27,2,40912,2012,31.91885,-101.99661,11267,Over 160,Over 160,6,4,8,1058922,1098116,56.644
1400,C,27,2,40964,2012,31.92027,-101.85936,10445,80,40,7,3,6,1423437,1349935,56.468
1403,A,10,2,40861,2011,31.8371,-102.15379,10980,40,160,1,1,1,821000,1312584,83.38
1405,D,27,2,40865,2011,31.94907,-101.82352,10452,80,20,6,4,8,1573985,1460609,19.98
1406,C,27,2,40956,2012,31.87772,-101.97023,10771,20,Sub 20,6,4,8,1415768,1234173,64.344
1407,C,27,2,40878,2011,31.95106,-101.82864,10446,80,40,6,3,6,1238775,1408227,73.664
1408,C,27,2,41029,2012,31.88474,-101.99461,11202,40,Sub 20,1,4,8,1399220,1118038,70.3
1409,C,27,2,40956,2012,31.85802,-101.90099,10606,160,40,6,3,6,1445816,1192926,132.544
1411,A,32,2,40873,2011,31.74347,-102.11874,10514,80,80,7,1,1,717041,1015350,89.508
1412,A,32,2,40835,2011,31.75734,-102.14178,10555,160,40,6,1,1,830181,1314264,84.592
1413,C,27,2,41011,2012,31.83808,-101.95273,10803,40,160,1,4,8,1423712,1389341,56.772
1414,C,27,2,41067,2012,31.83466,-101.92032,10890,40,80,6,4,8,1461359,1451288,44.212
1416,B,3,2,40851,2011,31.67881,-102.10276,11375,80,40,1,1,1,107600,1351602,5.083
1417,B,3,2,40831,2011,31.65171,-102.05837,11630,160,40,1,1,2,100000,116760,45.42
1418,A,10,2,40877,2011,31.8131,-102.17307,11445,80,Over 160,1,1,1,782000,1169910,57.208
1420,A,10,2,40947,2012,31.83429,-102.135,10977,80,40,1,1,1,888500,1409520,36.652
1421,A,10,2,40986,2012,31.81556,-102.11977,11207,80,40,1,1,1,929580,1363320,66.948
1423,A,10,2,40958,2012,31.84494,-102.15148,11005,80,40,1,1,1,926180,1445514,67.568
1425,B,23,2,40853,2011,31.71062,-101.93136,10952,40,80,6,1,2,530100,431800,4.528
1426,B,13,2,40891,2011,31.70005,-102.02924,10715,80,80,7,1,2,264370,84504,4.216
1430,C,27,2,40934,2012,31.83539,-101.96525,11175,40,160,1,3,6,1376898,1445226,131.848
1432,C,27,2,40979,2012,31.85412,-101.96623,10849,40,80,1,4,8,1437569,1131650,51.136
1434,C,27,2,41024,2012,31.85652,-101.97209,10875,40,160,1,4,7,1224984,1212862,64.804
1435,A,13,2,40962,2012,31.80908,-102.22015,11350,40,Over 160,1,1,2,798120,943152,54.692
1439,C,27,2,41125,2012,31.85245,-101.97501,10992,40,80,1,5,10,1377555,1463328,88.68
1441,C,27,2,40992,2012,31.91622,-101.8934,10385,40,20,7,3,6,1458884,1252408,48.14
1442,C,27,2,40979,2012,31.88041,-101.9667,10810,40,Sub 20,6,4,8,1506739,1375652,95.82
1451,C,27,2,40968,2012,31.93864,-101.83344,10503,80,20,6,4,8,1449098,1429125,95.916
1453,A,10,2,40981,2012,31.84558,-102.16502,11118,40,20,1,1,1,819500,1256850,67.14
1458,A,27,2,41064,2012,31.77932,-102.17599,10548,40,40,7,3,6,1250497,1029771,58.508
1461,B,5,2,40901,2011,31.69311,-101.92723,11773,Over 160,40,1,11,22,609809,858000,7.608
1462,A,27,2,41029,2012,31.76356,-101.95537,10939,80,40,1,4,7,1337138,1335326,66.956
1463,B,3,2,40924,2012,31.65588,-102.04129,11707,40,40,1,1,1,130000,189000,38.888
1465,A,27,2,41100,2012,31.73963,-101.97045,10943,40,40,6,4,8,1381241,1335581,47.492
1466,B,3,2,40924,2012,31.66521,-102.08433,11462,40,40,1,1,1,120000,124000,5.604
1469,A,27,2,41096,2012,31.89295,-102.01074,11236,40,Sub 20,1,5,10,1528015,1407711,133.616
1471,A,10,2,40974,2012,31.84901,-102.1662,11110,40,40,1,1,1,846000,1353282,84.272
1473,A,27,2,41064,2012,31.76732,-102.17618,10509,40,80,7,3,6,1154722,947669,78.02
1474,A,27,2,41029,2012,31.88235,-102.00738,11004,40,Sub 20,1,4,8,1447742,1434357,101.8054469
1475,C,27,2,41133,2012,31.85604,-101.90967,10664,160,40,6,4,8,1320008,1221621,55.836
1477,A,27,2,41066,2012,31.76925,-101.95716,10924,80,40,1,4,8,1408928,1396392,51.928
1478,C,27,2,41085,2012,31.83369,-101.92442,10741,40,20,1,4,8,1388203,1212845,131.648
1479,C,27,2,41035,2012,31.92695,-101.84699,10428,40,40,7,3,6,1444110,1392470,123.4073116
1480,B,5,2,41011,2012,31.69135,-101.95096,11895,40,Sub 20,1,10,20,936440,839484,23.292
1487,A,10,2,40986,2012,31.81496,-102.18312,11475,40,Over 160,1,1,1,801000,1278690,70.35833286
1488,D,5,2,41021,2012,31.95364,-101.78102,11503,40,40,4,9,18,996200,902106,57.16
1491,C,27,2,41057,2012,31.84783,-101.94692,10726,40,80,1,4,8,1345603,1363808,78.66
1492,C,27,2,41061,2012,31.79764,-101.79802,11279,80,20,1,5,10,1551766,1489446,120.0347822
1493,C,27,2,41056,2012,31.95324,-101.85144,10526,160,20,7,3,6,995147,1121640,87.08
1496,A,32,2,41006,2012,31.73586,-102.11627,10395,160,80,7,1,1,787968,1121190,166.34
1499,A,3,2,41012,2012,31.73356,-102.08893,11350,20,20,1,1,2,123000,1541994,86.52
1501,B,25,2,41053,2012,31.65193,-101.99097,12205,80,80,1,1,1,1245440,1539006,87.928
1502,B,27,2,41120,2012,31.72844,-101.95356,11167,40,40,1,4,6,1045651,1206378,89.104
1503,A,10,2,41106,2012,31.79508,-102.12732,10908,80,40,1,1,2,789550,1236810,70.092
1505,A,10,2,41113,2012,31.84474,-102.12422,11245,80,Sub 20,1,1,2,496525,988889,70.06
1506,A,10,2,41119,2012,31.85546,-102.15482,11028,40,80,1,1,2,843000,1295608,76.764
1507,B,3,2,41032,2012,31.6826,-102.07353,11460,40,40,1,1,2,120000,1603634,8.412
1510,A,3,2,41056,2012,31.70352,-102.08026,11360,40,20,1,1,2,NA,NA,64.176
1513,A,32,2,41085,2012,31.72785,-102.14918,10667,80,40,7,1,1,802974,1161972,125.6
1517,E,27,3,37726,2003,31.62843,-101.74845,8590,Over 160,40,5,3,6,668600,196946,26.152
1519,E,27,3,37732,2003,31.6031,-101.74503,8540,40,40,5,3,8,472550,2541052,32.70993787
1520,E,27,3,37704,2003,31.56464,-101.76736,8660,Over 160,40,7,3,8,307850,200972,59.67281149
1521,E,27,3,37704,2003,31.63317,-101.65242,8355,160,40,5,3,8,311100,202316,36.28399577
1523,E,27,3,37719,2003,31.54523,-101.62044,8198,80,40,5,3,8,470740,207337,35.02434343
1524,E,27,3,37726,2003,31.53781,-101.6181,8210,80,40,5,3,8,468860,201980,29.088
1525,F,27,3,37754,2003,31.54521,-101.58526,8112,80,40,7,3,6,470760,201236,38.48
1526,F,27,3,37753,2003,31.55151,-101.59197,8120,40,40,7,3,8,472560,197595,28.91222461
1527,E,2,3,37634,2003,31.48016,-101.63969,8218,80,40,7,1,1,482040,260484,48.13532361
1528,E,2,3,37701,2003,31.45684,-101.64135,8245,20,40,7,1,1,290050,209197,55.292
1529,E,2,3,37636,2003,31.49233,-101.65237,8225,40,40,5,1,1,284000,140135,33.27003426
1530,F,27,3,37754,2003,31.55065,-101.59574,8135,40,40,7,3,8,487320,212501,56.83181047
1531,E,2,3,37721,2003,31.47572,-101.64258,8258,40,40,7,1,1,290750,243264,42.468
1532,E,2,3,37687,2003,31.47291,-101.63801,8235,40,40,7,1,1,290390,181546,44.50083322
1533,E,2,3,37780,2003,31.46918,-101.63631,8250,40,20,7,1,1,290080,138440,17.685
1536,E,2,3,37649,2003,31.47097,-101.64569,8225,40,40,7,1,1,292190,185517,27.41962381
1537,E,2,3,37699,2003,31.47761,-101.63429,8225,40,40,7,1,1,289940,222222,26.20745867
1538,E,2,3,37684,2003,31.48299,-101.64487,8225,20,40,7,1,1,290030,186984,34.33198681
1541,E,2,3,37645,2003,31.49026,-101.64712,8225,20,40,7,1,1,290230,192696,21.03030391
1543,E,2,3,37676,2003,31.46139,-101.63917,8238,20,40,7,1,1,291891,189966,35.07129045
1544,E,2,3,37655,2003,31.45887,-101.63308,8225,40,40,7,1,1,290180,185136,40.292
1546,E,2,3,37701,2003,31.4544,-101.63619,8225,40,40,7,1,1,290950,212226,31.19237239
1547,E,2,3,37741,2003,31.48383,-101.62316,8270,40,40,7,1,1,284000,113000,41.02
1549,E,2,3,37701,2003,31.54763,-101.67463,8237,20,40,7,1,1,290360,193372,39.96278973
1550,E,2,3,37644,2003,31.47219,-101.62448,8243,40,40,7,1,1,291310,197292,43.108
1552,E,2,3,37735,2003,31.5389,-101.68047,8246,40,40,7,1,1,291000,154000,13.363
1553,E,2,3,37753,2003,31.4905,-101.66057,8252,80,40,7,1,1,289760,172536,15.7871887
1554,E,27,3,37964,2003,31.59362,-101.76857,8700,Over 160,40,7,3,8,454404,212020,21.976
1555,E,27,3,37963,2003,31.46657,-101.73258,9315,80,20,7,5,10,508120,348454,23.639
1558,E,27,3,37733,2003,31.60893,-101.75121,8690,160,40,7,3,8,470980,200760,45.448
1561,F,2,3,37743,2003,31.64331,-101.55852,8300,80,40,7,4,8,504000,286770,36.91160307
1563,F,2,3,37774,2003,31.6183,-101.54685,8047,40,20,5,3,6,460600,175200,34.89567384
1564,F,2,3,37774,2003,31.61,-101.56592,8000,80,40,5,3,6,463200,175000,25.408
1565,F,2,3,37747,2003,31.60975,-101.51736,8450,80,80,7,4,8,498500,271200,65.90859364
1567,E,2,3,37684,2003,31.54204,-101.64998,8237,40,40,7,1,1,291500,187216,36.51621832
1568,E,2,3,37703,2003,31.54827,-101.63901,8227,40,40,7,1,1,289640,189533,29.19716485
1569,E,27,3,37732,2003,31.61882,-101.7411,8590,160,40,7,3,6,472100,194042,40.412
1570,E,27,3,37810,2003,31.47368,-101.73479,9300,160,80,7,5,10,507061,356901,25.76
1571,E,27,3,37810,2003,31.46127,-101.72219,9250,80,20,7,3,8,471451,204202,33.312
1573,E,27,3,37889,2003,31.58599,-101.73897,8620,160,40,7,3,7,472280,197649,24.501905
1574,E,27,3,37889,2003,31.57456,-101.7398,8630,80,20,5,3,8,471640,206138,25.01447869
1575,E,27,3,37810,2003,31.59868,-101.73058,8550,Over 160,40,7,3,8,473380,138854,37.176
1576,E,2,3,37734,2003,31.47996,-101.62649,8276,40,40,7,1,1,289330,220500,26.95602748
1577,E,2,3,37711,2003,31.52689,-101.6323,8240,40,40,7,1,1,290200,197782,16.66110048
1578,E,27,3,37733,2003,31.61728,-101.73197,8577,40,40,7,3,7,470820,193546,44.124
1579,E,27,3,37810,2003,31.58893,-101.70911,8540,Over 160,40,7,3,7,472120,190354,31.38
1581,E,27,3,37754,2003,31.64919,-101.66118,8440,80,40,7,3,7,471640,218452,21.748
1583,E,27,3,37838,2003,31.61864,-101.64783,8345,160,40,7,3,6,472920,192976,42.688
1585,F,2,3,37764,2003,31.63937,-101.57493,8050,160,40,5,3,6,461800,177200,33.07515132
1586,F,27,3,37838,2003,31.63724,-101.63155,8430,160,40,7,3,6,471410,145309,23.428
1592,E,2,3,37741,2003,31.4242,-101.63561,8246,40,20,7,1,1,289000,166295,39.0632123
1593,E,2,3,37768,2003,31.4866,-101.62778,8280,80,40,7,1,1,288550,141194,24.752
1595,E,2,3,37796,2003,31.45166,-101.68412,8200,160,40,7,1,1,290310,153212,22.30126664
1596,E,2,3,38212,2004,31.44537,-101.64218,8154,40,20,7,2,2,350000,220506,17.03591569
1597,E,2,3,37847,2003,31.42677,-101.64079,8295,40,20,7,1,1,290310,153212,40.66573967
1598,E,2,3,37825,2003,31.43175,-101.63797,8266,40,40,7,1,1,290560,149834,44.39708554
1599,E,2,3,37896,2003,31.42459,-101.64939,8200,40,40,7,1,1,135000,90365,49.95212264
1600,E,2,3,38189,2004,31.51953,-101.66523,8306,40,40,7,2,2,350000,220506,17.94
1604,E,2,3,37839,2003,31.52899,-101.6904,8310,20,40,5,1,1,290680,134832,36.78123071
1605,E,2,3,37864,2003,31.43354,-101.66084,8184,40,40,7,1,1,135000,90365,11.52
1607,E,2,3,37875,2003,31.45807,-101.61982,8208,40,40,7,1,1,135000,90365,17.30257449
1608,E,2,3,37875,2003,31.46217,-101.6522,8200,40,40,7,1,1,135000,90365,44.38544029
1609,E,2,3,37896,2003,31.45611,-101.65859,8200,40,40,7,1,1,135000,90365,39.324
1610,E,27,3,38077,2004,31.46399,-101.72739,9304,80,40,7,4,8,490570,285938,32.644
1612,F,27,3,37963,2003,31.59617,-101.59249,8180,160,20,7,3,6,470460,195096,39.388
1613,E,27,3,37972,2003,31.56325,-101.65698,8355,80,40,7,3,6,470290,191715,24.1
1614,E,27,3,38377,2005,31.57271,-101.74805,8662,80,20,7,3,6,475750,224198,57.10141561
1615,E,27,3,38226,2004,31.57651,-101.71405,8545,20,40,7,3,6,470640,208204,40.932
1616,E,27,3,38226,2004,31.61293,-101.70325,8520,20,40,7,3,6,472400,203324,34.48819999
1617,E,27,3,38113,2004,31.47672,-101.70483,9245,40,40,7,4,8,511630,367554,44.144
1620,E,27,3,38120,2004,31.45627,-101.69414,9208,40,40,7,4,8,510150,351969,33.608
1621,E,27,3,38153,2004,31.46258,-101.68286,9118,160,40,7,4,8,507210,349712,34.24012514
1624,E,27,3,38205,2004,31.44973,-101.72305,9300,160,40,7,5,10,524210,384756,34.904
1625,E,2,3,38095,2004,31.46986,-101.61883,8300,40,40,7,2,2,350000,220506,29.856
1626,E,2,3,38119,2004,31.45046,-101.65288,8229,40,20,7,2,2,350000,220080,36.2429405
1627,E,2,3,38078,2004,31.46737,-101.66234,8250,40,40,7,1,1,350000,159000,35.576
1628,E,2,3,38103,2004,31.4719,-101.65937,8260,20,40,7,1,1,350000,220506,15.1832191
1629,E,2,3,38084,2004,31.50376,-101.65152,8300,20,40,7,1,1,35000,220506,45.068
1634,E,2,3,38159,2004,31.52338,-101.63121,8337,40,40,7,2,2,350000,220506,23.852
1636,E,2,3,38139,2004,31.53006,-101.6333,8300,40,40,7,2,2,350000,220506,20.72
1637,E,2,3,38123,2004,31.49518,-101.62236,8206,40,40,7,2,2,351130,183782,19.024
1639,E,2,3,38150,2004,31.48406,-101.61861,8290,40,40,7,2,2,350000,220506,25.4
1641,E,2,3,38188,2004,31.47781,-101.61691,8210,40,80,7,2,2,350000,220506,25.66
1643,E,2,3,38189,2004,31.50933,-101.62683,8237,80,40,7,2,2,350000,220506,20.668
1645,E,2,3,38156,2004,31.50218,-101.62458,8300,80,40,7,2,2,350000,220506,26.52292632
1647,E,27,3,38201,2004,31.56653,-101.74174,8610,40,40,7,3,6,471020,204458,55.96
1648,F,27,3,38243,2004,31.59831,-101.58431,8116,160,40,7,3,6,470270,212988,44.236
1650,E,27,3,38258,2004,31.5407,-101.62262,8270,80,40,5,3,6,471420,194756,38.304
1653,E,2,3,38215,2004,31.50822,-101.6484,8312,20,40,7,2,2,350000,220506,29.62307158
1654,E,2,3,38227,2004,31.44684,-101.6528,8174,40,20,7,2,2,350000,220506,29.15185689
1656,E,2,3,38446,2005,31.53,-101.65522,8327,40,40,7,2,2,100450,383200,41.124
1657,E,2,3,38272,2004,31.55144,-101.64,8336,40,40,7,2,2,362000,367506,42.43844071
1661,E,2,3,38419,2005,31.44406,-101.61534,8282,40,40,7,2,2,100450,383200,22.39416894
1662,E,2,3,38289,2004,31.44229,-101.6726,8260,80,Sub 20,7,2,2,360000,367506,39.86164692
1665,E,2,3,38240,2004,31.51985,-101.63012,8340,40,20,7,2,2,362000,367506,18.52846714
1666,E,27,3,38257,2004,31.63272,-101.76269,8710,Over 160,40,7,3,6,472660,200174,45.8702266
1667,E,27,3,38272,2004,31.5967,-101.64135,8350,80,40,5,3,6,473480,201098,43.07231771
1669,E,27,3,38295,2004,31.53355,-101.62035,8205,80,40,7,3,6,473390,200262,28.67926976
1671,E,27,3,38295,2004,31.59139,-101.64819,8345,40,40,7,3,6,475894,201224,32.59924597
1672,E,27,3,38307,2004,31.58082,-101.72859,8615,160,40,7,3,6,471060,200636,32.49670036
1673,E,27,3,38307,2004,31.57116,-101.72116,8532,80,20,7,3,6,471970,199292,34.12554949
1674,F,27,3,38300,2004,31.5498,-101.58232,8188,80,40,5,3,6,471820,199292,50.176
1676,E,2,3,38291,2004,31.4549,-101.64987,8140,40,40,7,2,2,360000,367506,29.992
1678,E,2,3,38252,2004,31.51869,-101.66894,8307,40,20,7,2,2,362000,367506,21.0058
1679,E,2,3,38243,2004,31.46065,-101.62497,8204,20,40,7,2,2,362000,367506,15.47732057
1680,E,2,3,38326,2004,31.43709,-101.66175,8231,40,40,7,2,2,360000,367506,27.77576071
1682,E,27,3,38361,2005,31.46522,-101.70543,9254,80,40,7,5,10,509510,330452,21.748
1684,E,27,3,38377,2005,31.46773,-101.71091,9270,40,20,7,6,12,530458,429998,36.86935873
1685,E,27,3,38362,2005,31.47835,-101.71422,9274,80,40,7,5,10,509190,345278,29.26563545
1686,E,27,3,38360,2005,31.56019,-101.65163,8270,80,40,5,3,6,471400,202494,13.54044625
1687,F,27,3,38302,2004,31.55403,-101.5968,8150,40,40,5,3,6,472270,200552,40.528
1688,E,2,3,38302,2004,31.51931,-101.68288,8418,40,40,7,2,2,360000,367506,32.723344
1690,E,2,3,38304,2004,31.53486,-101.64796,8329,40,40,7,2,2,360000,367506,39.92984664
1691,E,2,3,38303,2004,31.43409,-101.64222,8267,40,40,7,2,2,360000,367506,8.388
1694,E,2,3,38349,2004,31.46022,-101.6608,8284,80,40,7,2,2,360000,367506,32.42348826
1695,E,2,3,38390,2005,31.51264,-101.64542,8360,40,40,7,2,2,100450,383200,20.312
1697,E,27,3,38396,2005,31.48515,-101.69561,9315,80,40,7,5,10,508200,354812,35.592
1698,E,27,3,38377,2005,31.48419,-101.67185,9260,160,40,7,5,10,386631,376598,32.712
1699,E,27,3,38417,2005,31.49829,-101.67627,9319,40,20,7,5,10,508260,345782,28.35819288
1700,E,27,3,38397,2005,31.45886,-101.71693,9350,80,20,7,5,10,511960,361616,26.428
1701,E,2,3,38433,2005,31.54337,-101.67703,8374,40,40,7,2,2,100450,383200,19.968
1702,E,2,3,38420,2005,31.44672,-101.66954,8259,80,40,7,2,2,100450,383200,20.695
1703,E,2,3,38361,2005,31.48903,-101.63363,8229,80,40,7,2,2,100450,383200,19.688
1704,E,2,3,38376,2005,31.49751,-101.62751,8287,80,40,7,2,2,100450,383200,13.56
1705,E,2,3,38390,2005,31.49934,-101.65454,8314,80,40,7,2,2,100450,383200,26.992
1706,E,2,3,38375,2005,31.49672,-101.64934,8298,80,40,7,2,2,100450,383200,33.524
1707,E,2,3,38375,2005,31.49853,-101.6409,8280,80,40,7,2,2,100450,383200,28.088
1709,E,2,3,38381,2005,31.51191,-101.63203,8283,40,40,7,2,2,100450,383200,18.928
1710,E,2,3,38382,2005,31.50115,-101.64613,8326,40,40,7,2,2,100450,383200,33.756
1711,E,2,3,38435,2005,31.52303,-101.66633,8310,40,40,7,2,2,100450,383200,37.72
1713,E,2,3,38626,2005,31.52521,-101.65785,8314,40,40,7,2,2,100450,383200,29.104
1714,E,2,3,38444,2005,31.50804,-101.666,8360,40,80,7,2,2,100450,383200,17.676
1715,E,2,3,38506,2005,31.52115,-101.67469,8370,80,40,7,2,2,100450,383200,17.352
1716,E,2,3,38494,2005,31.52373,-101.67991,8359,40,40,7,2,2,100450,383200,49.3320329
1719,E,27,3,38447,2005,31.49004,-101.69573,9334,80,20,7,5,10,506667,370560,44.232
1720,E,27,3,38458,2005,31.48023,-101.70592,9250,160,40,7,5,11,501200,360664,38.388
1723,E,27,3,38453,2005,31.46632,-101.68399,9206,80,40,7,5,11,509690,357066,51.59316437
1724,E,27,3,38448,2005,31.47772,-101.70042,9270,40,40,7,5,11,506310,359487,63.044
1725,E,27,3,38593,2005,31.54317,-101.62832,8215,80,40,5,3,6,471560,163048,34.848
1726,E,27,3,38592,2005,31.51928,-101.61666,8230,160,40,7,3,6,471970,194960,31.244
1727,E,27,3,38465,2005,31.4668,-101.715,9260,40,20,7,5,10,503360,352366,35.16005354
1729,E,27,3,38543,2005,31.57026,-101.63923,8345,160,40,5,3,6,471000,189813,13.952
1730,E,27,3,38530,2005,31.60121,-101.63805,8325,80,40,5,3,6,471000,198864,17.6
1733,E,2,3,38481,2005,31.43548,-101.65264,8239,40,20,7,2,2,100450,383200,20.25828222
1736,E,2,3,38467,2005,31.43957,-101.66677,8327,40,40,7,2,2,100450,383200,28.22
1737,E,2,3,38480,2005,31.51718,-101.6425,8322,20,40,7,2,2,100450,383200,24.644
1738,E,2,3,38538,2005,31.53754,-101.65328,8339,40,40,7,2,2,100450,383200,40.668
1743,E,2,3,38482,2005,31.50308,-101.63808,8265,20,40,7,2,2,100450,383200,29.104
1744,E,2,3,38506,2005,31.49306,-101.66586,8310,80,20,7,2,2,100450,383200,22.072
1745,E,2,3,38909,2006,31.49628,-101.67239,8317,40,80,7,2,2,127548,366270,27.8
1746,E,2,3,38893,2006,31.49764,-101.66631,8311,40,Sub 20,5,2,2,124500,387700,35.49390913
1747,E,27,3,38564,2005,31.57995,-101.649,8360,80,Sub 20,7,3,6,470340,187249,43.03807665
1748,F,27,3,38547,2005,31.60283,-101.62998,8290,80,40,7,3,6,470520,200492,16.38451018
1749,E,27,3,38553,2005,31.57009,-101.65913,8335,160,40,5,3,6,480040,190233,17.988
1755,E,2,3,38580,2005,31.52156,-101.63945,8303,40,40,7,2,2,100450,383200,33.272
1757,E,2,3,38558,2005,31.42852,-101.6502,8202,40,Sub 20,7,2,2,100450,383200,32.44123301
1759,E,27,3,38570,2005,31.5308,-101.6159,8160,80,40,5,3,6,470140,186612,27.51995035
1760,E,27,3,38613,2005,31.53151,-101.62938,8282,40,40,7,2,4,327480,125510,35.212
1761,E,2,3,38550,2005,31.51572,-101.64002,8325,20,20,7,2,2,100450,383200,24.416
1762,E,2,3,38627,2005,31.4541,-101.65391,8180,40,40,7,2,2,100450,383200,26.688
1763,E,2,3,38549,2005,31.44212,-101.66592,8272,40,20,7,2,2,100450,383200,18.104
1765,E,2,3,38576,2005,31.42752,-101.6546,8204,40,40,7,2,2,100450,383200,37.3
1767,E,2,3,38608,2005,31.54289,-101.64619,8360,40,80,7,2,2,100450,383200,36.55831701
1768,F,27,3,38658,2005,31.57201,-101.56736,8065,Over 160,40,7,3,6,477347,168803,21.156
1769,E,2,3,38627,2005,31.46671,-101.62439,8214,40,20,7,2,2,100450,383200,20.16
1771,E,2,3,38643,2005,31.42331,-101.63997,8235,40,40,7,2,2,100450,383200,23.784
1774,E,2,3,38621,2005,31.528,-101.68779,8451,20,20,7,2,2,100450,383200,36.764
1777,E,2,3,38645,2005,31.49123,-101.64967,8254,20,20,7,2,2,100450,383200,33.556
1778,E,2,3,38796,2006,31.50421,-101.64518,8269,20,20,5,2,2,100450,383200,23.48265515
1779,F,27,3,38637,2005,31.59531,-101.61419,8190,40,20,7,2,4,289440,105800,37.9403326
1782,E,2,3,38593,2005,31.50392,-101.65398,8320,20,20,7,2,2,100450,383200,24.496
1783,F,27,3,38715,2005,31.62444,-101.56604,8132,40,20,5,3,6,470700,168646,10.568
1785,F,27,3,38715,2005,31.62216,-101.58293,8150,80,40,7,3,6,473940,173362,22.956
1789,E,27,3,38694,2005,31.48677,-101.67704,9221,160,40,7,5,10,505520,357311,72.9921932
1790,E,2,3,38673,2005,31.46733,-101.65792,8253,40,20,7,2,2,100450,383200,33.424
1791,E,2,3,38720,2006,31.44966,-101.65694,8182,40,20,7,2,2,100450,383200,21.984
1792,E,2,3,38694,2005,31.45856,-101.65109,8124,40,40,7,2,2,100450,383200,25.304
1793,E,2,3,38815,2006,31.44542,-101.65903,8254,40,40,7,2,2,104851,393965,27.684
1794,E,2,3,38709,2005,31.43174,-101.66913,8236,40,40,7,2,2,100450,383200,21.596
1795,E,2,3,38673,2005,31.44244,-101.65813,8260,40,40,7,2,2,100450,383200,37.092
1798,E,2,3,38907,2006,31.53877,-101.64531,8339,20,40,7,2,2,123000,365750,31.58
1799,E,2,3,39067,2006,31.45172,-101.61774,8273,40,40,7,2,2,123000,365806,28.256
1800,E,2,3,39084,2007,31.4547,-101.61865,8292,40,40,7,2,2,123000,364450,23.78
1801,E,2,3,39084,2007,31.45015,-101.62205,8266,20,40,7,2,2,123000,365484,27.792
1803,E,2,3,38742,2006,31.52284,-101.64225,8295,20,20,7,2,2,100450,383200,27.228
1805,E,2,3,38754,2006,31.5072,-101.64578,8242,20,20,7,2,2,100450,383200,34.4
1806,E,2,3,38734,2006,31.45767,-101.65499,8209,40,40,7,2,2,100450,383200,21.46032128
1807,F,2,3,38705,2005,31.60346,-101.52867,8500,40,80,7,2,2,149700,504800,36.31888501
1810,F,2,3,38723,2006,31.59383,-101.52146,8480,40,160,7,2,2,149700,504800,38.86579378
1811,F,2,3,38720,2006,31.58863,-101.51083,8526,80,40,7,2,2,149700,504800,31.956
1812,E,2,3,39014,2006,31.4074,-101.71018,8525,80,20,7,2,2,170852,480522,18.864
1816,F,2,3,38777,2006,31.61686,-101.51885,8510,80,80,7,2,3,149700,513800,51.06845562
1818,E,27,3,38818,2006,31.58488,-101.64377,8260,80,20,5,3,4,470095,193889,37.32541472
1820,F,27,3,38807,2006,31.57699,-101.59526,8125,80,40,5,3,6,452300,197568,24.652
1821,E,27,3,38807,2006,31.54091,-101.73812,8525,80,40,5,3,6,471210,195691,31.108
1822,E,27,3,38817,2006,31.53227,-101.72656,8500,80,40,5,3,6,470820,197074,30.32445978
1823,E,27,3,38864,2006,31.51461,-101.7563,8565,160,40,5,2,5,339353,146084,29.32501026
1824,E,27,3,38859,2006,31.51283,-101.74698,8539,40,40,7,3,4,471140,194730,43.98483889
1825,E,27,3,38863,2006,31.51176,-101.73341,8491,160,40,5,3,6,470500,193178,41.23692755
1826,E,27,3,38922,2006,31.56495,-101.71478,8456,160,40,5,3,6,427570,190727,41.936
1827,E,27,3,38891,2006,31.56692,-101.70665,8425,160,40,5,3,6,472300,198067,41.952
1828,E,27,3,38834,2006,31.52424,-101.72853,8505,80,40,5,3,6,471260,202081,40.67932238
1831,F,27,3,38994,2006,31.61702,-101.59906,8260,Over 160,40,7,3,6,477380,204952,34.4131975
1833,E,2,3,38831,2006,31.43181,-101.65224,8210,40,40,7,2,2,104941,393965,29.852
1834,F,2,3,38854,2006,31.59103,-101.51647,8510,80,80,7,2,2,149852,509250,36.416
1835,E,27,3,38972,2006,31.59039,-101.65261,8295,40,40,5,3,6,475020,195510,32.812
