WellID,Operator Numeric,County Numeric,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,DeepestZoneNumeric,Frac.Stages,Treatment.Records,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.
1434,27,2,41024,2012,31.85652,-101.97209,10875,40,160,1,4,7,1224984,1212862,64.804
1435,13,2,40962,2012,31.80908,-102.22015,11350,40,Over 160,1,1,2,798120,943152,54.692
1439,27,2,41125,2012,31.85245,-101.97501,10992,40,80,1,5,10,1377555,1463328,88.68
1441,27,2,40992,2012,31.91622,-101.8934,10385,40,20,7,3,6,1458884,1252408,48.14
1442,27,2,40979,2012,31.88041,-101.9667,10810,40,Sub 20,6,4,8,1506739,1375652,95.82
1451,27,2,40968,2012,31.93864,-101.83344,10503,80,20,6,4,8,1449098,1429125,95.916
1453,10,2,40981,2012,31.84558,-102.16502,11118,40,20,1,1,1,819500,1256850,67.14
1458,27,2,41064,2012,31.77932,-102.17599,10548,40,40,7,3,6,1250497,1029771,58.508
1461,5,2,40901,2011,31.69311,-101.92723,11773,Over 160,40,1,11,22,609809,858000,7.608
1462,27,2,41029,2012,31.76356,-101.95537,10939,80,40,1,4,7,1337138,1335326,66.956
1463,3,2,40924,2012,31.65588,-102.04129,11707,40,40,1,1,1,130000,189000,38.888
1465,27,2,41100,2012,31.73963,-101.97045,10943,40,40,6,4,8,1381241,1335581,47.492
1466,3,2,40924,2012,31.66521,-102.08433,11462,40,40,1,1,1,120000,124000,5.604
1469,27,2,41096,2012,31.89295,-102.01074,11236,40,Sub 20,1,5,10,1528015,1407711,133.616
1471,10,2,40974,2012,31.84901,-102.1662,11110,40,40,1,1,1,846000,1353282,84.272
1473,27,2,41064,2012,31.76732,-102.17618,10509,40,80,7,3,6,1154722,947669,78.02
1474,27,2,41029,2012,31.88235,-102.00738,11004,40,Sub 20,1,4,8,1447742,1434357,101.8054469
1475,27,2,41133,2012,31.85604,-101.90967,10664,160,40,6,4,8,1320008,1221621,55.836
1477,27,2,41066,2012,31.76925,-101.95716,10924,80,40,1,4,8,1408928,1396392,51.928
1478,27,2,41085,2012,31.83369,-101.92442,10741,40,20,1,4,8,1388203,1212845,131.648
1479,27,2,41035,2012,31.92695,-101.84699,10428,40,40,7,3,6,1444110,1392470,123.4073116
1480,5,2,41011,2012,31.69135,-101.95096,11895,40,Sub 20,1,10,20,936440,839484,23.292
1487,10,2,40986,2012,31.81496,-102.18312,11475,40,Over 160,1,1,1,801000,1278690,70.35833286
1488,5,2,41021,2012,31.95364,-101.78102,11503,40,40,4,9,18,996200,902106,57.16
1491,27,2,41057,2012,31.84783,-101.94692,10726,40,80,1,4,8,1345603,1363808,78.66
1492,27,2,41061,2012,31.79764,-101.79802,11279,80,20,1,5,10,1551766,1489446,120.0347822
1493,27,2,41056,2012,31.95324,-101.85144,10526,160,20,7,3,6,995147,1121640,87.08
1496,32,2,41006,2012,31.73586,-102.11627,10395,160,80,7,1,1,787968,1121190,166.34
1499,3,2,41012,2012,31.73356,-102.08893,11350,20,20,1,1,2,123000,1541994,86.52
1501,25,2,41053,2012,31.65193,-101.99097,12205,80,80,1,1,1,1245440,1539006,87.928
1502,27,2,41120,2012,31.72844,-101.95356,11167,40,40,1,4,6,1045651,1206378,89.104
1503,10,2,41106,2012,31.79508,-102.12732,10908,80,40,1,1,2,789550,1236810,70.092
1505,10,2,41113,2012,31.84474,-102.12422,11245,80,Sub 20,1,1,2,496525,988889,70.06
1506,10,2,41119,2012,31.85546,-102.15482,11028,40,80,1,1,2,843000,1295608,76.764
1507,3,2,41032,2012,31.6826,-102.07353,11460,40,40,1,1,2,120000,1603634,8.412
1510,3,2,41056,2012,31.70352,-102.08026,11360,40,20,1,1,2,NA,NA,64.176
1513,32,2,41085,2012,31.72785,-102.14918,10667,80,40,7,1,1,802974,1161972,125.6
1517,27,3,37726,2003,31.62843,-101.74845,8590,Over 160,40,5,3,6,668600,196946,26.152
1519,27,3,37732,2003,31.6031,-101.74503,8540,40,40,5,3,8,472550,2541052,32.70993787
1520,27,3,37704,2003,31.56464,-101.76736,8660,Over 160,40,7,3,8,307850,200972,59.67281149
1521,27,3,37704,2003,31.63317,-101.65242,8355,160,40,5,3,8,311100,202316,36.28399577
1523,27,3,37719,2003,31.54523,-101.62044,8198,80,40,5,3,8,470740,207337,35.02434343
1524,27,3,37726,2003,31.53781,-101.6181,8210,80,40,5,3,8,468860,201980,29.088
1525,27,3,37754,2003,31.54521,-101.58526,8112,80,40,7,3,6,470760,201236,38.48
1526,27,3,37753,2003,31.55151,-101.59197,8120,40,40,7,3,8,472560,197595,28.91222461
1527,2,3,37634,2003,31.48016,-101.63969,8218,80,40,7,1,1,482040,260484,48.13532361
1528,2,3,37701,2003,31.45684,-101.64135,8245,20,40,7,1,1,290050,209197,55.292
1529,2,3,37636,2003,31.49233,-101.65237,8225,40,40,5,1,1,284000,140135,33.27003426
1530,27,3,37754,2003,31.55065,-101.59574,8135,40,40,7,3,8,487320,212501,56.83181047
1531,2,3,37721,2003,31.47572,-101.64258,8258,40,40,7,1,1,290750,243264,42.468
1532,2,3,37687,2003,31.47291,-101.63801,8235,40,40,7,1,1,290390,181546,44.50083322
1533,2,3,37780,2003,31.46918,-101.63631,8250,40,20,7,1,1,290080,138440,17.685
1536,2,3,37649,2003,31.47097,-101.64569,8225,40,40,7,1,1,292190,185517,27.41962381
1537,2,3,37699,2003,31.47761,-101.63429,8225,40,40,7,1,1,289940,222222,26.20745867
1538,2,3,37684,2003,31.48299,-101.64487,8225,20,40,7,1,1,290030,186984,34.33198681
1541,2,3,37645,2003,31.49026,-101.64712,8225,20,40,7,1,1,290230,192696,21.03030391
1543,2,3,37676,2003,31.46139,-101.63917,8238,20,40,7,1,1,291891,189966,35.07129045
1544,2,3,37655,2003,31.45887,-101.63308,8225,40,40,7,1,1,290180,185136,40.292
1546,2,3,37701,2003,31.4544,-101.63619,8225,40,40,7,1,1,290950,212226,31.19237239
1547,2,3,37741,2003,31.48383,-101.62316,8270,40,40,7,1,1,284000,113000,41.02
1549,2,3,37701,2003,31.54763,-101.67463,8237,20,40,7,1,1,290360,193372,39.96278973
1550,2,3,37644,2003,31.47219,-101.62448,8243,40,40,7,1,1,291310,197292,43.108
1552,2,3,37735,2003,31.5389,-101.68047,8246,40,40,7,1,1,291000,154000,13.363
1553,2,3,37753,2003,31.4905,-101.66057,8252,80,40,7,1,1,289760,172536,15.7871887
1554,27,3,37964,2003,31.59362,-101.76857,8700,Over 160,40,7,3,8,454404,212020,21.976
1555,27,3,37963,2003,31.46657,-101.73258,9315,80,20,7,5,10,508120,348454,23.639
1558,27,3,37733,2003,31.60893,-101.75121,8690,160,40,7,3,8,470980,200760,45.448
1561,2,3,37743,2003,31.64331,-101.55852,8300,80,40,7,4,8,504000,286770,36.91160307
1563,2,3,37774,2003,31.6183,-101.54685,8047,40,20,5,3,6,460600,175200,34.89567384
1564,2,3,37774,2003,31.61,-101.56592,8000,80,40,5,3,6,463200,175000,25.408
1565,2,3,37747,2003,31.60975,-101.51736,8450,80,80,7,4,8,498500,271200,65.90859364
1567,2,3,37684,2003,31.54204,-101.64998,8237,40,40,7,1,1,291500,187216,36.51621832
1568,2,3,37703,2003,31.54827,-101.63901,8227,40,40,7,1,1,289640,189533,29.19716485
1569,27,3,37732,2003,31.61882,-101.7411,8590,160,40,7,3,6,472100,194042,40.412
1570,27,3,37810,2003,31.47368,-101.73479,9300,160,80,7,5,10,507061,356901,25.76
1571,27,3,37810,2003,31.46127,-101.72219,9250,80,20,7,3,8,471451,204202,33.312
1573,27,3,37889,2003,31.58599,-101.73897,8620,160,40,7,3,7,472280,197649,24.501905
1574,27,3,37889,2003,31.57456,-101.7398,8630,80,20,5,3,8,471640,206138,25.01447869
1575,27,3,37810,2003,31.59868,-101.73058,8550,Over 160,40,7,3,8,473380,138854,37.176
1576,2,3,37734,2003,31.47996,-101.62649,8276,40,40,7,1,1,289330,220500,26.95602748
1577,2,3,37711,2003,31.52689,-101.6323,8240,40,40,7,1,1,290200,197782,16.66110048
1578,27,3,37733,2003,31.61728,-101.73197,8577,40,40,7,3,7,470820,193546,44.124
1579,27,3,37810,2003,31.58893,-101.70911,8540,Over 160,40,7,3,7,472120,190354,31.38
1581,27,3,37754,2003,31.64919,-101.66118,8440,80,40,7,3,7,471640,218452,21.748
1583,27,3,37838,2003,31.61864,-101.64783,8345,160,40,7,3,6,472920,192976,42.688
1585,2,3,37764,2003,31.63937,-101.57493,8050,160,40,5,3,6,461800,177200,33.07515132
1586,27,3,37838,2003,31.63724,-101.63155,8430,160,40,7,3,6,471410,145309,23.428
1592,2,3,37741,2003,31.4242,-101.63561,8246,40,20,7,1,1,289000,166295,39.0632123
1593,2,3,37768,2003,31.4866,-101.62778,8280,80,40,7,1,1,288550,141194,24.752
1595,2,3,37796,2003,31.45166,-101.68412,8200,160,40,7,1,1,290310,153212,22.30126664
1596,2,3,38212,2004,31.44537,-101.64218,8154,40,20,7,2,2,350000,220506,17.03591569
1597,2,3,37847,2003,31.42677,-101.64079,8295,40,20,7,1,1,290310,153212,40.66573967
1598,2,3,37825,2003,31.43175,-101.63797,8266,40,40,7,1,1,290560,149834,44.39708554
1599,2,3,37896,2003,31.42459,-101.64939,8200,40,40,7,1,1,135000,90365,49.95212264
1600,2,3,38189,2004,31.51953,-101.66523,8306,40,40,7,2,2,350000,220506,17.94
1604,2,3,37839,2003,31.52899,-101.6904,8310,20,40,5,1,1,290680,134832,36.78123071
1605,2,3,37864,2003,31.43354,-101.66084,8184,40,40,7,1,1,135000,90365,11.52
1607,2,3,37875,2003,31.45807,-101.61982,8208,40,40,7,1,1,135000,90365,17.30257449
1608,2,3,37875,2003,31.46217,-101.6522,8200,40,40,7,1,1,135000,90365,44.38544029
1609,2,3,37896,2003,31.45611,-101.65859,8200,40,40,7,1,1,135000,90365,39.324
1610,27,3,38077,2004,31.46399,-101.72739,9304,80,40,7,4,8,490570,285938,32.644
1612,27,3,37963,2003,31.59617,-101.59249,8180,160,20,7,3,6,470460,195096,39.388
1613,27,3,37972,2003,31.56325,-101.65698,8355,80,40,7,3,6,470290,191715,24.1
1614,27,3,38377,2005,31.57271,-101.74805,8662,80,20,7,3,6,475750,224198,57.10141561
1615,27,3,38226,2004,31.57651,-101.71405,8545,20,40,7,3,6,470640,208204,40.932
1616,27,3,38226,2004,31.61293,-101.70325,8520,20,40,7,3,6,472400,203324,34.48819999
1617,27,3,38113,2004,31.47672,-101.70483,9245,40,40,7,4,8,511630,367554,44.144
1620,27,3,38120,2004,31.45627,-101.69414,9208,40,40,7,4,8,510150,351969,33.608
1621,27,3,38153,2004,31.46258,-101.68286,9118,160,40,7,4,8,507210,349712,34.24012514
1624,27,3,38205,2004,31.44973,-101.72305,9300,160,40,7,5,10,524210,384756,34.904
1625,2,3,38095,2004,31.46986,-101.61883,8300,40,40,7,2,2,350000,220506,29.856
1626,2,3,38119,2004,31.45046,-101.65288,8229,40,20,7,2,2,350000,220080,36.2429405
1627,2,3,38078,2004,31.46737,-101.66234,8250,40,40,7,1,1,350000,159000,35.576
1628,2,3,38103,2004,31.4719,-101.65937,8260,20,40,7,1,1,350000,220506,15.1832191
1629,2,3,38084,2004,31.50376,-101.65152,8300,20,40,7,1,1,35000,220506,45.068
1634,2,3,38159,2004,31.52338,-101.63121,8337,40,40,7,2,2,350000,220506,23.852
1636,2,3,38139,2004,31.53006,-101.6333,8300,40,40,7,2,2,350000,220506,20.72
1637,2,3,38123,2004,31.49518,-101.62236,8206,40,40,7,2,2,351130,183782,19.024
1639,2,3,38150,2004,31.48406,-101.61861,8290,40,40,7,2,2,350000,220506,25.4
1641,2,3,38188,2004,31.47781,-101.61691,8210,40,80,7,2,2,350000,220506,25.66
1643,2,3,38189,2004,31.50933,-101.62683,8237,80,40,7,2,2,350000,220506,20.668
1645,2,3,38156,2004,31.50218,-101.62458,8300,80,40,7,2,2,350000,220506,26.52292632
1647,27,3,38201,2004,31.56653,-101.74174,8610,40,40,7,3,6,471020,204458,55.96
1648,27,3,38243,2004,31.59831,-101.58431,8116,160,40,7,3,6,470270,212988,44.236
1650,27,3,38258,2004,31.5407,-101.62262,8270,80,40,5,3,6,471420,194756,38.304
1653,2,3,38215,2004,31.50822,-101.6484,8312,20,40,7,2,2,350000,220506,29.62307158
1654,2,3,38227,2004,31.44684,-101.6528,8174,40,20,7,2,2,350000,220506,29.15185689
1656,2,3,38446,2005,31.53,-101.65522,8327,40,40,7,2,2,100450,383200,41.124
1657,2,3,38272,2004,31.55144,-101.64,8336,40,40,7,2,2,362000,367506,42.43844071
1661,2,3,38419,2005,31.44406,-101.61534,8282,40,40,7,2,2,100450,383200,22.39416894
1662,2,3,38289,2004,31.44229,-101.6726,8260,80,Sub 20,7,2,2,360000,367506,39.86164692
1665,2,3,38240,2004,31.51985,-101.63012,8340,40,20,7,2,2,362000,367506,18.52846714
1666,27,3,38257,2004,31.63272,-101.76269,8710,Over 160,40,7,3,6,472660,200174,45.8702266
1667,27,3,38272,2004,31.5967,-101.64135,8350,80,40,5,3,6,473480,201098,43.07231771
1669,27,3,38295,2004,31.53355,-101.62035,8205,80,40,7,3,6,473390,200262,28.67926976
1671,27,3,38295,2004,31.59139,-101.64819,8345,40,40,7,3,6,475894,201224,32.59924597
1672,27,3,38307,2004,31.58082,-101.72859,8615,160,40,7,3,6,471060,200636,32.49670036
1673,27,3,38307,2004,31.57116,-101.72116,8532,80,20,7,3,6,471970,199292,34.12554949
1674,27,3,38300,2004,31.5498,-101.58232,8188,80,40,5,3,6,471820,199292,50.176
1676,2,3,38291,2004,31.4549,-101.64987,8140,40,40,7,2,2,360000,367506,29.992
1678,2,3,38252,2004,31.51869,-101.66894,8307,40,20,7,2,2,362000,367506,21.0058
1679,2,3,38243,2004,31.46065,-101.62497,8204,20,40,7,2,2,362000,367506,15.47732057
1680,2,3,38326,2004,31.43709,-101.66175,8231,40,40,7,2,2,360000,367506,27.77576071
1682,27,3,38361,2005,31.46522,-101.70543,9254,80,40,7,5,10,509510,330452,21.748
1684,27,3,38377,2005,31.46773,-101.71091,9270,40,20,7,6,12,530458,429998,36.86935873
1685,27,3,38362,2005,31.47835,-101.71422,9274,80,40,7,5,10,509190,345278,29.26563545
1686,27,3,38360,2005,31.56019,-101.65163,8270,80,40,5,3,6,471400,202494,13.54044625
1687,27,3,38302,2004,31.55403,-101.5968,8150,40,40,5,3,6,472270,200552,40.528
1688,2,3,38302,2004,31.51931,-101.68288,8418,40,40,7,2,2,360000,367506,32.723344
1690,2,3,38304,2004,31.53486,-101.64796,8329,40,40,7,2,2,360000,367506,39.92984664
1691,2,3,38303,2004,31.43409,-101.64222,8267,40,40,7,2,2,360000,367506,8.388
1694,2,3,38349,2004,31.46022,-101.6608,8284,80,40,7,2,2,360000,367506,32.42348826
1695,2,3,38390,2005,31.51264,-101.64542,8360,40,40,7,2,2,100450,383200,20.312
1697,27,3,38396,2005,31.48515,-101.69561,9315,80,40,7,5,10,508200,354812,35.592
1698,27,3,38377,2005,31.48419,-101.67185,9260,160,40,7,5,10,386631,376598,32.712
1699,27,3,38417,2005,31.49829,-101.67627,9319,40,20,7,5,10,508260,345782,28.35819288
1700,27,3,38397,2005,31.45886,-101.71693,9350,80,20,7,5,10,511960,361616,26.428
1701,2,3,38433,2005,31.54337,-101.67703,8374,40,40,7,2,2,100450,383200,19.968
1702,2,3,38420,2005,31.44672,-101.66954,8259,80,40,7,2,2,100450,383200,20.695
1703,2,3,38361,2005,31.48903,-101.63363,8229,80,40,7,2,2,100450,383200,19.688
1704,2,3,38376,2005,31.49751,-101.62751,8287,80,40,7,2,2,100450,383200,13.56
1705,2,3,38390,2005,31.49934,-101.65454,8314,80,40,7,2,2,100450,383200,26.992
1706,2,3,38375,2005,31.49672,-101.64934,8298,80,40,7,2,2,100450,383200,33.524
1707,2,3,38375,2005,31.49853,-101.6409,8280,80,40,7,2,2,100450,383200,28.088
1709,2,3,38381,2005,31.51191,-101.63203,8283,40,40,7,2,2,100450,383200,18.928
1710,2,3,38382,2005,31.50115,-101.64613,8326,40,40,7,2,2,100450,383200,33.756
1711,2,3,38435,2005,31.52303,-101.66633,8310,40,40,7,2,2,100450,383200,37.72
1713,2,3,38626,2005,31.52521,-101.65785,8314,40,40,7,2,2,100450,383200,29.104
1714,2,3,38444,2005,31.50804,-101.666,8360,40,80,7,2,2,100450,383200,17.676
1715,2,3,38506,2005,31.52115,-101.67469,8370,80,40,7,2,2,100450,383200,17.352
1716,2,3,38494,2005,31.52373,-101.67991,8359,40,40,7,2,2,100450,383200,49.3320329
1719,27,3,38447,2005,31.49004,-101.69573,9334,80,20,7,5,10,506667,370560,44.232
1720,27,3,38458,2005,31.48023,-101.70592,9250,160,40,7,5,11,501200,360664,38.388
1723,27,3,38453,2005,31.46632,-101.68399,9206,80,40,7,5,11,509690,357066,51.59316437
1724,27,3,38448,2005,31.47772,-101.70042,9270,40,40,7,5,11,506310,359487,63.044
1725,27,3,38593,2005,31.54317,-101.62832,8215,80,40,5,3,6,471560,163048,34.848
1726,27,3,38592,2005,31.51928,-101.61666,8230,160,40,7,3,6,471970,194960,31.244
1727,27,3,38465,2005,31.4668,-101.715,9260,40,20,7,5,10,503360,352366,35.16005354
1729,27,3,38543,2005,31.57026,-101.63923,8345,160,40,5,3,6,471000,189813,13.952
1730,27,3,38530,2005,31.60121,-101.63805,8325,80,40,5,3,6,471000,198864,17.6
1733,2,3,38481,2005,31.43548,-101.65264,8239,40,20,7,2,2,100450,383200,20.25828222
1736,2,3,38467,2005,31.43957,-101.66677,8327,40,40,7,2,2,100450,383200,28.22
1737,2,3,38480,2005,31.51718,-101.6425,8322,20,40,7,2,2,100450,383200,24.644
1738,2,3,38538,2005,31.53754,-101.65328,8339,40,40,7,2,2,100450,383200,40.668
1743,2,3,38482,2005,31.50308,-101.63808,8265,20,40,7,2,2,100450,383200,29.104
1744,2,3,38506,2005,31.49306,-101.66586,8310,80,20,7,2,2,100450,383200,22.072
1745,2,3,38909,2006,31.49628,-101.67239,8317,40,80,7,2,2,127548,366270,27.8
1746,2,3,38893,2006,31.49764,-101.66631,8311,40,Sub 20,5,2,2,124500,387700,35.49390913
1747,27,3,38564,2005,31.57995,-101.649,8360,80,Sub 20,7,3,6,470340,187249,43.03807665
1748,27,3,38547,2005,31.60283,-101.62998,8290,80,40,7,3,6,470520,200492,16.38451018
1749,27,3,38553,2005,31.57009,-101.65913,8335,160,40,5,3,6,480040,190233,17.988
1755,2,3,38580,2005,31.52156,-101.63945,8303,40,40,7,2,2,100450,383200,33.272
1757,2,3,38558,2005,31.42852,-101.6502,8202,40,Sub 20,7,2,2,100450,383200,32.44123301
1759,27,3,38570,2005,31.5308,-101.6159,8160,80,40,5,3,6,470140,186612,27.51995035
1760,27,3,38613,2005,31.53151,-101.62938,8282,40,40,7,2,4,327480,125510,35.212
1761,2,3,38550,2005,31.51572,-101.64002,8325,20,20,7,2,2,100450,383200,24.416
1762,2,3,38627,2005,31.4541,-101.65391,8180,40,40,7,2,2,100450,383200,26.688
1763,2,3,38549,2005,31.44212,-101.66592,8272,40,20,7,2,2,100450,383200,18.104
1765,2,3,38576,2005,31.42752,-101.6546,8204,40,40,7,2,2,100450,383200,37.3
1767,2,3,38608,2005,31.54289,-101.64619,8360,40,80,7,2,2,100450,383200,36.55831701
1768,27,3,38658,2005,31.57201,-101.56736,8065,Over 160,40,7,3,6,477347,168803,21.156
1769,2,3,38627,2005,31.46671,-101.62439,8214,40,20,7,2,2,100450,383200,20.16
1771,2,3,38643,2005,31.42331,-101.63997,8235,40,40,7,2,2,100450,383200,23.784
1774,2,3,38621,2005,31.528,-101.68779,8451,20,20,7,2,2,100450,383200,36.764
1777,2,3,38645,2005,31.49123,-101.64967,8254,20,20,7,2,2,100450,383200,33.556
1778,2,3,38796,2006,31.50421,-101.64518,8269,20,20,5,2,2,100450,383200,23.48265515
1779,27,3,38637,2005,31.59531,-101.61419,8190,40,20,7,2,4,289440,105800,37.9403326
1782,2,3,38593,2005,31.50392,-101.65398,8320,20,20,7,2,2,100450,383200,24.496
1783,27,3,38715,2005,31.62444,-101.56604,8132,40,20,5,3,6,470700,168646,10.568
1785,27,3,38715,2005,31.62216,-101.58293,8150,80,40,7,3,6,473940,173362,22.956
1789,27,3,38694,2005,31.48677,-101.67704,9221,160,40,7,5,10,505520,357311,72.9921932
1790,2,3,38673,2005,31.46733,-101.65792,8253,40,20,7,2,2,100450,383200,33.424
1791,2,3,38720,2006,31.44966,-101.65694,8182,40,20,7,2,2,100450,383200,21.984
1792,2,3,38694,2005,31.45856,-101.65109,8124,40,40,7,2,2,100450,383200,25.304
1793,2,3,38815,2006,31.44542,-101.65903,8254,40,40,7,2,2,104851,393965,27.684
1794,2,3,38709,2005,31.43174,-101.66913,8236,40,40,7,2,2,100450,383200,21.596
1795,2,3,38673,2005,31.44244,-101.65813,8260,40,40,7,2,2,100450,383200,37.092
1798,2,3,38907,2006,31.53877,-101.64531,8339,20,40,7,2,2,123000,365750,31.58
1799,2,3,39067,2006,31.45172,-101.61774,8273,40,40,7,2,2,123000,365806,28.256
1800,2,3,39084,2007,31.4547,-101.61865,8292,40,40,7,2,2,123000,364450,23.78
1801,2,3,39084,2007,31.45015,-101.62205,8266,20,40,7,2,2,123000,365484,27.792
1803,2,3,38742,2006,31.52284,-101.64225,8295,20,20,7,2,2,100450,383200,27.228
1805,2,3,38754,2006,31.5072,-101.64578,8242,20,20,7,2,2,100450,383200,34.4
1806,2,3,38734,2006,31.45767,-101.65499,8209,40,40,7,2,2,100450,383200,21.46032128
1807,2,3,38705,2005,31.60346,-101.52867,8500,40,80,7,2,2,149700,504800,36.31888501
1810,2,3,38723,2006,31.59383,-101.52146,8480,40,160,7,2,2,149700,504800,38.86579378
1811,2,3,38720,2006,31.58863,-101.51083,8526,80,40,7,2,2,149700,504800,31.956
1812,2,3,39014,2006,31.4074,-101.71018,8525,80,20,7,2,2,170852,480522,18.864
1816,2,3,38777,2006,31.61686,-101.51885,8510,80,80,7,2,3,149700,513800,51.06845562
1818,27,3,38818,2006,31.58488,-101.64377,8260,80,20,5,3,4,470095,193889,37.32541472
1820,27,3,38807,2006,31.57699,-101.59526,8125,80,40,5,3,6,452300,197568,24.652
1821,27,3,38807,2006,31.54091,-101.73812,8525,80,40,5,3,6,471210,195691,31.108
1822,27,3,38817,2006,31.53227,-101.72656,8500,80,40,5,3,6,470820,197074,30.32445978
1823,27,3,38864,2006,31.51461,-101.7563,8565,160,40,5,2,5,339353,146084,29.32501026
1824,27,3,38859,2006,31.51283,-101.74698,8539,40,40,7,3,4,471140,194730,43.98483889
1825,27,3,38863,2006,31.51176,-101.73341,8491,160,40,5,3,6,470500,193178,41.23692755
1826,27,3,38922,2006,31.56495,-101.71478,8456,160,40,5,3,6,427570,190727,41.936
1827,27,3,38891,2006,31.56692,-101.70665,8425,160,40,5,3,6,472300,198067,41.952
1828,27,3,38834,2006,31.52424,-101.72853,8505,80,40,5,3,6,471260,202081,40.67932238
1831,27,3,38994,2006,31.61702,-101.59906,8260,Over 160,40,7,3,6,477380,204952,34.4131975
1833,2,3,38831,2006,31.43181,-101.65224,8210,40,40,7,2,2,104941,393965,29.852
1834,2,3,38854,2006,31.59103,-101.51647,8510,80,80,7,2,2,149852,509250,36.416
1835,27,3,38972,2006,31.59039,-101.65261,8295,40,40,5,3,6,475020,195510,32.812
1836,27,3,38834,2006,31.59098,-101.617,8215,80,40,5,3,4,471560,195243,28.104
1837,27,3,38972,2006,31.59746,-101.6545,8344,80,40,5,3,6,471200,198881,29.364
1840,2,3,38827,2006,31.44219,-101.68986,8418,80,80,7,2,2,113250,366450,25.124
1842,2,3,38827,2006,31.58415,-101.51374,8500,80,40,7,2,2,151023,492870,30.248
1843,27,3,39144,2007,31.6252,-101.58825,8176,80,40,7,3,6,471620,185877,22.34
1844,27,3,39015,2006,31.62709,-101.58001,8172,80,40,5,3,6,477320,200888,34.664
1847,27,3,38852,2006,31.58619,-101.62009,8294,80,40,7,3,4,473380,196388,29.632
1848,27,3,39108,2007,31.57805,-101.63961,8307,160,40,7,3,6,486860,184506,23.532
1849,27,3,38966,2006,31.55974,-101.72159,8517,160,40,5,4,8,607000,253094,56.76203076
1850,27,3,38938,2006,31.60448,-101.65667,8355,160,40,5,3,6,470360,203060,42.556
1851,27,3,39063,2006,31.5865,-101.63343,8260,40,40,7,3,6,473540,191211,22.828
1852,27,3,38907,2006,31.46265,-101.55054,8160,160,40,7,3,4,257733,231649,43.676
1853,2,3,38828,2006,31.57637,-101.49816,8500,80,80,7,2,2,151023,492870,26.39411735
1854,27,3,38895,2006,31.46883,-101.55689,8116,Over 160,40,7,4,5,465061,272814,10.38
1855,2,3,38867,2006,31.60813,-101.57414,8267,40,40,5,2,2,123000,375250,23.70705727
1856,2,3,38854,2006,31.61703,-101.56814,8061,160,40,7,2,2,100450,383200,27.472
1858,2,3,38867,2006,31.58157,-101.50855,8512,40,80,7,2,2,172250,507500,33.50169037
1861,2,3,38894,2006,31.6287,-101.54973,8072,40,80,7,2,2,124500,387700,26.04
1862,2,3,38933,2006,31.52635,-101.65416,8345,40,20,7,2,2,123000,365750,28.096
1863,2,3,38881,2006,31.41884,-101.70958,9112,160,40,7,2,2,200600,576422,20.248
1864,2,3,38877,2006,31.62333,-101.55685,8101,40,40,7,2,2,123000,380190,20.3
1865,2,3,38901,2006,31.52355,-101.71506,8505,80,40,7,2,2,123000,353400,38.0292309
1866,2,3,38897,2006,31.52285,-101.70162,8508,80,40,7,2,2,123000,385032,27.336
1867,27,3,39068,2006,31.55037,-101.76306,8670,40,40,7,3,6,416800,180090,38.7437565
1868,2,3,38958,2006,31.63872,-101.56208,8215,80,40,5,2,2,123000,365500,30.284
1871,2,3,38909,2006,31.54559,-101.66468,8334,40,40,7,2,2,123000,353400,25.05108889
1872,2,3,38933,2006,31.53936,-101.66273,8342,80,40,7,2,2,123000,365806,32.076
1873,2,3,38908,2006,31.54175,-101.66787,8351,80,40,7,2,2,125830,368508,46.372
1874,2,3,38995,2006,31.63558,-101.54302,8149,40,40,7,2,2,123000,365750,18.50933409
1876,2,3,38971,2006,31.61922,-101.56047,8211,40,40,7,2,2,123000,365482,36.77679768
1877,2,3,38923,2006,31.48518,-101.66149,8313,40,80,7,2,2,123000,365750,40.748
1878,2,3,38986,2006,31.60947,-101.55163,8218,80,40,7,2,2,123000,365500,16.772
1879,2,3,39181,2007,31.41706,-101.71748,8516,160,20,7,2,2,169430,479976,18.87945795
1881,2,3,38946,2006,31.40078,-101.67292,8215,40,80,7,2,2,123000,365484,23.508
1886,27,3,39003,2006,31.5513,-101.75897,8660,40,40,5,3,6,468840,195952,71.34268838
1887,2,3,38986,2006,31.61366,-101.54944,8181,80,20,5,2,2,123000,365500,18.784
1890,2,3,38952,2006,31.53222,-101.63673,8334,20,20,7,2,2,676500,365750,16.568
1891,2,3,38985,2006,31.5507,-101.6618,8365,80,40,7,2,2,123000,353400,38.252
1893,2,3,38978,2006,31.53354,-101.68756,8351,40,40,7,2,2,123000,365750,49.928
1894,2,3,39042,2006,31.40133,-101.70376,8358,40,40,7,2,2,173822,483756,32.832
1895,20,3,39150,2007,31.48091,-101.71941,9300,80,40,7,1,1,601000,676032,33.176
1897,2,3,39026,2006,31.54104,-101.65438,8359,40,40,7,2,2,123000,353400,27.748
1899,2,3,39007,2006,31.62241,-101.56096,8182,40,40,7,2,2,123000,365500,18.384
1900,2,3,39059,2006,31.65067,-101.56088,8131,40,40,7,2,2,123000,368046,21.264
