WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Deepest_Zone,Top_Zone,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,CLFK..KHW.,U_SPBR..KHW.,L_SPBR..KHW.,WFMP..KHW.,WFMP_L..KHW.,WFMP_ATB..KH,CLINE..KHW.,STRN..KHW.,ATOK..KHW.,BEND..KHW.,ATOKA_L..KHW,MPLM..KHW.,WDFD..KHW.,DVNN..KHW.,Number,Type,Depth.Top,Depth.Base,Fluid.Amount,Fluid.Units,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Units,Propping.Agent.Type,Injection.Rate,Additive,Mesh.Size,EUR_o..Mstb.
1383,3,6,3,2011-08-12,2011,31.6993,-101.94911,11731,5,4,2,3,7,15,15,0,0,804672,0,613084,804672,6658.23,7548.6,8187.04,9118.97,9470.5,9923.92,10408.31,10820.29,10987.14,10969.32,11206.06,11903.07,12022.65,12080.06,15,4,11520,11600,34042,2,7,1500,2,4,NA,10,7,0.292
2625,3,11,5,2011-08-12,2011,31.64832,-102.13273,10850,2,7,2,6,22,1,1,0,0,988410,0,501200,988410,6814.37,7603.47,8159.98,9001.6,9326.22,9683.91,9930,10062.41,10191.39,10256.56,10631.6,11074.67,11219.59,11316.43,1,4,9285,10615,988410,2,7,501200,2,4,NA,1,1,39.584
275,7,15,2,2011-08-15,2011,31.65419,-101.4212,10093,4,6,8,3,12,6,12,108000,26000,368500,0,762000,502500,4284.21,5886.52,6426.62,7519.69,7826.64,8152.37,9235.23,9588.45,9686.24,NA,9916.93,9936.98,10015.63,10063.54,12,4,9330,9521,108000,2,4,80000,2,4,NA,4,7,32.736
1366,2,15,3,2011-08-15,2011,31.83423,-102.19834,10574,5,5,8,3,12,1,1,1157520,0,0,0,805680,1157520,7171.35,8000.33,8578.03,9384.1,9723.42,9948.65,10147.36,10524.71,10740.89,10880.59,11193.72,11734.91,12038.61,12138.25,1,4,8693,10386,1157520,2,4,805680,2,4,NA,1,1,43.248
286,7,14,2,2011-08-16,2011,31.72321,-101.52211,10533,4,5,5,3,10,1,2,927948,12096,0,0,866438,940044,5210.58,6120.48,6647.89,7752.96,8088.94,8342.24,9458.48,9828.59,9919.46,10030.15,10090.21,10235.64,10341.15,10379.31,2,4,7050,10448,927948,2,4,866438,2,4,NA,10,1,109.128
292,7,15,2,2011-08-17,2011,31.71565,-101.48907,10086,5,6,2,3,7,7,14,219000,32000,350000,0,827000,601000,5036.59,6012,6536,7661,7912,8222.18,9379,9759,9857,9960.49,9971.79,10102.91,10245.23,10323.46,14,4,9790,9891,81000,2,4,50000,2,4,NA,5,7,25.35257157
1377,2,6,3,2011-08-17,2011,31.7301,-102.09704,11059,4,4,2,6,22,12,12,0,0,756582,0,844910,756582,6921.47,7809.85,8373.31,9271.97,9567.99,9872.15,10240.85,10380.01,10580.04,10738.26,10982.53,11681.66,11889.58,11988.19,12,4,10928,10950,104748,2,12,5760,2,4,NA,1,7,11.188
2577,3,28,5,2011-08-17,2011,31.51934,-101.99197,10885,4,5,8,4,19,3,6,0,15000,1111976,0,1310274,1126976,6627,7517,8105,9099,9405,9738.09,10466.87,10758.12,10704.2,10774.69,10984.06,11372.11,11435.35,11526.05,6,4,9187,10482,817270,2,12,707796,2,4,NA,4,1,63.92773658
1267,4,28,3,2011-08-18,2011,31.93642,-101.85482,10430,5,5,8,4,19,3,6,0,13500,928746,0,600924,942246,6250,7191,7746,8738,9001,9352,10024,10322,10443.68,10467.43,10561.78,10943.17,11139.56,11225.17,6,4,8903,10247,642004,2,7,44279,2,4,NA,10,1,72.232
1298,2,11,3,2011-08-19,2011,31.85225,-102.1671,10990,4,4,2,4,14,1,1,0,0,1533924,0,956000,1533924,6971.86,7781.23,8351.71,9148.24,9490.38,9537.67,9830.31,10062.68,10261.43,10395.96,10576.63,11204.03,11497.22,11594.62,1,4,7965,10800,1533924,2,7,956000,2,4,NA,10,1,68.68
1335,2,11,3,2011-08-19,2011,31.8464,-102.193,11395,5,4,2,4,14,1,1,0,0,1042944,0,735000,1042944,7109.7,7960.47,8527.82,9316.03,9646.12,9859.04,10153.34,10461.97,10672.92,10810.98,11152.61,11595.47,11946.78,12038.72,1,4,8155,11045,1042944,2,7,735000,2,4,NA,1,1,36.508
266,5,26,2,2011-08-22,2011,31.77637,-101.5826,11328,5,2,5,3,10,1,1,915348,0,0,0,1207360,915348,5507.23,6332.08,6857.21,7912.54,8245.86,8485.38,9644.87,9947.46,10077.75,10193.28,10261.17,10383.5,10508.96,10554.35,1,4,6918,11044,915348,2,4,1078000,2,4,NA,1,1,43.24659366
2598,3,11,5,2011-08-24,2011,31.52864,-102.111,11293,5,6,2,4,14,1,1,1275166.184,0,0,0,822000,1275166.184,6917.67,7757.85,8352.47,9163.45,9536.85,9773.22,10302.2,10575.36,10740.13,10859.74,11242.19,11634.89,11909.41,12010.19,1,4,7950,11010,1275162,2,4,822000,2,4,NA,1,1,58.696
1334,2,11,3,2011-08-25,2011,31.83699,-102.18537,11370,5,5,2,4,14,1,1,0,0,1421574,0,849973,1421574,7146,7983.05,8564.25,9369.24,9724.52,9878.88,10240.27,10539.52,10756.01,10947.64,11217.96,11534.75,11877.14,11973.75,1,4,8170,11120,1421574,2,7,849973,2,4,NA,1,1,49.24
1336,2,11,3,2011-08-25,2011,31.81792,-102.17023,11361,5,2,2,4,14,1,1,0,0,1524138,0,978500,1524138,7103.47,7936.45,8494,9325.96,9733.86,9913.93,10192.27,10456.57,10686.63,10839.77,11073.8,11686.81,11938.14,12051.32,1,4,8140,11180,1524138,2,7,978500,2,4,NA,1,1,55.99784856
270,7,15,2,2011-08-26,2011,31.71955,-101.47231,10080,2,6,2,3,7,7,14,129000,32000,596000,0,885000,757000,4910.32,5982,6513.54,7609.52,7881,8221.85,9373.23,9722,9802,9903.98,9967.57,10067.59,10237.99,10317.37,14,4,9496,9793,129000,2,4,95000,2,4,NA,4,7,24.084
303,5,5,2,2011-08-26,2011,31.98601,-101.68949,10370,2,6,2,3,7,8,16,0,26040,0,0,612000,26040,5605.85,6518.94,7002.98,7980.28,8282.77,8708.23,9593.51,9935.63,10053.75,10156.45,10172.05,10365.08,10611.46,10665.65,16,4,9937,10136,NA,1,1,71000,2,4,NA,1,1,46.9
353,5,6,2,2011-08-27,2011,31.95466,-101.74615,11461,3,4,5,6,25,9,9,0,0,682782,0,767118,682782,5693.16,6819.53,7350.54,8326.26,8599.65,8976.26,9799.28,10163.45,10254.05,10265.38,10287.39,10609.33,10794.95,10846.85,9,4,10866,10928,71778,2,7,34885,2,3,NA,10,7,20.088
253,5,28,2,2011-08-29,2011,31.91226,-101.74536,10275,5,4,7,4,18,4,8,0,16500,1343858,0,1494110,1360358,5657,6773,7342,8311,8546,8788,9772,10089,10235,10292.05,10324.75,10619.74,10804.79,10822.94,8,4,10070,10182,175680,2,12,119785,2,4,NA,10,10,73.544
342,7,4,2,2011-08-29,2011,31.69898,-101.61162,10925,5,4,9,4,20,1,1,NA,NA,NA,NA,140000,NA,5735.94,6499.91,7049.53,8085.43,8356.37,8747.51,9779.69,10082.12,10217.02,10316.37,10458.96,10591.21,10740.44,10804.31,1,4,6528,10766,NA,1,1,140000,2,4,NA,1,9,5.964764826
2615,3,28,5,2011-08-29,2011,31.50499,-101.98273,10830,4,5,2,4,14,3,6,0,12000,1049158,0,1131351,1061158,6579.62,7446.93,8057.79,8975.1,9321.96,9577.81,10429.78,10712.27,10634.17,10860.3,10946.81,11267.05,11335.64,11422.15,6,4,9084,10661,751850,2,7,668104,2,4,NA,4,1,60.272
2639,3,11,5,2011-08-30,2011,31.56236,-102.08232,10680,5,4,8,4,19,1,1,1230700.816,0,0,0,852500,1230700.816,6834,7670,8294,9137,9469,9737,10347,10589,10772.75,10914.5,11210.6,11635.86,11804.36,11907.68,1,4,7870,10420,1230684,2,4,852500,2,4,NA,1,1,91.812
2591,3,11,5,2011-09-02,2011,31.52658,-102.11949,11159,4,6,2,4,14,1,1,1509127.266,0,0,0,927500,1509127.266,6937.09,7782.8,8367.24,9156.97,9545.7,9818.04,10267.09,10534.98,10693.05,10813.82,11245.71,11632.61,11891.14,11995.62,1,4,7960,11020,1509144,2,4,927500,2,4,NA,1,1,25.588
2637,3,17,5,2011-09-03,2011,31.54288,-102.11507,10674,4,2,8,4,19,1,1,1165080,0,0,0,838380,1165080,6901,7750,8363,9127,9520,9769,10297,10525,10701.55,10832.42,11194.14,11643.38,11842.04,11943.88,1,4,7862,10376,1165080,2,4,838380,2,4,NA,1,1,97.424
336,7,15,2,2011-09-04,2011,31.68975,-101.44101,10085,4,6,2,3,7,7,14,614000,31000,0,0,8e+05,645000,4546.14,5967.92,6487.25,7587.58,7904.86,8180.87,9268.26,9622.4,9715.16,NA,9971.51,9936.9,10096.27,10181.67,14,4,9750,9805,98000,2,4,50000,2,4,NA,5,7,41.33660355
2217,7,19,4,2011-09-04,2011,31.54109,-101.39595,8370,4,4,8,4,19,1,1,NA,NA,NA,NA,NA,NA,4107.52,5652.45,6202.42,7259.39,7518.33,NA,9125.3,9470.75,9555.25,NA,9710.47,9760.04,9875.4,9906.18,1,4,5696,8136,NA,1,2,0,3,7,NA,12,1,35.624
337,5,12,2,2011-09-05,2011,31.80579,-101.59201,10625,4,6,4,6,24,1,1,893970,0,0,0,930100,893970,5585.52,6302.97,6842.1,7936.53,8383.89,8769.31,9648.55,9950.31,10077.05,10218.77,10306.5,10396.76,10540.55,10582.1,1,4,7977,10524,893970,2,4,930100,2,4,NA,1,1,60.20299007
338,7,5,2,2011-09-06,2011,31.72597,-101.44786,9990,4,6,2,4,14,7,15,0,20580,0,0,552400,20580,4622.69,5887.41,6423.47,7550.21,7995.71,8157.23,9290.15,9646.14,9729.07,9813.92,9953.26,9937.46,10095.47,10186.54,15,4,9556,9784,NA,1,1,78400,2,4,NA,1,7,29.636
2555,3,28,5,2011-09-06,2011,31.51268,-101.99773,10900,4,2,2,4,14,2,4,0,13500,857112,0,1116006,870612,6650,7525.63,8138.16,9060.59,9384.51,9718.42,10467.79,10775.87,10702.12,10789.66,10968.58,11354.13,11416.44,11505.52,4,4,9216,10690,569688,2,7,525394,2,4,NA,8,1,57.116
288,5,6,2,2011-09-07,2011,31.92965,-101.70684,10913,5,2,4,6,24,10,11,0,10,650535,0,866588,650545,5798.15,6601.77,7111.29,8112.33,8473.72,8807.89,9676.16,10004.2,10141.67,10204.71,10239.04,10466.97,10658.17,10708.94,11,2,10584,10628,10,2,2,0,3,7,NA,2,1,153.18
2525,3,11,5,2011-09-07,2011,31.52614,-102.10577,11334,4,6,2,4,14,1,1,1223460,0,0,0,829171,1223460,6877,7723,8383,9136,9494,9751,10318.71,10551.92,10717.34,10880.04,11254.15,11637.4,11929.32,12027.3,1,4,7930,11220,1223460,2,4,829171,2,4,NA,1,1,98.63218937
306,7,15,2,2011-09-08,2011,31.72296,-101.55754,10711,4,2,2,4,14,8,15,226000,29000,412500,0,823000,667500,5381.54,6298.49,6848.47,7928.57,8213.51,8511.08,9653.6,9973.38,10114.22,10156.24,10304.2,10466.75,10571.57,10608.1,15,4,9993,10198,123000,2,4,75000,2,4,NA,5,7,41.792
2585,3,11,5,2011-09-09,2011,31.50716,-102.1214,10492,4,6,8,4,19,1,1,587906,0,0,0,508000,587906,6928.05,7748.06,8338.24,9133.83,9506.19,9774.26,10292.47,10536.41,10687.71,10884.4,11263.6,11564.16,11873.37,11977.08,1,4,7970,10220,587906,2,4,508000,2,4,NA,1,1,28.628
291,7,15,2,2011-09-12,2011,31.69677,-101.44318,10080,4,6,2,3,7,7,14,174500,32000,365000,0,785500,571500,4552.42,5951.56,6482.37,7601.02,7878.08,8174.65,9292.7,9686.55,9795.25,NA,9978.46,9963.78,10099.05,10186.76,14,4,9704,9769,63500,2,4,50000,2,4,NA,4,7,29.81065115
1328,2,28,3,2011-09-12,2011,31.7607,-102.20104,10432,4,2,8,4,19,3,6,0,12000,963840,0,1312915,975840,7218.74,8037.28,8553.67,9361.39,9761.14,10054.61,10177.85,10571.53,10714.66,10641.5,10715.29,11208.02,11460.47,11577.03,6,4,9528,10255,600462,2,12,504940,2,4,NA,10,7,90.7
2560,3,28,5,2011-09-12,2011,31.51414,-102.0153,10889,5,5,7,4,18,3,6,0,13500,861718,0,1133771,875218,6701,7573,8168,9103,9449,9768,10460.24,10751.49,10741.59,10710.27,10967.63,11386.72,11458.47,11551.61,6,4,9244,10630,585972,2,12,550990,2,4,NA,4,1,55.292
284,5,6,2,2011-09-13,2011,31.96436,-101.70016,10255,4,5,2,6,22,1,2,0,9999990,382000,0,253700,10381990,5617.04,6574.62,7071.04,8082.39,8452.99,8777.04,9639.54,9998.67,10098.27,10175.38,10193.21,10415.6,10640.27,10689.17,2,4,8629,10150,382000,2,12,253700,2,4,NA,21,10,46.308
1231,4,28,3,2011-09-13,2011,31.84301,-101.93189,10740,4,4,7,3,11,4,7,0,12000,1154157,0,1251542,1166157,6501,7266,7842,8744,9133,9649.25,10136,10401,10550.88,10598.88,10786.67,11063.48,11364.49,11457.34,7,4,10419,10546,169976,2,12,123841,2,4,NA,10,7,44.324
250,7,5,2,2011-09-14,2011,31.73061,-101.42734,9985,5,6,2,3,7,8,16,0,24066,0,0,663000,24066,4417.18,5773.34,6275.99,7441.57,7734.68,8064.19,9201.01,9522.56,9624.85,9735.62,9898.19,9854.3,9983.59,10051,16,4,9678,9816,NA,1,1,78000,2,4,NA,1,1,28.784
2612,3,28,5,2011-09-15,2011,31.523,-101.95416,10870,3,5,2,4,14,3,6,0,15000,998678,0,1209728,1013678,6541.36,7417.14,8059.78,8969.4,9308.68,9489.42,10449.68,10743.46,10600.16,10657.85,10902,11311.41,11382.45,11471.59,6,4,9130,10668,738578,2,7,647359,2,4,NA,10,1,47.424
2593,3,11,5,2011-09-18,2011,31.50704,-102.05935,11487,4,5,NA,NA,NA,1,1,1563240,0,0,0,996212,1563240,6794.25,7645.88,8272.73,9169.98,9478.22,9786.31,10476.62,10763.46,10926.91,11097.78,11455.14,11459.01,11598,11689.54,1,4,7850,11350,1563240,2,4,996212,2,4,NA,1,1,41.064
1393,2,13,3,2011-09-19,2011,31.84726,-102.04626,10140,4,4,8,4,19,1,3,534500,11000,0,0,5e+05,545500,6911.64,7776.43,8346.78,9310.21,9636.92,9979.81,10406.77,10675.9,10914.6,10947.77,11228.07,11702.57,11893.72,12003.23,3,4,7952,10030,534000,2,10,500000,2,4,NA,10,1,34.888
2223,7,19,4,2011-09-20,2011,31.50161,-101.45585,8500,4,4,8,4,19,1,1,NA,NA,NA,NA,NA,NA,4264.3,5769.87,6320.31,7352.86,7604.12,NA,9271.73,9618.98,9710,NA,9734.71,9950.17,10085.45,10118.89,2,4,5808,8252,635648,2,4,751508,2,4,NA,4,1,94.36
299,7,4,2,2011-09-22,2011,31.69103,-101.59466,10795,5,5,9,4,20,1,1,1318758,0,0,0,128790,1318758,5541.22,6401.65,6963.3,8009.4,8291.97,8623.66,9699.61,10013.49,10159.9,10277.21,10329.92,10522.14,10652.01,10710.09,1,4,6440,10692,1318758,2,4,128790,2,4,NA,1,7,1.219311577
1379,2,6,3,2011-09-22,2011,31.71924,-102.09364,11125,4,5,2,6,22,12,12,0,0,721350,0,450707,721350,6889.58,7766.31,8318.48,9216.62,9561.71,9948.06,10254.11,10394.18,10563.58,10710.3,10917.51,11694.31,11900.43,11997.04,12,4,10830,10870,104286,2,7,38523,2,4,NA,10,7,21.736
2638,3,11,5,2011-09-24,2011,31.56336,-102.10938,10693,2,5,8,4,19,1,1,1141690.184,0,0,0,732500,1141690.184,6884,7734,8329,9166,9485,9729,10256.9,10524,10672.94,10817.63,11210.54,11635.29,11788.15,11894.71,1,4,7870,10370,1141686,2,4,732500,2,4,NA,1,1,59.452
2624,3,11,5,2011-09-26,2011,31.53259,-102.09487,11465,5,7,2,4,14,1,1,1534806,0,0,0,993500,1534806,6865.86,7718.7,8324.95,9171.83,9517.94,9750.38,10381.67,10676.41,10817.78,10926.31,11203.42,11635.69,11897.49,11991.25,1,4,7910,11222,1534806,2,4,993500,2,4,NA,1,1,164.402811
240,5,15,2,2011-09-27,2011,31.75049,-101.60108,10676,5,6,8,2,6,8,16,125000,34000,331000,0,811000,490000,5387,6392,6974,8028,8299,8887,9724,10008,10142,10272.41,10355.94,10444.98,10552,10586,16,4,9596,9918,125000,2,4,95000,2,4,NA,5,7,21.352
293,7,15,2,2011-09-27,2011,31.68876,-101.4452,10075,4,6,2,3,7,6,12,122000,27000,303000,0,637000,452000,4611.86,5961.24,6490.24,7596.61,7947.08,8188.05,9285.08,9646.72,9744.24,NA,9972.23,9957.01,10140.18,10205.84,12,4,9506,9763,122000,2,4,95000,2,4,NA,4,7,22.844
349,5,7,2,2011-09-27,2011,31.86062,-101.7288,10880,4,4,2,6,22,1,1,735000,0,0,0,623671,735000,6144.68,6821.63,7387.33,8366.46,8712.3,8803.7,9893.84,10194.38,10299.97,10373.12,10455.82,10651.06,10796.65,10880.97,1,4,8600,10610,735000,2,4,623671,2,4,NA,1,1,185.44
350,5,6,2,2011-09-27,2011,31.93998,-101.74156,11400,4,5,9,6,28,11,11,0,0,656040,0,685031,656040,5766.01,6759.9,7311.26,8289.58,8544.86,8921.93,9776.18,10113.15,10249.49,10264.8,10287.4,10603.07,10765.97,10812.22,11,4,10640,10780,37548,2,7,630,2,4,NA,10,7,44.108
1372,3,4,3,2011-09-27,2011,31.6767,-102.04877,12330,4,4,9,6,28,1,1,1049370,0,0,0,841390,1049370,6873.52,7752.43,8309.03,9248.08,9629.87,9968.8,10433.8,10767.93,10981.65,10928.82,11149.92,11954.66,12108.84,12187.19,1,4,9312,12128,1049370,2,4,841390,2,4,NA,1,7,33.984
343,7,5,2,2011-09-29,2011,31.71173,-101.44339,9989,5,2,2,4,14,8,9,0,1008,0,0,703000,1008,4551.19,5917.28,6434.59,7538.79,7941.16,8153.52,9261.4,9605.71,9715.79,9815.06,9930.56,9927.75,10065.62,10159.62,9,4,9584,9774,NA,1,1,64000,2,4,NA,1,1,29.444
297,7,4,2,2011-10-03,2011,31.7026,-101.59822,10610,5,4,2,4,14,1,2,0,151200,0,0,125000,151200,5596.11,6427.14,6967.2,8011.98,8297.16,8632.09,9688.46,10012.59,10152.7,10278.2,10350.75,10513.18,10639.88,10699.44,2,4,6484,10450,NA,1,1,125000,2,4,NA,1,9,3.42574173
1367,2,15,3,2011-10-09,2011,31.8189,-102.2109,10574,4,6,8,3,12,1,1,1209306,0,0,0,855350,1209306,7192.08,7997.75,8557.21,9335.93,9753.67,9923.77,10205.83,10596.04,10811.95,10928.42,11185.54,11900.97,12115.06,12227.96,1,4,8690,10436,1209306,2,4,855350,2,4,NA,1,1,99.244
2631,3,11,5,2011-10-09,2011,31.63012,-102.13071,10896,5,3,2,6,22,1,1,0,0,944454,0,498353,944454,6834.04,7588.22,8207.11,9064.29,9381.56,9777.07,9964.46,10214.23,10362.23,10399.84,10759.84,11251.26,11380.51,11485.34,1,4,9290,10720,944454,2,7,498353,2,4,NA,1,1,93.704
255,5,28,2,2011-10-13,2011,31.98844,-101.65041,10187,2,2,7,4,18,4,4,0,0,1291704,0,1452522,1291704,5064,6180,6719,7683,8012,8281,9525,9852,9987,NA,10118.55,10258.04,10507.39,10571.43,5,2,6314,9918,12922,2,2,0,3,7,NA,12,1,51.348
289,5,28,2,2011-10-13,2011,31.97763,-101.71255,10285,5,2,7,4,18,4,8,0,16500,1290128,0,1525120,1306628,5495,6634,7142,8147,8407,8643,9713,10024,10154,10205.17,10221.04,10458.86,10675.22,10720.07,8,4,10033,10103,162030,2,7,113000,2,4,NA,3,7,29.21941362
294,5,28,2,2011-10-13,2011,31.85591,-101.71452,10406,2,5,7,4,18,4,8,0,15000,1210372,0,1302146,1225372,6187.08,6888.59,7447.44,8420.44,8853.92,8799.94,9943.06,10236.2,10340.43,10432.77,10518.08,10682.04,10833.68,10911.36,8,4,10242,10276,157865,2,12,120132,2,4,NA,4,10,74.448
296,5,28,2,2011-10-13,2011,31.95678,-101.70281,10232,4,6,2,4,14,3,6,0,16500,1300958,0,1513148,1317458,5406,6552,7059,8093,8329,8599,9667,9985,10144,10157.72,10177.76,10414.32,10638.4,10688.94,6,4,8300,10092,989269,2,12,717834,2,4,NA,10,1,107.0470321
1417,3,4,3,2011-10-15,2011,31.65171,-102.05837,11630,2,4,2,2,2,1,2,0,4200,112560,0,1e+05,116760,6865.17,7742.03,8314.44,9251.86,9556.71,9946.07,10461.64,10722.45,10888.56,10875.24,11100.32,11836.41,11979.88,12074.98,2,4,7690,11409,112560,2,7,100000,2,4,NA,10,7,45.42
333,7,15,2,2011-10-17,2011,31.68065,-101.43381,10088,4,6,2,4,14,7,14,111000,29000,417000,0,888000,557000,4416.81,5937.96,6456.8,7541.58,7902.22,8147.21,9211.24,9572.71,9669.83,NA,9909.05,9993.28,10020.67,10112.44,14,4,9360,9655,111000,2,4,98000,2,4,NA,5,7,44.064
1300,2,28,3,2011-10-17,2011,31.87898,-102.01972,10929,4,7,7,4,18,4,8,0,15000,1292592,0,1411688,1307592,6830.66,7709.64,8272.85,9267.92,9627.56,9937.57,10333.47,10665.88,10840.91,10907.15,11145.5,11645.98,11845.02,11947.15,8,4,10658,10766,167448,2,12,120834,2,4,NA,10,7,73.992
236,5,15,2,2011-10-18,2011,31.73728,-101.59195,10593,4,2,2,3,7,7,13,226000,26000,356000,0,685000,608000,5395,6372,6947,8013,8284,8885.27,9697,10002,10123,10248.87,10332,10462.07,10600.19,10648.55,13,4,10004,10297,123000,2,4,75000,2,4,NA,5,7,30.492
1310,3,24,3,2011-10-18,2011,31.70621,-101.92425,10955,5,5,7,6,26,1,2,0,10000,400700,0,693800,410700,6561.68,7428.88,8044.11,9005.07,9360.46,9707.64,10426.9,10731.2,10901.46,10901.66,11122.98,11741.25,11894.13,11943.38,2,4,9190,10780,400700,2,12,693800,2,6,NA,21,7,8.604
317,7,15,2,2011-10-19,2011,31.72394,-101.53538,10919,6,6,7,4,18,7,14,552000,29000,0,0,789000,581000,5066,6115,6682,7787,8065,8361.42,9504,9839,9954,10057.97,10129,10271.72,10373,10418,14,4,9634,9911,125000,2,4,75000,2,4,NA,5,7,29.108
362,5,3,2,2011-10-19,2011,31.8386,-101.54503,10935,4,5,5,6,25,8,8,339700,0,469500,0,609263,809200,5511.06,6051.29,6569.1,7645.39,8037.41,8222.57,9484.04,9800.3,9942.01,10024.26,10105.66,10211.48,10325.78,10374.78,8,4,10143,10387,43000,2,12,16500,2,4,NA,1,1,26.81893188
1395,2,12,3,2011-10-19,2011,31.87439,-102.00925,11501,2,7,2,3,7,1,1,781200,0,0,0,866400,781200,6801.81,7677.26,8240.6,9252.34,9584.99,9969.05,10374.06,10681.92,10861.58,10923.61,11143.04,11607.48,11805.55,11909.45,1,4,8550,11386,781200,2,4,866400,2,4,NA,1,1,74.232
1412,2,33,3,2011-10-19,2011,31.75734,-102.14178,10555,2,4,7,4,18,1,1,1314264,0,0,0,830181,1314264,6999.89,7889.74,8437.63,9292.1,9725.35,9746.39,10225.66,10391.58,10621.54,10902.43,11054.8,11543.47,11760.63,11863.16,1,4,7950,10420,1314264,2,4,830181,2,4,NA,1,1,84.592
1388,5,36,3,2011-10-20,2011,31.96047,-101.78676,10349,5,4,8,2,6,1,1,0,0,821688,0,774294,821688,5918,6955,7485,8451,8715,9100,9854,10220,10321.61,10318.01,10340.63,10614.29,10925.35,10986.49,1,4,6796,10102,821688,2,12,774294,2,4,NA,1,1,46.928
1369,2,15,3,2011-10-22,2011,31.81772,-102.20188,10652,2,6,8,3,12,1,1,1283142,0,0,0,800014,1283142,7191.53,8001.9,8568.85,9358.41,9758.61,9905.82,10226.13,10590.4,10809.54,10929.16,11188.87,11831.46,12074.88,12185.61,1,4,8699,10440,1283142,2,4,800014,2,4,NA,1,1,124.096
351,5,6,2,2011-10-24,2011,31.97478,-101.73801,11050,1,1,5,6,25,12,12,0,0,889938,0,1061120,889938,5635.55,6778.93,7307.91,8285.36,8699.67,9037.78,9727.04,10112.96,10247.25,10270.2,10290.62,10615.01,10828.16,10882.66,12,4,10790,10905,9618,2,7,NA,1,1,NA,10,1,19.624
2616,3,28,5,2011-10-24,2011,31.52087,-101.97454,10890,4,2,2,4,14,3,6,0,10500,846626,0,1082917,857126,6559.13,7448.71,8038.26,8993.25,9335.25,9645.05,10461.63,10752.88,10622.33,10719.4,10933.37,11305.16,11369.35,11459.27,6,4,9156,10694,583018,2,7,530974,2,4,NA,10,1,61.344
2559,3,28,5,2011-10-26,2011,31.51676,-102.00374,10890,4,5,2,4,14,3,6,0,15000,1059630,0,1799100,1074630,6660,7520,8142,9080,9419,9736,10441.84,10766.01,10707.24,10724.95,10953.94,11361.81,11426.95,11517.94,6,4,9216,10657,761483,2,12,1088000,2,4,NA,10,1,54.856
271,7,15,2,2011-10-27,2011,31.72083,-101.49947,10057,5,6,8,2,6,7,14,111000,29000,397000,0,839500,537000,5094,6036.06,6582.08,7656.17,7938.53,8238.19,9392.72,9745.15,9839.95,9963.31,9982.83,10123.41,10241.64,10306.78,14,4,9424,9723,111000,2,4,97500,2,4,NA,4,7,6.988
2635,3,11,5,2011-10-27,2011,31.50493,-102.06801,10814,4,2,8,4,19,1,1,1096074,0,0,0,698500,1096074,6818.67,7653.02,8296.09,9167.71,9495.71,9807.77,10497.82,10744.5,10911.18,11079.04,11442.16,11527.68,11691.11,11775.56,1,4,7880,10485,1096074,2,4,698500,2,4,NA,1,1,47.26
277,5,32,2,2011-10-30,2011,31.93507,-101.70192,10350,5,6,2,6,22,2,4,1402800,26000,0,0,689000,1428800,5787.5,6565.97,7075.81,8106.22,8478.76,8869.06,9675.01,9987.1,10135.62,10203.48,10233.74,10433.68,10640.23,10686.57,4,4,10104,10312,252000,2,10,115000,2,4,NA,1,1,97.304
2221,7,14,4,2011-10-30,2011,31.5342,-101.51575,10144,2,4,8,3,12,1,2,0,10080,826392,0,727700,836472,4524.3,6076.33,6630.72,7678.26,7821.14,8310.03,9494.77,9880.64,9964.31,NA,9998.94,10268.98,10394.06,10426.83,2,4,7173,9711,826392,2,7,727700,2,4,NA,10,1,27.78
2606,3,11,5,2011-10-30,2011,31.51306,-102.09707,11389,4,6,2,4,14,1,1,1361934,0,0,0,870000,1361934,6884.03,7720.53,8352.47,9139.02,9509.96,9739.88,10337.51,10634.5,10812.45,10965.77,11384.4,11641.69,11992.75,12082.27,1,4,7920,11220,1361934,2,4,870000,2,4,NA,1,1,140.7955167
1382,2,11,3,2011-11-03,2011,31.81845,-102.15355,11835,5,5,2,4,14,1,1,0,0,1335348,0,808500,1335348,6989.19,7799.35,8372.01,9203.94,9587.24,9856.24,9940.67,10147.04,10336.75,10430.87,10743.35,11319,11567.91,11687.13,1,4,7870,10665,1335348,2,7,808500,2,4,NA,1,1,50.444
1416,3,4,3,2011-11-04,2011,31.67881,-102.10276,11375,5,4,2,4,14,1,1,0,0,1351602,0,107600,1351602,6935.71,7796.47,8354.48,9241.72,9515.65,9878.39,10348.25,10385.63,10749.77,10739.86,11053.53,11728.78,11916.73,12010.81,1,4,7950,11212,1351602,2,12,107600,2,6,NA,1,1,5.083
360,7,5,2,2011-11-05,2011,31.72877,-101.43556,9980,1,1,NA,NA,NA,1,1,168000,0,0,0,NA,168000,4484.16,5790.12,6308.73,7461.28,7793.24,8080.15,9211.22,9543.66,9643.13,9744.16,9907.17,9869.66,9997.88,10073.22,1,4,6876,9888,168000,2,4,NA,1,1,NA,1,1,57.912
