WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Deepest_Zone,Top_Zone,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,CLFK..KHW.,U_SPBR..KHW.,L_SPBR..KHW.,WFMP..KHW.,WFMP_L..KHW.,WFMP_ATB..KH,CLINE..KHW.,STRN..KHW.,ATOK..KHW.,BEND..KHW.,ATOKA_L..KHW,MPLM..KHW.,WDFD..KHW.,DVNN..KHW.,Number,Type,Depth.Top,Depth.Base,Fluid.Amount,Fluid.Units,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Units,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size,EUR_o..Mstb.
399,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2012-03-13,2012,31.92037,-101.70037,10162,,,NA,NA,NA,4,8,0,13500,1127707,0,1450084,1141207,5874.19,6562.65,7078.18,8084.35,8492.55,8972.22,9664.81,9991.22,10120.11,10198.62,10238.48,10436.69,10618.02,10672.42,8,FRAC,10050,10098,142878,GAL,X-LINKGEL,121411,LB,SAND,NA,NA,GELA,30/50,56.136
415,F,ATHLON FE OPERATING LLC,GLASSCOCK,2012-03-13,2012,31.73041,-101.44487,9900,,,NA,NA,NA,1,2,0,13000,0,1383522,110000,1396522,4581.5,5824.78,6367.9,7515.93,7937.71,8120.43,9265.6,9622.54,9702.11,9777.8,9950.17,9919.66,10063.02,10145.74,2,FRAC,6890,9838,1383522,GAL,SLKW,110000,LB,SANDRCSD,NA,NA,SFAC,,29.63266871
1453,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,2012-03-13,2012,31.84558,-102.16502,11118,40,20,ATOKA,SPBR_U,SPBR_U --> ATOKA,1,1,0,0,1256850,0,819500,1256850,6941.45,7772.13,8339.02,9138.66,9478.41,9615.96,9863.1,10055.77,10247.08,10344.73,10599.89,11190.77,11437.27,11531.41,1,FRAC,7955,10540,1256850,GAL,GEL,819500,LB,SAND,NA,NA,GELA,,67.14
2695,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2012-03-13,2012,31.50846,-101.95869,10954,40,40,ATOKA,SPBR_U,SPBR_U --> ATOKA,3,6,0,13500,1388020,0,1422521,1401520,6519.96,7391.19,8032.88,8944.15,9310.91,9455.7,10501.15,10690.32,10511.87,10616.81,10802.76,11162.61,11234.25,11321.66,6,FRAC,9042,10557,1112622,GAL,X-LINKGEL,871833,LB,SAND,NA,NA,XLNK,,50.208
2701,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2012-03-13,2012,31.53212,-102.13045,10635,40,Over 160,WFMP,SPBR_U,SPBR_U --> WFMP,1,1,1029504,0,0,0,618812,1029504,6918,7767,8379,9106,9526,9779,10227,10450,10608.36,10754.21,11177.03,11600.92,11815.13,11926.59,1,FRAC,8365,10290,1029504,GAL,FLUD,618812,LB,SAND,NA,NA,,,26.44
2671,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2012-03-14,2012,31.5037,-102.12013,11462,40,Over 160,ATOKA,SPBR_U,SPBR_U --> ATOKA,1,1,1330854,0,0,0,836650,1330854,6907.37,7716.97,8303.24,9116.01,9481.56,9744.16,10291.05,10512.62,10661.49,10883.3,11238.46,11529.72,11842.5,11945.26,1,FRAC,7935,11250,1330854,GAL,FLUD,836650,LB,SAND,NA,NA,,,47.17776158
2674,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2012-03-15,2012,31.53922,-102.10145,11373,40,160,ATOKA,SPBR_U,SPBR_U --> ATOKA,1,1,1398978,0,0,0,910000,1398978,6879.72,7739.42,8330.12,9167.09,9510.92,9742.5,10368.5,10653.34,10767.35,10911.12,11158.57,11625.16,11859.6,11954.59,1,FRAC,7950,11260,1398978,GAL,FLUD,910000,LB,SAND,NA,NA,,,80.144
1421,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,2012-03-18,2012,31.81556,-102.11977,11207,80,40,ATOKA,SPBR_U,SPBR_U --> ATOKA,1,1,0,0,1363320,0,929580,1363320,6961.87,7778.63,8357.47,9219.32,9570.42,9735.14,10028.2,10238.73,10454,10534.79,10847.69,11358.82,11613.54,11709.79,1,FRAC,7985,10710,1363320,GAL,GEL,929580,LB,SAND,NA,NA,GELA,,66.948
1487,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,2012-03-18,2012,31.81496,-102.18312,11475,40,Over 160,ATOKA,SPBR_U,SPBR_U --> ATOKA,1,1,0,0,1278690,0,801000,1278690,7136.96,7961.57,8528.59,9349.57,9772.93,9818.33,10256.31,10550.67,10776.06,10931.73,11232.16,11770.47,12036.28,12148.78,1,FRAC,8170,11235,1278690,GAL,GEL,801000,LB,SAND,NA,NA,GELA,,70.35833286
396,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2012-03-21,2012,31.68625,-101.5025,10173,40,Over 160,NA,NA,NA,7,14,0,30000,525500,0,843000,555500,5200.63,6052.45,6596.19,7697.34,8102.16,8354.65,9423.48,9790.63,9893.64,10013.4,10048.37,10173.23,10309.44,10375.3,14,FRAC,9788,9947,108000,GAL,X-LINKGEL,77000,LB,SAND,NA,NA,XLNK,20/40,84.304
2244,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2012-03-21,2012,31.61329,-101.4347,8240,40,160,WFMP,SPBR_U,SPBR_U --> WFMP,1,1,NA,NA,NA,NA,NA,NA,4528.45,5908.22,6461.47,7556.04,7842.06,8177.15,9231.61,9622.69,9724.72,NA,9822.86,9981.76,10088.92,10124.41,1,FRAC,5951,8005,NA,,SLKW,NA,,,NA,NA,,,55.5535446
426,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2012-03-22,2012,31.67599,-101.41896,9920,,,NA,NA,NA,7,14,0,30000,568000,0,879800,598000,4155.07,5891.51,6403.71,7502.11,7838.87,8114.55,9203.43,9554.64,9653.03,NA,9885,9922.68,9975.95,10044.72,14,FRAC,9418,9703,115000,GAL,X-LINKGEL,77000,LB,SAND,NA,NA,SFAC,20/40,10.816
1350,D,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2012-03-22,2012,31.92121,-101.79205,10517,160,40,ATOKA,SPBR_U,SPBR_U --> ATOKA,4,8,0,12000,1487780,0,1438523,1499780,5898.28,6947.75,7490.09,8450.89,8837.96,8996.09,9856.53,10175.9,10318.36,10356.99,10362.45,10723.33,10921.29,10991.93,8,FRAC,10265,10355,201424,GAL,X-LINKGEL,149186,LB,SAND,NA,NA,XLNK,30/50,167.716
2670,B,APACHE CORPORATION,UPTON,2012-03-22,2012,31.55878,-102.01936,10810,40,80,WFMP,SPBR_U,SPBR_U --> WFMP,9,9,0,0,600000,342000,858000,942000,6676,7545.26,8126.47,9097.09,9441.54,9801.72,10379.29,10699.44,10819.71,10865.51,11190.4,11587.18,11695.9,11798.22,9,FRAC,10470,10681,100000,GAL,X-LINKGEL,88625,LB,RCSD,NA,NA,,20/40,74.832
418,D,APACHE CORPORATION,GLASSCOCK,2012-03-24,2012,31.81294,-101.54123,10980,,,NA,NA,NA,7,8,0,1008,448500,245500,520437,695008,5346.69,6089.87,6612.13,7675.49,8010.12,8296.73,9496.54,9813.73,9935.24,10028.64,10125.51,10250.78,10325.76,10365.77,1,ACID,10800,10811,1008,GAL,A,0,undefined,undefined,NA,NA,NECL,,10.788
1441,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2012-03-24,2012,31.91622,-101.8934,10385,40,20,WFMP,SPBR_U,SPBR_U --> WFMP,3,6,0,52500,1199908,0,1458884,1252408,6392.86,7280.71,7826.35,8809.58,9085.56,9457.05,10010.17,10265.2,10404.75,10462.54,10591.6,10936.89,11233.06,11339.73,6,FRAC,8860,10218,747588,GAL,X-LINKGEL,660716,LB,SAND,NA,NA,BIOC,,48.14
2660,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2012-03-24,2012,31.49566,-101.98907,10983,80,20,ATOKA,WFMP,WFMP --> ATOKA,1,2,0,1500,372132,0,298750,373632,6553.23,7411.14,8046.04,8924.09,9270.45,9554.12,10371.55,10657.05,10788.01,10895.4,10947.64,11249.68,11330.61,11417.04,2,FRAC,9662,10624,372132,GAL,X-LINKGEL,298750,LB,SAND,NA,NA,,,27.04989817
2672,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2012-03-24,2012,31.49657,-102.11779,11495,40,Over 160,ATOKA,SPBR_U,SPBR_U --> ATOKA,1,1,1384866,0,0,0,871000,1384866,6898.76,7723.14,8305.84,9116.87,9467.13,9708.8,10295.9,10467.05,10610.6,10878.44,11184.32,11497.73,11788.95,11889.59,1,FRAC,7880,11230,1384866,GAL,FLUD,871000,LB,SAND,NA,NA,,,79.2680371
367,D,CROWNQUEST OPERATING LLC,GLASSCOCK,2012-03-25,2012,31.82267,-101.5843,10567,80,Over 160,NA,NA,NA,1,1,936726,0,0,0,935200,936726,5616.28,6275.91,6794.59,7867.69,8309.69,8554.02,9636.62,9914.3,10033.5,10170.98,10239.06,10345.25,10494.07,10532.46,1,FRAC,7468,10490,936726,GAL,FLUD,935200,LB,SAND,NA,NA,,,24.56
2667,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2012-03-27,2012,31.53319,-102.12608,11463,20,Over 160,WFMP,SPBR_U,SPBR_U --> WFMP,1,1,1128204,0,0,0,708500,1128204,6914.83,7765.32,8350.24,9111.74,9521.39,9785.93,10247.19,10468.65,10625.99,10773.85,11198.12,11605.57,11821.58,11928.76,1,FRAC,7945,10275,1128204,GAL,FLUD,708500,LB,SAND,NA,NA,,,167.076
2710,B,ATHLON ENERGY OPERATING LLC,UPTON,2012-03-27,2012,31.62684,-102.07745,11400,80,40,ATOKA,SPBR_U,SPBR_U --> ATOKA,1,2,0,13000,1498728,0,126000,1511728,6859.51,7693.71,8254.22,9166.68,9456.04,9835.66,10244.16,10593.79,10704.14,10746.55,10994.75,11585.17,11716.37,11825.49,2,FRAC,8048,11207,1498728,GAL,X-LINKGEL,126000,LB,SANDRCSD,NA,NA,SFAC,,13.24119333
2702,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2012-03-29,2012,31.51967,-102.13041,10725,40,Over 160,WFMP,SPBR_U,SPBR_U --> WFMP,1,1,1170960,0,0,0,772500,1170960,6931,7782,8389,9129,9517,9780,10242,10463,10624,10768.62,11194.45,11577.89,11830.86,11940.32,1,FRAC,7890,10320,1170960,GAL,FLUD,772500,LB,SAND,NA,NA,,,53.736
2245,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2012-04-02,2012,31.63968,-101.42151,8242,80,80,WFMP,SPBR_U,SPBR_U --> WFMP,1,1,NA,NA,NA,NA,NA,NA,4312.87,5876.15,6433.03,7512.81,7784.26,8138.37,9188.02,9560.89,9666.43,NA,9860.89,9917.06,10004.62,10054.67,1,FRAC,5929,7987,NA,,A,0,undefined,undefined,NA,NA,HCL,,23.00821016
2242,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2012-04-03,2012,31.65067,-101.41874,8270,40,Over 160,WFMP,SPBR_U,SPBR_U --> WFMP,1,1,NA,NA,NA,NA,NA,NA,4250.18,5863.18,6406.04,7489.29,7787.72,8136.68,9209.28,9556.14,9653.97,NA,9900.05,9908.79,9980.77,10045.96,1,FRAC,5937,7953,NA,,A,0,undefined,undefined,NA,NA,HCL,,126.068
2691,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2012-04-04,2012,31.50212,-102.03923,10833,20,160,WFMP,SPBR_U,SPBR_U --> WFMP,3,6,0,13500,1382763,0,1533446,1396263,6716.47,7569.2,8165.44,9084.77,9411.57,9704.75,10381.44,10599.42,10721.09,10745.75,10969.19,11307.4,11400.53,11502.02,6,FRAC,9189,10606,1067724,GAL,X-LINKGEL,861707,LB,SAND,NA,NA,XLNK,,69.26
1496,A,SUMMIT PETROLEUM LIMITED LIABILITY CORP,MIDLAND,2012-04-07,2012,31.73586,-102.11627,10395,160,80,WFMP,SPBR_U,SPBR_U --> WFMP,1,1,1121190,0,0,0,787968,1121190,6940.71,7787.08,8340.57,9215.14,9571.15,9837.42,10090.99,10353.62,10512.62,10703.83,10999.76,11609.56,11826.88,11932.8,1,FRAC,7845,10286,1121190,GAL,FLUD,787968,LB,SAND,NA,NA,,,166.34
389,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2012-04-08,2012,31.71186,-101.50558,10182,,,NA,NA,NA,7,14,0,29000,523000,0,826000,552000,5163.72,6060.86,6608.07,7682.71,7951.24,8262.47,9407.16,9755.81,9863.07,9988.77,10024.16,10150.4,10255.36,10319.13,14,FRAC,9604,9803,114000,GAL,X-LINKGEL,88000,LB,SAND,NA,NA,XLNK,20/40,19.74
2248,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,2012-04-11,2012,31.53511,-101.48412,9950,80,20,STRAWN,WFMP,WFMP --> STRAWN,1,2,0,9072,914004,0,602720,923076,4427.94,5985.77,6542.15,7599.15,7698.94,8296.95,9469.04,9784.73,9867.12,NA,9879.36,10161.71,10290.95,10324.43,2,FRAC,7854,9835,914004,GAL,GEL,602720,LB,SAND,NA,NA,GELA,,33.536
2678,B,APACHE CORPORATION,UPTON,2012-04-11,2012,31.53745,-102.01252,10820,,,WFMP,SPBR_U,SPBR_U --> WFMP,8,8,0,0,495000,382500,785730,877500,6680.44,7561.65,8147.16,9098.59,9419.17,9695.81,10420.43,10716.42,10813.92,10758.08,11083.13,11500.35,11590.63,11689.09,8,FRAC,10450,10702,100000,GAL,X-LINKGEL,88625,LB,RCSD,NA,NA,XLNK,20/40,90.088
1394,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2012-04-12,2012,31.84936,-101.93807,10719,40,80,STRAWN,SPBR_U,SPBR_U --> STRAWN,4,8,0,15000,1388199,0,1347700,1403199,6564.96,7411.86,7969.48,8971.44,9294.89,9707.49,10042.93,10422.08,10581.88,10636.06,10812.44,11114.14,11396.76,11500.54,8,FRAC,10428,10526,212004,GAL,X-LINKGEL,150467,LB,SAND,NA,NA,XLNK,30/50,49.028
1413,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2012-04-12,2012,31.83808,-101.95273,10803,40,160,ATOKA,SPBR_U,SPBR_U --> ATOKA,4,8,0,16500,1372841,0,1423712,1389341,6616.9,7469.88,8029.62,9030.79,9366.93,9699.61,10325.55,10545.57,10726.29,10755.01,10975.2,11215.86,11505.99,11604.78,8,FRAC,10612,10729,216876,GAL,X-LINKGEL,161491,LB,SAND,NA,NA,XLNK,30/50,56.772
1480,B,BERRY OIL COMPANY,MIDLAND,2012-04-12,2012,31.69135,-101.95096,11895,40,Sub 20,ATOKA,WFMP,WFMP --> ATOKA,10,20,0,12000,827484,0,936440,839484,6637.5,7518.05,8154.6,9099.41,9451.88,9974.72,10417.43,10810.44,10976.81,10970.63,11220.13,11912.88,12018.68,12081.46,20,FRAC,11440,11463,130662,GAL,X-LINKGEL,90000,LB,CER,NA,NA,XLNK,20/40,23.292
1499,A,ATHLON ENERGY OPERATING LLC,MIDLAND,2012-04-13,2012,31.73356,-102.08893,11350,20,20,ATOKA,SPBR_L,SPBR_L --> ATOKA,1,2,0,15000,1526994,0,123000,1541994,6874.45,7759.84,8318.48,9218.66,9528.11,9850.06,10253.65,10387.58,10597.44,10736.7,10999.91,11675.84,11879.27,11978.67,2,FRAC,8933,11146,1526994,GAL,X-LINKGEL,123000,LB,SANDRCSD,NA,NA,,,86.52
2249,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,2012-04-13,2012,31.53831,-101.48093,9983,40,40,WFMP,WFMP,WFMP --> WFMP,1,2,0,8064,898044,0,555880,906108,4414.71,5981.45,6527.76,7590.03,7648.35,8283.98,9465.18,9768.01,9849.95,NA,9864.28,10144.26,10269.6,10304.8,2,FRAC,7815,9750,898044,GAL,X-LINKGEL,555880,LB,SAND,NA,NA,XLNK,,109.772
421,F,ATHLON FE OPERATING LLC,GLASSCOCK,2012-04-14,2012,31.67782,-101.50887,10240,,,NA,NA,NA,1,2,0,12000,1633170,0,112000,1645170,5242.13,6075.94,6617.94,7714.84,8100.42,8382.66,9445.34,9821.43,9929.87,10034.95,10061.54,10223.79,10345.99,10398.35,2,FRAC,7211,10111,1633170,GAL,X-LINKGEL,112000,LB,SANDRCSD,NA,NA,SFAC,,44.73512294
432,D,BERRY OIL COMPANY,GLASSCOCK,2012-04-14,2012,31.94439,-101.73731,11420,80,20,FUSS,WFMP,WFMP --> FUSS,9,19,0,17000,897684,0,754603,914684,5723.98,6744.18,7288.03,8270.54,8519.65,9014.12,9778.35,10121.7,10247.04,10256.35,10280.84,10604.22,10746.6,10798.07,1,ACID,11196,11220,3000,GAL,A,0,undefined,undefined,NA,NA,HCL,,20.776
2718,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2012-04-14,2012,31.51553,-102.11975,11460,40,Over 160,ATOKA,SPBR_U,SPBR_U --> ATOKA,1,1,1429386,0,0,0,879500,1429386,6912.93,7751.23,8360.91,9121.2,9506.74,9801.13,10247.45,10524.24,10681.06,10826.51,11255.22,11587.84,11886.55,11989.67,1,FRAC,7950,11210,1429386,GAL,FLUD,879500,LB,SAND,NA,NA,,,18.56
431,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2012-04-15,2012,31.67853,-101.42438,10035,,,NA,NA,NA,7,14,0,30000,548000,0,845000,578000,4251.65,5912.59,6426.97,7517.53,7860.14,8127.69,9205.6,9559.26,9658.41,NA,9891.56,9953.29,9989.45,10070.27,14,FRAC,9450,9698,124000,GAL,X-LINKGEL,88000,LB,SAND,NA,NA,SFAC,20/40,19.944
1396,A,CROWNQUEST OPERATING LLC,MIDLAND,2012-04-16,2012,31.86447,-102.01949,11510,160,Sub 20,ATOKA,SPBR_L,SPBR_L --> ATOKA,1,1,897120,0,0,0,970400,897120,6802.8,7680.33,8246.33,9245.87,9593.76,9950.25,10364.24,10658.67,10851.21,10920.8,11147.43,11681.84,11833.24,11931.93,1,FRAC,8560,11360,897120,GAL,FLUD,970400,LB,SAND,NA,NA,,,164.344
2699,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2012-04-16,2012,31.49269,-101.97111,10755,20,80,ATOKA,SPBR_U,SPBR_U --> ATOKA,3,6,0,15000,1261705,0,1400091,1276705,6476.55,7325.42,7948.1,8863.22,9210.02,9473.62,10327.08,10554.78,10497.95,10682.16,10816.58,11071.01,11171.64,11254.07,6,FRAC,8951,10510,1001700,GAL,X-LINKGEL,848371,LB,SAND,NA,NA,XLNK,,66.716
2677,B,APACHE CORPORATION,UPTON,2012-04-17,2012,31.54364,-102.01882,10800,,,WFMP,SPBR_U,SPBR_U --> WFMP,8,8,0,0,436000,440500,756750,876500,6689.1,7561.58,8164.26,9090.27,9417,9692.98,10410.56,10693.12,10837.79,10806.14,11139.58,11537.27,11640.8,11740.88,8,FRAC,10410,10670,36000,GAL,X-LINKGEL,NA,,,NA,NA,XLNK,,49.624
2707,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2012-04-17,2012,31.53714,-102.10992,11505,40,160,ATOKA,SPBR_U,SPBR_U --> ATOKA,1,1,1598436,0,0,0,952500,1598436,6900.8,7747.39,8354.22,9165.42,9529.67,9773.87,10337.37,10561.57,10724.96,10875.01,11186,11619.44,11859.37,11960,1,FRAC,7965,11250,1598436,GAL,FLUD,952500,LB,SAND,NA,NA,,,53.004
2719,B,PARSLEY ENERGY OPERATIONS LLC,UPTON,2012-04-20,2012,31.63574,-101.99403,12200,80,40,ATOKA,SPBR_L,SPBR_L --> ATOKA,1,1,1528506,0,0,0,1341760,1528506,6704.58,7594.88,8183.79,9160.02,9506.14,9934.09,10555.85,10869.66,11008.78,11057.52,11327.02,11887.52,12020.06,12130.74,1,FRAC,8960,11586,1528506,GAL,FLUD,1198000,LB,SAND,NA,NA,,,125.684
1488,D,BERRY OIL COMPANY,MIDLAND,2012-04-22,2012,31.95364,-101.78102,11503,40,40,SIL_DEV,WFMP,WFMP --> SIL_DEV,9,18,0,12000,890106,0,996200,902106,5856.29,6936.12,7461.34,8427.51,8717.19,9060.6,9856.71,10206.52,10330.6,10318.07,10335.43,10635.83,10914.61,10970.68,18,FRAC,10848,10958,106176,GAL,GEL,35000,LB,CER,NA,NA,GELA,20/40,57.16
2714,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2012-04-22,2012,31.51054,-102.06048,11506,40,40,ATOKA,SPBR_U,SPBR_U --> ATOKA,1,1,1532874,0,0,0,973500,1532874,6800,7665,8305,9177,9501,9791,10490,10782,10952,11119,11497.21,11484.17,11635.07,11726.39,1,FRAC,7850,11350,1532874,GAL,FLUD,973500,LB,SAND,NA,NA,,,58.896
323,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2012-04-24,2012,31.72177,-101.49537,10087,,,STRAWN,SPBR_U,SPBR_U --> STRAWN,7,14,0,30000,542500,0,856000,572500,5084.5,6017.31,6554.81,7645.38,7922.33,8226.78,9382.34,9739.33,9834.06,9950.39,9964.92,10106.1,10233.9,10301.98,14,FRAC,9526,9833,116000,GAL,X-LINKGEL,91500,LB,SAND,NA,NA,SFAC,20/40,26.248
1434,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2012-04-25,2012,31.85652,-101.97209,10875,40,160,ATOKA,SPBR_L,SPBR_L --> ATOKA,4,7,0,12000,1200862,0,1224984,1212862,6664,7504,8083,9099,9438,9799.93,10310,10583,10762,10816,10972.47,11327.66,11573.87,11686.43,7,FRAC,10610,10782,202996,GAL,X-LINKGEL,149994,LB,SAND,NA,NA,XLNK,30/50,64.804
413,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2012-04-26,2012,31.88452,-101.73701,10457,,,NA,NA,NA,4,7,0,13500,1420042,0,1426469,1433542,5712,6835,7423,8416,8577.69,8817.79,9929,10230,10266.23,10330.96,10401.42,10617.71,10759.62,10847.1,7,FRAC,10248,10330,179078,GAL,X-LINKGEL,137316,LB,SAND,NA,NA,XLNK,20/40,91.968
422,D,CROWNQUEST OPERATING LLC,GLASSCOCK,2012-04-26,2012,31.81143,-101.56201,10623,,,NA,NA,NA,1,1,732312,0,0,0,627400,732312,5258.53,6202.45,6718.18,7775.31,8144.81,8491.64,9569.24,9864.5,9986.17,10102.49,10179.06,10295.12,10407.87,10446.51,1,FRAC,7910,10470,732312,GAL,FLUD,627400,LB,SAND,NA,NA,,,18.684
1333,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2012-04-26,2012,31.84373,-101.91381,10648,40,40,ATOKA,SPBR_L,SPBR_L --> ATOKA,4,7,0,8394,1487374,0,942338,1495768,6380.46,7235.65,7798.61,8826.91,9152.46,9570.74,10100.79,10350.52,10489.8,10552.18,10714.83,11021.61,11296.32,11381.71,7,FRAC,10368,10532,521188,GAL,X-LINKGEL,141230,LB,SAND,NA,NA,GELA,30/50,42.14
1354,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2012-04-27,2012,31.82874,-101.79834,11147,Over 160,40,MISS,SPBR_U,SPBR_U --> MISS,4,8,0,15000,1673884,0,1509415,1688884,5949.54,7016.64,7593.9,8568.91,8857.22,9324.11,10054.18,10340.91,10502.5,10528.91,10632.97,10982.86,11141.99,11233.96,8,FRAC,10872,11038,367464,GAL,X-LINKGEL,116528,LB,SAND,NA,NA,XLNK,30/50,69
1408,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2012-04-30,2012,31.88474,-101.99461,11202,40,Sub 20,ATOKA,CLFK,CLFK --> ATOKA,4,8,0,10250,1107788,0,1399220,1118038,6777.62,7659.71,8231.01,9248.09,9557.31,9960.37,10391.39,10662.81,10847.33,10888.33,11092.8,11515.28,11747.69,11854.95,8,FRAC,10674,10880,179880,GAL,X-LINKGEL,150759,LB,SAND,NA,NA,XLNK,30/50,70.3
1462,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2012-04-30,2012,31.76356,-101.95537,10939,80,40,ATOKA,SPBR_L,SPBR_L --> ATOKA,4,7,0,7500,1327826,0,1337138,1335326,6590.45,7450.46,8037.23,9034.72,9386.41,9785.92,10398.35,10693,10810.33,10896.34,11073.25,11574.06,11797.21,11861.05,7,FRAC,10711,10860,197196,GAL,X-LINKGEL,135013,LB,SAND,NA,NA,XLNK,,66.956
1474,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2012-04-30,2012,31.88235,-102.00738,11004,40,Sub 20,ATOKA,SPBR_U,SPBR_U --> ATOKA,4,8,0,12000,1422357,0,1447742,1434357,6806.17,7673.4,8244.35,9251.16,9556.83,9967.83,10370.38,10684.48,10849.85,10912.81,11136.97,11584.89,11801.82,11905.36,8,FRAC,10698,10910,223070,GAL,X-LINKGEL,150110,LB,SAND,NA,NA,XLNK,30/50,101.8054469
2243,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2012-04-30,2012,31.64264,-101.47006,8331,Over 160,20,WFMP,SPBR_U,SPBR_U --> WFMP,1,1,NA,NA,NA,NA,NA,NA,5030.35,5986.65,6529.91,7606.35,7930.65,8302.86,9319.76,9711.65,9815.02,NA,9972.52,10097.14,10202.33,10257.72,1,FRAC,6036,8078,NA,,A,0,undefined,undefined,NA,NA,HCL,,32.19555527
430,D,CROWNQUEST OPERATING LLC,GLASSCOCK,2012-05-02,2012,31.81841,-101.56479,10615,160,Over 160,NA,NA,NA,1,1,907368,0,0,0,809068,907368,5579.01,6218.27,6734.98,7788.45,8183.7,8475.83,9580.76,9871.64,9992.74,10112.86,10185.03,10300.63,10419.02,10459.59,1,FRAC,7917,10459,907368,GAL,FLUD,809068,LB,SAND,NA,NA,,,27.64
2715,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2012-05-02,2012,31.50417,-102.02111,10928,40,160,ATOKA,SPBR_U,SPBR_U --> ATOKA,3,6,0,14000,285016,928066,1367375,1227082,6709.63,7566.4,8165.9,9109.35,9430.63,9722.72,10494.95,10634.03,10689.39,10664.46,10908.53,11338.54,11415.54,11508.69,6,FRAC,9194,10629,928066,GAL,SLKW,749325,LB,SAND,NA,NA,GELA,,39.86
1507,B,ATHLON ENERGY OPERATING LLC,MIDLAND,2012-05-03,2012,31.6826,-102.07353,11460,40,40,ATOKA,SPBR_U,SPBR_U --> ATOKA,1,2,0,17000,1586634,0,120000,1603634,6890.19,7799.23,8354.34,9284.54,9564.5,9977.65,10434.31,10586.63,10880.31,10857.13,11113.18,11872.09,12046.71,12128.99,2,FRAC,8152,11321,1586634,GAL,X-LINKGEL,120000,LB,SANDRCSD,NA,NA,SFAC,,8.412
2726,B,MERITAGE ENERGY COMPANY LLC,UPTON,2012-05-03,2012,31.55543,-102.00094,11147,160,40,ATOKA,WFMP,WFMP --> ATOKA,1,2,0,7728,754698,0,807151,762426,6632.61,7507.51,8107.07,9041.16,9410.87,9696.37,10383.1,10691.51,10786.97,10794.02,11107.1,11557.37,11650.21,11751.02,2,FRAC,8882,11012,754698,GAL,GEL,807151,LB,SANDRCSD,NA,NA,SFAC,,46.248
1479,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2012-05-06,2012,31.92695,-101.84699,10428,40,40,WFMP,SPBR_U,SPBR_U --> WFMP,3,6,0,13500,1378970,0,1444110,1392470,6151,7099,7695,8612,8941,9270,9834,10268,10434.02,10448.38,10555.95,10919.07,11108.12,11192.24,6,FRAC,8710,10193,983084,GAL,X-LINKGEL,753542,LB,SAND,NA,NA,XLNK,,123.4073116
