EUR_o..Mstb.,Fluid.Water..Gals.,Acid..Gals.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,Subarea,Operator,County,Completion.Year,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Frac.Stages,Other..Gals.,Top_Zone,Deepest_Zone,Type,Depth.Top,Fluid.Type,Propping.Agent.Type,Additive,Mesh.Size
18.56291316,0,9000,446516,41698,114711,1,2,2,2008,1,3,6,0,3,7,3,8061,6,3,9,6
15.08381372,0,10500,431283,52725,137433,1,2,2,2008,4,3,6,0,3,7,3,8020,11,3,20,6
29.752,0,12000,506153,68556,158640,1,2,2,2009,4,3,7,0,3,7,3,8018,11,3,20,6
30.86,0,9000,457464,63966,135022,1,2,2,2009,1,3,5,0,1,7,3,7803,11,3,20,6
35.40801779,0,12000,553766,55743,153784,1,2,2,2008,1,4,7,0,3,7,3,8065,11,3,19.405842314052,6
46.732,0,10500,470788,44218,118940,1,2,2,2008,5,3,6,0,3,7,3,8008,11,3,20,6
37.72997991,0,7500,534815,62803,155278,1,2,2,2008,4,3,5,0,1,7,3,8021,11,3,20,6
27.901,0,12000,640140,52529,145941,3,27,2,2009,3,3,6,0,3,7,3,7296,11,3,20,6
45.716,0,22400,153212,104289.409936998,107300,1,3,2,2008,4,3,8,0,1,7,3,9675,9.09052874681431,3,16.4632588592084,6.10171866958416
32.796,100404.752187487,8803.37835315849,535651.518713866,122386.762538227,66500,2,3,2,2008,3.21069692172934,2.94166704136775,3,8855.02130111318,5,7,3,9990,8.54816053389018,1,17.057247570655,6
28.252,0,12000,589657,50173,120116,1,2,2,2008,1,3,7,0,3,7,3,7910,11,3,20,6
29.636,0,10500,497735,62442,156658,1,2,2,2008,1,3,6,0,3,7,3,7847,11,3,20,6
55.82033012,0,9000,426334,44016,106740,1,2,2,2009,1,3,5,0,3,7,3,7886,11,3,20,6
56.996,0,12000,629151,67927,169359,1,2,2,2008,4,3,7,0,3,7,3,8016,11,3,20,6
12.528,0,10500,562701,67654,139640,1,2,2,2009,4,3,6,0,3,7,3,7975,11,3,20,6
11.38,0,10500,432764,54495,130880,1,2,2,2009,1,3,6,0,3,7,3,7854,11,3,20,6
47.458,0,12000,648880,49597,138510,1,2,2,2008,3,3,7,0,2,7,3,8852,11,3,20,6
34.07126625,0,12000,595426,45686,120907,1,2,2,2008,1,3,7,0,3,7,3,8027,11,3,19.1769029102203,6
45.416,0,9000,417373,54021,135548,1,2,2,2008,4,3,5,0,2,7,3,8546,11,3,20,6
35.288,0,7500,323358,50148,117358,1,2,2,2009,4,3,4,0,3,7,3,7978,11,3,20,6
32.66,0,10500,579565,52125,124624,1,2,2,2008,4,3,6,0,3,7,3,8025,11,3,20,6
40.388,0,10500,548832,75642,192371,1,2,2,2008,4,3,6,0,3,7,3,7998,11,3,20,6
70.14,0,16500,827800,811300,750000,1,10,2,2008,3,4,1,0,3,7,3,7846,11,3,20,5.99999991062273
16.964,0,26000,964596,308364.796184106,77000,2,3,2,2008,1,3,8,0,3,7,3,9596,8.78451463922718,3,16.972583040663,6
13.39959831,0,11000,689552,157206,120000,2,3,2,2010,2,3,6,0,3,7,3,9760,11,3,20,6
28.04,0,10000,153212,191631.442899464,485000,2,3,2,2008,2.99287495376435,3.22698495149643,5,0,3,7,3,9376,8.3716365081835,3,16.4579736389038,6
11.7,0,14000,612920,139986,120000,2,3,2,2010,3,3,6,0,3,7,3,9740,11,3,20,6
35.70501952,0,10500,373872,41244,103400,3,27,2,2008,5,5,6,0,2,7,3,8040,11,3,20,6
24.6,0,6000,224433,54402,130000,3,27,2,2009,3,2,4,0,1,5,3,7076,11,3,20,6
16.264,0,4500,174603,48190,132292,3,27,2,2008,3,2,3,0,1,7,3,7133,11,3,20,6
42.724,0,7500,404136,62508,144000,3,27,2,2008,3,2,5,0,3,7,3,7135,11,3,20,6
48.39886208,0,17052,1158444,1141392,848110,3,13,2,2009,4,6,1,0,2,1,3,8110,11,3,20,6.45465750182422
76.10923649,28728,15036,605094,561330,761600,3,13,2,2009,3,6,1,0,2,1,3,8136,11,3,20,6.40212040689933
61.028,0,15000,682611,41832,217545,1,27,2,2008,3,1,9,0,2,7,3,8866,11,3,20,6
49.59876072,0,15036,738906,723870,597980,3,13,2,2009,4,6,1,0,2,1,3,8099,11,3,15.0689289271882,6.72541560466978
28.488,0,5500,227880,56789,136575,3,27,2,2009,4,2,4,0,3,7,3,7028,11,3,20,6
27.54,0,4250,159664,49404,133580,5,27,2,2009,3,2,3,0,3,7,3,7057,11,3,20,6
36.652,0,5000,231756,56070,141815,3,27,2,2009,4,2,4,0,3,5,3,6994,11,3,20,6
20.196,0,5000,201020,36168,131660,3,27,2,2009,3,2,4,0,3,7,3,7053,11,3,20,6
33.5106793,502000,15000,517000,502000,478000,1,12,2,2008,4,1,1,0,3,7,3,7988,3,3,20,6.05281157108591
66.556,1075580.1,18000,1194000,1176000,927236,3,20,2,2009,3,4,1,0,3,7,3,7394,9,3,13.5430192840644,5.74773513417706
42.5222477,0,12000,721611,51411,127802,2,27,2,2008,1,3,7,0,3,7,3,7695,11,3,20,6
14.988,0,6840,221636,47947,133337,3,27,2,2009,1,3,4,0,3,5,3,7397,11,3,20,6
79.56669217,0,9500,531478,57708,150785,3,27,2,2009,4,4,6,0,2,7,3,8059,11,3,20,6
42.052,451000,12150,463150,451000,431000,1,12,2,2008,4,3,1,0,3,7,3,7900,3,3,20,5.91513669854314
71.876,0,22092,861546,839454,878070,4,13,2,2009,4,4,1,0,3,1,3,6939,11,3,20,5.32327843655558
31.08,0,17000,727010,142002,120000,1,3,2,2010,3,4,6,0,3,7,3,9950,11,3,20,6
39.1,0,16500,684468,122010,80000,1,3,2,2010,3,3,6,0,3,7,3,9940,11,3,20,6
22.104,458200,26000,586200,457700,433600,1,12,2,2009,3,3,1,0,3,7,3,7870,3,3,20,6.26535435316655
60.824,1075580.1,26000,1408201.2,356496,501458.374971259,1,33,2,2009,1,5,7,0,1,6,3,7858,3,3.01511755738455,12.2336042647664,7.04226524386795
57.436,492900,13000,505900,492400,456500,1,12,2,2009,4,4,1,0,3,7,3,8030,3,3,9,6.15419062241645
15.84545683,43751.8476186218,10247.4384243531,539506.017646621,96726.3080843697,92000,1,3,2,2009,3,3,4,3860.08284448444,3,7,3,9847,9.93991063796508,3,19.0093036014246,6
62.456,549250,11500,560750,548750,488000,1,12,2,2010,4,3,1,0,3,7,3,7944,3,3,9,6.43434741728012
43.372,65000,13000,545000,467000,451000,1,12,2,2009,3,4,1,0,3,7,3,8005,11,3,14.5633723110787,6.38084240885422
39.612,0,12000,863123,35729,125000,1,27,2,2009,3,5,7,0,2,7,5,8642,11,3,20,6
48.46,0,8568,880194,871626,828220,1,13,2,2010,4,4,1,0,2,7,3,8358,11,3,20,6.11354645579348
42.016,0,16500,992922,50232,116460,2,27,2,2010,3,4,10,0,3,7,3,7472,11,3,20,6
39.588,0,15000,872874,56238,144199,2,27,2,2010,3,3,9,0,2,7,3,8080,11,3,20,6
60.616,0,2000,1028438,23277.5,0,1,10,2,2011,1,3,1,0,3,1,1,10688,1,2.96970654569943,11.9677105870339,7.77761216157931
43.112,498300,11000,509300,498300,436450,1,12,2,2010,4,6,1,0,3,7,3,8026,3,3,12.1166793335288,6.42442050615618
50.06,500,11500,558237,546237,508046,1,12,2,2010,3,6,1,0,3,7,3,7974,11,3,14.4135200544679,6.73738350540008
25.856,0,2750,153212,56490,559956,4,3,2,2010,3,2,1,0,1,6,3,6972,11,3,20,6
63.75034099,0,3421,753318,68000,60000,3,29,2,2010,1,2,3,0,2,1,3,10154,6,1,14.1255304233848,1
72.36,0,23016,153212,516279.240651153,927236,1,10,2,2010,3,1,1,0,3,1,3,7972,7.81071293150139,3,16.3727738692611,6.02901593164608
41.076,594500,10500,605000,594500,526500,1,12,2,2010,4,3,1,0,3,7,3,7912,3,3,15.0379663622836,5.99999996484525
31.588,502600,14000,516600,502600,486000,1,12,2,2010,3,3,1,0,3,7,3,7828,3,3,14.2920896546011,5.88311989476166
45.164,0,12000,907248,55482,107869,3,27,2,2010,3,4,7,0,2,6,3,8095,11,3,20,6
45.956,0,12000,892846,347528.037939719,280960.833797068,3,27,2,2010,3,1,7,0,3,7,3,7888,11,2.97929736660186,16.7673633857446,5.7768251934211
112.904,0,15000,981497,722117,569723,3,27,2,2011,3,3,4,0,2,6,3,8899,6,3,9,7.76235107760508
44.276,0,9000,919964,715572,458367,3,27,2,2010,3,3,3,0,2,7,3,9015,6,3,9,7.36603469097757
72.46,0,12000,933312,59892,90802,3,27,2,2010,3,2,7,0,2,7,3,8030,11,3,20,1
46.992,0,10500,777462,63252,158043,3,27,2,2010,3,4,6,0,2,7,3,8034,11,3,20,6
78.22,0,10500,921264,76258,141963,3,27,2,2010,3,4,6,0,2,7,3,8320,11,3,20,6
33.272,0,18000,153212,82823,86743,4,6,2,2010,4,3,1,0,2,6,3,7560,6,3,14.3795675930197,5.62706124688237
72.924,0,0,1408201.2,1231011.6,927236,1,10,2,2010,3,3,1,0,3,1,3,7980,6,3,11.382727386228,7.07720130726659
35.488,549730,11500,561230,549730,508690,1,12,2,2010,3,3,1,0,3,7,3,7872,9,3,9,5.99999987213837
32.612,0,26000,1000944,147000,150000,2,3,2,2010,4,3,6,0,3,7,3,9836,11,3,20,6
16.628,0,26000,1184988,142002,120000,2,3,2,2010,4,3,6,0,3,7,3,9780,11,3,20,6
10.352,0,26000,1011990,158004,99000,2,3,2,2010,1,3,6,0,3,7,3,9940,11,3,20,6
25.18,0,26000,671790,149016,224000,2,3,2,2010,3,3,5,0,3,7,3,9870,11,3,20,6
42.65727819,0,8500,895120,886620,793130,1,13,2,2010,4,1,1,0,2,7,3,8319,6,3,9,6.52608653069521
45.344,0,12012,153212,23277.5,471540,2,10,2,2010,1,3,1,0,5,1,3,9052,1,3,12.6483476603586,5.61196539257987
162.696,1021000,7770,1028770,105000,128000,1,20,2,2010,3,1,4,0,3,7,3,9844,9,3,9,6.76624866757365
98.26,1049664,0,1049664,1049664,831000,1,20,2,2010,3,1,1,0,3,6,3,8182,9,3,9,5.99999977454479
45.344,0,0,153212,23700,927236,1,20,2,2011,4,3,1,0,3,1,3,8130,11,3,20,6
64.6,0,12012,153212,432670.744581611,473900,2,10,2,2010,1,3,1,0,5,1,3,9010,7.20333394750436,3,15.3097283780018,6.3293608096077
64.762,0,18984,153212,408731.511753577,927236,1,10,2,2010,1,3,1,0,2,1,3,8508,7.31365770565573,3,16.0881852969724,6.16399887415928
40.952,586000,11000,597000,586000,534000,1,12,2,2010,3,1,1,0,3,7,3,8007,9,3,9,6.49149427879122
87.176,0,0,708488,548624,315041,3,27,2,2011,3,2,4,0,2,6,3,9710,6,3,9,9
44.324,0,12000,1166157,169976,123841,3,27,2,2011,3,3,4,0,2,6,3,10419,11,3,9,6
57.41172984,0,24724,780182,755458,927236,4,5,2,2010,3,3,1,0,3,6,3,6954,11,3,20,6.11542753241941
93.952,0,0,848178,519394,364858,3,27,2,2011,3.22124192006009,3.12833280802956,3,0,2,6,3,9289,6,3,9,9
28.75787777,519000,11350,530350,519000,477600,1,12,2,2010,4,2,1,0,3,7,3,8034,9,3,12.2335207971314,6.68035587052032
5.434086014,0,6500,701474,149016,150000,2,3,2,2010,4,3,5,0,3,7,3,9890,11,3,20,6
94.484,0,12000,912874,747254,589653,3,27,2,2011,3.3045293147878,3.08248766829711,3,0,2,6,3,9236,6,3,9,8.05662013755971
76.81494263,0,26000,980743,166734,92738,3,27,2,2011,3,4,4,0,2,6,3,10664,6,3,7,9
82.656,0,18480,153212,477907.242974923,723000,1,10,2,2010,4,4,1,0,3,1,3,8152,7.26278870912975,3,15.6812905773331,6.15395208584859
76.504,0,18480,153212,465304.029028285,927236,1,10,2,2011,4,3,1,0,3,1,3,7985,7.06757224788969,3,16.4821401344755,6.5237242755806
76.292,0,0,1273818,1231011.6,851000,1,10,2,2011,4,3,1,0,1,1,3,7470,6,3,11.7481651780308,5.9999998336287
24.024,0,7500,735444,98994,90000,1,3,2,2010,3,3,6,0,3,7,3,10162,11,3,20,6
55.472,0,0,1143576,1143576,689958,1,10,2,2010,4,3,1,0,3,1,3,8000,6,3,12.8012057514345,6.725666573642
27.424,0,7000,733936,147000,150000,1,3,2,2010,3,3,6,0,3,7,3,9860,11,3,20,6
195.747454,0,22512,153212,504087.10671318,927236,1,10,2,2011,4,2,1,0,3,1,3,7980,7.90820942211676,3,16.3542596639713,6.62585967997063
60.876,0,0,1147440,1147440,834020,1,10,2,2011,3,1,1,0,3,1,3,7955,6,3,9.84192742426994,7.05761072231642
153.076,0,0,1380582,1231011.6,839400,1,10,2,2011,3,4,1,0,1,1,3,7450,6,3,11.7098705905926,5.89264340571653
68.996,0,15000,1171426,865524,633243,3,27,2,2011,4,2,2,0,1,6,3,8764,11,3,20,7.62985829108571
60.336,0,15000,840142,538668,377677,3,27,2,2011,4,2,3,0,3,6,3,8820,6,3,9,7.81418598182078
8.092,0,0,799722,68628,4024,1,5,2,2010,3,4,10,0,2,1,3,11008,11,3,20,6
116.928,0,15000,1140396,970194,689224,3,27,2,2011,3.07230869146444,3.11468703085949,2,0,2,6,3,9228,6,3,9,9
60.828,0,13500,1029524,640558,439014,3,27,2,2011,4,3,3,0,3,7,3,8944,6,3,9,6
72.232,0,13500,942246,642004,44279,3,27,2,2011,4,4,3,0,3,7,3,8903,6,3,9,6.37932390180147
48.756,0,12000,1049823,131632,101884,3,27,2,2011,3,4,4,0,2,6,3,10571,11,3,20,9
41.696,0,0,1311460,167178,113937,3,27,2,2011,4,4,3,0,3,6,3,10639,6,3,12.7556830718192,8.17070487748919
23.3,0,0,622146,40614,24473,1,5,2,2011,3,4,10,0,2,1,3,10910,11,3,20,6
9.188,0,0,809681,98237,66763,1,5,2,2011,3,3,10,0,2,1,3,11010,11,3,20,6
79.352,0,23142,1071000,1047858,927236,4,29,2,2011,5,2,1,0,2,1,3,7550,11,3,20,6
124.768,0,26000,1100652,911300.826849412,859990,1,32,2,2011,4,4,1,0,3,7,3,7872,6,3,12.1897930794447,6.36763282745127
8.03,0,10,836522,23277.5,0,2,5,2,2011,3,3,10,0,5,1,1,11686,1,2.3833836066615,11,6.03700065380705
165.852,0,0,840000,840000,6e+05,1,20,2,2011,3,1,1,0,2,1,3,8420,11,3,20,6
57.64,1041167.367,0,1041167.367,1041180,656568,1,14,2,2011,3,5,1,0,2,7,3,8940,3,3,10.8804426495201,7.22016361757671
59.28813167,0,0,1247568,1231011.6,751000,1,10,2,2011,4,1,1,0,3,1,3,8160,6,3,9.62310766710575,9.23258076005973
123.6427928,0,0,1033494,1033494,682000,1,10,2,2011,4,4,1,0,3,1,3,7975,6,3,10.9255456128719,7.01864441274294
7.548,0,0,773088,71316,60178,2,5,2,2011,4,3,11,0,2,1,3,11354,11,3,14.694365691295,6
70.588,0,13500,1251750,901782,612755,1,27,2,2011,3,5,3,0,1,7,3,9366,6,3,12.1134972845189,8.01109204613971
51.354,0,0,1408201.2,1231011.6,927236,1,10,2,2011,3,4,1,0,3,1,3,7985,6,3,10.3963508005096,7.34924133652885
68.68,0,0,1408201.2,1231011.6,927236,1,10,2,2011,3,3,1,0,3,1,3,7965,6,3,9,4.14761230621416
73.992,0,15000,1307592,167448,120834,1,27,2,2011,3,6,4,0,3,6,3,10658,11,3,9,6
52.44,0,13500,969365,724451,618228,3,27,2,2011,3,1,3,0,2,7,3,9204,11,3,20,6.6956593194501
51.432,0,12000,907353,739002,573578,3,27,2,2011,4,1,3,0,2,7,3,9184,6,3,20,7.279192023559
28.744,0,10500,1349339,956063,432462,1,27,2,2012,3,4,3,0,3,7,3,9446,11,3,20,7.81299287967161
64.704,0,16000,638902,622902,892456,2,23,2,2011,3,3,1,0,3,7,3,7820,11,3,20,6.22545365783979
8.604,0,10000,410700,400700,693800,2,23,2,2011,4,4,1,0,5,6,3,9190,11,5,20,6
60.576,0,15000,1233576,194642,135551,3,27,2,2012,3,1,4,0,2,6,3,10546,11,3,9,9
18.89,0,16500,1371521,138466,121072,3,27,2,2011,3,3,4,0,3,1,3,10312,11,3,4,9
204.808,0,0,1231488,23277.5,0,3,27,2,2012,3,2,4,0,3,1,1,7154,1,3.03112770599658,11,5.97114980453793
202.956,0,15000,1408201.2,216046,150461,3,27,2,2011,3,2,4,0,3,6,3,10386,11,3,9,9
94.432,0,15000,1274164,162092,120545,3,27,2,2011,4,2,4,0,3,6,3,10395,11,3,9,8.14713805554564
28.19693786,0,14000,839510,99960,97520,1,5,2,2012,3,4,12,0,5,1,3,11012,11,1,20,6
14.964,560322,0,560322,105420,51375,4,5,2,2011,3,2,4,0,5,6,3,10213,9,3,9,5.93165980258689
62.216,0,0,1401666,1231011.6,858500,1,10,2,2011,4,3,1,0,3,1,3,8010,6,3,14.104261316587,7.10684905517516
95.96,0,0,1179780,1179780,756280,1,10,2,2011,4,3,1,0,3,1,3,7970,6,3,10.451972709306,6.69292808057738
90.7,0,12000,975840,600462,504940,1,27,2,2011,3,1,3,0,3,7,3,9528,11,3,9,6
1.372,0,0,867836,82824,72471,2,5,2,2011,3,3,11,0,2,1,3,11180,11,2,20,6
0.7,0,0,735066,75000,76000,2,5,2,2011,1,3,13,0,5,1,3,11282,11,3,14.6713934137199,6
51.612,1032612,9072,1041684,1032612,718040,2,13,2,2011,4,4,1,0,2,7,3,8724,3,3,11.1563985528879,7.06881624712851
42.14,0,8394,1408201.2,521188,141230,3,27,2,2012,3,3,4,0,2,1,3,10368,11,3,9,9
49.24,0,0,1408201.2,1231011.6,849973,1,10,2,2011,4,4,1,0,3,1,3,8170,6,3,12.8904457145547,7.79731039351852
36.508,0,0,1042944,1042944,735000,1,10,2,2011,4,3,1,0,3,1,3,8155,6,3,12.4129611265875,6.49687650661748
55.99784856,0,0,1408201.2,1231011.6,927236,1,10,2,2011,4,1,1,0,3,1,3,8140,6,3,11.8432189074018,9.26306909948981
36.408,0,19500,1408201.2,1231011.6,737270,4,22,2,2011,3,3,1,1403388,5,6,3,8313,8,3,17,8.58205929673997
1.072,0,10,856582,23277.5,0,2,5,2,2011,4,3,12,0,5,1,1,11264,1,2.52354930334431,1,6.2161394096668
107.22,0,13500,1280136,604086,439946,3,27,2,2012,3,3,4,0,2,1,3,10485,11,3,9,9
34.168,931392,0,931392,931392,644499,1,14,2,2011,1,4,1,0,2,7,3,8806,3,3,12.3281726314576,6.46564205123324
73.48365573,1075580.1,0,1080156,1080156,698959,1,14,2,2011,4,5,1,0,2,7,3,8666,3,3,9.0350024640402,7.15678444166029
65.18104683,0,5040,465612,460572,306130,1,13,2,2012,4,2,1,0,5,7,3,9350,6,3,9,6.9247265422048
23.404,973392,10584,983976,973392,701470,1,13,2,2011,4,4,1,0,2,7,3,8791,3,3,9,8.06967874708014
54.004,0,10560,1301559,830871,587837,3,27,2,2012,3,3,3,0,3,7,3,9185,11,3,20,6
167.716,0,12000,1408201.2,201424,149186,4,27,2,2012,1,3,4,0,3,1,3,10265,11,3,20,9
51.71401936,44658.6,1961.400032,915948.5918,190008,100090,1,9,2,2012,5,6,6,0,3,6,3,10707,11,3,9,6
52.05450267,62328,1716,924544,23277.5,200827.409925708,1,9,2,2012,5,3,7,0,3,1,2,10580,9,3.01884956186024,15.7264933487525,7.05905536557506
69,0,15000,1408201.2,367464,116528,3,27,2,2012,5,3,4,0,3,3,3,10872,11,3,20,9
63.7,1075580.1,0,1408201.2,1231011.6,927236,3,25,2,2012,4,3,1,0,5,4,3,9022,3,3,13.3698621268733,7.66087242608862
118.444,958398,0,958398,958398,846620,3,25,2,2012,3,3,1,0,2,4,3,8152,3,3,12.5657676756277,7.22195053766678
101.708,0,15000,1379498,179710,135334,3,27,2,2011,3,6,4,0,2,6,3,10620,11,3,20,9
24.292,0,15000,1408201.2,218778,141723,3,27,2,2011,3,1,4,0,3,1,3,10600,11,3,9,9
90.432,0,12000,1408201.2,193710,136011,3,27,2,2012,3,1,5,0,2,1,3,10888,11,3,16.025277386649,9
131.648,0,15000,1355128,203080,150208,3,27,2,2012,3,2,4,0,3,1,3,10396,11,3,20,9
43.248,1075580.1,0,1157520,1157520,805680,1,14,2,2011,4,4,1,0,2,7,3,8693,3,3,9.99063235282176,5.99999943871291
99.244,1075580.1,0,1209306,1209306,855350,1,14,2,2011,3,5,1,0,2,7,3,8690,3,3,10.9550208946814,7.1697648995288
124.096,1075580.1,0,1283142,1231011.6,800014,1,14,2,2011,1,5,1,0,2,7,3,8699,3,3,10.3501645118139,7.62156510503157
33.984,1049370,0,1049370,1049370,841390,2,3,2,2011,3,3,1,0,5,8,3,9312,3,3,16.3053705234907,6
89.4,0,15000,1408201.2,218696,149466,3,27,2,2012,3,2,4,0,3,1,3,10366,11,3,20,9
71.07859197,0,0,1408201.2,1231011.6,927236,1,10,2,2011,4,4,1,0,3,1,3,8130,6,3,11.7150514185643,8.59227763496257
11.188,0,0,756582,104748,5760,1,5,2,2011,3,3,12,0,5,1,3,10928,11,3,14.2394555297798,6
21.736,0,0,721350,104286,38523,1,5,2,2011,3,4,12,0,5,1,3,10830,6,3,9,6
105.98,0,0,1408201.2,1231011.6,851126,1,10,2,2011,3,1,1,0,3,1,3,7965,6,3,10.6121846736021,8.47008868191784
50.444,0,0,1335348,1231011.6,808500,1,10,2,2011,4,4,1,0,3,1,3,7870,6,3,9.78979239554578,6.51555558715422
0.292,0,0,804672,34042,1500,2,5,2,2011,4,3,15,0,2,1,3,11520,6,3,9,6
0.248,0,0,740292,76230,36583,2,5,2,2011,3,6,13,0,5,1,3,11340,11,1,20,6
46.928,0,0,821688,821688,774294,4,35,2,2011,4,3,1,0,1,7,3,6796,11,3,11.027428678343,8.05694542435914
98.776,0,10500,1291432,597534,382202,3,27,2,2012,3,2,4,0,2,1,3,10474,11,3,9,9
14.904,0,10500,1101776,685788,488537,3,27,2,2012,4,4,3,0,3,7,3,9010,11,3,3,9
36.676,545500,11000,556500,545000,509500,1,12,2,2011,4,1,1,0,3,7,3,7961,9,3,11.5174457918283,7.02181835736512
42.116,0,0,1052798,23277.5,0,3,27,2,2011,3,3,3,0,3,7,1,7271,1,2.89324295046673,11,5.89023952575435
34.888,534500,11000,545500,534000,5e+05,1,12,2,2011,3,3,1,0,3,7,3,7952,9,3,9,7.03097061012192
49.028,0,15000,1403199,212004,150467,3,27,2,2012,3,4,4,0,3,6,3,10428,11,3,20,9
74.232,781200,0,781200,781200,866400,1,11,2,2011,1,6,1,0,2,1,3,8550,3,3,12.6527110642413,6.52988113686097
164.344,897120,0,897120,897120,927236,1,11,2,2012,1,6,1,0,2,1,3,8560,3,3,13.8958836254843,6.40948478462006
56.644,0,14000,1098116,179401,136678,3,27,2,2012,5,5,4,0,1,6,3,10624,11,3,3,9
56.468,0,16500,1349935,925239,661055,3,27,2,2012,4,3,3,0,3,7,3,8804,11,3,3,7.48416624033133
83.38,0,0,1312584,1231011.6,821000,1,10,2,2011,3,1,1,0,3,1,3,7850,6,3,9,5.99999922678271
19.98,0,16500,1408201.2,192260,135996,4,27,2,2011,4,2,4,0,1,6,3,10250,11,3,4,9
64.344,0,0,1234173,195043,135306,3,27,2,2012,2,6,4,0,3,6,3,10606,11,3,3,9
73.664,0,20200,1408201.2,187532,128456,3,27,2,2011,4,3,3,0,1,6,3,10248,11,3,6,9
70.3,0,10250,1118038,179880,150759,3,27,2,2012,3,6,4,0,1,1,3,10674,11,3,20,9
132.544,0,15000,1192926,371118,318855,3,27,2,2012,1,3,3,0,2,6,3,10323,11,3,9,9
89.508,1015350,0,1015350,1015350,717041,1,32,2,2011,4,4,1,0,3,7,3,7847,3,3,10.5285466482606,6.93840644157156
84.592,1075580.1,0,1314264,1231011.6,830181,1,32,2,2011,1,3,1,0,3,6,3,7950,3,3,12.1661519932493,7.86842127074344
56.772,0,16500,1389341,216876,161491,3,27,2,2012,3,1,4,0,3,1,3,10612,11,3,20,9
44.212,0,12000,1408201.2,223302,150725,3,27,2,2012,3,4,4,0,3,6,3,10436,11,3,20,9
5.083,0,0,1351602,1231011.6,107600,2,3,2,2011,4,3,1,0,3,1,3,7950,11,5,16.5361871621301,6.52983367145438
45.42,0,4200,153212,112560,1e+05,2,3,2,2011,1,3,1,0,1,1,3,7690,6,3,9,6
57.208,0,0,1169910,1169910,782000,1,10,2,2011,4,5,1,0,3,1,3,8055,6,3,9,8.97341437711018
36.652,0,0,1408201.2,1231011.6,888500,1,10,2,2012,4,3,1,0,3,1,3,7960,6,3,10.4763260223452,8.99999800382067
66.948,0,0,1363320,1231011.6,927236,1,10,2,2012,4,3,1,0,3,1,3,7985,6,3,9,7.34078037833992
67.568,0,0,1408201.2,1231011.6,926180,1,10,2,2012,4,3,1,0,3,1,3,7990,6,3,13.3911764996754,9.53242670351825
4.528,0,13000,431800,418800,530100,2,23,2,2011,3,4,1,0,5,6,3,9130,11,4,20,6.9763283005015
4.216,0,8064,153212,76440,264370,2,13,2,2011,4,4,1,0,5,7,3,9350,6,3,9,6.53938421568402
131.848,0,13500,1408201.2,1019088,736263,3,27,2,2012,3,1,3,0,2,1,3,9467,11,3,7,9
51.136,0,12000,1131650,173978,150024,3,27,2,2012,3,4,4,0,2,1,3,10628,11,3,20,9
64.804,0,12000,1212862,202996,149994,3,27,2,2012,3,1,4,0,2,1,3,10610,11,3,20,9
54.692,0,11088,943152,932064,798120,1,13,2,2012,3,5,1,0,2,1,3,8819,6,3,9,9.21049456403945
88.68,0,15000,1408201.2,187920,143627,3,27,2,2012,3,4,5,0,2,1,3,10816,11,3,17,9
48.14,0,26000,1252408,747588,660716,3,27,2,2012,3,2,3,0,3,7,3,8860,11,3,3,7.58545809895818
95.82,0,13500,1375652,182723,135712,3,27,2,2012,3,6,4,0,3,6,3,10608,11,3,20,9
19.41496207,0,0,1408201.2,1231011.6,50000,2,3,2,2012,1,3,1,0,5,1,3,9225,11,3,20,6.69944293655741
95.916,0,13500,1408201.2,185684,135010,3,27,2,2012,4,2,4,0,3,6,3,10274,11,3,9,9
67.14,0,0,1256850,1231011.6,819500,1,10,2,2012,3,2,1,0,3,1,3,7955,6,3,9,6.8038316793349
58.508,0,9000,1029771,742705,616823,1,27,2,2012,3,3,3,0,3,7,3,9464,11,3,20,6.62278986290312
7.608,0,16000,858000,27636,952,2,5,2,2011,5,3,11,0,5,1,3,11446,6,1,9,6
66.956,0,7500,1335326,197196,135013,1,27,2,2012,4,3,4,0,2,1,3,10711,11,3,20,8.16165883414334
38.888,189000,0,189000,189000,130000,2,3,2,2012,3,3,1,0,5,1,3,9173,3,3,15.1754528912595,5.97573310699079
47.492,0,12000,1335581,184581,151188,1,27,2,2012,3,3,4,0,2,6,3,10776,11,3,20,9
5.604,0,0,153212,124000,120000,2,3,2,2012,3,3,1,0,2,1,3,8451,11,3,17,6.37071338035841
133.616,0,13500,1407711,203757,134848,1,27,2,2012,3,6,5,0,3,1,3,10941,11,3,20,9
84.272,0,0,1353282,1231011.6,846000,1,10,2,2012,3,3,1,0,3,1,3,7960,6,3,9,5.99999954345318
78.02,0,10500,947669,594815,459930,1,27,2,2012,3,4,3,0,1,7,3,9632,11,3,20,7.20537257910468
101.8054469,0,12000,1408201.2,223070,150110,1,27,2,2012,3,6,4,0,3,1,3,10698,11,3,20,9
55.836,0,12000,1221621,212673,61382,3,27,2,2012,1,3,4,0,2,6,3,10352,11,3,20,6
51.928,0,10500,1396392,215112,150241,1,27,2,2012,4,3,4,0,3,1,3,10730,11,3,20,6
131.648,0,12000,1212845,209045,150465,3,27,2,2012,3,2,4,0,3,1,3,10442,11,3,20,6
123.4073116,0,13500,1392470,983084,753542,3,27,2,2012,3,3,3,0,3,7,3,8710,11,3,20,7.30823802932239
