Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Other..Gals.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Number,Type,Depth.Top,Depth.Base,Fluid.Units,Fluid.Type,Propping.Agent.Units,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size
0,6000,239005,607030,245005,48154,120902,1994,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2008-03-17,2008,31.6148,-101.7334,8672,20,20,SPBR_U --> SPBR_L,4,8,0,30.672,SPBR_U,SPBR_L,8,FRAC,6783,6931,GAL,X-LINKGEL,LB,SAND,NA,NA,NA,20/40
0,6000,203315,501744,209315,42876,117196,1995,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2008-03-14,2008,31.60062,-101.74646,8592,40,40,SPBR_U --> SPBR_L,4,8,0,44.70841868,SPBR_U,SPBR_L,8,FRAC,6832,6994,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,20/40
NA,NA,NA,NA,NA,NA,0,1997,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2008-04-29,2008,31.55993,-101.42533,8720,80,20,SPBR_U --> WFMP,NA,9,NA,44.144,SPBR_U,WFMP,9,ACID,8050,8351,NA,A,NA,NA,NA,NA,HCL,NA
NA,NA,NA,NA,NA,NA,0,1998,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2008-04-24,2008,31.57462,-101.43359,8530,160,20,SPBR_U --> WFMP,NA,8,NA,27.468,SPBR_U,WFMP,8,ACID,8070,8371,NA,A,NA,NA,NA,NA,HCL,NA
NA,NA,NA,NA,NA,NA,0,1999,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2008-05-13,2008,31.58524,-101.41221,8715,160,40,SPBR_U --> WFMP,7,7,NA,29.132,SPBR_U,WFMP,7,FRAC,7960,8303,NA,A,NA,NA,NA,NA,HCL,NA
220655,0,0,258000,220655,82253,90625,2000,E,APACHE CORPORATION,REAGAN,2008-08-07,2008,31.52245,-101.65293,8254,20,40,SPBR_U --> WFMP,2,2,0,19.764,SPBR_U,WFMP,2,FRAC,7943,8112,GAL,W,LB,SAND,NA,NA,SFAC,20/40
220655,0,0,258000,220655,82253,90625,2002,E,APACHE CORPORATION,REAGAN,2008-06-19,2008,31.5198,-101.64771,8271,40,40,SPBR_U --> WFMP,2,2,0,21.948,SPBR_U,WFMP,2,FRAC,7929,8102,GAL,W,LB,SAND,NA,NA,SFAC,20/40
220375,0,0,258000,220375,81973,90625,2004,F,APACHE CORPORATION,REAGAN,2008-06-25,2008,31.63161,-101.55869,8234,80,20,CLFK --> WFMP,2,2,0,8.544,CLFK,WFMP,2,FRAC,7699,8073,GAL,W,LB,SAND,NA,NA,SFAC,20/40
209000,0,0,265075,209000,77000,97700,2005,E,APACHE CORPORATION,REAGAN,2008-05-21,2008,31.51698,-101.67336,8264,40,20,CLFK --> WFMP,2,2,0,29.356,CLFK,WFMP,2,FRAC,7989,8193,GAL,W,LB,SAND,NA,NA,SFAC,20/40
220538,0,0,271750,220538,82187,90625,2007,E,APACHE CORPORATION,REAGAN,2008-07-11,2008,31.53082,-101.65117,8276,40,20,SPBR_U --> WFMP,2,2,0,12.592,SPBR_U,WFMP,2,FRAC,7943,8114,GAL,W,LB,SAND,NA,NA,SFAC,30/50
221886,0,0,285500,221886,83102,118125,2008,E,APACHE CORPORATION,REAGAN,2008-05-20,2008,31.5239,-101.66928,8326,40,20,SPBR_U --> WFMP,2,2,0,25.776,SPBR_U,WFMP,2,FRAC,7984,8154,GAL,W,LB,SAND,NA,NA,SFAC,20/40
208000,0,0,271750,208000,76000,90625,2010,E,APACHE CORPORATION,REAGAN,2008-07-14,2008,31.47801,-101.66555,8212,40,40,SPBR_U --> SPBR_L,2,2,0,47.16539174,SPBR_U,SPBR_L,2,FRAC,7858,8021,GAL,W,LB,SAND,NA,NA,SFAC,20/40
208000,0,0,271750,208000,76000,90625,2011,E,APACHE CORPORATION,REAGAN,2008-07-30,2008,31.47911,-101.66069,8220,40,40,SPBR_U --> WFMP,2,2,0,25.54,SPBR_U,WFMP,2,FRAC,7843,8025,GAL,W,LB,SAND,NA,NA,SFAC,20/40
0,19000,453366,256111,472366,111674,67006,2013,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2008-09-07,2008,31.61497,-101.76866,10657,Over 160,20,WFMP --> WFMP,5,12,0,13.824,WFMP,WFMP,12,FRAC,8636,8771,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,20/40
278750,0,0,110277.1,278750,101000,6000,2014,E,APACHE CORPORATION,REAGAN,2008-08-15,2008,31.47627,-101.65664,8186,40,40,SPBR_U --> WFMP,2,2,0,14.376,SPBR_U,WFMP,2,FRAC,7831,8010,GAL,W,LB,SAND,NA,NA,SFAC,20/40
374000,0,0,381000,374000,148000,80000,2015,F,APACHE CORPORATION,REAGAN,2008-07-09,2008,31.61568,-101.5237,8534,40,80,CLFK --> WFMP,3,3,0,21.292,CLFK,WFMP,3,FRAC,7850,8398,GAL,W,LB,SAND,NA,NA,SFAC,20/40
502250,0,0,110277.1,502250,325500,43600,2016,F,APACHE CORPORATION,REAGAN,2009-01-09,2009,31.62538,-101.53113,8500,40,80,SPBR_U --> WFMP,2,2,0,20.56059578,SPBR_U,WFMP,2,FRAC,7297,8412,GAL,W,LB,SAND,NA,NA,SFAC,NA
448250,0,0,110277.1,448250,266500,41200,2018,F,APACHE CORPORATION,REAGAN,2009-01-11,2009,31.59294,-101.52539,8527,40,40,SPBR_U --> WFMP,2,2,0,23.77308795,SPBR_U,WFMP,2,FRAC,7595,8392,GAL,W,LB,SAND,NA,NA,SFAC,NA
0,6000,207161,578829,213161,48451,136860,2020,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2008-06-17,2008,31.58751,-101.59855,8201,40,40,SPBR_U --> SPBR_L,4,8,0,27.38,SPBR_U,SPBR_L,8,FRAC,6411,6524,GAL,X-LINKGEL,LB,SAND,NA,NA,NA,20/40
196751,0,0,273280,196751,77351,92805,2023,E,APACHE CORPORATION,REAGAN,2008-08-07,2008,31.52064,-101.65128,8278,20,20,SPBR_U --> WFMP,2,2,0,21.152,SPBR_U,WFMP,2,FRAC,7930,8102,GAL,W,LB,SAND,NA,NA,SFAC,30/50
278750,0,0,110277.1,278750,101000,6000,2025,E,APACHE CORPORATION,REAGAN,2008-08-22,2008,31.46572,-101.6532,8156,40,40,SPBR_U --> WFMP,2,2,0,15.656,SPBR_U,WFMP,2,FRAC,7785,7986,GAL,W,LB,SAND,NA,NA,SFAC,20/40
278750,0,0,110277.1,278750,101000,6000,2026,E,APACHE CORPORATION,REAGAN,2008-08-24,2008,31.46833,-101.65087,8179,40,20,SPBR_U --> WFMP,2,2,0,13.43492656,SPBR_U,WFMP,2,FRAC,7788,7975,GAL,W,LB,SAND,NA,NA,SFAC,20/40
278750,0,0,110277.1,278750,101000,6000,2027,E,APACHE CORPORATION,REAGAN,2008-08-22,2008,31.46909,-101.65428,8177,40,20,SPBR_U --> WFMP,2,2,0,15.93179403,SPBR_U,WFMP,2,FRAC,7809,7981,GAL,W,LB,SAND,NA,NA,SFAC,20/40
NA,NA,NA,NA,NA,NA,0,2028,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2008-06-30,2008,31.57789,-101.40384,8700,80,160,SPBR_U --> WFMP,NA,7,NA,26.296,SPBR_U,WFMP,7,ACID,8250,8400,NA,A,NA,NA,NA,NA,HCL,NA
NA,NA,NA,NA,NA,NA,0,2029,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2008-07-03,2008,31.57814,-101.42506,8723,160,80,SPBR_U --> WFMP,7,7,NA,29.396,SPBR_U,WFMP,7,FRAC,8008,8364,NA,A,NA,NA,NA,NA,HCL,NA
NA,NA,NA,NA,NA,NA,0,2030,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2008-07-25,2008,31.56346,-101.41678,8710,80,40,SPBR_U --> WFMP,7,7,NA,36.12,SPBR_U,WFMP,7,FRAC,7960,8334,NA,A,NA,NA,NA,NA,HCL,NA
NA,NA,NA,NA,NA,NA,0,2031,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2008-08-18,2008,31.59629,-101.42903,8707,40,20,SPBR_L --> WFMP,NA,5,NA,20.288,SPBR_L,WFMP,5,ACID,8022,8360,NA,A,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,0,2036,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2008-08-23,2008,31.56718,-101.42522,8715,40,20,CLFK --> WFMP,NA,7,NA,49.432,CLFK,WFMP,7,ACID,8274,8604,NA,A,NA,NA,NA,NA,HCL,NA
NA,NA,NA,NA,NA,NA,0,2037,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2008-09-04,2008,31.57442,-101.41661,8725,80,20,SPBR_U --> WFMP,NA,7,NA,16.4500793,SPBR_U,WFMP,7,ACID,8296,8592,NA,A,NA,NA,NA,NA,HCL,NA
0,6000,240762,601360,246762,54589,134958,2039,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2008-09-24,2008,31.61262,-101.69658,8515,80,20,SPBR_U --> SPBR_L,4,8,0,17.184,SPBR_U,SPBR_L,8,FRAC,6727,6867,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,20/40
0,6000,234826,587700,240826,48258,149098,2040,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2008-08-26,2008,31.54282,-101.7297,8554,160,40,SPBR_U --> SPBR_L,4,8,0,69.09392334,SPBR_U,SPBR_L,8,FRAC,6803,6943,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,20/40
0,7500,324742,742220,332242,54936,172220,2041,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2008-10-27,2008,31.5198,-101.73153,8526,80,40,CLFK --> SPBR_L,4,8,0,46.016,CLFK,SPBR_L,8,FRAC,6731,6899,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,20/40
0,6000,222308,584747,228308,39764,82312,2042,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2008-09-15,2008,31.53483,-101.73183,8564,80,40,SPBR_U --> SPBR_L,4,8,0,33.728,SPBR_U,SPBR_L,8,FRAC,6777,6920,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,20/40
388750,0,0,110277.1,388750,210000,24600,2048,E,APACHE CORPORATION,REAGAN,2009-01-08,2009,31.50461,-101.66499,8270,40,40,SPBR_U --> WFMP,2,2,0,23.846,SPBR_U,WFMP,2,FRAC,7553,8171,GAL,W,LB,SAND,NA,NA,SFAC,NA
449500,0,0,137000,449500,255500,125000,2051,E,APACHE CORPORATION,REAGAN,2009-01-12,2009,31.47608,-101.60758,10270,80,40,WFMP --> STRAWN,2,2,0,36.584,WFMP,STRAWN,2,FRAC,9410,10093,GAL,W,LB,SAND,NA,NA,NA,NA
366240,0,0,1398355.9,366240,366240,927236,2052,F,BTA OIL PRODUCERS LLC,REAGAN,2009-12-16,2009,31.49834,-101.52659,8817,160,80,SPBR_U --> WFMP,1,1,0,55.988,SPBR_U,WFMP,1,FRAC,6013,8450,GAL,FLUD,LB,SAND,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,0,2054,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2008-09-20,2008,31.58545,-101.42919,8700,160,40,SPBR_U --> WFMP,NA,7,NA,20.176,SPBR_U,WFMP,7,ACID,8124,8482,NA,A,NA,NA,NA,NA,HCL,NA
291500,0,0,362375,291500,158500,181250,2056,E,APACHE CORPORATION,REAGAN,2009-01-22,2009,31.43794,-101.67541,8157,40,40,SPBR_U --> WFMP,2,2,0,33.416,SPBR_U,WFMP,2,FRAC,7482,8024,GAL,FLUD,LB,SAND,NA,NA,SFAC,NA
NA,NA,NA,NA,NA,NA,0,2057,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2008-09-26,2008,31.59245,-101.40786,8695,160,20,SPBR_U --> WFMP,NA,7,NA,20.872,SPBR_U,WFMP,7,ACID,8242,8466,NA,A,NA,NA,NA,NA,HCL,NA
NA,NA,NA,NA,NA,NA,0,2059,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2009-10-07,2009,31.59258,-101.4206,8250,80,40,SPBR_U --> WFMP,7,7,NA,26.532,SPBR_U,WFMP,7,FRAC,7812,7982,NA,A,NA,NA,NA,NA,KCL,NA
NA,NA,NA,NA,NA,NA,0,2060,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2008-11-04,2008,31.57057,-101.40396,8693,40,160,SPBR_U --> WFMP,7,7,NA,20.18,SPBR_U,WFMP,7,FRAC,8216,8500,NA,A,NA,NA,NA,NA,HCL,NA
NA,NA,NA,NA,NA,NA,0,2062,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-06-23,2010,31.54902,-101.4255,8515,40,80,SPBR_U --> WFMP,8,8,NA,21.844,SPBR_U,WFMP,8,FRAC,8124,8316,NA,A,NA,NA,NA,NA,HCL,NA
NA,NA,NA,NA,NA,NA,0,2063,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-09-06,2010,31.56388,-101.4551,8651,80,40,SPBR_U --> WFMP,8,8,NA,12.89341834,SPBR_U,WFMP,8,FRAC,8200,8402,NA,A,NA,NA,NA,NA,HCL,NA
NA,NA,NA,NA,NA,NA,NA,2065,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2009-05-23,2009,31.60025,-101.45459,8197,80,40,SPBR_U --> WFMP,7,7,NA,13.256,SPBR_U,WFMP,7,FRAC,7950,8058,NA,NA,NA,NA,NA,NA,HCL,NA
0,6552,629538,845640,636090,629538,845640,2068,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,2009-03-10,2009,31.58313,-101.50473,8515,40,40,SPBR_U --> WFMP,1,2,0,63.15788804,SPBR_U,WFMP,2,FRAC,6094,8347,GAL,GEL,LB,SAND,NA,NA,GELA,NA
0,0,0,472625,245500,123500,238125,2069,E,APACHE CORPORATION,REAGAN,2009-09-23,2009,31.50624,-101.67438,8282,40,80,SPBR_U --> SPBR_L,2,2,245500,46.25166625,SPBR_U,SPBR_L,2,FRAC,6595,7562,GAL,SLKW,LB,SAND,NA,NA,SFAC,NA
297000,0,0,268625,297000,159000,87500,2071,E,APACHE CORPORATION,REAGAN,2009-02-25,2009,31.48339,-101.65834,8177,20,40,SPBR_U --> SPBR_L,2,2,0,17.03817508,SPBR_U,SPBR_L,2,FRAC,7455,8016,GAL,W,LB,SAND,NA,NA,SFAC,20/40
292000,0,0,268625,292000,159000,87500,2072,E,APACHE CORPORATION,REAGAN,2009-02-25,2009,31.45584,-101.66299,8153,40,40,SPBR_U --> WFMP,2,2,0,40.768,SPBR_U,WFMP,2,FRAC,7438,7988,GAL,W,LB,SAND,NA,NA,SFAC,20/40
NA,NA,NA,NA,NA,NA,0,2073,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-09-22,2010,31.58197,-101.44207,8605,40,20,SPBR_U --> WFMP,8,8,NA,15.34,SPBR_U,WFMP,8,FRAC,8190,8392,NA,A,NA,NA,NA,NA,HCL,NA
NA,NA,NA,NA,NA,NA,0,2074,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2009-07-07,2009,31.59646,-101.44187,8225,80,20,SPBR_U --> WFMP,6,6,NA,18.776,SPBR_U,WFMP,6,FRAC,7864,8048,NA,A,NA,NA,NA,NA,HCL,NA
NA,NA,NA,NA,NA,NA,0,2075,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2009-11-21,2009,31.60701,-101.40764,8208,160,40,SPBR_U --> WFMP,7,7,NA,23.48,SPBR_U,WFMP,7,FRAC,7822,7990,NA,A,NA,NA,NA,NA,HCL,NA
NA,NA,NA,NA,NA,NA,NA,2076,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2009-08-16,2009,31.59971,-101.40775,8121,160,40,SPBR_U --> WFMP,NA,1,NA,20.812,SPBR_U,WFMP,1,NTRL,5826,7944,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,0,2077,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2009-11-06,2009,31.58535,-101.42071,8306,80,40,SPBR_U --> WFMP,7,7,NA,39.328,SPBR_U,WFMP,7,FRAC,7796,7972,NA,A,NA,NA,NA,NA,KCL,NA
NA,NA,NA,NA,NA,NA,0,2079,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2009-06-30,2009,31.60748,-101.4502,8275,80,40,SPBR_U --> WFMP,NA,7,NA,16.496,SPBR_U,WFMP,7,ACID,7940,8112,NA,A,NA,NA,NA,NA,HCL,NA
NA,NA,NA,NA,NA,NA,0,2080,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2009-07-15,2009,31.57834,-101.44212,8195,40,40,SPBR_U --> WFMP,6,6,NA,21.412,SPBR_U,WFMP,6,FRAC,7838,8010,NA,A,NA,NA,NA,NA,HCL,NA
NA,NA,NA,NA,NA,NA,0,2081,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-05-29,2010,31.57859,-101.46337,8695,80,40,SPBR_L --> WFMP,7,7,NA,49.684,SPBR_L,WFMP,7,FRAC,8294,8492,NA,A,NA,NA,NA,NA,HCL,NA
NA,NA,NA,NA,NA,NA,0,2082,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2009-09-01,2009,31.60702,-101.42904,8296,80,40,SPBR_U --> WFMP,NA,2,NA,22.484,SPBR_U,WFMP,2,ACID,7832,8022,NA,A,NA,NA,NA,NA,HCL,NA
NA,NA,NA,NA,NA,NA,0,2083,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2009-09-12,2009,31.5892,-101.44197,8326,80,40,SPBR_U --> WFMP,7,7,NA,20.272,SPBR_U,WFMP,7,FRAC,7856,8008,NA,A,NA,NA,NA,NA,NA,NA
0,12000,566138,722180,578138,45066,120971,2084,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2009-12-01,2009,31.56374,-101.39485,9098,80,160,SPBR_U --> WFMP,8,16,0,37.532,SPBR_U,WFMP,16,FRAC,5734,5739,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,20/40
0,12432,172072,656313,184504,172072,656313,2085,E,3-M ENERGY CORPORATION,REAGAN,2010-04-16,2010,31.44664,-101.60315,8121,40,40,SPBR_U --> WFMP,1,2,0,20.104,SPBR_U,WFMP,2,FRAC,6231,8045,GAL,GEL,LB,SAND,NA,NA,XLNK,20/40
0,13306,485109,501474,498415,485109,501474,2086,E,3-M ENERGY CORPORATION,REAGAN,2010-04-23,2010,31.44939,-101.60397,8111,40,20,SPBR_U --> WFMP,1,2,0,26.276,SPBR_U,WFMP,2,FRAC,6246,8043,GAL,GEL,LB,SAND,NA,NA,XLNK,NA
NA,NA,NA,NA,NA,NA,0,2087,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2009-12-05,2009,31.62904,-101.41578,8504,160,160,SPBR_U --> WFMP,NA,8,NA,33.488,SPBR_U,WFMP,8,ACID,8170,8368,NA,A,NA,NA,NA,NA,HCL,NA
NA,NA,NA,NA,NA,NA,0,2089,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2009-11-29,2009,31.55643,-101.43818,8532,80,20,SPBR_U --> WFMP,8,8,NA,44.296,SPBR_U,WFMP,8,FRAC,8156,8344,NA,A,NA,NA,NA,NA,HCL,NA
NA,NA,NA,NA,NA,NA,0,2090,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-02-15,2010,31.5637,-101.43808,8545,80,40,SPBR_U --> WFMP,NA,8,NA,38.752,SPBR_U,WFMP,8,ACID,8156,8356,NA,A,NA,NA,NA,NA,HCL,NA
0,0,298410,390000,298410,102690,130000,2091,E,ROBERTS & HAMMACK INCORPORATED,REAGAN,2010-03-14,2010,31.55983,-101.66473,8298,160,40,SPBR_U --> WFMP,3,3,0,31.20847532,SPBR_U,WFMP,3,FRAC,7970,8178,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,20/40
NA,NA,NA,NA,NA,NA,0,2092,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-01-31,2010,31.55597,-101.39991,8392,40,80,SPBR_U --> WFMP,NA,8,NA,45.952,SPBR_U,WFMP,8,ACID,8008,8204,NA,A,NA,NA,NA,NA,HCL,NA
0,12000,595908,848060,607908,48762,124443,2093,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2010-03-20,2010,31.56387,-101.4089,8593,80,40,SPBR_U --> WFMP,7,14,0,23.88,SPBR_U,WFMP,14,FRAC,5770,5790,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,20/40
NA,NA,NA,NA,NA,NA,0,2095,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-01-21,2010,31.54139,-101.40017,8374,40,40,SPBR_U --> WFMP,8,8,NA,44.404,SPBR_U,WFMP,8,FRAC,7948,8148,NA,A,NA,NA,NA,NA,HCL,NA
NA,NA,NA,NA,NA,NA,0,2098,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-01-18,2010,31.62915,-101.42435,8564,80,80,SPBR_L --> WFMP,1,1,NA,20.196,SPBR_L,WFMP,1,FRAC,7292,8402,NA,A,NA,NA,NA,NA,HCL,NA
0,10080,964152,1253728.027,974232,964152,927236,2099,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,2010-07-17,2010,31.53287,-101.55439,8480,160,80,SPBR_U --> WFMP,1,2,0,26.412,SPBR_U,WFMP,2,FRAC,6182,8337,GAL,GEL,LB,SAND,NA,NA,GELA,NA
0,7560,648102,823600,655662,648102,823600,2101,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,2010-04-25,2010,31.53994,-101.54474,8510,40,80,SPBR_U --> WFMP,1,2,0,36.01964551,SPBR_U,WFMP,2,FRAC,6156,8406,GAL,X-LINKGEL,LB,SAND,NA,NA,NA,NA
0,5000,233014,531360,238014,55146,128360,2104,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2010-03-08,2010,31.54579,-101.74868,8589,40,40,SPBR_U --> SPBR_L,4,8,0,52.88401437,SPBR_U,SPBR_L,8,FRAC,6850,7221,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,20/40
0,5000,232090,512957,237090,49392,88927,2105,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2010-02-25,2010,31.54401,-101.74443,8587,80,40,SPBR_U --> WFMP,4,8,0,38.91903009,SPBR_U,WFMP,8,FRAC,6865,7007,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,20/40
NA,NA,NA,NA,NA,NA,0,2106,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-02-09,2010,31.59266,-101.4286,8527,40,80,SPBR_U --> WFMP,7,7,NA,23.716,SPBR_U,WFMP,7,FRAC,8160,8356,NA,A,NA,NA,NA,NA,HCL,NA
NA,NA,NA,NA,NA,NA,0,2107,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-01-26,2010,31.57422,-101.39962,8417,40,Over 160,SPBR_U --> WFMP,8,8,NA,36.188,SPBR_U,WFMP,8,FRAC,8030,8226,NA,A,NA,NA,NA,NA,HCL,NA
NA,NA,NA,NA,NA,NA,0,2108,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-03-03,2010,31.56728,-101.4337,8518,40,20,SPBR_U --> WFMP,8,8,NA,30.128,SPBR_U,WFMP,8,FRAC,8096,8272,NA,A,NA,NA,NA,NA,HCL,NA
NA,NA,NA,NA,NA,NA,0,2109,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-10-01,2010,31.57799,-101.41232,8495,80,40,SPBR_U --> WFMP,8,8,NA,33.96,SPBR_U,WFMP,8,FRAC,8094,8284,NA,A,NA,NA,NA,NA,HCL,NA
0,5000,225832,533560,230832,59136,126360,2110,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2010-03-08,2010,31.54392,-101.75716,8598,80,40,SPBR_U --> WFMP,4,8,0,43.20116525,SPBR_U,WFMP,8,FRAC,6896,7039,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,20/40
NA,NA,NA,NA,NA,NA,0,2112,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-02-20,2010,31.56704,-101.41248,8428,40,20,SPBR_U --> WFMP,NA,7,NA,36.128,SPBR_U,WFMP,7,ACID,8070,8268,NA,A,NA,NA,NA,NA,HCL,NA
NA,NA,NA,NA,NA,NA,0,2113,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-03-12,2010,31.57081,-101.42517,8475,40,40,SPBR_U --> WFMP,7,7,NA,59.376,SPBR_U,WFMP,7,FRAC,8060,8206,NA,A,NA,NA,NA,NA,HCL,NA
NA,NA,NA,NA,NA,NA,0,2114,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-02-24,2010,31.56723,-101.42946,8532,40,20,SPBR_U --> WFMP,8,8,NA,27.556,SPBR_U,WFMP,8,FRAC,8152,8348,NA,A,NA,NA,NA,NA,HCL,NA
NA,NA,NA,NA,NA,NA,0,2115,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-03-27,2010,31.56714,-101.42099,8510,40,20,SPBR_U --> WFMP,NA,1,NA,44.716,SPBR_U,WFMP,1,ACID,5836,8260,NA,A,NA,NA,NA,NA,HCL,NA
NA,NA,NA,NA,NA,NA,0,2116,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-04-01,2010,31.51968,-101.40904,8462,40,40,SPBR_L --> WFMP,NA,1,NA,71.048,SPBR_L,WFMP,1,ACID,6414,8228,NA,A,NA,NA,NA,NA,HCL,NA
0,16500,1134728,999885,1151228,54000,132012,2118,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2010-06-25,2010,31.52989,-101.74538,10705,40,20,SPBR_U --> STRAWN,10,20,0,41.48374654,SPBR_U,STRAWN,20,FRAC,6827,6967,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,20/40
0,16500,973520,968831,990020,53382,110921,2119,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2010-05-11,2010,31.5253,-101.74867,10675,40,20,SPBR_U --> STRAWN,10,20,0,67.29519571,SPBR_U,STRAWN,20,FRAC,6810,6962,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,20/40
0,16500,1096038,932678,1112538,53550,126963,2122,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2010-06-25,2010,31.53076,-101.74153,10710,40,20,SPBR_U --> STRAWN,10,20,0,49.108,SPBR_U,STRAWN,20,FRAC,6796,6950,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,20/40
NA,NA,NA,NA,NA,NA,0,2123,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-02-15,2010,31.63639,-101.41144,8572,80,Over 160,SPBR_U --> WFMP,8,8,NA,43.756,SPBR_U,WFMP,8,FRAC,8184,8362,NA,A,NA,NA,NA,NA,HCL,NA
