EUR_o..Mstb.,Fluid.Water..Gals.,Acid..Gals.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,Subarea,Operator,County,Completion.Year,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Frac.Stages,Other..Gals.,Top_Zone,Deepest_Zone,Type,Depth.Top,Fluid.Type,Propping.Agent.Type,Additive,Mesh.Size
112.904,0,15000,981497,722117,569723,3,27,2,2011,3,3,4,0,2,6,3,8899,6,3,9,7.88817095739036
81.38080816,0,13000,153212,23277.5,55000,2,17,4,2010,1,4,9,0,1,7,3,10510,11,3,16.0636501909527,5.9691995813232
118.884,0,26000,256952,219452,927236,2,25,4,2010,4,3,1,0,3,6,3,7708,6,3,14.7678237066032,5.31709322403702
104.8542318,0,0,1020500,1e+05,88625,2,2,4,2012,3,3,9,517500,3,6,3,10503,11,2,20,6
60.556,0,13500,1014258,55104,133361,2,27,4,2010,3,3,8,0,2,7,3,8250,11,3,20,6
48.204,0,10000,291951,67820,17511,2,13,2,2003,4,4,4,0,2,7,3,10092,6,3,9.17245270204988,5.55575537306575
15.6,101000,26000,527000,101000,55000,6,14,1,2011,4,5,7,0,3,6,3,9454,3,3,9,6
28.35819288,0,11000,345782,69468,18375,5,27,3,2005,3,2,5,0,3,7,3,8976,6,3,15.0453827540223,6
28.99923783,0,5000,199720,67326,168320,3,27,2,2003,5,3,3,0,3,7,3,8387,11,3,13.9406528608455,6
57.53915632,0,15876,387576,371700,653345,1,20,2,2004,4,3,1,0,3,7,3,7938,6,3,18,6
72.9921932,0,11000,357311,80277,17666,5,27,3,2005,1,3,5,0,3,7,3,8802,6,3,15.4126754616318,6
67.91190947,187900.642192724,5504.11820510454,394356.980371768,337011.769423353,394493.051598322,2,17,4,2008,1,4,1,5428.26628046893,1,1,3,7116,7.33293304874352,3.01194672898054,13.588099457199,6.11741618763949
16.41133366,265835.366668897,10653.5003595083,504929.033687374,161973.573998127,0,6,18,3,2010,4,4,8,0,3,7,3,7950,1,2.99999996138668,11,5.81026897393614
29.30455739,0,7000,859969,603395,436312,5,27,3,2012,4,6,3,0,3,6,3,8479,11,3,20,6.99745183330378
43.248,1075580.1,0,1157520,1157520,805680,1,14,2,2011,4,4,1,0,2,7,3,8693,3,3,11.3173819325457,5.99999873364733
21.52,15742.7009576785,11793.2591478085,491669.985751326,54370.1684371238,0,6,18,3,2010,4,2,8,14967.5838665472,3,7,3,8006,1,2.99999991603206,11,5.59607112519075
36.77679768,365482,0,365482,123732,61500,6,2,3,2006,3,3,2,0,1,7,3,7709,9,3,16.248971184646,6
16.768,0,19000,589219,48079,141147,3,2,1,2008,4,3,7,0,3,7,3,6997,11,3,17.3766899522822,6
49.24,0,0,1408201.2,1231011.6,849973,1,10,2,2011,4,4,1,0,3,1,3,8170,6,3,12.5433317552935,9.56452762191526
56.83181047,0,5000,212501,23277.5,0,6,27,3,2003,3,3,3,0,3,7,1,6368,1,2.99999998680543,11.0099136929416,5.99999997300152
26.688,383200,0,383200,131800,49250,5,2,3,2005,3,3,2,0,3,7,3,7729,9,3,17,6
52.128,447678,0,447678,447678,397760,1,13,2,2005,4,4,1,0,2,7,3,8160,9,3,17,6
36.084,385032,0,385032,256032,61500,5,2,3,2007,3,2,2,0,1,7,3,8006,9,3,16.7314554368754,6
91.968,0,13500,1408201.2,179078,137316,4,27,1,2012,2.94820135007085,3.34810147843406,4,0,2.79540804688828,4.68882758420808,3,10248,11,3,20,6
64.344,0,0,1234173,195043,135306,3,27,2,2012,2,6,4,0,3,6,3,10606,11,3,3,9
26.248,0,26000,572500,116000,91500,6,14,1,2012,3.48449688966928,3.78634559642592,7,0,3,6,3,9526,11,3,17,6
27.228,383200,0,383200,131800,49250,5,2,3,2006,2,2,2,0,3,7,3,7905,9,3,17,6
23.78,364450,0,364450,122698,61500,5,2,3,2007,3,3,2,0,3,7,3,7634,9,3,14.9822913412311,6
29.62307158,0,0,220506,92916,135000,5,2,3,2004,2,3,2,0,1,7,3,7847,11,3,9,6
11.548,0,0,153212,88200,74000,4,4,1,2011,4,5,1,0,5,1,3,7858,11,3,14.3453456720005,6.14744656562381
72.232,0,13500,942246,642004,44279,3,27,2,2011,4,4,3,0,3,7,3,8903,6,3,9,6.60039331382623
48.844,0,5250,178166,47820,135304,4,27,1,2008,5,2,3,0,3,7,3,6914,11,3,17.99647723452,6
37.596,0,10000,289934,67044,17500,1,13,2,2003,4,3,4,0,2,7,3,9982,6,3,9,5.99999988653551
28.488,0,5500,227880,56789,136575,3,27,2,2009,4,2,4,0,3,7,3,7028,11,3,20,6
65.64977319,0,14000,1096176,174766,46317,4,5,1,2012,2.96313534511693,3.66283993565993,9,0,5,4,3,10860,6,1,9,6
46.472,0,13500,1036800,717102,599699,6,27,3,2012,4,4,3,0,2,7,3,7502,11,3,3,6
41.41698122,0,14000,439552,80622,17270,2,27,4,2006,3,3,6,0,3,7,3,9507,6,3,15.4220579047528,6
21.50685053,365484,0,365484,123732,61500,5,2,3,2007,3,2,2,0,3,7,3,7861,3,3,15.3404711293167,6
29.488,478002,0,478002,237846,110099,6,2,3,2007,3,3,2,0,3,7,3,7624,9,3,16.486896526285,6
18.89,0,16500,1371521,138466,121072,3,27,2,2011,3,3,4,0,3,1,3,10312,11,3,4,9
28.564,111000,26000,564500,111000,81000,6,14,1,2011,4,4,7,0,3,6,3,9770,3,3,3,6
167.076,1075580.1,0,1128204,1128204,708500,2,10,4,2012,2,5,1,0,3,7,3,7945,3,3,12.1945269021416,6.92392976154994
38.888,189000,0,189000,189000,130000,2,3,2,2012,3,3,1,0,5,1,3,9173,3,3,14.8208493093254,6.38965911981101
71.54,0,10000,497524,67150,157957,4,27,1,2009,5,3,6,0,2,7,3,7609,11,3,20,6
101.708,0,15000,1379498,179710,135334,3,27,2,2011,3,6,4,0,2,6,3,10620,11,3,20,9
21.25904119,0,18250,533918,57296,153300,3,2,2,2006,4,3,7,0,1,7,3,7034,11,3,17.6279261198789,6
81.392,0,0,1122534,1122534,927236,2,10,4,2011,4,6,1,0,5,1,3,9175,6,3,13.4856173787972,6.81999491361115
15.656,278750,0,278750,101000,6000,5,2,3,2008,3,3,2,0,3,7,3,7785,9,3,17,6
27.11062516,0,5000,200342,23277.5,0,2,27,4,2003,4,4,3,0,3,7,1,7429,1,2.99999998846487,11,5.91547016649416
113.072,1075580.1,0,1143828,1143828,909874,2,16,4,2011,3,1,1,0,3,7,3,7795,3,3,12.7458557447688,5.37381778604576
34.07126625,0,12000,595426,45686,120907,1,2,2,2008,1,3,7,0,3,7,3,8027,11,3,19.7956363307983,6
36.552,581616,0,581616,581616,639520,2,13,2,2006,3,3,1,0,2,7,3,8277,3,3,17,6
25.848,0,3500,153212,23277.5,0,5,27,2,2003,4,3,2,0,2,7,1,7743,1,2.99999997752646,11,5.84855981933687
29.088,0,5000,201980,51492,122328,5,27,3,2003,4,3,3,0,1,5,3,6413,11,3,11.9605351990428,6
65.90859364,85000,6000,271200,23277.5,0,6,2,3,2003,4,4,4,0,3,7,1,7901,1,2.95997840661167,11,5.93428405935059
46.61631594,0,10000,283100,77558,29000,1,13,2,2004,4,1,4,0,2,7,3,10121,6,3,9.77879843190829,6.17794959473847
45.732,0,16000,1091074,105840,99965,4,5,1,2012,3.03871214652294,3.41386222435059,10,0,5,4,3,10630,11,1,20,6
18.56291316,0,9000,446516,41698,114711,1,2,2,2008,1,3,6,0,3,7,3,8061,6,3,9,6
34.24012514,0,11000,349712,140850,35260,5,27,3,2004,1,3,4,0,1,7,3,8685,6,3,13.8091900837514,6
51.71401936,44658.6,1961.400032,915948.5918,190008,100090,1,9,2,2012,5,6,6,0,3,6,3,10707,11,3,9,6
28.628,587906,0,587906,587906,508000,2,10,4,2011,3,5,1,0,3,7,3,7970,3,3,14.107466537995,6.25958196550942
37.532,0,12000,578138,45066,120971,6,27,3,2009,4,1,8,0,3,7,3,5734,11,3,20,6
69.26,0,13500,1396263,1067724,861707,2,27,4,2012,2,1,3,0,3,7,3,9189,11,3,20,7.08388713197215
20.196,0,5000,201020,36168,131660,3,27,2,2009,3,2,4,0,3,7,3,7053,11,3,20,6
63.15788804,0,6552,636090,629538,845640,6,13,3,2009,3,3,1,0,3,7,3,6094,6,3,9,7.25349841236444
25.468,922488,0,922488,922488,914711,4,25,1,2011,4,4,1,0,2,1,3,6990,3,3,11.0851385564001,6.59468434967822
34.168,931392,0,931392,931392,644499,1,14,2,2011,1,4,1,0,2,7,3,8806,3,3,13.8137544229348,6.82161618095837
11.188,0,0,756582,104748,5760,1,5,2,2011,3,3,12,0,5,1,3,10928,11,3,13.87375460747,6
5.68,0,15000,626940,139986,120000,2,3,4,2010,4,3,6,0,3,7,3,9828,11,3,20,6
64.176,355124.160934609,5453.34448450149,1189913.6249746,1231011.6,927236,1,3,2,2012,3,2,1,85844.3664115783,3,1,3,8206,3,5,8,6.16785916527705
19.764,220655,0,220655,82253,90625,5,2,3,2008,2,3,2,0,3,7,3,7943,9,3,17,6
37.72997991,0,7500,534815,62803,155278,1,2,2,2008,4,3,5,0,1,7,3,8021,11,3,20,6
21.56,0,0,547000,165000,125000,5,2,3,2012,3,4,4,490000,3,5,3,7710,8,5,20,6.17520273347844
48.028,454500,0,454500,168000,85000,2,28,4,2008,3,3,3,0,3,7,3,9112,9,3,17,6
35.972,0,14250,386704,44398,134284,1,2,2,2008,3,3,5,0,3,7,3,8052,11,3,17.7583126213625,6
13.363,0,0,154000,154000,291000,5,2,3,2003,3,3,1,0,3,7,3,6602,6,3,9,6
66.948,0,0,1363320,1231011.6,927236,1,10,2,2012,4,3,1,0,3,1,3,7985,6,3,9,4.64903640968315
55.80805367,0,12050,388394,81086,17122,1,27,2,2006,3,6,5,0,2,7,3,9868,6,3,11.5013286852062,6
202.956,0,15000,1408201.2,216046,150461,3,27,2,2011,3,2,4,0,3,6,3,10386,11,3,9,9
10.816,0,26000,598000,115000,77000,6,14,1,2012,3.2191936873818,4.02254007692375,7,0,3.19423367764348,5.34255513264531,3,9418,11,3,17,6
118.444,958398,0,958398,958398,846620,3,25,2,2012,3,3,1,0,2,4,3,8152,3,3,10.6979081544068,8.68067266055336
55.99784856,0,0,1408201.2,1231011.6,927236,1,10,2,2011,4,1,1,0,3,1,3,8140,6,3,13.7951561568491,9.4399597855935
21.0058,0,0,367506,139916,139000,5,2,3,2004,3,2,2,0,3,7,3,7959,6,3,9,6
89.228,1075580.1,0,1394904,1231011.6,927236,2,25,4,2012,4,1,1,0,2,1,3,9024,3,3,13.9519501609842,6.88690080119325
37.752,0,15750,466099,80698,17493,3,27,2,2006,3,1,6,0,2,7,3,9838,11,3,16.2074484998892,6
52.24596847,480102,0,480102,238182,110000,6,2,3,2007,3,4,2,0,3,7,3,7625,3,3,15.2582697295554,6
44.856,0,0,528864,87108,70000,2,17,4,2008,1,4,7,0,1,7,3,10083,11,3,16.7303419911276,6
68.40805807,56109.7369830116,10167.13153099,395064.236738245,72524.090083115,62959.3280550617,4,22,1,2008,5,3,5.20981378158208,4952.58306134315,2,7,4,7450,5.97771805176035,2.98051907693906,12.9520809722661,5.76252005163992
59.28813167,0,0,1247568,1231011.6,751000,1,10,2,2011,4,1,1,0,3,1,3,8160,6,3,10.1558422003916,6.57923393616322
16.264,0,4500,174603,48190,132292,3,27,2,2008,3,2,3,0,1,7,3,7133,11,3,20,6
71.07859197,0,0,1408201.2,1231011.6,927236,1,10,2,2011,4,4,1,0,3,1,3,8130,6,3,9.13631027828114,5.99999919460811
44.348,0,13500,1220062,858152,674829,2,27,4,2012,3,4,3,0,3,1,3,9044,11,3,20,6.52032965800091
8.03,0,10,836522,23277.5,0,2,5,2,2011,3,3,10,0,5,1,1,11686,1,2.40148271981526,11,5.99999996750836
41.028,0,2000,1381180,143808,93292,2,17,4,2012,3,4,13,0,3,1,3,11130,11,3,20,6
29.108,552000,26000,581000,125000,75000,6,14,1,2011,5,5,7,0,3,6,3,9634,3,3,4,6
23.904,242240,0,242240,81040,97700,5,2,3,2008,3,3,2,0,3,7,3,7949,9,3,17,6
34.60778643,0,10000,287662,75023,23000,1,13,2,2003,4,1,4,0,2,7,3,10113,6,3,9.08624116125345,5.99999977978924
55.5535446,139812.239595714,4604.37389250131,453867.627186915,363224.226660989,227654.24014826,6,18,3,2012,3,1,1,17418.3566810879,3,7,3,5951,8,3.0546095329081,12.4043285912301,7.23628941634078
20.396,481530,0,481530,241752,62100,5,2,3,2007,4,2,2,0,3,7,3,7818,9,3,17,6
36.16,0,9000,153212,85900,329600,1,24,2,2004,3,4,1,0,2,7,3,8186,11,3,9,5.88272597457229
63.92773658,0,15000,1126976,817270,707796,2,27,4,2011,3,4,3,0,3,7,3,9187,11,3,3,7.52708680299181
33.5191448,457338,0,457338,457338,357950,1,13,2,2004,1,4,1,0,2,7,3,8648,3,3,15.105057464907,6.2357666546918
44.108,0,0,656040,37548,630,4,5,1,2011,3,4,11,0,5,8,3,10640,6,3,9,6
32.36,304080,0,304080,304080,403560,3,13,2,2003,3,6,1,0,3,7,3,7508,9,3,10.8371857975885,5.87071791386457
38.20476317,0,7000,272650,99852,40060,1,13,2,2003,1,4,4,0,3,7,3,9778,6,3,10.4323478486414,5.76808791422522
57.208,0,0,1169910,1169910,782000,1,10,2,2011,4,5,1,0,3,1,3,8055,6,3,9,9.19850706693938
11.184,760500,0,1017500,23277.5,0,2,2,4,2012,3,4,9,0,3,6,1,7364,1,2.81296890972922,11,5.70994817491268
43.46283285,0,13000,949662,116402,47388,4,5,1,2012,3,4,10,0,5,8,3,10664,6,1,9,6
36.2429405,0,0,220080,130326,215000,5,2,3,2004,3,2,2,0,3,7,3,6354,11,3,9,6
31.008,0,17250,475458,49071,138931,1,2,2,2007,4,3,7,0,3,7,3,7984,11,3,19.0935842256136,6
423.792,117757.791194729,19164.9099121161,660996.532827351,84254.2067447456,0,6,18,1,2011,3,1,12,6404.8547474472,3,3,3,9804,1,2.88321566312541,11,6.13932684793246
41.124,383200,0,383200,131800,49250,5,2,3,2005,3,3,2,0,3,7,3,7933,9,3,17,6
19.604,380342,0,380342,380342,560050,6,28,3,2007,1,2,1,0,3,7,3,6026,9,3,9,6.64560005377751
18.768,365484,0,365484,123732,61500,5,2,3,2007,2,2,2,0,3,7,3,7787,9,3,17,6
43.112,498300,11000,509300,498300,436450,1,12,2,2010,4,6,1,0,3,7,3,8026,3,3,14.2576956408246,5.8485150945913
25.124,366450,0,366450,130660,63750,5,2,3,2006,4,4,2,0,3,7,3,7890,9,3,8,6
56.644,0,14000,1098116,179401,136678,3,27,2,2012,5,5,4,0,1,6,3,10624,11,3,3,9
64.33160572,0,0,554400,308000,150550,2,2,4,2010,3,1,3,554400,1,7,3,9201,8,3,17,6.04007135620177
47.436,0,13250,444639,58118,137100,1,27,2,2006,3,6,6,0,3,7,3,7722,11,3,17.107048014568,6
48.432,111000,26000,547000,111000,97500,6,14,1,2011,4,5,7,0,3,1,3,9502,3,3,3,6
79.352,0,23142,1071000,1047858,927236,4,29,2,2011,5,2,1,0,2,1,3,7550,11,3,20,6
82.72679578,0,0,1201204,40000,49750,4,2,1,2011,1,4,7,0,3,4,3,10809,6,3,14.047768323438,6.81495932271452
56.128,0,10000,291398,67968,18000,2,13,4,2004,3,4,4,0,2,7,3,10166,6,3,9,6.12485890478045
54.692,0,11088,943152,932064,798120,1,13,2,2012,3,5,1,0,2,1,3,8819,6,3,9,9.31353550386513
20.868,126666.183466375,16944.2476949742,487584.930792732,165975.67744169,0,6,18,3,2010,4,3,8,5697.87867446663,3,7,3,8186,1,3.03585014230246,11,6.35529834394208
11.324,533778,0,533778,533778,750420,6,13,3,2007,5,4,1,0,1,7,3,5966,3,3,11,6.59498054526388
31.92805746,0,10000,297570,80066,30500,2,13,2,2004,3,1,4,0,2,7,3,10176,6,3,9.39150821126707,5.93766687565846
34.848,0,5000,163048,41383,134117,5,27,3,2005,4,3,3,0,3,5,3,6480,11,3,14.7576301773561,6
31.07150317,273756,0,273756,74004,108332,6,27,1,2007,1,2,4,0,3,7,3,8400,3,3,13.3191556350365,6.07832143060997
27.412,248000,26000,748000,118000,78000,4,14,1,2011,4,5,7,0,3,1,3,10046,3,3,3,6
124.084,1028748,0,1028748,1028748,927236,4,11,1,2011,3,5,1,0,2,3,3,7510,3,3,10.563769235508,6.56870055336416
33.73002076,268624,0,268624,182416,218896,5,2,3,2007,4,2,2,0,3,7,3,7911,9,3,17,6
52.44,0,13500,969365,724451,618228,3,27,2,2011,3,1,3,0,2,7,3,9204,11,3,20,6.88708099797919
33.034,89071.0075892742,13669.7376430045,395263.888012472,73510.8107778623,0,6,18,3,2010,4,2,8,0,3,7,3,8188,1,2.99999990812976,11,5.54538036395707
39.636,0,12012,153212,423660.582137541,470600,2,10,4,2010,1,3,1,0,5,1,3,9164,6.91958144479427,3,15.3169337957466,6.50105523220618
137.532,0,0,1408201.2,1231011.6,891950,2,10,4,2012,3,5,1,0,3,1,3,7840,6,3,9,5.99999920133455
37.14,110650.152995987,13934.8598645416,485246.749507312,68450.1552349962,0,6,18,3,2010,4,3,8,0,3,7,3,7934,1,2.9999999324511,11,5.9999998649022
83.18,610806,19362,630168,610806,703547,2,5,4,2008,1,3,1,0,5,7,3,9321,9,3,17,6.09342665510746
46.25013093,343398.947822034,8522.12342270184,722750.742387948,541140.929674201,0,6,18,1,2012,3,5,1,44311.2207371045,3.12687413891541,5.59348541684742,3,7644,1,3.07242606927601,11,8.01615251048244
34.888,534500,11000,545500,534000,5e+05,1,12,2,2011,3,3,1,0,3,7,3,7952,9,3,9,5.99999990585588
116.856,1075580.1,0,1408201.2,1231011.6,927236,2,25,4,2012,4,1,1,0,2,1,3,8988,3,3,12.8203011043802,9.2353481315836
23.713,0,5000,205103,54429,133929,3,27,4,2004,3,6,3,0,3,5,3,7103,11,3,14.8720807766343,6
18.328,0,10750,279747,58616,158996,3,2,1,2007,3.45132296688631,2.98654131317584,4,0,5,7,3,8424,11,3,16,6
39.552,65153.9246702874,9420.85426747689,503218.850382267,248246.169037421,148778.184842,6,18,1,2012,1,1,1,62481.3150682185,5,6,3,7732,8,2.97045537652219,17,5.96297189250889
90.052,0,16500,1408201.2,1231011.6,795336,2,27,4,2011,3,1,3,0,3,1,3,9154,6,3,9,7.20564956621537
40.092,616476,0,616476,616476,799820,4,13,1,2007,1,5,1,0,1,1,3,6606,3,3,11,6.33390713904983
61.80248271,346267.13407193,6746.93456222396,772517.240074193,639464,756852,6,18,1,2012,3,5,1,6749.05874821583,3,7,3,5978,3,3,3,12
29.3341376,0,5000,199292,23277.5,0,2,27,4,2003,4,3,3,0,3,7,1,7456,1,2.99999998910318,11,5.99999996745288
28.908,0,5500,275319,74510,17500,4,27,2,2003,3,2,4,0,1,7,3,8980,11,3,12.6343530382126,6
36.512,0,9500,291005,64319,16800,2,27,2,2003,1,3,4,0,2,7,3,10296,6,3,9.7799004054418,6
38.0292309,353400,0,353400,128000,61500,5,2,3,2006,4,3,2,0,1,7,3,8110,9,3,17,6
42.268,0,21000,768058,146666,117244,4,27,1,2007,1,5,5,0,5,7,3,8277,6,3,14.6264211098936,6
64.64,0,16500,1408201.2,51616,122752,2,27,4,2010,3,1,10,0,3,6,3,7618,11,3,20,1
77.016,0,13200,395200,382000,516900,2,23,4,2012,3,1,1,0,2,1,3,8542,11,4,20,6.34800743793916
26.68,26534.1054243688,13674.4393041851,446078.46264504,65705.4133729771,0,6,18,3,2010,3,3,7,0,3,7,3,8330,1,2.99999992995032,11,5.9999998416313
56.136,0,13500,1141207,142878,121411,4,27,1,2012,2.89443732287555,3.35898769861147,4,0,2.62669884896961,4.71193963785477,3,10050,11,3,9,9
43.176,1075580.1,0,1087044,1087044,743500,2,10,4,2011,3,5,1,0,3,7,3,7851,3,3,13.9909139135881,5.41879369351675
37.72,383200,0,383200,131800,49250,5,2,3,2005,3,3,2,0,1,7,3,7945,9,3,17,6
32.8,586068,8060,594128,586068,580100,1,13,2,2006,4,3,1,0,2,6,3,8395,9,3,15.5230597749653,6
28.91222461,0,5000,197595,23277.5,0,6,27,3,2003,3,3,3,0,1,7,1,6321,1,2.99999998539023,11,5.99999996999049
13.992,0,13500,1049999,752939,580431,6,27,3,2012,3,4,3,0,3,7,3,7429,11,3,9,6
125.6,1075580.1,0,1161972,1161972,802974,1,32,2,2012,4,3,1,0,3,7,3,8007,3,3,14.3595956954757,9.0340833573855
19.41496207,0,0,1408201.2,1231011.6,50000,2,3,2,2012,1,3,1,0,5,1,3,9225,11,3,20,6.82193159322355
115.2346599,1075580.1,0,1255367.367,1231011.6,776000,2,10,4,2011,3,1,1,0,3,1,3,7740,3,3,11.4878160867896,5.99999965275304
43.884,0,10000,297063,80552,30304,2,13,2,2005,3,3,4,0,2,7,3,10135,6,3,9.67346310748482,4.88803452954
83.324,0,15000,441000,152000,175000,1,12,2,2005,4,4,2,0,3,7,3,9433,11,3,14.3403913559683,5.94365623075917
15.96090849,0,12500,380042,63546,5459,3,27,2,2003,3,3,5,0,2,7,3,10389,6,3,9,6
19.24822649,0,9500,322923,101444,137829,1,27,2,2006,3,1,4,0,2,7,3,9793,11,3,13.8460510018127,6
83.504,0,14000,816000,802000,660000,2,10,4,2008,3,5,1,0,3,7,3,7741,11,3,18.443198941257,6.01808348245766
45.416,0,9000,417373,54021,135548,1,2,2,2008,4,3,5,0,2,7,3,8546,11,3,20,6
3.42574173,0,26000,153212,396642.864045593,125000,6,3,1,2011,4,3,1,0,3,1,3,6484,6.93610671096235,3,13.1150619049409,8
17.556,0,10500,1235601,165703,126440,4,27,1,2012,4,5,5,0,2,3,3,10263,11,3,17,6
16.55643722,351000,9500,360500,351000,105000,1,12,2,2006,3,4,1,0,2,7,3,8565,3,3,14.4198979903367,6
36.78123071,0,0,153212,134832,290680,5,2,3,2003,2,3,1,0,1,5,3,6625,6,3,11.9379533158574,6.04367028055698
51.112,0,15750,457646,55714,139879,2,27,2,2007,3,3,7,0,3,7,3,7806,11,3,17.8820084161113,6
10.876,374500,0,374500,167700,58975,6,2,1,2006,1,4,2,0,1,7,3,7453,9,3,16.2506104201674,6
30.188,104042.968300983,18272.2866784555,667348.206839528,99765.7705264927,0,6,18,3,2010,1,3,8,7053.99418963214,3,7,3,8210,1,2.74144555021215,11,5.74915888703652
131.648,0,12000,1212845,209045,150465,3,27,2,2012,3,2,4,0,3,1,3,10442,11,3,20,6
65.876,0,14000,970250,956250,790500,2,10,4,2006,3,5,1,0,3,7,3,7397,11,3,14.0620342200261,6
23.784,383200,0,383200,131800,49250,5,2,3,2005,3,3,2,0,3,7,3,7635,9,3,16.1189189235716,6
41.692,297696,0,297696,297696,371330,1,13,2,2003,4,4,1,0,3,1,3,7742,9,3,12.3172541248132,6.16820514191724
56.3998334,0,20000,475000,181000,219000,1,12,2,2004,4,4,2,0,3,7,3,7900,6,3,12.7646603788236,6.05901871605601
27.792,365484,0,365484,123732,61500,5,2,3,2007,2,3,2,0,3,7,3,7641,9,3,15.5818818737716,6
102.9154604,0,5500,187500,50000,112000,1,13,2,2003,4,4,4,0,1,7,3,7838,11,3,10.7940269528091,1
90.432,0,12000,1408201.2,193710,136011,3,27,2,2012,3,1,5,0,2,1,3,10888,11,3,15.5785894263337,9
34.6978439,817824,10000,827824,817824,717200,4,5,1,2009,1,4,1,0,2,6,3,7388,6,3,9,6
28.088,0,0,383200,131800,49250,5,2,3,2005,4,3,2,0,3,7,3,7814,6,3,9,6
27.99322887,407484,0,407484,407484,349430,1,13,2,2004,3,5,1,0,2,7,3,8741,3,3,11,7.34646623419852
32.70993787,0,26000,1408201.2,1231011.6,137550,5,27,3,2003,3,3,3,500,3,5,3,6827,6,3,14.959498716879,6
29.132,226500,26000,636000,110000,75000,4,14,1,2011,4,5,7,0,2,1,3,10078,3,3,3,6
30.524,344000,26000,816000,96000,50000,4,14,1,2011,3,5,8,0,3,4,3,10510,3,3,3,6
30.264,168269.3751638,10425.3959265281,421311.26283422,113968.783112048,0,6,18,3,2008,4,4,6.50183885762998,0,3,7,1,7869,1,2.99999995076052,11,5.65871231207499
14.376,278750,0,278750,101000,6000,5,2,3,2008,3,3,2,0,3,7,3,7831,9,3,17,6
13.952,0,5000,189813,53191,133624,5,27,3,2005,1,3,3,0,3,5,3,6544,11,3,18.1647839382855,6
66.67873896,0,14000,153212,169664.733875885,322000,1,24,2,2004,3,4,1,0,3,7,3,8102,9,3,9,6.01980354992674
72.94253599,732564,0,732564,732564,500122,2,13,2,2007,3,1,1,0,2,7,3,8261,9,3,17,6.88765320545637
19.20842649,0,9750,326653,55157,128358,4,2,1,2007,3,3,5,0,1,7,3,6857,11,3,16.5588541492222,6
0.248,0,0,740292,76230,36583,2,5,2,2011,3,6,13,0,5,1,3,11340,11,1,20,6
68.516,0,10000,284430,23277.5,74000,2,13,4,2004,3,4,4,0,2,7,3,8493,6,3,9,5.53798059769876
46.908,0,0,891129,891129,430101,2,10,4,2009,1,3,1,0,5,7,3,9200,6,3,13.6021045372781,7.0376334201044
29.15185689,0,0,220506,92916,135000,5,2,3,2004,3,2,2,0,3,7,3,7721,6,3,9,6
21.736,0,0,721350,104286,38523,1,5,2,2011,3,4,12,0,5,1,3,10830,6,3,9,6
72.27541308,0,17052,685650,668598,799860,3,13,2,2008,3,6,1,0,3,1,3,8090,11,3,20,6.57176524816786
21.748,0,23058,987462,964404,572500,2,13,4,2010,3,5,1,0,5,4,3,9182,6,3,9,11
45.612,0,26000,541875,74431,179539,3,27,2,2007,3,4,6,0,2,7,3,8209,11,3,16,6
8.412,0,17000,1408201.2,1231011.6,120000,2,3,2,2012,3,3,1,0,3,1,3,8152,11,5,17,7.06737168290213
33.5106793,502000,15000,517000,502000,478000,1,12,2,2008,4,1,1,0,3,7,3,7988,3,3,20,5.94822239069469
42.25256061,0,15100,483344,53706,133719,3,2,1,2008,3,3,6,0,1,7,3,6931,11,3,18.317871554776,6
74.232,781200,0,781200,781200,866400,1,11,2,2011,1,6,1,0,2,1,3,8550,3,3,13.3478815750346,5.99999980317875
1.224,0,17000,409977,47606,129371,1,2,2,2007,4,3,6,0,3,7,3,7768,11,3,18.8835407396629,6
14.904,0,10500,1101776,685788,488537,3,27,2,2012,4,4,3,0,3,7,3,9010,11,3,3,9
28.016,220000,0,220000,80000,216000,3,17,2,2004,4,2,3,0,3,7,3,8674,9,3,14.0602879397727,6
26.412,0,10080,974232,964152,927236,6,13,3,2010,1,4,1,0,3,7,3,6182,6,3,9,5.69276809507485
28.22,383200,0,383200,131800,49250,5,2,3,2005,3,3,2,0,3,7,3,7791,9,3,17,6
126.068,234042.206376256,10354.940802534,692930.933142567,494968.377030187,0,6,18,3,2012,3,5,1,0,3,7,3,5937,1,2.99999997734337,11,9.77338175746349
44.144,0,11000,367554,156720,36340,5,27,3,2004,3,3,4,0,3,7,3,8702,6,3,13.672227247719,6
39.612,0,12000,863123,35729,125000,1,27,2,2009,3,5,7,0,2,7,5,8642,11,3,20,6
24.8743132,0,10000,297292,89020,39000,2,13,2,2004,4,4,4,0,2,7,3,10123,6,3,10.3707837416932,6.41570960462236
56.79350791,0,10000,280240,75408,25500,1,13,2,2004,3,3,4,0,2,7,3,10122,6,3,9.1646645135871,5.99999976466694
43.98483889,0,1500,194730,53707,134770,5,27,3,2006,3,3,3,0,3,7,3,6812,11,3,16.8414496915848,6
35.9,118216.823014777,8746.31507012725,500300.80088366,217472.201456048,0,6,18,3,2011,3,3,7,61887.9329220387,3,7,3,7832,1,3.06198864592457,11,6.40033061263306
41.064,1075580.1,0,1408201.2,1231011.6,927236,2,10,4,2011,3,4,1,0,3.0191427217754,3.59105039704573,3,7850,3,3,13.8429987991379,5.99999976084616
