EUR_o..Mstb.,Subarea,Operator,County,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Top_Zone,Deepest_Zone,Number,Depth.Top,Depth.Base,Fluid.Amount,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Units,Propping.Agent.Type,Additive,Mesh.Size,CLFK..KHW.,U_SPBR..KHW.,L_SPBR..KHW.,WFMP..KHW.,WFMP_L..KHW.,WFMP_ATB..KH,CLINE..KHW.,STRN..KHW.,ATOK..KHW.,BEND..KHW.,ATOKA_L..KHW,MPLM..KHW.,WDFD..KHW.,DVNN..KHW.
21.004,31.4327307694649,32.2985667405982,32.9014356109843,2007,31.46229,-101.64137,8084,39.3953253532759,41.1683860955319,40.7605692326044,2,2,364938,0,0,123000,364938,45.6894734043355,41.0841740484749,2,7727,7926,122808,35.81895018376,61500,46.5028002169063,46.4885978294857,39.1063594028273,35.3283279841421,5363.58,6334.29,6891.9,7896.45,8226.31,8567.39,9785.67,10121.65,10226.07,10326.1770119296,10433.3,10582.98,10728.09,10763.27
34.8,37.4785431919082,32.2985667405982,32.9014356109843,2007,31.61928,-101.52545,8526,48.5997313820817,39.9132468291517,40.7605692326044,2,2,383100,0,0,319375,383100,45.6894734043355,41.0841740484749,2,7599,8402,215100,35.81895018376,181250,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5036,6158.82,6706.69,7777.35,8072.1,8414.11,9595.16,9944.31,10051.54,10155.75,10091.71,10447.01,10506.53,10541.31
27.024,37.4785431919082,32.2985667405982,32.9014356109843,2007,31.64513,-101.56794,8122,44.1646661294716,39.9132468291517,36.3453506504094,2,2,147484,0,0,397500,147484,39.4022307057895,41.0841740484749,2,7747,7910,50738,35.81895018376,132500,46.5028002169063,46.4885978294857,41.11478249495,35.3283279841421,5349,6311,6869,7918,8183.44,8534.73,9680.24,9994.98,10128.13,10234.41,10243.3,10484.65,10623.37,10664.23
20.396,31.4327307694649,32.2985667405982,32.9014356109843,2007,31.39708,-101.68929,8532,44.1646661294716,41.1683860955319,40.7605692326044,2,2,481530,0,0,169100,481530,45.6894734043355,41.0841740484749,2,7818,8459,241752,35.81895018376,62100,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5473.77,6394.05,6969.24,7970.31,8343.04,8840.82326702137,9923.59,10257.65,10398.24,10424.8791894235,10496.83,10905.8,11035.31,11087.33
33.73002076,31.4327307694649,32.2985667405982,32.9014356109843,2007,31.47588,-101.69134,8412,44.1646661294716,41.1683860955319,40.7605692326044,2,2,268624,0,0,474289,268624,45.6894734043355,41.0841740484749,2,7911,8293,182416,35.81895018376,218896,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5555.92,6492.8,7067.69,8069.96,8382.28,8695.95,9859.74,10235.12,10340.37,10361.99,10584.02,10754.04,10887.03,10931.17
18.328,31.4327307694649,32.2985667405982,32.9014356109843,2007,31.49013,-101.66671,8183,46.8919875572184,42.2955039808777,40.7605692326044,2,2,361410,0,0,123000,361410,45.6894734043355,41.0841740484749,2,7917,8115,120036,57.459789077293,61500,46.5028002169063,46.4885978294857,37.9913300171636,35.3283279841421,5537.67,6498.32,7063.51,8076.15,8332.12,8664.44,9831.86,10213.98,10295.23,10374.36,10535.87,10671.48,10808.2,10851.22
31.684,31.4327307694649,32.2985667405982,32.9014356109843,2007,31.43126,-101.64122,8066,48.5997313820817,39.9132468291517,36.3453506504094,2,2,364938,0,0,123000,364938,39.4022307057895,41.0841740484749,2,7699,7887,122808,35.81895018376,61500,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5310.38,6290.98,6856.41,7855.02,8222.99,8505.62,9799.13,10116.44,10227.91,10273.8834748402,10410.53,10620.11,10760.84,10788.94
36.084,31.4327307694649,32.2985667405982,32.9014356109843,2007,31.51685,-101.67771,8245,48.5997313820817,41.1683860955319,36.3453506504094,2,2,385032,0,0,123000,385032,39.4022307057895,41.0841740484749,2,8006,8182,256032,35.81895018376,61500,46.5028002169063,46.4885978294857,37.7937554647688,35.3283279841421,5635.23,6582.77,7145.7,8168.08,8401.72,8731.26,9870.86,10284.39,10336.15,10406.59,10588.06,10738.2,10873.31,10918.06
49.16,31.4327307694649,32.2985667405982,32.9014356109843,2007,31.53381,-101.66976,8296,48.5997313820817,39.9132468291517,36.3453506504094,2,2,385032,0,0,123000,385032,39.4022307057895,41.0841740484749,2,7970,8175,129000,35.81895018376,61500,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5632.22,6560.8,7127.74,8150,8406.53,8729.11,9866.32,10276.11,10332.3,10417.41,10575.67,10723.54,10849.28,10892.15
38.724,31.4327307694649,32.2985667405982,32.9014356109843,2007,31.52841,-101.67709,8298,48.5997313820817,41.1683860955319,40.7605692326044,2,2,240240,0,0,160527,240240,45.6894734043355,41.0841740484749,2,8001,8203,81040,35.81895018376,97727,46.5028002169063,46.4885978294857,36.9588168142941,35.7131463361043,5646.84,6578,7153,8176,8416.03,8740.59,9876.48,10291.09,10339.88,10415.29,10590.88,10752.49,10883.94,10928.55
32.548,31.4327307694649,32.2985667405982,32.9014356109843,2008,31.5115,-101.6848,8351,39.3953253532759,39.9132468291517,36.3453506504094,2,2,242240,0,0,293100,242240,39.4022307057895,41.0841740484749,2,8010,8217,81040,35.81895018376,97700,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5631.12,6591.05,7161.25,8181.27,8405.92,8733.94,9872.27,10289.09,10337.93,10393.12,10593.1,10751.46,10886.85,10932.42
30.556,31.4327307694649,32.2985667405982,32.9014356109843,2008,31.50484,-101.68249,8355,48.5997313820817,39.9132468291517,36.3453506504094,2,2,242240,0,0,293100,242240,39.4022307057895,41.0841740484749,2,7990,8188,81040,35.81895018376,97700,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5608.55,6584.42,7144.14,8159.87,8393.86,8722.34,9863.16,10273.86,10332.03,10387.61,10586.99,10740.28,10875.7,10921
28.836,37.4785431919082,32.2985667405982,32.9014356109843,2007,31.62445,-101.53523,8504,48.5997313820817,59.7140833134848,40.7605692326044,2,2,270791,0,0,205522,270791,45.6894734043355,41.0841740484749,2,7642,8413,180096,35.81895018376,89115,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5092,6199.18,6751.38,7817.7,8108.13,8437.55,9598.35,9959,10066.26,10170.97,10125.67,10455.59,10531.68,10566.4
31.10518902,37.4785431919082,32.2985667405982,32.9014356109843,2007,31.58786,-101.49738,8508,48.5997313820817,47.6641071277034,40.7605692326044,3,3,270791,0,0,477008,270791,45.6894734043355,41.0841740484749,3,8059,8395,57456,35.81895018376,24980,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,4997,6053.69,6612.28,7681.18,7923.66,8321.36,9430.29,9842.9,9935.52,10195.0437826314,9977.07,10273.42,10362.5,10398.6
32.204,37.4785431919082,32.2985667405982,32.9014356109843,2007,31.58887,-101.4929,8536,48.5997313820817,47.6641071277034,40.7605692326044,2,2,387060,0,0,352554,387060,45.6894734043355,41.0841740484749,2,7513,8362,227482,35.81895018376,162379,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5039,6042.14,6602.3,7672.7,7929.62,8312.83,9410.19,9822.08,9915.57,10127.8199104357,9957.7,10245.97,10337.24,10374.92
19.898,31.4327307694649,32.2985667405982,32.9014356109843,2007,31.47884,-101.63051,8112,48.5997313820817,47.6641071277034,40.7605692326044,2,2,240240,0,0,293100,240240,45.6894734043355,41.0841740484749,2,7717,7923,81040,35.81895018376,97700,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5371.73,6317.13,6879.52,7887.12,8203.39,8558.48,9751.44,10095.8,10195.24,10302.5049638729,10400.92,10521.28,10667.53,10708.46
19.604,37.4785431919082,38.4526120515385,32.9014356109843,2007,31.50394,-101.51953,8521,44.4812271666837,41.1683860955319,40.7605692326044,1,1,380342,0,0,560050,380342,45.6894734043355,41.0841740484749,1,6026,8422,380342,35.81895018376,560050,46.5028002169063,46.4885978294857,50.075857325368,34.8762783946083,4650.65,6013.61,6544.69,7695.38,7941.16,8298.65,9432.94,9784.27,9904.45,10213.0374264271,9985.72,10177.63,10280.28,10325.58
22.748,31.4327307694649,47.2149192475855,32.9014356109843,2008,31.44429,-101.59783,8610,44.1646661294716,39.9132468291517,40.7605692326044,6,12,0,10500,388487,782240,398987,45.6894734043355,41.0841740484749,12,6183,6343,50555,45.6145114608116,132200,46.5028002169063,46.4885978294857,46.3438960922513,35.3283279841421,5318,6169,6745,7745.94,8074.62,8458.08,9705.6,10010.67,10115.47,10324.223319683,10302.08,10425.3,10571.25,10600.2
22.696,31.4327307694649,47.2149192475855,32.9014356109843,2008,31.44017,-101.60093,8615,44.1646661294716,39.9132468291517,40.7605692326044,7,14,0,135000,571162,853450,706162,45.6894734043355,41.0841740484749,14,6197,6325,53331,45.6145114608116,124650,46.5028002169063,46.4885978294857,46.1387284963815,35.3283279841421,5244.86,6190.28,6750.29,7747.54,8072.73,8459.42,9715.3,10023.36,10128.04,10312.1858130309,10311.19,10448.66,10592.09,10619.7
30.744,31.4327307694649,47.2149192475855,32.9014356109843,2008,31.44557,-101.58996,8600,44.1646661294716,39.9132468291517,40.7605692326044,6,12,0,10500,468254,713091,478754,45.6894734043355,41.0841740484749,12,6184,6311,51105,45.6145114608116,135569,46.5028002169063,46.4885978294857,46.8870277712359,35.3283279841421,5309,6167,6736,7746,8075,8427.06,9671.92,9970,10073.96,10283.1246680271,10264.48,10371.39,10518.99,10546.51
46.228,31.4327307694649,32.2985667405982,32.9014356109843,2007,31.52748,-101.68118,8315,48.5997313820817,39.9132468291517,40.7605692326044,2,2,242240,0,0,293100,242240,45.6894734043355,41.0841740484749,2,8013,8219,81040,35.81895018376,97700,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5662.25,6588.68,7161.4,8184.7,8429.27,8756.68,9892.09,10307,10351.6,10423.11,10607.11,10770.75,10901.84,10946.97
37.668,31.4327307694649,32.2985667405982,32.9014356109843,2007,31.53085,-101.68287,8309,48.5997313820817,39.9132468291517,40.7605692326044,2,2,337020,0,0,293100,337020,45.6894734043355,41.0841740484749,2,8021,8223,112306,35.81895018376,97700,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5669.24,6598.34,7168.64,8192.85,8443.51,8765.68,9899.59,10316.3,10358.29,10428.04,10614.01,10781.7,10916.27,10962.17
19.328,31.4327307694649,32.2985667405982,32.9014356109843,2008,31.51162,-101.66719,8298,48.5997313820817,39.9132468291517,40.7605692326044,2,2,242240,0,0,293100,242240,45.6894734043355,41.0841740484749,2,7974,8175,81040,35.81895018376,97700,46.5028002169063,46.4885978294857,38.2108976697411,35.3283279841421,5602.41,6547.69,7111.62,8142.53,8367.44,8699.01,9847.97,10252.37,10313.58,10399.38,10556.54,10687.77,10820.67,10863.49
37.62,31.4327307694649,32.2985667405982,32.9014356109843,2007,31.51335,-101.67661,8350,48.5997313820817,39.9132468291517,40.7605692326044,2,2,337020,0,0,293100,337020,45.6894734043355,41.0841740484749,2,7996,8197,112306,35.81895018376,97700,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5623.37,6579.62,7142.16,8162.54,8392.07,8720.37,9861.96,10275.49,10329.37,10399.19,10579.56,10730.1,10865.11,10909.84
33.484,31.4327307694649,32.2985667405982,32.9014356109843,2008,31.52648,-101.64981,8296,48.5997313820817,39.9132468291517,40.7605692326044,2,2,242240,0,0,293100,242240,45.6894734043355,41.0841740484749,2,7939,8140,81040,35.81895018376,97700,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5571.1,6532.93,7092.5,8110.63,8331.74,8662.43,9816.77,10211.74,10277.86,10392.86,10501.76,10630.46,10762.06,10803.14
10.508,37.4785431919082,32.2985667405982,32.9014356109843,2008,31.62604,-101.5624,8043,48.5997313820817,41.1683860955319,40.7605692326044,2,2,242240,0,0,293100,242240,45.6894734043355,41.0841740484749,2,7719,7892,81040,35.81895018376,97700,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5118,6272,6835,7896,8176.56,8499.22,9646.57,10009.24,10114.68,10234.95,10219.3,10499.3,10613.28,10651.03
37.644,31.4327307694649,32.2985667405982,32.9014356109843,2008,31.51211,-101.68209,8314,39.3953253532759,39.9132468291517,40.7605692326044,2,2,242240,0,0,293100,242240,45.6894734043355,41.0841740484749,2,8000,8205,81040,35.81895018376,97700,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5627.87,6584.85,7151.9,8169.81,8400.85,8729.7,9868.79,10284,10333.94,10395.29,10589.29,10743.62,10879.05,10924.29
43.67591628,31.4327307694649,32.2985667405982,32.9014356109843,2008,31.50811,-101.68274,8364,48.5997313820817,39.9132468291517,36.3453506504094,2,2,242240,0,0,244025,242240,39.4022307057895,41.0841740484749,2,8000,8207,81040,35.81895018376,48625,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5615.53,6586.21,7149.13,8165.7,8394.57,8723.67,9863.39,10276.58,10331.02,10388.18,10585.9,10740.62,10875.89,10921.17
23.904,31.4327307694649,32.2985667405982,32.9014356109843,2008,31.52342,-101.66206,8284,48.5997313820817,39.9132468291517,40.7605692326044,2,2,242240,0,0,293100,242240,45.6894734043355,41.0841740484749,2,7949,8156,81040,35.81895018376,97700,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5608.1,6540,7112,8127.58,8368.02,8695.12,9842.09,10248.36,10308.8,10402.67,10543.31,10677.19,10809.12,10851.57
17.1,37.4785431919082,32.2985667405982,32.9014356109843,2008,31.61625,-101.55494,8077,44.1646661294716,41.1683860955319,36.3453506504094,2,2,147484,0,0,325000,147484,39.4022307057895,41.0841740484749,2,7699,7868,96746,35.81895018376,265000,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5096,6221,6806,7868,8138.12,8473.62,9616.38,9999.41,10101.68,10225.98,10193.27,10488.01,10587.03,10622.91
30.264,37.4785431919082,42.0641074122059,32.9014356109843,2008,31.60375,-101.44177,8564,44.1646661294716,47.6641071277034,40.7605692326044,5.85373604489029,5,124177.036728107,7496.85963961166,272328.157196983,512106.111905734,404002.053564702,45.6894734043355,41.0841740484749,5,7869,8034,123916.661294099,43.0317844528804,0,43.0362471476923,43.0362471476923,44.2500420302041,37.5416225969788,4595,5927.07,6466.26,7532.59,7879.98,8193.67,9250.94,9644.66,9743.82,10318.006502289,9825.53,10011.4,10118.41,10151.68
19.908,37.4785431919082,42.0641074122059,32.9014356109843,2008,31.5851,-101.39944,8495,44.1646661294716,59.7140833134848,40.7605692326044,5.90492161736565,1,86579.2716034825,9156.95524825853,446773.058070155,667866.67591936,594612.751959246,45.6894734043355,41.0841740484749,1,6196,8021,264440.458462332,43.0317844528804,0,43.0362471476923,43.0362471476923,44.2500420302041,35.957609553585,3949.8,5706.82,6248,7329,7611.49,8052.91,9113.59,9492.58,9590.49,10120.2349096724,9717.46,9800.97,9910.79,9956.19
15.18175478,31.4327307694649,32.2985667405982,32.9014356109843,2008,31.51016,-101.6403,8208,48.5997313820817,39.9132468291517,40.7605692326044,2,2,210000,0,0,224875,210000,45.6894734043355,41.0841740484749,2,7873,8048,78000,35.81895018376,43750,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5514,6492,7034,8073,8278.74,8618.78,9784.85,10164.73,10239.46,10376.34,10457.01,10571.72,10710.42,10755.26
16.276,31.4327307694649,32.2985667405982,32.9014356109843,2008,31.52097,-101.70988,8415,44.1646661294716,39.9132468291517,36.3453506504094,2,2,220911,0,0,258000,220911,39.4022307057895,41.0841740484749,2,8084,8292,82394,35.81895018376,90625,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5746.38,6685.5,7263.2,8280.96,8524.84,8855.38,10036.56,10427.57,10459.12,10455.13,10682.03,10898.57,11031.4,11080.36
25.85188981,31.4327307694649,32.2985667405982,32.9014356109843,2008,31.52543,-101.7068,8428,44.1646661294716,39.9132468291517,40.7605692326044,2,2,220911,0,0,207125,220911,45.6894734043355,41.0841740484749,2,8096,8297,82394,35.81895018376,43750,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5732.72,6657.33,7232.52,8252.03,8506.57,8836.23,10007.61,10403.26,10437.92,10444.72,10666.28,10872.72,11006.38,11059.03
5.784,31.4327307694649,47.2149192475855,32.9014356109843,2008,31.57525,-101.71147,8595,39.3953253532759,41.1683860955319,40.7605692326044,3,6,0,5250,191121,469960,196371,45.6894734043355,41.0841740484749,6,6745,6900,51088,45.6145114608116,135464,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5802,6705.65,7279.01,8295.04,8600.75,8949.14,10021.59,10419.75,10510.41,10537.44,10747.31,10960.3,11106.64,11155.17
30.672,31.4327307694649,47.2149192475855,32.9014356109843,2008,31.6148,-101.7334,8672,39.3953253532759,41.1683860955319,31.1287314240741,4,8,0,6000,239005,607030,245005,45.6894734043355,32.4389416069333,8,6783,6931,48154,45.6145114608116,120902,46.5028002169063,46.4885978294857,47.2907850293237,35.3283279841421,5855,6772,7313,8350,8642.4,9043.43,10044.4,10405.96,10541.12,10552.97,10750.31,11014.68,11177.41,11226.73
44.70841868,31.4327307694649,47.2149192475855,32.9014356109843,2008,31.60062,-101.74646,8592,48.5997313820817,39.9132468291517,31.1287314240741,4,8,0,6000,203315,501744,209315,45.6894734043355,32.4389416069333,8,6832,6994,42876,45.6145114608116,117196,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5839,6792,7388,8403.08,8697.52,9087.9,10101.09,10457.59,10593.25,10587.57,10802.24,11105.43,11249.34,11302.65
44.144,37.4785431919082,42.0641074122059,32.9014356109843,2008,31.55993,-101.42533,8720,44.1646661294716,41.1683860955319,40.7605692326044,7.30923225486635,9,11446.4033087803,12054.4599627661,463996.762246775,711350.019969662,493055.650129502,45.6894734043355,41.0841740484749,9,8050,8351,134257.192102755,43.0317844528804,0,43.0362471476923,43.0362471476923,44.2500420302041,35.3283273386348,4143.28,5786.31,6311.23,7398.54,7623.84,8130.06,9222.7,9586.96,9677.87,10258.5840260826,9769.48,9917.22,10034.59,10065.62
27.468,37.4785431919082,42.0641074122059,32.9014356109843,2008,31.57462,-101.43359,8530,44.4812271666837,41.1683860955319,40.7605692326044,7.20538370877042,8,56623.7787195342,18995.9754277268,423244.3413912,653339.300526354,498864.095538461,45.6894734043355,41.0841740484749,8,8070,8371,210355.125605258,43.0317844528804,0,43.0362471476923,43.0362471476923,44.2500420302041,35.3283270548434,4254.8,5822.35,6371.76,7458.81,7684.96,8138.5,9219.37,9594.37,9687.74,10269.24961565,9769.93,9939.77,10055.75,10089.46
29.132,37.4785431919082,42.0641074122059,32.9014356109843,2008,31.58524,-101.41221,8715,44.4812271666837,39.9132468291517,40.7605692326044,7,7,94822.9917324962,15627.6039949989,890266.292332173,1038155.70809071,1000716.88805967,45.6894734043355,41.0841740484749,7,7960,8303,510715.771829131,43.0317844528804,0,43.0362471476923,43.0362471476923,44.2500420302041,37.8571641704585,4033.25,5767.29,6281.07,7401.35,7717.29,8104.05,9161.15,9539.92,9636.1,10242.8993725895,9751.72,9863.99,9974.04,10014.09
19.764,31.4327307694649,32.2985667405982,32.9014356109843,2008,31.52245,-101.65293,8254,39.3953253532759,39.9132468291517,40.7605692326044,2,2,220655,0,0,258000,220655,45.6894734043355,41.0841740484749,2,7943,8112,82253,35.81895018376,90625,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5578.69,6519.76,7079.83,8101.74,8336.8,8668.29,9822.02,10218.54,10284.32,10394.31,10511.31,10640.08,10772.2,10814.69
21.948,31.4327307694649,32.2985667405982,32.9014356109843,2008,31.5198,-101.64771,8271,48.5997313820817,39.9132468291517,40.7605692326044,2,2,220655,0,0,258000,220655,45.6894734043355,41.0841740484749,2,7929,8102,82253,35.81895018376,90625,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5556.31,6506.46,7061.77,8087.32,8316.32,8650.13,9808.24,10199.79,10268.2,10387.73,10490.51,10610.55,10747.86,10789.52
8.544,37.4785431919082,32.2985667405982,32.9014356109843,2008,31.63161,-101.55869,8234,44.1646661294716,41.1683860955319,36.3453506504094,2,2,220375,0,0,258000,220375,39.4022307057895,41.0841740484749,2,7699,8073,81973,35.81895018376,90625,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5101,6263.54,6820.57,7882.56,8177.06,8504.31,9653.58,10004.88,10110.83,10230.56,10216.92,10494.64,10610.23,10647.4
29.356,31.4327307694649,32.2985667405982,32.9014356109843,2008,31.51698,-101.67336,8264,48.5997313820817,41.1683860955319,36.3453506504094,2,2,209000,0,0,265075,209000,39.4022307057895,41.0841740484749,2,7989,8193,77000,35.81895018376,97700,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5629.23,6575.64,7140.31,8165.51,8392.96,8721.92,9863.92,10276.1,10331.57,10407.31,10578.18,10720.83,10853.85,10897.85
12.592,31.4327307694649,32.2985667405982,32.9014356109843,2008,31.53082,-101.65117,8276,48.5997313820817,41.1683860955319,40.7605692326044,2,2,220538,0,0,271750,220538,45.6894734043355,41.0841740484749,2,7943,8114,82187,35.81895018376,90625,46.5028002169063,46.4885978294857,36.9588168142941,68.7727801518461,5571.82,6516.56,7079.13,8104.48,8337.1,8662.44,9814.86,10212.49,10277.97,10389.35,10501.05,10633.67,10764.99,10806.09
25.776,31.4327307694649,32.2985667405982,32.9014356109843,2008,31.5239,-101.66928,8326,48.5997313820817,41.1683860955319,40.7605692326044,2,2,221886,0,0,285500,221886,45.6894734043355,41.0841740484749,2,7984,8154,83102,35.81895018376,118125,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5626.83,6569,7141,8156,8387.7,8716.59,9858.27,10266.49,10324.06,10409.04,10567.72,10702.06,10833.63,10876.4
47.16539174,31.4327307694649,32.2985667405982,32.9014356109843,2008,31.47801,-101.66555,8212,48.5997313820817,39.9132468291517,31.1287314240741,2,2,208000,0,0,271750,208000,45.6894734043355,32.4389416069333,2,7858,8021,76000,35.81895018376,90625,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5490,6444,7019,8030,8321.56,8650.74,9837.38,10200.63,10297.87,10374.53,10530.43,10678.1,10817.73,10857.8
25.54,31.4327307694649,32.2985667405982,32.9014356109843,2008,31.47911,-101.66069,8220,48.5997313820817,39.9132468291517,40.7605692326044,2,2,208000,0,0,271750,208000,45.6894734043355,41.0841740484749,2,7843,8025,76000,35.81895018376,90625,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5473,6441,7000,8021,8284.79,8617.44,9804.25,10166.49,10262.69,10350.8,10492.07,10635.47,10775.29,10835.65
13.824,31.4327307694649,47.2149192475855,32.9014356109843,2008,31.61497,-101.76866,10657,43.4336303913043,41.1683860955319,40.4855503116667,5,12,0,19000,453366,256111,472366,47.142803834728,41.0841740484749,12,8636,8771,111674,45.6145114608116,67006,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5960,6890,7465,8482,8792,9216.43,10216,10526,10672.83,10662.59,10870.64,11228.08,11366.17,11425.09
14.376,31.4327307694649,32.2985667405982,32.9014356109843,2008,31.47627,-101.65664,8186,48.5997313820817,39.9132468291517,40.7605692326044,2,2,278750,0,0,16750,278750,45.6894734043355,41.0841740484749,2,7831,8010,101000,35.81895018376,6000,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5460.82,6412.66,6975.47,7989.39,8288.87,8622.69,9815.59,10173.23,10271.55,10369,10495.12,10640.58,10782.02,10821.36
21.292,37.4785431919082,32.2985667405982,32.9014356109843,2008,31.61568,-101.5237,8534,48.5997313820817,47.6641071277034,36.3453506504094,3,3,374000,0,0,381000,374000,39.4022307057895,41.0841740484749,3,7850,8398,148000,35.81895018376,80000,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5032,6161.47,6704.95,7775.66,8066.12,8400.27,9577.58,9931.58,10037.13,10148.06,10077.44,10429.61,10489.79,10525.12
20.56059578,37.4785431919082,32.2985667405982,32.9014356109843,2009,31.62538,-101.53113,8500,48.5997313820817,47.6641071277034,40.7605692326044,2,2,502250,0,0,64750,502250,45.6894734043355,41.0841740484749,2,7297,8412,325500,35.81895018376,43600,46.5028002169063,46.4885978294857,36.9588168142941,35.1006859157665,5092.49,6173.45,6724.79,7793.06,8098.65,8421.63,9588.1,9943.37,10051.97,10152.8,10103.82,10441.08,10512.3,10547.44
23.77308795,37.4785431919082,32.2985667405982,32.9014356109843,2009,31.59294,-101.52539,8527,48.5997313820817,39.9132468291517,40.7605692326044,2,2,448250,0,0,63350,448250,45.6894734043355,41.0841740484749,2,7595,8392,266500,35.81895018376,41200,46.5028002169063,46.4885978294857,36.9588168142941,35.1071762469232,4923,6149.84,6688.8,7754.22,7982.66,8367.51,9515.69,9927.42,10022.3,10148.5529338551,10076.93,10387.1,10469.82,10504.11
27.38,37.4785431919082,47.2149192475855,32.9014356109843,2008,31.58751,-101.59855,8201,48.5997313820817,39.9132468291517,31.1287314240741,4,8,0,6000,207161,578829,213161,45.6894734043355,32.4389416069333,8,6411,6524,48451,45.6145114608116,136860,46.5028002169063,46.4885978294857,46.1630496738264,35.3283279841421,5990.64,6381.63,6947.53,7976.94,8236.44,8571.64,9745.36,10120.77,10213.92,10348.95,10361.43,10576.43,10701.08,10739.5
21.152,31.4327307694649,32.2985667405982,32.9014356109843,2008,31.52064,-101.65128,8278,39.3953253532759,41.1683860955319,40.7605692326044,2,2,196751,0,0,273280,196751,45.6894734043355,41.0841740484749,2,7930,8102,77351,35.81895018376,92805,46.5028002169063,46.4885978294857,36.9588168142941,68.7727801518461,5575.44,6518.73,7075.81,8100.48,8334.67,8667.54,9823.05,10217.64,10284.42,10397.62,10510.11,10635.3,10769.31,10810.91
15.656,31.4327307694649,32.2985667405982,32.9014356109843,2008,31.46572,-101.6532,8156,48.5997313820817,39.9132468291517,40.7605692326044,2,2,278750,0,0,16750,278750,45.6894734043355,41.0841740484749,2,7785,7986,101000,35.81895018376,6000,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5426.83,6372.19,6930.28,7940.08,8264.4,8595.61,9807.51,10153.23,10257.13,10360.95,10472.73,10629.25,10772.2,10808.87
13.43492656,31.4327307694649,32.2985667405982,32.9014356109843,2008,31.46833,-101.65087,8179,48.5997313820817,41.1683860955319,40.7605692326044,2,2,278750,0,0,16750,278750,45.6894734043355,41.0841740484749,2,7788,7975,101000,35.81895018376,6000,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5426.57,6364.41,6925.48,7933.79,8253.82,8589.08,9796.55,10143.03,10245.5,10356.34,10461.67,10611.92,10754.62,10805.99
15.93179403,31.4327307694649,32.2985667405982,32.9014356109843,2008,31.46909,-101.65428,8177,48.5997313820817,41.1683860955319,40.7605692326044,2,2,278750,0,0,16750,278750,45.6894734043355,41.0841740484749,2,7809,7981,101000,35.81895018376,6000,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5443.28,6390.9,6946.75,7960.58,8278.52,8610.89,9816.35,10165.7,10268.2,10369.47,10486.58,10639.81,10781.89,10823.54
