EUR_o..Mstb.,WellID,Fluid.Water..Gals.,Acid..Gals.,Fluid...Total..lbs.,Propping.Agent.Amount,Fluid.Amount.Per.Foot,Propping.Agent.Amount.Per.Foot,Subarea,Operator,Completion.Date,Surface.Latitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Frac.Stages,Other..Gals.,Deepest_Zone,Depth.Base,Fluid.Type,Additive,Treated.Stage.Height,Total.Height
90.868,2168,67341.16,11102.986,671542.735683637,0,1406.48328683642,0,35.3020635236073,35.98250707128,40399,31.54559,8585,34.5591944596218,29.3086427363303,8,23885.5,4,8360,35.595766371938,35.2738148487903,196,1616.03
47.356,2170,91838.08,12805.782,654283.765683637,0,1365.85381790679,0,35.3020635236073,35.98250707128,40421,31.60394,8675,30.9649256690123,29.3086427363303,8,12254.13,4,8490,35.595766371938,35.2738148487903,174,1605.53
46.31872541,2174,90969.97,13093.578,660116.215683636,0,1410.50781283195,0,35.3020635236073,35.98250707128,40428,31.56774,8710,36.9369363917544,29.3086427363303,8,20175.09,4,8499,35.595766371938,35.2738148487903,195,1688.46
137.964,2179,116272.5,11365.692,604709.05932,0,1597.19970967738,0,35.3020635236073,35.98250707128,40453,31.64136,8275,34.5591944596218,40.8021444320833,7,18593.74,4,8016,35.595766371938,35.2738148487903,174,1629.78
44.784,2181,88021.97,13331.418,641461.505683637,0,778.15704681664,0,35.3020635236073,35.98250707128,40458,31.6005,8745,36.9369363917544,32.7095334436842,8,20175.09,4,8530,35.595766371938,35.2738148487903,186,1631.53
45.516,2182,84319.83,12706.252,656518.425683637,0,1405.17668625346,0,35.3020635236073,35.98250707128,40457,31.59294,8660,36.9369363917544,32.7095334436842,8,16800.97,4,8425,35.595766371938,35.2738148487903,198,1635.63
58.608,2183,94848.08,12765.032,685406.745683637,0,1541.58361940756,0,35.3020635236073,35.98250707128,40453,31.6302,8600,34.5591944596218,40.8021444320833,8,6033.25,4,8406,35.595766371938,35.2738148487903,182,1635.97
76.612,2188,71446.02,10216.936,622285.41932,0,1571.79962723647,0,35.3020635236073,35.98250707128,40472,31.53438,8468,34.5591944596218,40.8021444320833,8,9025.62,4,8199,35.595766371938,35.2738148487903,200,1589.59
53.604,2189,69746.02,9886.61600000001,614407.53932,0,1452.33606094885,0,35.3020635236073,35.98250707128,40494,31.53432,8434,34.5591944596218,32.7095334436842,7,9025.62,4,8192,35.595766371938,35.2738148487903,180,1592.71
54.116,2207,110367.07,11127.222,653417.68932,0,1513.20891974773,0,35.3020635236073,35.98250707128,40564,31.53065,8431,30.9649256690123,38.0724890142857,7,7604.74,4,8184,35.595766371938,35.2738148487903,178,1891.42
44.708,2210,105097.02,11833.412,680165.70932,0,1432.75882699928,0,35.3020635236073,35.98250707128,40623,31.54554,8550,34.5591944596218,29.3086427363303,8,25297.5,4,8344,35.595766371938,35.2738148487903,196,1601.16
56.028,2214,145722.32,10830.132,541906.00932,0,1619.3182810059,0,35.3020635236073,35.98250707128,40687,31.64753,8315,34.5591944596218,40.8021444320833,7,22460.74,4,8042,35.595766371938,35.2738148487903,182,1620
58.35854761,2222,865116,11004,876120,539130,370.816973853408,231.088726960994,35.3020635236073,44.1583190845455,40883,31.53023,10130,36.9369363917544,34.88898603,1,0,9,9925,39.581925305625,31.4914543142373,2333,2306.65
94.36,2223,216487.740824,6372.89,659861.69,751508,260.085106382979,307.490998363339,35.3020635236073,35.98250707128,40806,31.50161,8500,34.5591944596218,32.7095334436842,1,10590.88,4,8252,39.581925305625,47.224,2444,1582.99
56.828,2224,196166.953608,6774.00600000001,412479.42,0,5.9424736337488,0,35.3020635236073,35.98250707128,40872,31.6155,8362,34.5591944596218,40.8021444320833,1,48416.36,4,8008,35.595766371938,35.2738148487903,2086,1643.05
40.632,2234,173021.883608,7256.69600000001,477436.93,0,898.620797776782,0,35.3020635236073,35.98250707128,40937,31.62685,8295,30.9649256690123,40.8021444320833,1,32553.37,4,8052,35.595766371938,35.2738148487903,2054,1617.64
46.472,2235,0,13500,1036800,599699,963.846774193548,806.047043010753,35.3020635236073,35.077404580155,40962,31.56379,8614,30.9649256690123,34.88898603,3,0,4,8246,35.6141918974286,47.224,744,1074.98
56.668,2239,0,0,760000,88625,346.020761245675,306.660899653979,31.0822746668166,28.7435445124554,40971,31.47793,10241,36.9369363917544,29.3086427363303,7,160000,4,9970,35.6141918974286,36.9909862812121,289,1547.96473333333
84.096,2240,102044.11,10284.21,782322.61,577315.07,449.533653185718,355.161335061316,35.3020635236073,35.98250707128,41091,31.53076,9745,34.5591944596218,34.88898603,1,159809.04,4,9452,41.6378872642857,28.2539623928571,2062,1311.50563333333
126.068,2242,168769.603608,7517.97600000001,484416.58,0,919.037716864201,0,35.3020635236073,35.98250707128,41002,31.65067,8270,34.5591944596218,63.263,1,36298.49,4,7953,35.595766371938,35.2738148487903,2016,1626.11
55.5535446,2244,84750.563608,5600.1,481469.03,330478.34,1568.66187436971,366.478667160253,35.3020635236073,35.98250707128,40989,31.61329,8240,34.5591944596218,40.8021444320833,1,169500.16,4,8005,41.6378872642857,34.0228623062161,2054,1647.82
47.04,2246,182177.383608,7601.69600000001,495426.15,0,1064.87885286897,0,35.3020635236073,35.98250707128,41077,31.64056,8210,30.9649256690123,63.263,1,37724.37,4,7957,35.595766371938,35.2738148487903,2052,1635.93
47.032,2253,0,12000,1311378,144162,3213.14285714286,2574.32142857143,35.3020635236073,35.077404580155,41082,31.51949,9703,30.9649256690123,40.8021444320833,4,0,8,9538,35.6141918974286,36.9909862812121,56,3307.29
53.61673798,2255,115135.77,7253.53600000001,512494.77,0,404.742301291127,0,35.3020635236073,35.98250707128,41088,31.61735,8233,34.5591944596218,34.88898603,1,36298.49,4,8025,35.595766371938,35.2738148487903,1709,1643.18
